"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 12m","Spotify Followers Total","Spotify Streams 12m","Spotify Streams Total","Spotify Monthly Listeners 12m","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 12m","YouTube Subscribers Total","YouTube Views 12m","YouTube Views Total","YouTube Likes 12m","YouTube Likes Total","Social Rank","TikTok Followers 12m","TikTok Followers Total","TikTok Likes 12m","TikTok Views 12m","Instagram Followers 12m","Instagram Followers Total","Instagram Likes 12m","Facebook Followers 12m","Facebook Followers Total","Deezer Fans 12m","Deezer Fans Total","SoundCloud Followers 12m","SoundCloud Followers Total","SoundCloud Plays 12m","Shazam Shazams 12m","Radio Airplay Rank","Radio Airplay Spins 12m","Radio Airplay Countries with Spins 12m","Radio Airplay Stations with Spins 12m","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 12m","Beatport Track Performance Points Total"
"1","Jack Harlow","United States","Hip Hop","Warner Music Group, Big Indie Labels, Universal Music Group, Sony Music Entertainment","733","253","377535","4538705","1596854985","12669049635","-3359306","27814011","194439871","1654","90000","3160000","149036745","2509280759","808229","34029262","2871","-156908","5821353","1423477","15257737","-364517","6109775","1611782","-45645","1115293","15951","336438","16492","332470","12950153","71837","466","595793","168","3386","99496","18","4","32","3.007433720192582","23.697791577850644"
"2","Kyle","United States","Hip Hop","Big Indie Labels, BMG, Sony Music Entertainment","4441","2201","28442","1131042","135541181","3172866961","-367089","4167579","29104608","5074","10000","2280000","25795263","1017668808","169086","13204830","8018","-350","1551998","2727927","3954570","-62597","1769478","110343","-13847","319961","2093","31386","3092","404054","6716643","13443","14177","17253","52","293","48822","78","1","17","13.072262503540545","45.16831691163555"
"3","Nettspend","United States","Hip Hop","N/A","5093","9144","205703","464081","216387730","443245130","903163","1948179","7415157","15983","72900","158000","9352065","16718760","148065","464144","29168","23606","46203","340","0","312293","713750","367731","N/A","N/A","5884","9911","74126","176831","46994173","10031","313997","34","5","10","N/A","N/A","N/A","N/A","N/A","N/A"
"4","osamason","United States","Hip Hop","Warner Music Group, Universal Music Group, Sony Music Entertainment, Big Indie Labels","6192","7019","318248","626965","423621191","741557273","837012","1894772","5257048","200999","143","264","5722","12624","128","316","720245","0","1460","0","0","-55","6","0","N/A","N/A","9515","15955","87325","229181","81466264","20114","120422","626","3","8","N/A","N/A","N/A","N/A","N/A","N/A"
"5","Odd Future","United States","Hip Hop","Sony Music Entertainment","6261","8653","42478","1254065","36657086","364010920","-316561","1205197","4791276","5020","40000","2520000","30096436","959712617","385798","12011426","22671","N/A","N/A","N/A","N/A","-12079","231209","80","-12718","625422","3389","37802","1676","1151823","1988740","2874","164594","312","8","16","137782","17","0","0","0.22441739236468317","4.488347847293664"
"6","Glokk40Spaz","United States","Hip Hop","Sony Music Entertainment, Big Indie Labels","7665","10222","145257","418556","226458553","487428644","619511","1469712","1207734","13090","52000","197000","21727496","65931654","289704","1342442","365917","N/A","N/A","N/A","N/A","0","1469","0","N/A","N/A","4093","9144","19692","103531","29988237","13849","333322","24","4","7","N/A","N/A","N/A","N/A","N/A","N/A"
"7","Phora","United States","Hip Hop","N/A","8997","9494","15532","849978","40846319","1112255477","-94077","685668","10009922","9759","10000","1210000","11788174","506016344","91960","7787415","8068","26705","386734","976505","1081363","-39945","961489","124476","96810","1063241","854","24125","1079","237792","2410612","3900","81447","1287","15","42","105623","N/A","N/A","N/A","N/A","N/A"
"8","Nine Vicious","United States","Hip Hop","Big Indie Labels","9496","12995","183990","208797","149789368","173665893","877041","1069536","1108406","N/A","N/A","N/A","N/A","N/A","N/A","N/A","13910","N/A","N/A","N/A","N/A","354266","459062","393449","N/A","N/A","2701","2878","44672","57728","40940392","26104","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"9","Autumn!","United States","Hip Hop","Universal Music Group, Big Indie Labels, Sony Music Entertainment, Warner Music Group","10561","9532","55574","653310","156674961","866644153","13511","1166502","2189015","24558","17000","237000","6535940","44745895","56761","1001046","18475","23181","330250","1511820","4466699","-27304","542379","42075","N/A","N/A","1112","9146","9246","235183","22973346","5686","104331","906","17","36","N/A","N/A","N/A","N/A","N/A","N/A"
"10","Gone Wallace","United States","Hip Hop","Other Indie / Unsigned","10691","399421","117","1518","46847","663105","-688","1059","3929","4661","38470","41000","76088541","102206835","1340965","1925525","409676","N/A","N/A","N/A","N/A","-54","2299","93","N/A","N/A","12","20","43","1638","15171","21","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
