"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 3m","Spotify Followers Total","Spotify Streams 3m","Spotify Streams Total","Spotify Monthly Listeners 3m","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 3m","YouTube Subscribers Total","YouTube Views 3m","YouTube Views Total","YouTube Likes 3m","YouTube Likes Total","Social Rank","TikTok Followers 3m","TikTok Followers Total","TikTok Likes 3m","TikTok Views 3m","Instagram Followers 3m","Instagram Followers Total","Instagram Likes 3m","Facebook Followers 3m","Facebook Followers Total","Deezer Fans 3m","Deezer Fans Total","SoundCloud Followers 3m","SoundCloud Followers Total","SoundCloud Plays 3m","Shazam Shazams 3m","Radio Airplay Rank","Radio Airplay Spins 3m","Radio Airplay Countries with Spins 3m","Radio Airplay Stations with Spins 3m","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 3m","Beatport Track Performance Points Total"
"202","Brezzo","United States","Hip Hop","Universal Music Group, Big Indie Labels","103247","149150","620","9355","535289","7003352","-1193","37283","55055","87813","310","7290","80681","1230251","1198","36352","57374","0","15602","0","425554","0","26233","0","N/A","N/A","6","56","242","8483","354174","214","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"203","Aceyalone","United States","Hip Hop","N/A","103920","88581","686","49373","1564012","51025682","10593","52631","1757083","88483","N/A","N/A","N/A","N/A","N/A","N/A","151281","N/A","N/A","N/A","N/A","677","13630","98","7","2336","66","2414","-1","4914","412","1051","26642","1755","15","57","90964","113","0","0","2.1281977748011474","37.73973555438789"
"204","Budo","United States","Pop","Sony Music Entertainment","103944","236285","18","1285","36178","3107485","199","3435","150464","19679","2","832","1554977","315734683","4210","2999255","176531","N/A","N/A","N/A","N/A","-83","9056","25","-39","12336","0","313","-11","6825","179","12","215791","35","6","6","166087","1","0","0","0.013201023080275476","0.2640204616055095"
"205","The High & Mighty","United States","Hip Hop","N/A","104302","59191","1024","31696","1518829","40502756","29169","194807","1293531","N/A","N/A","N/A","N/A","N/A","N/A","N/A","656858","N/A","N/A","N/A","N/A","N/A","N/A","N/A","-5","1273","45","822","14","240","10416","468","39010","793","10","34","107946","45","0","0","1.0292871217362105","17.983148232912043"
"206","ChildDaDj","N/A","Hip Hop","N/A","105116","52718","1086","2818","4604926","12750406","-193354","257588","149477","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"207","Johnny Slash","United States","Hip Hop","Big Indie Labels","105117","199501","182","4510","158979","3728496","-5515","15376","34402","72747","300","27400","99732","6274844","1935","164765","65551","69","84859","2375","114614","2379","27078","1117","-15","3266","5","96","11","1593","3502","29","72961","1224","149","373","N/A","N/A","N/A","N/A","N/A","N/A"
"208","My Name Is Junk","Canada","Hip Hop","Big Indie Labels","105816","81294","792","19535","1399382","31348614","6372","97698","531710","110348","80","9760","15505","2107250","248","40304","104576","26","2444","330","3643","358","17377","328","-18","21955","1","396","0","369","24","263","222195","33","5","7","N/A","N/A","N/A","N/A","N/A","N/A"
"209","Rapper Big Pooh","United States","Hip Hop","Big Indie Labels","106361","115802","286","49376","256958","24039171","642","18769","615689","127031","-1","571","20804","3967762","222","41883","87588","N/A","N/A","N/A","N/A","837","46284","452","N/A","N/A","28","2288","N/A","N/A","N/A","250","69029","403","7","17","92483","75","0","0","2.1040356175470865","29.81104100914526"
"210","Bronze Nazareth","United States","Hip Hop","Big Indie Labels, Universal Music Group","106776","94535","415","24690","647138","23151751","-21185","42463","551431","91258","210","6990","58958","2344276","400","38752","125580","-3","1047","0","64","329","19860","144","-4","3021","23","933","8","2096","2418","277","71736","284","5","12","54094","86","0","0","10.139310284251813","119.83760798502165"
"211","Zheka Rastu (Жека Расту)","Ukraine","Hip Hop","Big Indie Labels","107652","156672","802","32052","330315","9647238","1378","17112","4333","74054","500","27000","88884","2618646","1259","65026","567950","0","696","7","1078","-3","57","1","-1","1201","26","1155","50","5237","127373","1523","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
