"Track title","Track release date","Track label","Track genre","Track subgenre 1","Track subgenre 2","Track artists","Viberate rank 1w","Viberate rank 1m","Viberate rank 3m","Viberate rank 12m","Viberate rank Alltime","Viberate score 1w","Viberate score 1m","Viberate score 3m","Viberate score 12m","Viberate score Alltime","Spotify streams 1w","Spotify streams 1m","Spotify streams 3m","Spotify streams 12m","Spotify streams Alltime","Youtube views 1w","Youtube views 1m","Youtube views 3m","Youtube views 12m","Youtube views Alltime","Airplay spins 1w","Airplay spins 1m","Airplay spins 3m","Airplay spins 12m","Airplay spins Alltime","Soundcloud plays 1w","Soundcloud plays 1m","Soundcloud plays 3m","Soundcloud plays 12m","Soundcloud plays Alltime","Shazam shazams 1w","Shazam shazams 1m","Shazam shazams 3m","Shazam shazams 12m","Shazam shazams Alltime"
"Montagem Estranho Renicht - Ultra Slowed","2025-07-30","N/A","Electronic","N/A","N/A","WXRTNAX, SoulFusi","N/A","N/A","N/A","N/A","151839","N/A","N/A","N/A","N/A","3537436","N/A","N/A","N/A","4603845","4607526","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"byebye (prod. by aoshi)","2024-01-05","N/A","Hip Hop","N/A","N/A","emoslut666","N/A","N/A","N/A","N/A","153730","N/A","N/A","N/A","N/A","3485693.8200000003","N/A","N/A","N/A","2238167","3574319","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1112947","2141021","N/A","N/A","N/A","N/A","N/A"
"Automotivo Amar, Ma Ma Ma - Slowed","2024-06-24","N/A","Latin","N/A","N/A","Dj Brunin XM, Bibi Babydoll, Mc Erikah","N/A","N/A","N/A","N/A","154113","N/A","N/A","N/A","N/A","3474754.7199999997","N/A","N/A","N/A","3281053","6382251","N/A","N/A","N/A","1323795","5565530","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"ATENTO! - Slowed","2025-09-26","N/A","Electronic","N/A","N/A","Leoseven, ARXF","N/A","N/A","N/A","N/A","154368","N/A","N/A","N/A","N/A","3467854.6999999997","N/A","N/A","N/A","3716564","3732540","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","475306","479379","N/A","N/A","N/A","N/A","N/A"
"ESTOU LIVRE","2025-05-30","N/A","Hip Hop","N/A","N/A","CHASHKAKEFIRA, MC LyC4N, DJ PXRPLE","N/A","N/A","N/A","N/A","154604","N/A","N/A","N/A","N/A","3461894.565","N/A","N/A","N/A","1392244","1408646","N/A","N/A","N/A","2468930","2503197","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DIA VERAO - Slowed","2025-05-23","N/A","Hip Hop","N/A","N/A","ARXF, ZIMXN","N/A","N/A","N/A","N/A","157257","N/A","N/A","N/A","N/A","3392974.9","N/A","N/A","N/A","3401306","3415545","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","685134","694768","N/A","N/A","N/A","N/A","N/A"
"SWEET DREAMS ULTRAFUNK","2024-10-05","N/A","Electronic","N/A","N/A","HIMXN, EVO, FUNK DEMON","N/A","N/A","N/A","N/A","157597","N/A","N/A","N/A","N/A","3384513.6999999993","N/A","N/A","N/A","4551383","7446117","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","6155"
"REBOLADA","2025-11-14","N/A","Hip Hop","N/A","N/A","DJ FKU, farofinat beats","N/A","N/A","N/A","N/A","157700","N/A","N/A","N/A","N/A","3382002.425","N/A","N/A","N/A","2459749","2512041","N/A","N/A","N/A","1432750","1790700","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"SLAVA FUNK! - Tiktok Version","2024-11-20","N/A","Electronic","N/A","N/A","MVSTERIOUS, Hxmr, yngastrobeatz., Filip Lackovic","N/A","N/A","N/A","N/A","158499","N/A","N/A","N/A","N/A","3361506.6999999993","N/A","N/A","N/A","4573174","8616510","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","8941"
"Kerosene - Sped Up","2023-03-27","N/A","Hip Hop","N/A","N/A","fam0uz","N/A","N/A","N/A","N/A","159966","N/A","N/A","N/A","N/A","3326137.2000000007","N/A","N/A","N/A","4487506","68205212","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"MENTIRÃO - SLOWED","2025-10-10","N/A","Hip Hop","N/A","N/A","zarzour","N/A","N/A","N/A","N/A","161634","N/A","N/A","N/A","N/A","3285858.7","N/A","N/A","N/A","4158022","4168777","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"VOY CONTIGO - SLOWED","2025-07-04","N/A","Electronic","N/A","N/A","LUMIX, KXRSED","N/A","N/A","N/A","N/A","161762","N/A","N/A","N/A","N/A","3282629.1000000006","N/A","N/A","N/A","4067739","4090395","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"SPACE! - Slowed","2024-04-26","N/A","Latin","N/A","N/A","NAOMI, DRAWMEDEATH","N/A","N/A","N/A","N/A","161801","N/A","N/A","N/A","N/A","3281926.82","N/A","N/A","N/A","4451070","6470023","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","38182","59064","N/A","N/A","N/A","N/A","N/A"
"VOY CONTIGO","2025-07-04","N/A","Electronic","N/A","N/A","LUMIX, KXRSED","N/A","N/A","N/A","N/A","161962","N/A","N/A","N/A","N/A","3278436","N/A","N/A","N/A","4310975","4414971","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"BABYDOLL X The Perfect Girl","2022-11-18","N/A","Hip Hop","N/A","N/A","fam0uz","N/A","N/A","N/A","N/A","162425","N/A","N/A","N/A","N/A","3267159.4","N/A","N/A","N/A","4366977","64912942","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"coldshade - Slowed","2025-07-11","N/A","Hip Hop","N/A","N/A","LONOWN, Neyt, neytles","N/A","N/A","N/A","N/A","162856","N/A","N/A","N/A","N/A","3257635.5999999996","N/A","N/A","N/A","4178530","4201800","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"KORE - SLOWED","2025-11-11","N/A","Hip Hop","N/A","N/A","Zynyx, ENJI, WXCHSXN","N/A","N/A","N/A","N/A","164838","N/A","N/A","N/A","N/A","3212793.1","N/A","N/A","N/A","3819121","3830810","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
