"Track title","Track release date","Track label","Track genre","Track subgenre 1","Track subgenre 2","Track artists","Viberate rank 1w","Viberate rank 1m","Viberate rank 3m","Viberate rank 12m","Viberate rank Alltime","Viberate score 1w","Viberate score 1m","Viberate score 3m","Viberate score 12m","Viberate score Alltime","Spotify streams 1w","Spotify streams 1m","Spotify streams 3m","Spotify streams 12m","Spotify streams Alltime","Youtube views 1w","Youtube views 1m","Youtube views 3m","Youtube views 12m","Youtube views Alltime","Airplay spins 1w","Airplay spins 1m","Airplay spins 3m","Airplay spins 12m","Airplay spins Alltime","Soundcloud plays 1w","Soundcloud plays 1m","Soundcloud plays 3m","Soundcloud plays 12m","Soundcloud plays Alltime","Shazam shazams 1w","Shazam shazams 1m","Shazam shazams 3m","Shazam shazams 12m","Shazam shazams Alltime"
"You (feat. Travis Scott)","2021-10-07","N/A","Hip Hop","N/A","N/A","Don Toliver, Travis Scott","N/A","N/A","N/A","N/A","2860","N/A","N/A","N/A","N/A","124388503.53999999","N/A","N/A","N/A","140380733","285194528","N/A","N/A","N/A","12167979","27745595","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1685650","4889963","N/A","N/A","N/A","30506","395711"
"Ric Flair Drip (& Metro Boomin)","2017-10-30","N/A","Hip Hop","N/A","N/A","Offset, Metro Boomin","N/A","N/A","N/A","N/A","2869","N/A","N/A","N/A","N/A","124105315.66000001","N/A","N/A","N/A","161248581","1946890397","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","484364","9538885","N/A","N/A","N/A","23286","3885422"
"Soul Survivor","2005-01-01","N/A","R&B","N/A","N/A","Jeezy, Akon","N/A","N/A","N/A","N/A","2889","N/A","N/A","N/A","N/A","123424524.26500002","N/A","N/A","N/A","75453635","263614735","N/A","N/A","N/A","14159739","133235766","N/A","N/A","N/A","278","N/A","N/A","N/A","N/A","393652","1443058","N/A","N/A","N/A","N/A","N/A"
"Robbery","2019-03-08","N/A","Hip Hop","N/A","N/A","Juice WRLD","N/A","N/A","N/A","N/A","2892","N/A","N/A","N/A","N/A","123288246.89","N/A","N/A","N/A","113682429","1562512711","N/A","N/A","N/A","35972102","659353254","N/A","N/A","N/A","7890","N/A","N/A","N/A","N/A","4666545","183248747","N/A","N/A","N/A","2322","1949250"
"Kalank - Title Track","2019-03-30","N/A","Hip Hop","N/A","N/A","Pritam, Arijit Singh","N/A","N/A","N/A","N/A","2893","N/A","N/A","N/A","N/A","123281365.01500002","N/A","N/A","N/A","76411214","306641807","N/A","N/A","N/A","84820348","569600237","N/A","N/A","N/A","274","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"CARNIVAL","2024-02-08","N/A","Hip Hop","N/A","N/A","¥$, Kanye West a.k.a Ye, Ty Dolla $ign, Rich The Kid, Playboi Carti","N/A","N/A","N/A","N/A","2908","N/A","N/A","N/A","N/A","122763589.50499998","N/A","N/A","N/A","145500974","886302439","N/A","N/A","N/A","10034047","48150338","N/A","N/A","N/A","4921","N/A","N/A","N/A","N/A","922516","937816","N/A","N/A","N/A","0","2715946"
"Forever Ever (feat. Young Thug & Reese LAFLARE)","2018-08-10","N/A","Hip Hop","N/A","N/A","Trippie Redd, Reese Laflare, Young Thug","N/A","N/A","N/A","N/A","2910","N/A","N/A","N/A","N/A","122729447.80000004","N/A","N/A","N/A","150278709","238894707","N/A","N/A","N/A","750","117340","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","7989020","24246362","N/A","N/A","N/A","0","345301"
"PPC","2025-02-26","N/A","Latin","N/A","N/A","Roa, Hades66","N/A","N/A","N/A","N/A","2971","N/A","N/A","N/A","N/A","121439184.56","N/A","N/A","N/A","74834204","89301860","N/A","N/A","N/A","79034275","85938193","N/A","N/A","N/A","1224","N/A","N/A","N/A","N/A","12801","1136420","N/A","N/A","N/A","0","44861"
"ÇIKAR BİRİ KARŞIMA","2025-02-21","N/A","Hip Hop","N/A","N/A","Poizi, Era7capone, SNOW","N/A","N/A","N/A","N/A","3012","N/A","N/A","N/A","N/A","120392364.22","N/A","N/A","N/A","89307847","114784671","N/A","N/A","N/A","67398513","79295843","N/A","N/A","N/A","935","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","55568"
"Sky","2020-12-25","N/A","Hip Hop","N/A","N/A","Playboi Carti","N/A","N/A","N/A","N/A","3019","N/A","N/A","N/A","N/A","120247678.565","N/A","N/A","N/A","132719879","1002509612","N/A","N/A","N/A","16156332","179600673","N/A","N/A","N/A","53","N/A","N/A","N/A","N/A","4953343","59564307","N/A","N/A","N/A","7273","1760771"
"In My Room - 2025 Remaster","2015-11-20","N/A","Hip Hop","N/A","N/A","Yellow Claw, Ty Dolla $ign, Tyga","N/A","N/A","N/A","N/A","3030","N/A","N/A","N/A","N/A","119963576.72500001","N/A","N/A","N/A","169954175","169962053","N/A","N/A","N/A","761541","26304368","N/A","N/A","N/A","1624","N/A","N/A","N/A","N/A","48732","7796778","N/A","N/A","N/A","112","646234"
"KYKY2BONDY","2025-05-02","N/A","Hip Hop","N/A","N/A","Hamza","N/A","N/A","N/A","N/A","3038","N/A","N/A","N/A","N/A","119717704.10999998","N/A","N/A","N/A","122464481","131077936","N/A","N/A","N/A","28141697","28237671","N/A","N/A","N/A","35161","N/A","N/A","N/A","N/A","147013","149009","N/A","N/A","N/A","N/A","N/A"
"Let Me Know (I Wonder Why Freestyle)","2019-12-07","N/A","Hip Hop","N/A","N/A","Juice WRLD","N/A","N/A","N/A","N/A","3087","N/A","N/A","N/A","N/A","118417755.645","N/A","N/A","N/A","117436006","751497720","N/A","N/A","N/A","20061627","152179357","N/A","N/A","N/A","312","N/A","N/A","N/A","N/A","8764787","112285231","N/A","N/A","N/A","4714","2287713"
"ZEZE (feat. Travis Scott & Offset)","2018-10-11","N/A","Hip Hop","N/A","N/A","Kodak Black, Offset, Travis Scott","N/A","N/A","N/A","N/A","3156","N/A","N/A","N/A","N/A","116392321.75500001","N/A","N/A","N/A","108045842","1271267377","N/A","N/A","N/A","20877062","526592281","N/A","N/A","N/A","31244","N/A","N/A","N/A","N/A","5204203","130271543","N/A","N/A","N/A","0","4488249"
"Drowning (feat. Kodak Black)","2017-03-10","N/A","Hip Hop","N/A","N/A","A Boogie Wit da Hoodie, Kodak Black","N/A","N/A","N/A","N/A","3182","N/A","N/A","N/A","N/A","115645930.11500001","N/A","N/A","N/A","119179864","1139053482","N/A","N/A","N/A","18298739","350393358","N/A","N/A","N/A","3138","N/A","N/A","N/A","N/A","5089338","216269874","N/A","N/A","N/A","3809","2823842"
"TOXIC (with Skepta)","2025-03-14","N/A","Hip Hop","N/A","N/A","Playboi Carti, Skepta","N/A","N/A","N/A","N/A","3185","N/A","N/A","N/A","N/A","115519276.8","N/A","N/A","N/A","131088550","170821103","N/A","N/A","N/A","8548612","9633544","N/A","N/A","N/A","2589","N/A","N/A","N/A","N/A","5620121","7738266","N/A","N/A","N/A","10780","46040"
"OWA OWA","2025-05-30","N/A","Hip Hop","N/A","N/A","Lil Tecca","N/A","N/A","N/A","N/A","3214","N/A","N/A","N/A","N/A","114812283.33","N/A","N/A","N/A","128045218","132389236","N/A","N/A","N/A","10392836","10670258","N/A","N/A","N/A","26567","N/A","N/A","N/A","N/A","4694888","4882224","N/A","N/A","N/A","N/A","N/A"
"Ahora Dice","2017-03-17","N/A","Latin","N/A","N/A","Chris Jeday, J Balvin, Ozuna, Arcángel","N/A","N/A","N/A","N/A","3217","N/A","N/A","N/A","N/A","114755888.16999999","N/A","N/A","N/A","102019327","840654939","N/A","N/A","N/A","40591781","1588561906","N/A","N/A","N/A","5020","N/A","N/A","N/A","N/A","68946","5107325","N/A","N/A","N/A","3041","2699007"
"Make No Sense","2019-10-10","N/A","Hip Hop","N/A","N/A","YoungBoy Never Broke Again","N/A","N/A","N/A","N/A","3231","N/A","N/A","N/A","N/A","114508374.49499999","N/A","N/A","N/A","131333907","606886782","N/A","N/A","N/A","12039095","112406151","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","4256791","64706488","N/A","N/A","N/A","0","930942"
"Pure Cocaine","2018-11-30","N/A","Hip Hop","N/A","N/A","Lil Baby","N/A","N/A","N/A","N/A","3281","N/A","N/A","N/A","N/A","113438429.70499998","N/A","N/A","N/A","120818932","908697040","N/A","N/A","N/A","19840191","270426169","N/A","N/A","N/A","2267","N/A","N/A","N/A","N/A","3467389","105487394","N/A","N/A","N/A","7011","1725082"
"Freek-A-Leek","2003-01-01","N/A","Hip Hop","N/A","N/A","Petey Pablo","N/A","N/A","N/A","N/A","3315","N/A","N/A","N/A","N/A","112960838.29000002","N/A","N/A","N/A","123382033","377525018","N/A","N/A","N/A","18749073","175512753","N/A","N/A","N/A","13492","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","2204201"
"Superhero (Heroes & Villains) [with Future & Chris Brown]","2022-12-02","N/A","Hip Hop","N/A","N/A","Metro Boomin, Future, Chris Brown","N/A","N/A","N/A","N/A","3325","N/A","N/A","N/A","N/A","112709694.805","N/A","N/A","N/A","139903892","1019783994","N/A","N/A","N/A","2159791","16774014","N/A","N/A","N/A","12284","N/A","N/A","N/A","N/A","1968629","27264843","N/A","N/A","N/A","N/A","N/A"
"Cold","2017-02-14","N/A","Pop","N/A","N/A","Maroon 5, Future","N/A","N/A","N/A","N/A","3403","N/A","N/A","N/A","N/A","110926100.32","N/A","N/A","N/A","117638504","893333435","N/A","N/A","N/A","21661939","423242406","N/A","N/A","N/A","3773","N/A","N/A","N/A","N/A","136923","1176519","N/A","N/A","N/A","N/A","N/A"
"Wish - Trippie Mix","2018-08-10","N/A","Electronic","N/A","N/A","Diplo, Trippie Redd","N/A","N/A","N/A","N/A","3482","N/A","N/A","N/A","N/A","109369106.07","N/A","N/A","N/A","131033794","350606714","N/A","N/A","N/A","7180","346759","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","7698061","37835243","N/A","N/A","N/A","496","114044"
"Deixe Me Ir - Acústico","2017-03-15","N/A","Hip Hop","N/A","N/A","1kilo, Baviera, Knust, Pablo Martins","N/A","N/A","N/A","N/A","3502","N/A","N/A","N/A","N/A","109002397.39500001","N/A","N/A","N/A","67380152","438870990","N/A","N/A","N/A","65276586","812214655","N/A","N/A","N/A","6179","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","428057"
"Natural","2025-01-02","N/A","Hip Hop","N/A","N/A","Little Homie, Huan62","N/A","N/A","N/A","N/A","3514","N/A","N/A","N/A","N/A","108725043.70500001","N/A","N/A","N/A","43010159","68716287","N/A","N/A","N/A","112980905","152513933","N/A","N/A","N/A","239","N/A","N/A","N/A","N/A","589576","637170","N/A","N/A","N/A","N/A","N/A"
"Hate Me (with Juice WRLD)","2019-06-26","N/A","Hip Hop","N/A","N/A","Ellie Goulding, Juice WRLD","N/A","N/A","N/A","N/A","3516","N/A","N/A","N/A","N/A","108694470.745","N/A","N/A","N/A","84243836","1070192346","N/A","N/A","N/A","61220722","538065621","N/A","N/A","N/A","15320","N/A","N/A","N/A","N/A","2330509","36321252","N/A","N/A","N/A","N/A","N/A"
"Panda","2016-02-26","N/A","Hip Hop","N/A","N/A","Desiigner","N/A","N/A","N/A","N/A","3520","N/A","N/A","N/A","N/A","108617659.64500001","N/A","N/A","N/A","50060955","1280222228","N/A","N/A","N/A","75115223","2236631774","N/A","N/A","N/A","61665","N/A","N/A","N/A","N/A","1280995","215601630","N/A","N/A","N/A","N/A","N/A"
"Private Landing (feat. Justin Bieber & Future)","2023-02-23","N/A","Hip Hop","N/A","N/A","Don Toliver, Justin Bieber, Future","N/A","N/A","N/A","N/A","3524","N/A","N/A","N/A","N/A","108521648.29499999","N/A","N/A","N/A","126116402","487226338","N/A","N/A","N/A","8409696","28531773","N/A","N/A","N/A","3058","N/A","N/A","N/A","N/A","3241038","13420770","N/A","N/A","N/A","8032","1496952"
"ROXANNE","2019-10-10","N/A","Hip Hop","N/A","N/A","Arizona Zervas","N/A","N/A","N/A","N/A","3568","N/A","N/A","N/A","N/A","107498815.235","N/A","N/A","N/A","77425313","1592091434","N/A","N/A","N/A","27763311","608948210","N/A","N/A","N/A","77508","N/A","N/A","N/A","N/A","1590769","75709919","N/A","N/A","N/A","0","4681073"
"I Don't Like","2012-01-01","N/A","Hip Hop","N/A","N/A","Chief Keef, Lil Reese","N/A","N/A","N/A","N/A","3570","N/A","N/A","N/A","N/A","107481810.79499999","N/A","N/A","N/A","57425876","410085252","N/A","N/A","N/A","14224326","171424650","N/A","N/A","N/A","2225","N/A","N/A","N/A","N/A","4432598","35006059","N/A","N/A","N/A","N/A","N/A"
"ไปรยา","2025-04-30","N/A","Asian","N/A","N/A","Krk, HK","N/A","N/A","N/A","N/A","3625","N/A","N/A","N/A","N/A","106350610.77000001","N/A","N/A","N/A","6838926","6863416","N/A","N/A","N/A","113121876","113356718","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Love Me Like You Do","1947-12-01","N/A","Hip Hop","N/A","N/A","trapnation.aze, haashimovh, lovekillsus","N/A","N/A","N/A","N/A","3644","N/A","N/A","N/A","N/A","106091588.8","N/A","N/A","N/A","138872331","684576704","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Nunca Me Amo","2017-09-01","N/A","Latin","N/A","N/A","Jon Z, Baby Rasta, Boy Wonder Cf","N/A","N/A","N/A","N/A","3646","N/A","N/A","N/A","N/A","106063434.61500001","N/A","N/A","N/A","50889924","205411175","N/A","N/A","N/A","77403592","505457300","N/A","N/A","N/A","1146","N/A","N/A","N/A","N/A","6252","28785","N/A","N/A","N/A","0","461680"
"Bad Bad Bad (feat. Lil Baby)","2019-08-15","N/A","Hip Hop","N/A","N/A","Young Thug, Lil Baby","N/A","N/A","N/A","N/A","3686","N/A","N/A","N/A","N/A","105140161.405","N/A","N/A","N/A","127892589","453726407","N/A","N/A","N/A","5710337","37281521","N/A","N/A","N/A","1303","N/A","N/A","N/A","N/A","4518691","36271105","N/A","N/A","N/A","17232","599085"
"TORE UP","2024-06-13","N/A","Hip Hop","N/A","N/A","Don Toliver","N/A","N/A","N/A","N/A","3754","N/A","N/A","N/A","N/A","104013580.09499997","N/A","N/A","N/A","119838362","387302928","N/A","N/A","N/A","13570504","37288566","N/A","N/A","N/A","874","N/A","N/A","N/A","N/A","2428644","8726638","N/A","N/A","N/A","11381","537443"
"FDO","2025-12-11","N/A","Hip Hop","N/A","N/A","Pooh Shiesty","N/A","N/A","N/A","N/A","3765","N/A","N/A","N/A","N/A","103891944.88","N/A","N/A","N/A","38053336","39329784","N/A","N/A","N/A","45969619","55341029","N/A","N/A","N/A","1291","N/A","N/A","N/A","N/A","6970206","7351874","N/A","N/A","N/A","N/A","N/A"
"Consume (feat. Goon Des Garcons)","2017-10-04","N/A","R&B","N/A","N/A","Chase Atlantic, Goon des Garcons","N/A","N/A","N/A","N/A","3766","N/A","N/A","N/A","N/A","103805598.63500002","N/A","N/A","N/A","117307148","519165113","N/A","N/A","N/A","15015902","59339405","N/A","N/A","N/A","137","N/A","N/A","N/A","N/A","2401907","12668572","N/A","N/A","N/A","0","826322"
"Just Wanna Rock","2022-10-16","N/A","Hip Hop","N/A","N/A","Lil Uzi Vert","N/A","N/A","N/A","N/A","3773","N/A","N/A","N/A","N/A","103505276.2","N/A","N/A","N/A","76780395","853194929","N/A","N/A","N/A","26793960","239244469","N/A","N/A","N/A","56143","N/A","N/A","N/A","N/A","2138078","34269827","N/A","N/A","N/A","30839","3631775"
"y ke pa - Remix","2025-05-07","N/A","Hip Hop","N/A","N/A","Julianno Sosa, benjitalkapone, Jairo Vera","N/A","N/A","N/A","N/A","3789","N/A","N/A","N/A","N/A","103256771.4","N/A","N/A","N/A","61652099","62942350","N/A","N/A","N/A","60342052","60592795","N/A","N/A","N/A","1362","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Bon Appétit","2017-06-09","N/A","Pop","N/A","N/A","Katy Perry, Migos","N/A","N/A","N/A","N/A","3839","N/A","N/A","N/A","N/A","102316904.31","N/A","N/A","N/A","51221365","381951811","N/A","N/A","N/A","56306123","1549356827","N/A","N/A","N/A","68593","N/A","N/A","N/A","N/A","78602","569912","N/A","N/A","N/A","N/A","N/A"
"Poesia Acústica #6 Era uma Vez","2024-10-07","N/A","Hip Hop","N/A","N/A","MC Cabelinho, Bob do Contra, Azzy, Filipe Ret, Dudu, Xamã, Orochi, Maquiny","N/A","N/A","N/A","N/A","3849","N/A","N/A","N/A","N/A","102118171.92500001","N/A","N/A","N/A","54291487","393491024","N/A","N/A","N/A","72095342","979416833","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","504","332206"
"Super Gremlin","2021-10-30","N/A","Hip Hop","N/A","N/A","Kodak Black","N/A","N/A","N/A","N/A","3894","N/A","N/A","N/A","N/A","101341502.44","N/A","N/A","N/A","65909343","539228709","N/A","N/A","N/A","41152609","431869786","N/A","N/A","N/A","38800","N/A","N/A","N/A","N/A","3930647","69195929","N/A","N/A","N/A","N/A","N/A"
"Calling My Phone","2021-02-10","N/A","Hip Hop","N/A","N/A","Lil Tjay, 6LACK","N/A","N/A","N/A","N/A","3968","N/A","N/A","N/A","N/A","100081096.34","N/A","N/A","N/A","79772995","939900695","N/A","N/A","N/A","42904244","452332710","N/A","N/A","N/A","225","N/A","N/A","N/A","N/A","3978173","78571835","N/A","N/A","N/A","0","4208091"
"Wishes","2023-09-02","N/A","Hip Hop","N/A","N/A","Hasan Raheem, Umair, Talwiinder","N/A","N/A","N/A","N/A","3973","N/A","N/A","N/A","N/A","100008368.815","N/A","N/A","N/A","31439096","139714242","N/A","N/A","N/A","82649050","143658860","N/A","N/A","N/A","79","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","317421"
"Cannonball (feat. Don Toliver)","2025-07-25","N/A","Hip Hop","N/A","N/A","Lithe, Don Toliver","N/A","N/A","N/A","N/A","3974","N/A","N/A","N/A","N/A","99984519.54500002","N/A","N/A","N/A","107672357","108890170","N/A","N/A","N/A","12365919","12899979","N/A","N/A","N/A","689","N/A","N/A","N/A","N/A","2270325","2294831","N/A","N/A","N/A","N/A","N/A"
"Una Vaina Loca","2011-08-10","N/A","Hip Hop","N/A","N/A","Fuego","N/A","N/A","N/A","N/A","3987","N/A","N/A","N/A","N/A","99858157.875","N/A","N/A","N/A","9201627","55824266","N/A","N/A","N/A","39917829","322580691","N/A","N/A","N/A","84","N/A","N/A","N/A","N/A","3158","7684","N/A","N/A","N/A","N/A","N/A"
"Bad and Boujee (feat. Lil Uzi Vert) - Radio Version","2016-10-28","N/A","Hip Hop","N/A","N/A","Migos, Lil Uzi Vert","N/A","N/A","N/A","N/A","3989","N/A","N/A","N/A","N/A","99841182.16","N/A","N/A","N/A","56604333","1040393392","N/A","N/A","N/A","49511232","1488967796","N/A","N/A","N/A","28863","N/A","N/A","N/A","N/A","3647125","237067665","N/A","N/A","N/A","15573","7048784"
"Need It","2020-05-22","N/A","Hip Hop","N/A","N/A","Migos, YoungBoy Never Broke Again","N/A","N/A","N/A","N/A","4046","N/A","N/A","N/A","N/A","98798953.20500001","N/A","N/A","N/A","99092085","508527267","N/A","N/A","N/A","21562830","189466281","N/A","N/A","N/A","1713","N/A","N/A","N/A","N/A","2758623","50650145","N/A","N/A","N/A","N/A","N/A"
"Bandit (with YoungBoy Never Broke Again)","2019-03-08","N/A","Hip Hop","N/A","N/A","Juice WRLD, YoungBoy Never Broke Again","N/A","N/A","N/A","N/A","4055","N/A","N/A","N/A","N/A","98579772.10499999","N/A","N/A","N/A","79900534","1084208635","N/A","N/A","N/A","32278651","538796109","N/A","N/A","N/A","15977","N/A","N/A","N/A","N/A","4572971","171145079","N/A","N/A","N/A","2330","1794790"
"LIL DEMON","2024-09-18","N/A","Hip Hop","N/A","N/A","Future","N/A","N/A","N/A","N/A","4058","N/A","N/A","N/A","N/A","98483194.11","N/A","N/A","N/A","100934216","190015027","N/A","N/A","N/A","19372830","34215987","N/A","N/A","N/A","238","N/A","N/A","N/A","N/A","3834876","9148316","N/A","N/A","N/A","N/A","N/A"
"Watch This (Lil Uzi Vert) - ARIZONATEARS Pluggnb Remix","2023-02-05","N/A","Hip Hop","N/A","N/A","sped up nightcore, ARIZONATEARS, Lil Uzi Vert, ARIZONATEARS","N/A","N/A","N/A","N/A","4085","N/A","N/A","N/A","N/A","97848709.38000001","N/A","N/A","N/A","60558274","519897319","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1527","N/A","N/A","N/A","N/A","759939","14232993","N/A","N/A","N/A","0","2176088"
"Wants and Needs (feat. Lil Baby)","2021-03-05","N/A","Hip Hop","N/A","N/A","Drake, Lil Baby","N/A","N/A","N/A","N/A","4099","N/A","N/A","N/A","N/A","97624898.91","N/A","N/A","N/A","93897048","968498426","N/A","N/A","N/A","1139772","30489634","N/A","N/A","N/A","73094","N/A","N/A","N/A","N/A","2238668","48055272","N/A","N/A","N/A","3803","2405684"
"3am","2025-07-18","N/A","Hip Hop","N/A","N/A","Loe Shimmy, Don Toliver","N/A","N/A","N/A","N/A","4102","N/A","N/A","N/A","N/A","97542735.91499999","N/A","N/A","N/A","68860797","69262777","N/A","N/A","N/A","26109617","26386674","N/A","N/A","N/A","26775","N/A","N/A","N/A","N/A","5957319","5979951","N/A","N/A","N/A","N/A","N/A"
"Loca (feat. Duki, Cazzu)","2017-11-22","N/A","Hip Hop","N/A","N/A","Khea, Duki, Cazzu, Omar Varela, MYKKA","N/A","N/A","N/A","N/A","4122","N/A","N/A","N/A","N/A","97318095.215","N/A","N/A","N/A","77298694","444007995","N/A","N/A","N/A","58812628","926911968","N/A","N/A","N/A","3295","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","1034543"
"Look Back at It","2018-12-07","N/A","Hip Hop","N/A","N/A","A Boogie Wit da Hoodie","N/A","N/A","N/A","N/A","4127","N/A","N/A","N/A","N/A","97259596.765","N/A","N/A","N/A","94687746","949805499","N/A","N/A","N/A","14703354","279425208","N/A","N/A","N/A","21827","N/A","N/A","N/A","N/A","4743761","104956178","N/A","N/A","N/A","20071","6448961"
"Magnolia","2017-04-14","N/A","Hip Hop","N/A","N/A","Playboi Carti","N/A","N/A","N/A","N/A","4148","N/A","N/A","N/A","N/A","96898056.36499998","N/A","N/A","N/A","107007043","1062833272","N/A","N/A","N/A","15208972","248697178","N/A","N/A","N/A","10203","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","10937","3179383"
"Blueberry Faygo","2020-02-06","N/A","Hip Hop","N/A","N/A","Lil Mosey","N/A","N/A","N/A","N/A","4219","N/A","N/A","N/A","N/A","95600277.125","N/A","N/A","N/A","83546242","1485230930","N/A","N/A","N/A","25793056","529314406","N/A","N/A","N/A","24968","N/A","N/A","N/A","N/A","2050766","88148480","N/A","N/A","N/A","N/A","N/A"
"Location","2017-04-14","N/A","Hip Hop","N/A","N/A","Playboi Carti","N/A","N/A","N/A","N/A","4263","N/A","N/A","N/A","N/A","94986912.78999999","N/A","N/A","N/A","119014098","626703116","N/A","N/A","N/A","5979799","30183219","N/A","N/A","N/A","793","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","4836","544606"
"Empty Out Your Pockets","2024-11-29","N/A","Hip Hop","N/A","N/A","Juice WRLD","N/A","N/A","N/A","N/A","4297","N/A","N/A","N/A","N/A","94382626.66","N/A","N/A","N/A","78475803","213476703","N/A","N/A","N/A","38360814","88071474","N/A","N/A","N/A","2440","N/A","N/A","N/A","N/A","4019038","10014543","N/A","N/A","N/A","2637","369343"
"Martin & Gina","2020-05-15","N/A","Hip Hop","N/A","N/A","Polo G","N/A","N/A","N/A","N/A","4323","N/A","N/A","N/A","N/A","93983272.41499999","N/A","N/A","N/A","94895889","1118264125","N/A","N/A","N/A","17119328","242118175","N/A","N/A","N/A","547","N/A","N/A","N/A","N/A","5169745","103006953","N/A","N/A","N/A","0","1735559"
"Surround Sound (feat. 21 Savage & Baby Tate)","2022-01-14","N/A","Hip Hop","N/A","N/A","21 Savage, JID, Baby Tate","N/A","N/A","N/A","N/A","4325","N/A","N/A","N/A","N/A","93940896.38000003","N/A","N/A","N/A","94712937","790223324","N/A","N/A","N/A","26672048","148528764","N/A","N/A","N/A","3414","N/A","N/A","N/A","N/A","1367191","16684633","N/A","N/A","N/A","N/A","N/A"
"Ella Te Las Va A Pegar (feat. Ele a el Dominio & Noriel)","2019-06-21","N/A","Hip Hop","N/A","N/A","Jon Z, Baby Rasta, Ele A el Dominio, Noriel","N/A","N/A","N/A","N/A","4333","N/A","N/A","N/A","N/A","93810994.465","N/A","N/A","N/A","55815684","126693835","N/A","N/A","N/A","56844111","136330333","N/A","N/A","N/A","69","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","524412"
"Fashion","2025-02-28","N/A","Hip Hop","N/A","N/A","Orochi, RUXN, Kizzy, ProdSmile","N/A","N/A","N/A","N/A","4337","N/A","N/A","N/A","N/A","93769912.57499999","N/A","N/A","N/A","67960852","85950002","N/A","N/A","N/A","57243526","59690811","N/A","N/A","N/A","144","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","13583"
"Still Think About You","2016-09-16","N/A","Hip Hop","N/A","N/A","A Boogie Wit da Hoodie","N/A","N/A","N/A","N/A","4340","N/A","N/A","N/A","N/A","93693049.54","N/A","N/A","N/A","111249172","591029362","N/A","N/A","N/A","1782157","112200779","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","4955765","95730982","N/A","N/A","N/A","4900","1109592"
"Am I Dreaming (Metro Boomin & A$AP Rocky, Roisee)","2023-06-02","N/A","Hip Hop","N/A","N/A","Metro Boomin, A$AP Rocky, Roisee","N/A","N/A","N/A","N/A","4376","N/A","N/A","N/A","N/A","93068197.28000002","N/A","N/A","N/A","106248531","446201389","N/A","N/A","N/A","11440389","52429250","N/A","N/A","N/A","401","N/A","N/A","N/A","N/A","802273","5072846","N/A","N/A","N/A","5773","1665097"
"Mood Swings","2020-07-03","N/A","Hip Hop","N/A","N/A","Pop Smoke, Lil Tjay","N/A","N/A","N/A","N/A","4386","N/A","N/A","N/A","N/A","92855401.715","N/A","N/A","N/A","50925556","956173903","N/A","N/A","N/A","52758389","654725957","N/A","N/A","N/A","5855","N/A","N/A","N/A","N/A","3263838","81056508","N/A","N/A","N/A","N/A","N/A"
"For The Night","2020-07-03","N/A","Hip Hop","N/A","N/A","Pop Smoke, Lil Baby, DaBaby","N/A","N/A","N/A","N/A","4398","N/A","N/A","N/A","N/A","92670732.91499999","N/A","N/A","N/A","43223465","1267960055","N/A","N/A","N/A","54854107","622058708","N/A","N/A","N/A","24807","N/A","N/A","N/A","N/A","2725157","88084098","N/A","N/A","N/A","N/A","N/A"
