"Track title","Track release date","Track label","Track genre","Track subgenre 1","Track subgenre 2","Track artists","Viberate rank 1w","Viberate rank 1m","Viberate rank 3m","Viberate rank 12m","Viberate rank Alltime","Viberate score 1w","Viberate score 1m","Viberate score 3m","Viberate score 12m","Viberate score Alltime","Spotify streams 1w","Spotify streams 1m","Spotify streams 3m","Spotify streams 12m","Spotify streams Alltime","Youtube views 1w","Youtube views 1m","Youtube views 3m","Youtube views 12m","Youtube views Alltime","Airplay spins 1w","Airplay spins 1m","Airplay spins 3m","Airplay spins 12m","Airplay spins Alltime","Soundcloud plays 1w","Soundcloud plays 1m","Soundcloud plays 3m","Soundcloud plays 12m","Soundcloud plays Alltime","Shazam shazams 1w","Shazam shazams 1m","Shazam shazams 3m","Shazam shazams 12m","Shazam shazams Alltime"
"solo death x.x","2026-02-27","N/A","Hip Hop","N/A","N/A","vorzu, CHMUURA","N/A","N/A","N/A","N/A","4232613","N/A","N/A","N/A","N/A","26914.7","N/A","N/A","N/A","27781","34793","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"wrist$lit","2026-02-27","N/A","Hip Hop","N/A","N/A","vorzu","N/A","N/A","N/A","N/A","4262746","N/A","N/A","N/A","N/A","26516.8","N/A","N/A","N/A","27314","32720","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"JENGA","2025-06-26","N/A","Hip Hop","N/A","N/A","Kenny Dreadful, Toolzmore","N/A","N/A","N/A","N/A","4309245","N/A","N/A","N/A","N/A","25915.399999999998","N/A","N/A","N/A","34327","36974","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"BỒI HỒI","2024-08-31","N/A","Hip Hop","N/A","N/A","Maize, Yellowa","N/A","N/A","N/A","N/A","4332832","N/A","N/A","N/A","N/A","25621.66","N/A","N/A","N/A","26162","41409","N/A","N/A","N/A","5814","16495","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"FAMÍLIA PRIMEIRO","2025-11-07","N/A","Hip Hop","N/A","N/A","JOLI","N/A","N/A","N/A","N/A","4354522","N/A","N/A","N/A","N/A","25354.4","N/A","N/A","N/A","28646","45871","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Randale im Altersheim 2","2023-01-07","N/A","Hip Hop","N/A","N/A","ChrispyyChris, Nicolas Among Us","N/A","N/A","N/A","N/A","4379012","N/A","N/A","N/A","N/A","25047.72","N/A","N/A","N/A","28477","239853","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","452","3983","N/A","N/A","N/A","N/A","N/A"
"cisza przed burzą","2026-02-20","N/A","Hip Hop","N/A","N/A","vorzu","N/A","N/A","N/A","N/A","4382841","N/A","N/A","N/A","N/A","25000.3","N/A","N/A","N/A","26390","29930","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Ahh","2025-11-29","N/A","Hip Hop","N/A","N/A","Młody Arab","N/A","N/A","N/A","N/A","4412419","N/A","N/A","N/A","N/A","24643.2","N/A","N/A","N/A","31214","38855","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"กลองยาว","2025-09-21","N/A","Hip Hop","N/A","N/A","PLENG","N/A","N/A","N/A","N/A","4414871","N/A","N/A","N/A","N/A","24617.495000000003","N/A","N/A","N/A","15549","17128","N/A","N/A","N/A","8381","9052","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","3155","4724","N/A","N/A","N/A","N/A","N/A"
"Sranie Freestyle","2019-12-29","N/A","Hip Hop","N/A","N/A","Kastet THC","N/A","N/A","N/A","N/A","4420650","N/A","N/A","N/A","N/A","24550.62","N/A","N/A","N/A","31429","95480","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","605","3410","N/A","N/A","N/A","N/A","N/A"
"MOIM GANGIEM Al-Ka’idA","2025-02-24","N/A","Hip Hop","N/A","N/A","Młody Arab, Młody Allah","N/A","N/A","N/A","N/A","4431355","N/A","N/A","N/A","N/A","24423.44","N/A","N/A","N/A","30147","48699","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","784","1028","N/A","N/A","N/A","N/A","N/A"
"Meet Me","2025-09-12","N/A","Hip Hop","N/A","N/A","FIZZIE, PLENG","N/A","N/A","N/A","N/A","4498377","N/A","N/A","N/A","N/A","23646.53","N/A","N/A","N/A","10258","14144","N/A","N/A","N/A","15669","28561","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Ebola","2025-12-12","N/A","Hip Hop","N/A","N/A","Młody Arab, Młody Allah","N/A","N/A","N/A","N/A","4595985","N/A","N/A","N/A","N/A","22573.559999999998","N/A","N/A","N/A","25121","32255","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","833","1019","N/A","N/A","N/A","N/A","N/A"
"Carter","2025-12-12","N/A","Hip Hop","N/A","N/A","Młody Arab, Młody Allah","N/A","N/A","N/A","N/A","4638114","N/A","N/A","N/A","N/A","22129.78","N/A","N/A","N/A","25291","32012","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","536","651","N/A","N/A","N/A","N/A","N/A"
"Mấy Giờ Anh Có Em","2025-08-15","N/A","Hip Hop","N/A","N/A","Yellowa, 7bizz","N/A","N/A","N/A","N/A","4648828","N/A","N/A","N/A","N/A","22018.809999999998","N/A","N/A","N/A","13829","15409","N/A","N/A","N/A","9154","10211","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"ระยิบระยับตา","2026-01-30","N/A","Hip Hop","N/A","N/A","PLENG","N/A","N/A","N/A","N/A","4648928","N/A","N/A","N/A","N/A","22017.655","N/A","N/A","N/A","8913","11517","N/A","N/A","N/A","10903","16186","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"aftertaste","2026-02-27","N/A","Hip Hop","N/A","N/A","vorzu","N/A","N/A","N/A","N/A","4707963","N/A","N/A","N/A","N/A","21415.1","N/A","N/A","N/A","22084","26527","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"bet","2025-05-23","N/A","Hip Hop","N/A","N/A","vorzu, asl33p","N/A","N/A","N/A","N/A","4728609","N/A","N/A","N/A","N/A","21210.8","N/A","N/A","N/A","28072","29279","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"OFF SEASON","2025-07-31","N/A","Hip Hop","N/A","N/A","Kenny Dreadful, Toolzmore","N/A","N/A","N/A","N/A","4751616","N/A","N/A","N/A","N/A","20986.699999999997","N/A","N/A","N/A","27276","30554","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Pakistan - ERNST Remix","2025-09-24","N/A","Hip Hop","N/A","N/A","Młody Arab","N/A","N/A","N/A","N/A","4754738","N/A","N/A","N/A","N/A","20956.299999999996","N/A","N/A","N/A","27841","30242","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"fine dining","2025-10-17","N/A","Hip Hop","N/A","N/A","vorzu, youngestAlan","N/A","N/A","N/A","N/A","4767412","N/A","N/A","N/A","N/A","20831.5","N/A","N/A","N/A","26813","29791","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"รู้มือ","2025-01-30","N/A","Hip Hop","N/A","N/A","PLENG","N/A","N/A","N/A","N/A","4788592","N/A","N/A","N/A","N/A","20626.825","N/A","N/A","N/A","7949","12855","N/A","N/A","N/A","5380","16174","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","6536","12318","N/A","N/A","N/A","N/A","N/A"
"voodoo","2021-12-15","N/A","Hip Hop","N/A","N/A","vorzu, lunarr","N/A","N/A","N/A","N/A","4813523","N/A","N/A","N/A","N/A","20391.219999999998","N/A","N/A","N/A","24861","86553","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1436","24399","N/A","N/A","N/A","N/A","N/A"
"ESP interlude","2025-10-17","N/A","Hip Hop","N/A","N/A","vorzu","N/A","N/A","N/A","N/A","4883614","N/A","N/A","N/A","N/A","19743.6","N/A","N/A","N/A","24930","27199","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Robie","2025-12-12","N/A","Hip Hop","N/A","N/A","Młody Arab, Młody Allah","N/A","N/A","N/A","N/A","4888420","N/A","N/A","N/A","N/A","19699.399999999998","N/A","N/A","N/A","19058","24255","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","2329","2753","N/A","N/A","N/A","N/A","N/A"
"Uçmayı Öğrenirsin Belki Yeniden","2025-05-09","N/A","Hip Hop","N/A","N/A","Eren Arat","N/A","N/A","N/A","N/A","4909224","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Kowal","2025-07-25","N/A","Hip Hop","N/A","N/A","Młody Arab","N/A","N/A","N/A","N/A","4915762","N/A","N/A","N/A","N/A","19452.06","N/A","N/A","N/A","22750","27279","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1528","2184","N/A","N/A","N/A","N/A","N/A"
"Romantic Gangsta","2025-08-23","N/A","Hip Hop","N/A","N/A","36mg","N/A","N/A","N/A","N/A","4939514","N/A","N/A","N/A","N/A","19242.3","N/A","N/A","N/A","24894","29933","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Wehh","2025-10-09","N/A","Hip Hop","N/A","N/A","Młody Arab","N/A","N/A","N/A","N/A","4950823","N/A","N/A","N/A","N/A","19145.1","N/A","N/A","N/A","16256","21077","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","4763","5155","N/A","N/A","N/A","N/A","N/A"
"DAWAJ KURWO NUMBER","2021-08-12","N/A","Hip Hop","N/A","N/A","Kastet THC","N/A","N/A","N/A","N/A","5001677","N/A","N/A","N/A","N/A","18708.9","N/A","N/A","N/A","24687","100962","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"The G.O.A.T Is Reborn","2025-08-07","N/A","Hip Hop","N/A","N/A","Albothug","N/A","N/A","N/A","N/A","5019341","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Daj mi Gyata","2025-08-26","N/A","Hip Hop","N/A","N/A","Młody Arab","N/A","N/A","N/A","N/A","5019609","N/A","N/A","N/A","N/A","18558.079999999998","N/A","N/A","N/A","18584","26322","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","3026","4772","N/A","N/A","N/A","N/A","N/A"
"tak jest!","2025-10-17","N/A","Hip Hop","N/A","N/A","vorzu, witchkilluh","N/A","N/A","N/A","N/A","5050891","N/A","N/A","N/A","N/A","18290.6","N/A","N/A","N/A","22993","25770","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"the world ends with you","2026-02-27","N/A","Hip Hop","N/A","N/A","vorzu","N/A","N/A","N/A","N/A","5056294","N/A","N/A","N/A","N/A","18245.4","N/A","N/A","N/A","18864","23077","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"#stellarSZN","2025-07-11","N/A","Hip Hop","N/A","N/A","vorzu, bvdy47","N/A","N/A","N/A","N/A","5067930","N/A","N/A","N/A","N/A","18154.5","N/A","N/A","N/A","24745","27597","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Dyo Zoes","2025-08-23","N/A","Hip Hop","N/A","N/A","36mg","N/A","N/A","N/A","N/A","5100522","N/A","N/A","N/A","N/A","17883.6","N/A","N/A","N/A","22272","29028","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Ο κόσμος και η αγάπη","2025-03-21","N/A","Hip Hop","N/A","N/A","Αντίγνωμος, Μηδέν & Ένα, Toolzmore","N/A","N/A","N/A","N/A","5130655","N/A","N/A","N/A","N/A","17641.899999999994","N/A","N/A","N/A","23850","34769","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Brudas","2025-08-22","N/A","Hip Hop","N/A","N/A","Młody Arab, Młody Allah","N/A","N/A","N/A","N/A","5177114","N/A","N/A","N/A","N/A","17280","N/A","N/A","N/A","22083","25861","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"addy","2025-05-23","N/A","Hip Hop","N/A","N/A","vorzu","N/A","N/A","N/A","N/A","5189875","N/A","N/A","N/A","N/A","17182.699999999997","N/A","N/A","N/A","22500","32261","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"v8 wrr wrr","2025-08-01","N/A","Hip Hop","N/A","N/A","vorzu, GeezyBeatz","N/A","N/A","N/A","N/A","5241955","N/A","N/A","N/A","N/A","16789.399999999998","N/A","N/A","N/A","22391","24028","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"wrist$lit RMX","2026-03-20","N/A","Hip Hop","N/A","N/A","vorzu","N/A","N/A","N/A","N/A","5242838","N/A","N/A","N/A","N/A","16782","N/A","N/A","N/A","16782","23701","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Białas","2025-08-22","N/A","Hip Hop","N/A","N/A","Młody Arab, Młody Allah","N/A","N/A","N/A","N/A","5255070","N/A","N/A","N/A","N/A","16686.2","N/A","N/A","N/A","21414","24600","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Albinos","2026-03-20","N/A","Hip Hop","N/A","N/A","Młody Arab","N/A","N/A","N/A","N/A","5271024","N/A","N/A","N/A","N/A","16566","N/A","N/A","N/A","16566","26904","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"backwoods @ 2am","2026-02-27","N/A","Hip Hop","N/A","N/A","vorzu","N/A","N/A","N/A","N/A","5274863","N/A","N/A","N/A","N/A","16537.1","N/A","N/A","N/A","17132","21470","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"ZOO","2025-02-24","N/A","Hip Hop","N/A","N/A","Młody Arab, Młody Allah","N/A","N/A","N/A","N/A","5309173","N/A","N/A","N/A","N/A","16286.2","N/A","N/A","N/A","19043","24867","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1041","1514","N/A","N/A","N/A","N/A","N/A"
"2 stają się 1","2025-10-23","N/A","Hip Hop","N/A","N/A","Młody Arab","N/A","N/A","N/A","N/A","5363368","N/A","N/A","N/A","N/A","15907.899999999998","N/A","N/A","N/A","19301","20777","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Waka Waka","2025-12-12","N/A","Hip Hop","N/A","N/A","Młody Arab, Młody Allah","N/A","N/A","N/A","N/A","5368975","N/A","N/A","N/A","N/A","15867.900000000001","N/A","N/A","N/A","16914","21973","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1052","1311","N/A","N/A","N/A","N/A","N/A"
"Dokimase Me","2025-08-23","N/A","Hip Hop","N/A","N/A","36mg","N/A","N/A","N/A","N/A","5431892","N/A","N/A","N/A","N/A","15438.2","N/A","N/A","N/A","20539","24128","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Ahh - ERNST Remix","2025-12-12","N/A","Hip Hop","N/A","N/A","Młody Arab","N/A","N/A","N/A","N/A","5450845","N/A","N/A","N/A","N/A","15314","N/A","N/A","N/A","18323","23312","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"X3","2025-11-19","N/A","Hip Hop","N/A","N/A","Młody Arab","N/A","N/A","N/A","N/A","5451438","N/A","N/A","N/A","N/A","15309.400000000001","N/A","N/A","N/A","19009","21686","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Adolf Geeker","2025-10-09","N/A","Hip Hop","N/A","N/A","Młody Arab","N/A","N/A","N/A","N/A","5466354","N/A","N/A","N/A","N/A","15204.74","N/A","N/A","N/A","13328","16712","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","3504","3808","N/A","N/A","N/A","N/A","N/A"
"Collane","2025-10-24","N/A","Hip Hop","N/A","N/A","Moder, Tony lattuga","N/A","N/A","N/A","N/A","5530447","N/A","N/A","N/A","N/A","14794","N/A","N/A","N/A","17602","36929","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Dabber Dab","2021-03-23","N/A","Hip Hop","N/A","N/A","Kastet THC","N/A","N/A","N/A","N/A","5537930","N/A","N/A","N/A","N/A","14744.54","N/A","N/A","N/A","11913","78741","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","4220","164389","N/A","N/A","N/A","N/A","N/A"
"persona","2026-02-27","N/A","Hip Hop","N/A","N/A","vorzu","N/A","N/A","N/A","N/A","5569286","N/A","N/A","N/A","N/A","14545.7","N/A","N/A","N/A","15045","18238","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"eskorta","2025-05-23","N/A","Hip Hop","N/A","N/A","vorzu, m140xyz","N/A","N/A","N/A","N/A","5583914","N/A","N/A","N/A","N/A","14452.000000000002","N/A","N/A","N/A","19163","22287","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"najgorszy sort (Intro)","2026-02-27","N/A","Hip Hop","N/A","N/A","vorzu","N/A","N/A","N/A","N/A","5629913","N/A","N/A","N/A","N/A","14166.900000000001","N/A","N/A","N/A","14712","19237","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"KVART MUKA","2024-07-30","N/A","Hip Hop","N/A","N/A","RIKEZ","N/A","N/A","N/A","N/A","5640504","N/A","N/A","N/A","N/A","14103.800000000001","N/A","N/A","N/A","17186","52333","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"hatelove","2026-02-27","N/A","Hip Hop","N/A","N/A","vorzu","N/A","N/A","N/A","N/A","5642901","N/A","N/A","N/A","N/A","14086.5","N/A","N/A","N/A","14590","18334","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"ซักครู่","2025-11-06","N/A","Hip Hop","N/A","N/A","PLENG","N/A","N/A","N/A","N/A","5653343","N/A","N/A","N/A","N/A","14025.510000000002","N/A","N/A","N/A","5669","7030","N/A","N/A","N/A","8592","10729","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Numaralar","2025-12-05","N/A","Hip Hop","N/A","N/A","Ahmet Balcı, 17NUKI","N/A","N/A","N/A","N/A","5661688","N/A","N/A","N/A","N/A","13977.3","N/A","N/A","N/A","18375","22769","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Anioły i Ułomy","2021-03-23","N/A","Hip Hop","N/A","N/A","Kastet THC","N/A","N/A","N/A","N/A","5688774","N/A","N/A","N/A","N/A","13811.839999999997","N/A","N/A","N/A","15326","76034","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1511","9984","N/A","N/A","N/A","N/A","N/A"
"KREAZY RZABA FREESTYLE","2019-06-19","N/A","Hip Hop","N/A","N/A","Kastet THC","N/A","N/A","N/A","N/A","5703051","N/A","N/A","N/A","N/A","13725.600000000002","N/A","N/A","N/A","18081","123045","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"..kiedy nie widziałem światła","2025-10-17","N/A","Hip Hop","N/A","N/A","vorzu","N/A","N/A","N/A","N/A","5717136","N/A","N/A","N/A","N/A","13645.1","N/A","N/A","N/A","17695","19599","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"perfumy","2025-02-14","N/A","Hip Hop","N/A","N/A","vorzu","N/A","N/A","N/A","N/A","5738125","N/A","N/A","N/A","N/A","13520.899999999998","N/A","N/A","N/A","18156","38377","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"เวล ออไรท์","2025-08-29","N/A","Hip Hop","N/A","N/A","PLENG","N/A","N/A","N/A","N/A","5755247","N/A","N/A","N/A","N/A","13428.274999999998","N/A","N/A","N/A","9012","11145","N/A","N/A","N/A","6150","7762","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"ups! znów to zrobiłem","2025-10-17","N/A","Hip Hop","N/A","N/A","vorzu","N/A","N/A","N/A","N/A","5788802","N/A","N/A","N/A","N/A","13235.099999999999","N/A","N/A","N/A","17038","19300","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Guwno Freestyle","2019-12-29","N/A","Hip Hop","N/A","N/A","Kastet THC","N/A","N/A","N/A","N/A","5791301","N/A","N/A","N/A","N/A","13218.24","N/A","N/A","N/A","16442","84580","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","569","4423","N/A","N/A","N/A","N/A","N/A"
"Reseaux","2021-03-23","N/A","Hip Hop","N/A","N/A","Kastet THC","N/A","N/A","N/A","N/A","5824681","N/A","N/A","N/A","N/A","13036.019999999999","N/A","N/A","N/A","13400","63192","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1960","12392","N/A","N/A","N/A","N/A","N/A"
"see u l8r <33","2025-11-28","N/A","Hip Hop","N/A","N/A","vorzu","N/A","N/A","N/A","N/A","5825435","N/A","N/A","N/A","N/A","13031.3","N/A","N/A","N/A","16208","17600","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Loyal am Wochenende","2023-02-02","N/A","Hip Hop","N/A","N/A","ChrispyyChris, Nicolas Among Us","N/A","N/A","N/A","N/A","5829018","N/A","N/A","N/A","N/A","13008.3","N/A","N/A","N/A","15127","125273","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"VƯỜN HOA","2025-06-14","N/A","Hip Hop","N/A","N/A","Maize, Yellowa","N/A","N/A","N/A","N/A","5848617","N/A","N/A","N/A","N/A","12903.365000000002","N/A","N/A","N/A","6059","7513","N/A","N/A","N/A","8124","10441","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"To Teleutaio","2023-03-28","N/A","Hip Hop","N/A","N/A","Rammenos Assos, Toolzmore","N/A","N/A","N/A","N/A","5850857","N/A","N/A","N/A","N/A","12888.7","N/A","N/A","N/A","17338","84620","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","16"
"to nasze ostatnie dni","2026-02-27","N/A","Hip Hop","N/A","N/A","vorzu","N/A","N/A","N/A","N/A","5883575","N/A","N/A","N/A","N/A","12714.900000000001","N/A","N/A","N/A","13177","16918","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
