"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 1w","Spotify Followers Total","Spotify Streams 1w","Spotify Streams Total","Spotify Monthly Listeners 1w","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 1w","YouTube Subscribers Total","YouTube Views 1w","YouTube Views Total","YouTube Likes 1w","YouTube Likes Total","Social Rank","TikTok Followers 1w","TikTok Followers Total","TikTok Likes 1w","TikTok Views 1w","Instagram Followers 1w","Instagram Followers Total","Instagram Likes 1w","Facebook Followers 1w","Facebook Followers Total","Deezer Fans 1w","Deezer Fans Total","SoundCloud Followers 1w","SoundCloud Followers Total","SoundCloud Plays 1w","Shazam Shazams 1w","Radio Airplay Rank","Radio Airplay Spins 1w","Radio Airplay Countries with Spins 1w","Radio Airplay Stations with Spins 1w","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 1w","Beatport Track Performance Points Total"
"253","Rhett and Link","United States","Hip Hop","Other Indie / Unsigned","2961","61111","117","133179","115616","56731412","-66","99802","266425","3136","0","5450000","190434","1046358534","3083","15692853","N/A","5191","5223953","830236","0","2113","4097497","153936","0","5950254","12","2192","-1","8659","55","0","198040","3","2","2","N/A","N/A","N/A","N/A","N/A","N/A"
"254","Die Antwoord","South Africa","Hip Hop","Other Indie / Unsigned","3007","4070","2464","1931888","2466465","1292014954","-23217","2702617","5083868","2780","0","3470000","1414895","1763647123","10132","13783872","10218","N/A","N/A","N/A","N/A","-935","1227513","272","-898","2471268","211","464001","81","120767","8849","808","22469","163","21","53","135833","19","0","0","0.25081943852523414","5.016388770504683"
"255","Lil Tracy","United States","Hip Hop","Big Indie Labels, Universal Music Group, Warner Music Group","3011","1759","4533","1505460","9442408","3325632618","103917","5097609","13149546","4270","0","434000","1267567","1359609586","7168","15556309","8838","-364","596785","2095","0","-979","1106918","4190","-169","229928","130","137481","133","344599","69737","5","115611","31","6","7","57624","67","2","2","8.044296400131607","114.67242861000082"
"256","Disiz","France","Hip Hop","Universal Music Group","3025","4220","2661","383940","5648565","733164322","-5335","5092545","13850813","12376","0","366000","281388","184668722","1604","1554494","11538","69","65656","83","0","450","257726","540","-66","346000","1367","424613","5","3441","538","304","4001","3445","36","220","71538","55","0","0","4.722817858034877","42.69585170683451"
"257","Kybba","Netherlands","Hip Hop","Big Indie Labels","3027","3278","1394","299554","5211906","491451178","-280825","5862745","31111534","16687","700","95400","447278","8736029","4008","113709","882","4071","2285839","176802","0","0","1516717","0","5","2753","107","18180","-1","6764","138","1780","5257","1655","37","209","121413","5","0","0","0.567499388622591","4.645043110367269"
"258","Amelia Dimoldenberg","United Kingdom","Pop","Other Indie / Unsigned","3034","222604","5","264","17154","16421722","-44","21899","157560","1959","0","3360000","2169812","1029311176","45382","41793719","1708","-2188","4078136","38484","0","-1848","2874319","107997","7421","1381309","0","20","N/A","N/A","N/A","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"259","Max Korzh","Belarus","Hip Hop","Other Indie / Unsigned","3049","6176","8861","2590282","2827337","752128536","-7151","1073750","784286","3046","0","1600000","1864766","1540958755","5396","14327477","2369","5928","2295022","106681","0","13298","2790127","38631","362","89336","98","308507","N/A","N/A","N/A","356","99782","15","5","6","147666","1","0","0","0.13546144913728833","2.565358917894975"
"260","E-40","United States","Hip Hop","Sony Music Entertainment, Big Indie Labels, Universal Music Group, BMG","3082","3770","2508","1080522","6221222","3396255934","-738","3499933","52830377","2021","10000","1610000","1753736","1948103829","14882","18030469","3322","N/A","N/A","N/A","N/A","124","2529794","29988","758","2304482","119","208867","71","82929","46057","2079","6124","984","24","132","16172","416","4","177","73.06032218343685","280.4566730738766"
"261","Bones","United States","Hip Hop","Big Indie Labels, Universal Music Group","3087","2042","3276","2041485","10542760","4544815840","-41018","4982702","23240722","6225","0","892000","1321487","748952341","8883","10140979","14236","N/A","N/A","N/A","N/A","-413","1034074","1408","-108","168739","208","140362","162","528685","547902","23","33171","71","14","23","N/A","N/A","N/A","N/A","N/A","N/A"
"262","Quando Rondo","United States","Hip Hop","Warner Music Group, Universal Music Group","3100","5033","6089","2974753","3022705","1311539270","-12517","1722625","9232307","3002","0","2360000","1817609","1549515646","14828","16872754","5811","615","697087","4709","0","-1131","3763367","1446","37","865644","48","44885","182","434056","370106","90","23321","149","8","23","118327","7","0","0","0.6186429354114019","12.280231887021408"
