"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 1w","Spotify Followers Total","Spotify Streams 1w","Spotify Streams Total","Spotify Monthly Listeners 1w","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 1w","YouTube Subscribers Total","YouTube Views 1w","YouTube Views Total","YouTube Likes 1w","YouTube Likes Total","Social Rank","TikTok Followers 1w","TikTok Followers Total","TikTok Likes 1w","TikTok Views 1w","Instagram Followers 1w","Instagram Followers Total","Instagram Likes 1w","Facebook Followers 1w","Facebook Followers Total","Deezer Fans 1w","Deezer Fans Total","SoundCloud Followers 1w","SoundCloud Followers Total","SoundCloud Plays 1w","Shazam Shazams 1w","Radio Airplay Rank","Radio Airplay Spins 1w","Radio Airplay Countries with Spins 1w","Radio Airplay Stations with Spins 1w","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 1w","Beatport Track Performance Points Total"
"117","Baby Keem","United States","Hip Hop","Sony Music Entertainment, Universal Music Group, Warner Music Group","1022","564","10238","3411087","22946010","6268039242","-863165","18262732","147619148","3205","10000","1090000","1518207","433578559","13972","6970297","3392","0","231100","0","0","-808","1536150","2175","-59","107347","465","146212","320","251290","392920","125","8329","1076","53","202","531","8","2","790","34.5582708983798","10033.729507252496"
"118","C-Kan","Mexico","Hip Hop","Big Indie Labels, Universal Music Group, Warner Music Group","1032","2435","8878","3963594","11297176","3201753753","-55968","5291443","11710067","299","0","8660000","6380219","5163828378","26789","39566923","2520","-108","1320569","3448","0","3305","3462502","21466","-3494","6945689","173","616764","63","43629","22073","1624","20258","200","7","22","73255","106","0","0","4.183589218356513","74.72918445729138"
"119","Juicy J","United States","Hip Hop","Big Indie Labels, Warner Music Group, Universal Music Group, Sony Music Entertainment, BMG","1037","1722","4279","3380842","19797898","8796708371","-136507","5906280","141800931","343","0","1850000","7121049","9389557950","28768","56093701","1981","1534","147635","21239","0","4846","3098074","11017","3467","4687753","233","1027652","118","1195837","71685","304","8897","574","24","112","9406","184","27","1762","52.02761063124369","398.9615843163442"
"120","Danny Chung","United States","Hip Hop","Other Indie / Unsigned","1039","975","1113","92658","12824912","1462336555","49334","13508970","28560167","443","-10","8390","452","430639","3","5813","47510","N/A","N/A","N/A","N/A","110","64719","1976","N/A","N/A","10","262","0","967","2","2","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"121","CoryxKenshin","United States","Hip Hop","Big Indie Labels","1041","78355","218","97376","84083","16744635","-817","90485","9983","151","0","24200000","15983230","9777890197","183186","318012546","2918","1214","6580734","9919","0","1042","5154453","0","N/A","N/A","36","1860","1","559","101","2","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"122","Soulja Boy","United States","Hip Hop","Big Indie Labels, Universal Music Group, BMG","1046","854","8840","2598556","9485705","3015195822","77215","14700665","82232023","989","10000","3670000","2025429","2401363238","13164","18945878","975","985","3370179","9785","0","1748","7290746","22316","-3304","11090901","152","587853","44","111858","43815","10270","34024","103","5","17","101700","36","5","133","1.291309593422528","36.173630959704774"
"123","Young Dolph","United States","Hip Hop","Big Indie Labels, Warner Music Group, BMG, Universal Music Group, Sony Music Entertainment","1088","1834","7546","3515548","14484169","4990140130","-5602","5840853","25676481","660","0","2540000","4036160","3326472353","23549","25388917","1655","9","5658","3","0","-733","4774430","104","-538","1508162","259","180961","390","352500","442783","529","4346","1278","11","102","4423","350","7","60","27.3444398942178","948.1362280573828"
"124","Lyrical Lemonade","United States","Hip Hop","Universal Music Group, Big Indie Labels, Sony Music Entertainment","1093","7409","1219","251041","1442835","353532913","-25768","1974256","10122791","282","0","24000000","14689328","13051001581","91070","155772872","1795","2777","1928432","117176","0","-1762","4956470","90699","-8","76337","11","2738","110","31500","150294","69","42946","51","10","19","N/A","N/A","N/A","N/A","N/A","N/A"
"125","Pooh Shiesty","United States","Hip Hop","Warner Music Group, Sony Music Entertainment, Universal Music Group, Big Indie Labels","1106","1885","16785","2389815","15304456","2661912475","327585","6231039","37434150","1098","20000","2090000","9773348","2679394562","99047","20994944","504","15736","758046","85778","0","48392","3975329","195709","4996","503768","172","80525","1526","465180","1396679","2206","9492","748","18","89","97567","10","0","0","1.6532089476301273","16.67511580454342"
"126","ElGrandeToto","Morocco","Hip Hop","Sony Music Entertainment, Universal Music Group, Warner Music Group, Big Indie Labels, BMG","1143","2330","24884","4895382","9475437","1704873778","177246","3806359","12253719","1439","10000","4000000","5174342","1309252504","16389","13917421","1352","2502","1292284","104425","0","-4164","4360234","3555","371","616979","785","547782","37","14560","9028","2575","22548","54","6","14","80190","23","0","0","3.204352985403599","15.75102469533811"
"127","Tiakola","France","Hip Hop","Warner Music Group, Universal Music Group, Sony Music Entertainment, Big Indie Labels","1156","1711","17572","4011595","17837506","3767605333","140822","7257808","20090039","1880","0","1600000","3058204","1068762473","13775","8172309","2077","2969","2579416","46348","0","1177","3003997","16845","-184","424034","5721","1537353","N/A","N/A","N/A","946","9490","333","14","40","95705","7","0","0","1.6898552774356184","7.799294084979412"
"128","Sexyy Red","United States","Hip Hop","Universal Music Group, Warner Music Group, Sony Music Entertainment, Big Indie Labels, BMG","1160","624","9696","2553580","18295692","3451516986","18004","18388684","118900455","3486","0","1390000","2697792","636574748","20106","8116076","4234","20533","3319264","1270094","0","6","1639","0","141","52712","351","71123","N/A","N/A","N/A","2794","959","4678","61","407","N/A","N/A","N/A","N/A","N/A","N/A"
"129","Alvaro Diaz","Puerto Rico","Hip Hop","Universal Music Group, Big Indie Labels, Warner Music Group, Sony Music Entertainment","1161","1321","17146","1779492","23699166","3513870079","63232","9775931","46859325","1578","5000","732000","2607424","589666063","24491","5450192","2112","9741","886846","213481","0","7547","1342198","45916","20","182436","162","40066","236","75890","28392","281","11490","575","19","69","6390","3","1","14","4.683516552997722","341.5258385552952"
"130","Wegz","Egypt","Hip Hop","Universal Music Group, Sony Music Entertainment, Big Indie Labels, BMG","1162","2805","30589","8067720","3635833","631900689","71081","1647328","3939640","2004","0","3930000","3271509","1121151593","9089","11449654","450","4812","2322111","77277","0","5401","4433781","163668","-551","2827567","69","376889","-6","20373","65","167","66192","20","5","6","128292","1","0","0","0.39950101789773373","1.07417260344872"
"131","Emiway Bantai","India","Hip Hop","Big Indie Labels","1184","5331","1424","5107363","1235179","708400808","4427","1202957","1202953","553","0","22200000","4316733","4337112751","35043","130239111","1111","-3","86536","-2","0","-5684","6159934","124757","-494","2506899","4","2352","2","5246","1278","0","60923","10","4","4","N/A","N/A","N/A","N/A","N/A","N/A"
"132","Coolio","United States","Hip Hop","Big Indie Labels, Sony Music Entertainment, Universal Music Group, Warner Music Group","1187","665","9210","2141180","10935853","2872684365","-309275","19510191","60759621","1240","0","749000","6576392","2693953113","29760","20762816","N/A","N/A","N/A","N/A","N/A","40","255189","1388","0","444033","285","271925","13","14556","32161","23","792","7221","96","2222","6843","166","5","636","17.41951469230585","404.60529162299406"
"133","YG","United States","Hip Hop","Universal Music Group, BMG, Big Indie Labels, Warner Music Group, Sony Music Entertainment","1196","960","4848","3564280","14622470","10221553083","204638","10484326","126351075","631","0","5030000","3640487","4659935955","37392","43428770","2201","5878","884149","204904","0","-1712","8812062","45289","1172","4043257","272","1047980","120","296383","140397","2910","2370","2251","41","214","34818","162","24","620","22.438874384457264","456.29234671651807"
"134","Chance The Rapper","United States","Hip Hop","Other Indie / Unsigned","1198","742","1879","6061229","17181700","11753969023","8514","7662963","131698812","1085","0","1720000","4313330","5228443079","19169","41118053","817","-200","2438964","13281","0","-7619","18699061","31392","-255","3239387","187","164117","-88","1896539","120985","3589","5138","1017","29","158","58713","81","14","660","7.485888308999275","304.6501553454828"
"135","Sfera Ebbasta","Italy","Hip Hop","Sony Music Entertainment, Warner Music Group, Big Indie Labels, Universal Music Group","1217","1545","12254","7720898","25908009","9341952380","108965","6216762","26368379","1083","0","2380000","3041576","2423190961","9514","18557605","1824","1335","1794923","15245","0","-1918","5001174","9970","N/A","N/A","181","197895","257","46750","8233","429","3503","1175","24","288","46542","50","4","119","12.82597212307749","119.80088526409098"
"136","MC Davo","Mexico","Hip Hop","Warner Music Group, Big Indie Labels","1221","2202","4506","3076849","7131100","2510292849","-68786","5738146","19778919","1128","0","7380000","2725056","3729427936","9666","32240944","2110","25504","2617498","501112","0","429","3613093","18555","-3137","8334273","104","638435","8","21305","2836","1590","31236","127","11","26","41843","13","0","0","15.405575542976202","37.097935891550165"
"137","UZI","Turkey","Hip Hop","Universal Music Group, Warner Music Group, Sony Music Entertainment, Big Indie Labels","1234","1368","42027","7281162","26294668","4496376955","13068","5618282","11420071","3236","2000","762000","3128359","667552084","10016","2801901","2379","1847","417267","10476","0","921","1597376","6927","N/A","N/A","71","133808","N/A","N/A","N/A","713","17326","425","5","22","N/A","N/A","N/A","N/A","N/A","N/A"
"138","Jeezy","United States","Hip Hop","Universal Music Group, Big Indie Labels, Warner Music Group","1237","1641","5053","2679076","15993722","5614326515","-29688","8052436","81835976","610","0","2480000","4258448","3744442851","23513","24043257","2740","762","87089","3826","0","19276","5665141","246097","905","6844448","130","306249","183","146577","162031","3222","7409","653","16","84","66178","64","2","115","5.578146734545217","96.76843331355903"
"139","Al Shami","Turkey","Hip Hop","Big Indie Labels, Universal Music Group","1243","9025","5959","1318336","1649653","282793300","59260","913261","2133479","639","10000","5150000","10146151","2309339650","37014","13770935","411","27516","5205335","216251","0","190120","6307692","46965","1478","319894","37","7659","8","7072","12899","727","16323","229","13","18","N/A","N/A","N/A","N/A","N/A","N/A"
"140","King","India","Pop","Warner Music Group, Big Indie Labels","1266","1328","369","9391327","5393494","2459590589","-11289","7566181","15001987","1126","0","7080000","3695252","2195757224","19387","35878980","2105","0","1817","0","0","-5414","2685066","96433","483","81781","1","1148","2","2061","115","51","29950","71","13","18","N/A","N/A","N/A","N/A","N/A","N/A"
"141","&Team","Japan","Pop","Universal Music Group","1273","7366","7646","919601","4802039","466959404","66438","1965454","1056748","1397","0","1430000","6122852","544133721","282914","31250205","230","47229","4479597","5005169","0","21939","2499317","639794","N/A","N/A","240","16345","N/A","N/A","N/A","310","33814","63","12","19","N/A","N/A","N/A","N/A","N/A","N/A"
"142","Missy Elliott","United States","Hip Hop","Universal Music Group, Warner Music Group, Big Indie Labels, Sony Music Entertainment","1286","1220","5554","2866823","10812217","4533719224","-10044","8948749","154588675","1854","10000","1650000","2654794","2148099222","17597","18019590","1669","69","2393802","1658","0","159","5536552","3102","-1174","5945365","510","834759","60","39561","44556","5607","1477","4237","90","1031","5173","151","13","2093","8.617386197188509","869.1735503675869"
"143","Poizi","Turkey","Hip Hop","Big Indie Labels","1288","2087","23029","1673788","8529682","855550626","49224","4320358","8142646","1203","2000","489000","5441935","425682879","13238","1974495","3426","-692","553420","173579","0","-536","922021","80358","N/A","N/A","130","9369","N/A","N/A","N/A","824","9847","591","6","23","N/A","N/A","N/A","N/A","N/A","N/A"
"144","Lefty Sm","Mexico","Hip Hop","Big Indie Labels, Universal Music Group, Sony Music Entertainment","1296","2079","8733","3825984","8725219","2771735604","-67783","4908006","10032278","753","10000","5030000","8976848","3583975641","36580","25346912","107","-1177","2694901","9434","0","-1205","1591846","388","-5242","2306539","0","162007","37","20815","56270","1827","46247","52","11","24","166048","1","0","0","0.016305547471923053","0.2640204616055095"
"145","Xamã","Brazil","Hip Hop","Sony Music Entertainment, Big Indie Labels, Universal Music Group, Warner Music Group","1305","1474","2680","3382970","11322447","4474689984","-30073","8703667","22791685","2054","0","664000","2585909","2715590783","8377","32820755","629","2179","2198950","45481","0","-979","8158106","68637","-577","383635","888","1242998","N/A","N/A","N/A","386","12683","277","6","69","74628","12","0","0","3.955889915425734","24.526110054455824"
"146","Coi Leray","United States","Hip Hop","Universal Music Group, Warner Music Group, Sony Music Entertainment, Big Indie Labels","1315","1100","3850","1025693","6312989","2860951678","3121","10128576","154814832","2429","0","2120000","2124732","811126158","22608","11820083","773","13999","11878422","880281","0","7074","8061911","244217","-1619","2943350","94","58412","151","160663","178799","2388","1053","5445","83","809","1036","48","8","1010","50.05489893261528","7150.38941173248"
"147","Wyclef Jean","United States","Hip Hop","Warner Music Group, Big Indie Labels, Sony Music Entertainment, Universal Music Group","1323","1414","2121","479585","13257565","4507472914","33465","6390615","142264146","725","0","843000","5260673","2611899344","19828","14643158","2626","89","307970","704","0","442","2169875","5991","894","1282781","103","446109","21","8706","17156","6983","3250","1862","71","515","47570","238","8","281","12.094055662672924","837.6556300396965"
"148","kirkiimad","Russian Federation","Hip Hop","Big Indie Labels, Sony Music Entertainment","1338","87873","17","60963","33031","31361229","-991","55332","39578","372","10000","5650000","30635306","6716473052","285099","246177469","1657","72513","10130721","6300317","0","-657","1551622","52677","N/A","N/A","8","1384","3","3148","2049","0","270761","0","0","0","60935","34","0","0","7.23226507461663","80.13897733367324"
"149","Nas","United States","Hip Hop","Big Indie Labels, Universal Music Group, Sony Music Entertainment, Warner Music Group","1365","1190","7082","4467559","11656495","5867121076","90694","9295951","87206091","1787","0","2210000","2270582","1471060397","19075","15783799","2004","6","1114","3","0","N/A","N/A","N/A","-1506","5957867","1002","1191383","127","405793","65965","239","1338","4091","70","656","34969","444","10","128","22.164546500696005","228.20365225548406"
"150","Wegh","Turkey","Hip Hop","Big Indie Labels, Sony Music Entertainment","1398","3176","18535","579686","18855146","755316108","21397","4155454","6229788","4265","4000","199000","3753799","164153915","16542","1076958","1193","5283","264804","44009","0","17915","667467","34071","N/A","N/A","73","3583","N/A","N/A","N/A","7","35687","285","3","8","N/A","N/A","N/A","N/A","N/A","N/A"
"151","Ati242","Turkey","Hip Hop","Big Indie Labels","1406","1447","30997","4227023","16577270","2724705960","-4741","5847029","9211798","2704","2000","595000","3900831","736905897","9087","4093147","2984","-632","398487","3610","0","-4586","1791308","8704","N/A","N/A","113","134170","0","691","102","100","10793","567","4","13","134455","2","0","0","0.2797906953647251","5.436894439703195"
"152","JID","United States","Hip Hop","Universal Music Group, Big Indie Labels, Sony Music Entertainment, Warner Music Group, BMG","1412","555","5425","2396727","15625720","7252053098","-182623","17230063","150947115","1588","0","1380000","2663468","1715572199","17263","24972233","6546","122","412450","263","0","-1336","1744559","1506","-247","402708","0","3616","164","264002","104780","1494","2733","1624","61","392","64355","55","9","171","6.101107304465854","83.84262157844972"
"153","Diddy","United States","Hip Hop","Warner Music Group, Universal Music Group, Big Indie Labels, Sony Music Entertainment","1419","1157","3997","2078930","14036484","5593569159","94741","10272429","109705208","9358","0","1020000","189748","174756569","1115","1790044","N/A","846","3479239","7729","0","-12572","19068982","798","-2420","7185187","123","603665","32","25733","38208","217","7446","767","39","246","37392","58","3","70","10.593728519238534","1535.9945386825002"
"154","Eve","United States","Hip Hop","Big Indie Labels, Sony Music Entertainment, Warner Music Group, Universal Music Group","1423","1509","4818","1676780","9708101","2716879436","95880","8284538","80334952","2305","1000","862000","2147674","1132040823","11195","7736964","4877","1177","119687","4936","0","-124","2901575","6102","-851","3269319","273","148295","N/A","N/A","N/A","39","2415","2729","84","846","N/A","N/A","N/A","N/A","N/A","N/A"
"155","Kayblack","Brazil","Hip Hop","Warner Music Group, Sony Music Entertainment, Big Indie Labels, BMG, Universal Music Group","1441","1304","6138","4472124","15181173","4267382437","29076","7665510","34989165","2537","0","1480000","2859574","1415068267","6784","13156110","1876","-878","724069","6532","0","-14511","4915638","106706","-86","71596","550","455708","N/A","N/A","N/A","28","22599","121","2","15","N/A","N/A","N/A","N/A","N/A","N/A"
"156","Agust D","South Korea","Pop","Big Indie Labels","1453","735","50855","16469823","12507413","3568835412","229955","4518498","20457708","4502","0","639000","1307845","1309995311","24115","47599085","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1030","708169","1","871","248","0","26739","121","7","13","N/A","N/A","N/A","N/A","N/A","N/A"
"157","Franglish","France","Hip Hop","Universal Music Group, Big Indie Labels, Warner Music Group, Sony Music Entertainment","1460","2669","8994","2058248","8338338","1801779229","-103277","5435949","18611173","2623","0","1500000","2216647","1091802311","8390","6369525","1979","1103","1901260","128388","0","1619","1815521","5051","614","1531126","2158","933155","N/A","N/A","N/A","509","6678","951","21","90","61216","53","0","0","6.88493367635351","123.73847046178076"
"158","Key Glock","United States","Hip Hop","Big Indie Labels, Warner Music Group, Sony Music Entertainment, Universal Music Group","1465","1261","5959","2538543","16539186","5403054194","215519","10090438","76406069","1507","0","1470000","3882965","1388779766","37596","14098981","2466","1176","187346","18437","0","1219","3143640","99469","714","728892","218","92032","316","268448","611547","49","1942","2554","23","166","37424","119","3","43","19.504430200074754","218.61473115907808"
"159","Wu-Tang Clan","United States","Hip Hop","Sony Music Entertainment, Big Indie Labels","1484","1712","7115","3884373","5392002","2764677982","-98146","5632874","43531269","1535","10000","2010000","1937671","1019301974","27290","8928514","1945","0","296300","0","0","1781","2468342","12795","2649","5972506","799","1241323","220","121852","33677","538","3183","1700","46","339","61869","234","3","18","6.602996466226795","115.09811301472573"
"160","Red Bull Batalla","Argentina","Hip Hop","Big Indie Labels","1492","45258","405","163533","470461","171692748","-2856","186380","247061","1499","10000","7380000","3490002","2062907725","62482","47376394","739","2420","5214692","541293","0","4738","5230868","70607","6610","5422056","-2","12497","0","1089","594","15","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"161","Ja Rule","United States","Hip Hop","Universal Music Group, Big Indie Labels","1497","1344","4301","2253638","9031092","3700615993","-29873","8365295","85842588","1250","0","1800000","3297211","1707103605","13150","9634140","5429","2","2334","N/A","0","-104","2037653","1670","N/A","N/A","441","650667","47","30824","21787","66","1792","3355","67","724","104377","86","0","0","1.1477178366246383","22.954356732492727"
"162","Baby Gang","Italy","Hip Hop","Warner Music Group, Sony Music Entertainment, Big Indie Labels, Universal Music Group","1498","1840","10893","2891268","15384356","3140606941","266883","6827309","16157975","1226","10000","2820000","6917157","1700953405","25855","14239536","2260","0","349","7","0","-3264","3035772","0","17","12777","331","102455","N/A","N/A","N/A","993","17603","173","9","50","N/A","N/A","N/A","N/A","N/A","N/A"
"163","Fugees","United States","Hip Hop","N/A","1506","1329","6076","1802804","5519447","2077817070","44343","9734854","65120424","1312","0","1590000","2257491","1326790943","10150","8182415","N/A","N/A","N/A","N/A","N/A","392","87197","101","0","33432","640","439063","18","21837","12693","69","723","8020","104","2294","103198","74","0","0","1.2089845634984333","24.17969126996865"
"164","SDM","France","Hip Hop","Universal Music Group, Big Indie Labels, Warner Music Group, Sony Music Entertainment","1518","1749","12192","2601444","16448487","3222015235","50624","7177296","13979811","3602","0","1000000","2345029","632361492","5373","3375632","4973","-103","769418","2950","0","-840","1388474","4802","-11","186041","8073","1666367","N/A","N/A","N/A","2482","7692","231","15","31","64199","16","0","0","6.081273803317211","25.735603872933353"
"165","Bhad Bhabie","United States","Hip Hop","Warner Music Group, Big Indie Labels","1529","2857","2928","3923574","2790042","1298027843","-43923","3137790","11129597","2087","0","8000000","891152","1599097748","6836","28783949","1537","5185","10613272","119154","0","N/A","N/A","N/A","6485","2069767","93","111019","75","238852","83559","130","47851","34","2","7","125670","4","2","107","0.4315356420718196","9.89406575609156"
"166","Racionais Mc's","Brazil","Hip Hop","Big Indie Labels","1545","1155","15552","10122369","11618787","2753019904","-53755","5810930","4873555","9402","0","135","557543","523338513","3796","6528926","2941","N/A","N/A","N/A","N/A","-3904","3556587","17315","-3002","7814230","1470","2125191","123","18518","56520","152","11886","385","6","60","N/A","N/A","N/A","N/A","N/A","N/A"
"167","ScHoolboy Q","United States","Hip Hop","Big Indie Labels, Universal Music Group, BMG, Sony Music Entertainment","1546","897","3716","5121177","14603583","8311656831","-29705","9139403","91407641","1725","0","1980000","1748203","2220022031","10850","19379291","4277","N/A","N/A","N/A","N/A","-3015","3961043","0","-977","2492074","223","539435","67","364450","59787","576","5824","963","30","159","8206","78","14","457","9.221943563399268","1980.5639404249448"
"168","Fgteev","United States","Hip Hop","N/A","1571","104561","374","80999","272471","66431069","952","14129","571381","186","0","25200000","9208236","25996827738","66182","158576158","12303","5723","2252191","5269","0","2780","1243130","234631","N/A","N/A","13","2225","-4","6783","34","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"169","WizTheMc","Canada","Hip Hop","Big Indie Labels, BMG","1584","830","2795","289955","13105228","1227817071","199833","17770556","103842823","5906","2000","169000","1299256","122118224","7096","927795","5270","20","802134","124915","0","67","73629","1236","4","4143","64","8954","29","10335","35266","13","511","5274","77","753","N/A","N/A","N/A","N/A","N/A","N/A"
"170","Afroman","United States","Hip Hop","Big Indie Labels","1605","4073","3987","598611","3254459","941988381","122113","4372296","12910918","2264","10000","1260000","2254571","721372999","43380","7627835","31054","2948","884054","32091","0","25797","1115040","72400","507","14502","75","48793","N/A","N/A","N/A","29","10235","496","39","198","97192","40","2","15","1.628775596477607","19.601435636136465"
"171","Millonario","Mexico","Hip Hop","Warner Music Group, Universal Music Group, Big Indie Labels","1608","2139","12427","3165331","14362159","2093256898","47644","6601835","11415359","1673","0","945000","5779521","2415047052","20796","15679353","6561","0","1100000","0","0","0","1788244","0","4071","3119835","160","352019","N/A","N/A","N/A","87","209274","6","2","2","120038","33","0","0","0.5665930136792507","11.331860273585013"
"172","La Mano 1.9","France","Hip Hop","Universal Music Group, Big Indie Labels, Warner Music Group, Sony Music Entertainment","1611","2443","10444","996908","10133861","928300203","90897","6725379","11705779","4937","3000","431000","816592","90501292","6391","1060656","1405","11988","2066007","653581","0","1070","419488","8827","0","453","4999","548478","N/A","N/A","N/A","480","20606","47","4","6","N/A","N/A","N/A","N/A","N/A","N/A"
"173","Gue","Italy","Hip Hop","Sony Music Entertainment, Warner Music Group, Big Indie Labels, Universal Music Group","1619","2341","3492","3103302","14308314","5471112182","68080","4603886","13541236","1731","0","1250000","1475655","1564201504","3412","9321869","1883","-138","253924","953","0","-790","2719898","35775","-209","982790","78","47000","8","13820","8055","367","3617","1172","13","280","16157","18","1","3","12.828075553338014","83.17991660914585"
"174","Joyner Lucas","United States","Hip Hop","Big Indie Labels, Warner Music Group, Sony Music Entertainment","1633","2108","2862","2477652","7077419","4530598311","-55710","5340753","68026691","1491","0","6280000","2580230","2731453070","20987","41710514","3729","-132","1520870","4564","0","-473","2882071","2818","971","4302135","177","321822","101","279967","139375","398","4940","860","23","107","98363","5","1","9","1.5275911445855528","5.566125019734018"
"175","Cypress Hill","United States","Hip Hop","Sony Music Entertainment, Big Indie Labels, Universal Music Group, BMG","1635","1882","4519","2480063","5621277","2497127466","-62137","5918044","57826783","1403","0","1970000","1703330","1246735440","12466","8796703","4530","481","623453","5032","0","4320","2377602","22101","5771","5190860","639","1065378","1","68747","152","908","2699","2305","57","600","71791","215","6","88","4.235132040147663","81.01195125369021"
"176","Divine","India","Hip Hop","Big Indie Labels","1642","2144","3409","6211452","4711657","1869896363","1155","5200087","7600183","1058","0","7780000","3284782","2516274684","30263","44048975","3027","2","31326","0","0","-2281","2550062","23346","1168","615837","N/A","N/A","N/A","N/A","N/A","88","36448","117","14","17","N/A","N/A","N/A","N/A","N/A","N/A"
"177","Saweetie","United States","Hip Hop","Warner Music Group, Universal Music Group, Big Indie Labels, BMG, Sony Music Entertainment","1644","1335","5409","2768174","4969010","4139295441","-79328","6355142","106981260","2610","0","3020000","1499835","1897538734","7443","24493589","1375","-2409","5361031","4274","0","-4531","12211897","818","-1175","2136724","155","394533","50","171119","57434","118","1174","4776","70","564","3001","34","11","802","35.76904154006037","4644.4617651141825"
"178","Himra","Cote d'Ivoire","Hip Hop","Big Indie Labels, Universal Music Group, Sony Music Entertainment","1651","6979","18785","1155100","4120948","248559632","58902","1496552","3563652","1136","20000","1940000","5885143","482733605","54111","7368755","996","102100","2814196","1617242","0","7156","1057694","53853","17698","1657985","371","42840","8","1402","365","2708","14650","219","7","7","N/A","N/A","N/A","N/A","N/A","N/A"
"179","Tenxi","Indonesia","Hip Hop","N/A","1652","1111","48539","1738787","14089254","1043644119","-195273","8600598","7222607","6837","2000","187000","N/A","N/A","N/A","N/A","5124","N/A","N/A","N/A","N/A","855","197655","1990","N/A","N/A","42","688","31","648","416","221","20680","175","3","21","N/A","N/A","N/A","N/A","N/A","N/A"
"180","Creepy Nuts","Japan","Hip Hop","Sony Music Entertainment, Warner Music Group","1658","1839","7279","2304788","7891183","1833420939","6789","5864253","8146130","1801","0","2410000","4398231","1215981360","24629","10867441","2346","1326","1122543","61759","0","-548","1069404","11764","1157","133365","897","41300","N/A","N/A","N/A","778","21790","179","12","27","93714","24","0","0","1.9251310717786614","24.48838659158727"
"181","Yng Lvcas","Mexico","Hip Hop","Warner Music Group, Sony Music Entertainment, Universal Music Group, Big Indie Labels","1674","1307","1670","516458","8070409","2265233472","-8848","11151653","52939254","1838","0","1510000","4304425","1488953260","12400","5153513","1053","-1843","622938","92319","0","-313","329656","1798","0","21871","16","8930","1","342","53","4880","6031","799","46","228","N/A","N/A","N/A","N/A","N/A","N/A"
"182","Jay Park (박재범)","South Korea","Hip Hop","Big Indie Labels, Warner Music Group, Sony Music Entertainment","1675","3589","6424","2323436","5939420","1967161582","51702","3542772","16227611","2837","10000","3580000","1411266","1348529167","16778","22958474","741","20096","3571709","90632","0","24186","3646446","67927","-782","2296148","163","266855","35","70083","5648","124","19213","122","19","26","71116","25","1","2","4.503650962470141","28.48397233369483"
"183","Dragon KNM","Kazakhstan","Hip Hop","Big Indie Labels","1710","747490","0","27","3","1688","0","8","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","71","8063","8001668","891717","0","20527","6385759","709843","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"184","ECKO SHOW","Indonesia","Hip Hop","Big Indie Labels","1715","5022","2386","273835","2239668","190538340","-192518","3349874","1486881","1072","10000","2280000","4397087","573733722","17158","7234678","4370","4459","1181590","215041","0","1293","422884","6785","-342","1376466","2","949","0","2815","47","0","47541","69","3","13","N/A","N/A","N/A","N/A","N/A","N/A"
"185","Yo Gotti","United States","Hip Hop","Universal Music Group, Big Indie Labels, Sony Music Entertainment, Warner Music Group","1735","2022","4174","4537909","5333562","4415114652","-34622","4425525","50342125","979","0","3290000","1826374","2972578411","11937","23231202","2518","98","443798","341","0","-349","6311005","6018","5258","5938497","179","406430","55","204867","100099","5114","5631","852","24","136","47134","249","19","405","12.227860871577146","299.5690574954549"
"186","Logic","United States","Hip Hop","Big Indie Labels, BMG, Universal Music Group, Sony Music Entertainment","1742","793","2511","6168440","10638194","13029618231","-41722","8436433","80853041","1233","0","3510000","1469564","4036202808","8514","49572010","2579","-244","1863425","1182","0","-3718","6367966","4102","-1150","2323277","244","479371","30","629505","104370","215","6819","805","48","255","12678","N/A","N/A","N/A","N/A","N/A"
"187","A$AP Ferg","United States","Hip Hop","Sony Music Entertainment, Big Indie Labels, Universal Music Group, Warner Music Group, BMG","1749","941","5049","4445844","7875717","6144834454","-208004","10201537","84700651","1780","0","1930000","899777","1487675670","5179","16032088","3305","45","134846","109","0","-3631","5169252","1951","-918","2590914","176","327545","14","1246674","135948","949","6638","786","33","150","31104","160","43","2591","21.263251237809946","334.50983142521716"
"188","Gurinder Gill","India","Pop","N/A","1752","1507","7412","1314098","10062955","4927356549","79831","7378189","7875652","1704","0","1100000","1802392","752505367","6878","6856024","4542","0","24129","41","0","6862","632076","95445","0","13","21","9008","0","362","N/A","360","49817","50","6","9","N/A","N/A","N/A","N/A","N/A","N/A"
