"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 3m","Spotify Followers Total","Spotify Streams 3m","Spotify Streams Total","Spotify Monthly Listeners 3m","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 3m","YouTube Subscribers Total","YouTube Views 3m","YouTube Views Total","YouTube Likes 3m","YouTube Likes Total","Social Rank","TikTok Followers 3m","TikTok Followers Total","TikTok Likes 3m","TikTok Views 3m","Instagram Followers 3m","Instagram Followers Total","Instagram Likes 3m","Facebook Followers 3m","Facebook Followers Total","Deezer Fans 3m","Deezer Fans Total","SoundCloud Followers 3m","SoundCloud Followers Total","SoundCloud Plays 3m","Shazam Shazams 3m","Radio Airplay Rank","Radio Airplay Spins 3m","Radio Airplay Countries with Spins 3m","Radio Airplay Stations with Spins 3m","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 3m","Beatport Track Performance Points Total"
"304","Eternal Raijin","United States","Electronic","Warner Music Group","43819","19767","577","104947","3055371","234311761","-32416","374163","5839578","39853","0","120000","495167","46545159","3164","1009281","292848","3","2135","2","1312","-182","4821","14","N/A","N/A","131","5261","21","13154","166217","163","355531","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"305","Crazy Mano","Brazil","Hip Hop","Big Indie Labels, Sony Music Entertainment","43960","6739","715","96397","14380322","1205796866","-272397","1416361","9471854","N/A","N/A","N/A","N/A","N/A","N/A","N/A","816289","0","38","0","1","N/A","N/A","N/A","N/A","N/A","55","15391","N/A","N/A","N/A","2476","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"306","Viliam Lane","Russian Federation","Electronic","N/A","44126","28067","1168","16830","5453618","66737620","23883","648220","1018301","46959","500","20300","1007006","20791541","5299","140724","686385","-4","151","3","726","152","598","93","N/A","N/A","28","428","47","2153","180365","2959","279910","0","0","0","88443","2","0","0","2.3037312210245515","2.8466939927454176"
"307","KXZINVK","Brazil","Hip Hop","N/A","44685","24791","2160","23824","7049151","49456681","-475954","600381","32089","N/A","N/A","N/A","N/A","N/A","N/A","N/A","50330","76","22400","2554","360946","N/A","N/A","N/A","N/A","N/A","39","143","18","150","54328","3564","359588","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A"
"308","Sachin SSS","India","Pop","Big Indie Labels","45010","17579","856","4868","3215900","14203223","-96093","855500","279417","182184","20","2330","5531","374639","132","14009","702173","N/A","N/A","N/A","N/A","-53","390","18","N/A","N/A","56","262","31","1602","136510","144","325108","6","2","3","57575","12","0","0","8.706633136020187","14.647344966820782"
"309","LDRR","Spain","Latin","N/A","45180","12632","724","214710","8990861","324754105","-152790","824102","963571","N/A","N/A","N/A","N/A","N/A","N/A","N/A","820999","0","6","0","0","N/A","N/A","N/A","N/A","N/A","99","4728","10","557","31240","7431","308323","1","2","2","N/A","N/A","N/A","N/A","N/A","N/A"
"310","Lxzt","N/A","Electronic","Big Indie Labels","45258","27204","1336","12540","8979789","58940270","-84905","625787","591931","N/A","N/A","N/A","N/A","N/A","N/A","N/A","810139","N/A","N/A","N/A","N/A","0","25","0","N/A","N/A","45","164","22","210","100882","1630","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"311","Codet","Brazil","Latin","Universal Music Group, Big Indie Labels","45408","57583","1585","15141","2901517","17399369","11312","204316","1149869","38539","5200","51400","53493","637615","549","8363","631936","N/A","N/A","N/A","N/A","9","829","14","N/A","N/A","30","260","32","149","166310","4604","N/A","N/A","N/A","N/A","21015","23","0","0","49.62276743502683","50.92035337813221"
"312","TBT Prod.","Turkey","Electronic","Big Indie Labels","45410","34320","398","12900","2217890","46394883","-27589","265477","8227751","41570","-1000","264000","3312","86654","50","2032","144814","N/A","N/A","N/A","N/A","-816","25996","5","N/A","N/A","19","247","20","3378","77414","168","79533","1223","1","1","9279","111","0","0","183.45776262529048","261.76324839592115"
"313","DJ CEREJASS","Brazil","Latin","N/A","45600","11311","2504","64812","8018650","149480810","-237721","1070167","12820131","549304","0","43","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","24","1109","N/A","N/A","N/A","2441","333252","0","0","0","N/A","N/A","N/A","N/A","N/A","N/A"
"314","LXKERSON","Russian Federation","Hip Hop","Big Indie Labels, Sony Music Entertainment","46025","20318","2889","28710","4824397","87154178","-103713","536122","2255663","77031","700","8770","59342","1022775","953","18643","317590","0","14120","0","0","78","1346","28","N/A","N/A","27","278","33","1111","214654","2098","N/A","N/A","N/A","N/A","14277","48","0","0","87.13569994914131","90.81773114093897"
"315","Limbee","Belarus","Electronic","Big Indie Labels, Sony Music Entertainment","46135","44825","340","3056","2450402","25691908","-107339","282152","856067","33307","770","6140","2954689","12504444","12491","63760","822611","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","15","145","14","182","39328","383","N/A","N/A","N/A","N/A","49558","8","0","0","11.377745058092323","11.77257228367947"
"316","NXVAMANE","United States","Hip Hop","Big Indie Labels","46163","12745","363","127046","4512684","301811839","-165357","603240","3638414","64915","1000","43000","30906","83753","500","1673","76739","-15","15933","395","56798","-60","2842","1132","N/A","N/A","69","1045","35","2923","211852","8408","284733","0","0","0","N/A","N/A","N/A","N/A","N/A","N/A"
"317","SAPFIR","Ukraine","Electronic","N/A","46183","11804","2947","38185","8289045","97925745","-173517","1039281","13123628","N/A","N/A","N/A","N/A","N/A","N/A","N/A","382453","N/A","N/A","N/A","N/A","-7","3599","17","N/A","N/A","60","499","0","1393","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"318","Sxrkin","Russian Federation","Hip Hop","Big Indie Labels","46306","33350","1095","9773","8001588","38344846","-128505","537838","265290","136046","0","2400","47942","1008537","506","24359","73394","-37","24520","887","147271","1245","1553","2","N/A","N/A","10","117","N/A","N/A","N/A","1190","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"319","Mc Vitorioso","Brazil","Latin","Big Indie Labels, BMG, Universal Music Group, Sony Music Entertainment","46369","12695","970","15528","8166887","127970146","-190667","1141497","13226887","132319","70","5530","13016","620571","122","10358","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","13","301","0","1","0","2662","N/A","N/A","N/A","N/A","59327","12","0","0","7.534988887679949","8.303425072596788"
"320","gabriawll","France","Electronic","Big Indie Labels","46851","30626","2509","53085","7738608","53344415","428079","870143","2061712","N/A","N/A","N/A","N/A","N/A","N/A","N/A","81176","3363","166870","258177","451368","383","1680","958","N/A","N/A","76","410","-5","238","7234","1176","N/A","N/A","N/A","N/A","41372","9","0","0","16.76545934494966","18.582022936338035"
"321","SVBE","India","Electronic","N/A","46872","22396","5950","35184","5483518","41072891","-6365","742639","57984","N/A","N/A","N/A","N/A","N/A","N/A","N/A","652863","N/A","N/A","N/A","N/A","-51","641","209","N/A","N/A","40","536","N/A","N/A","N/A","2170","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"322","STRAWANGLE","Italy","Electronic","N/A","46988","17850","680","29866","4525551","210043881","-105056","609812","4024868","44953","200","26800","860268","33923756","3553","307755","281446","3","1044","3","0","-209","6277","0","N/A","N/A","31","2948","53","5679","246179","1868","274624","1","1","1","N/A","N/A","N/A","N/A","N/A","N/A"
"323","ARCHEZ","Ukraine","Electronic","Big Indie Labels","47098","17674","-3","63197","2956959","254397608","-20352","391496","11515124","32240","200","12000","1929475","56493810","8505","655350","225324","-34","19079","77","2806","-254","4102","11","N/A","N/A","74","6777","-7","7163","106076","1376","254408","1","1","1","N/A","N/A","N/A","N/A","N/A","N/A"
"324","Mari Ferrari","Portugal","Electronic","Big Indie Labels, Universal Music Group","47129","69595","515","12117","659704","32906117","-27289","78750","1900508","64753","100","31700","236175","9508525","1589","110825","25238","N/A","N/A","N/A","N/A","-780","141283","5186","64238","1232890","42","23220","65","11339","2924","1251","39391","763","28","67","4144","49","13","174","72.5744534265361","807.7277690895706"
"325","SPLYXER","Moldova","Hip Hop","Big Indie Labels","47168","9402","332","19889","8733816","327868631","-56105","1273865","20665005","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"326","GRAVECHILL","Ukraine","Hip Hop","Big Indie Labels","47435","18874","1400","61517","3408909","212872558","-31705","455797","5482510","38155","60","3580","1240802","22336857","4937","261519","562881","N/A","N/A","N/A","N/A","-29","1273","11","N/A","N/A","76","4112","135","10368","313820","787","100438","367","2","2","N/A","N/A","N/A","N/A","N/A","N/A"
"327","MC BM OFICIAL","Brazil","Latin","Big Indie Labels, BMG, Universal Music Group, Warner Music Group","47473","19571","1291","16334","12909636","124352257","-421479","757434","781078","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","68","990","7","17","10945","5625","447081","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"328","SLOWYMANE","Latvia","Electronic","Sony Music Entertainment","47898","52550","926","11272","2595928","47873670","-18176","232551","959164","56499","900","16200","186996","5601852","1068","57228","33963","13","1472","1078","1079914","0","419","0","N/A","N/A","22","440","30","2816","212052","949","N/A","N/A","N/A","N/A","37147","18","0","0","20.844201543851756","27.703582734872185"
"329","prodby668","United States","Hip Hop","Big Indie Labels, Universal Music Group","47928","22205","1401","101571","2620851","206894068","29141","364073","3706963","43842","200","70400","505811","31277790","6860","853260","77407","-259","214713","2716","179535","3","299","0","N/A","N/A","91","2375","-54","9834","41547","2078","446512","0","0","0","74429","3","0","0","4.381294791773522","7.880835327008716"
"330","Nomi XD","United States","Latin","Big Indie Labels","48052","180743","125","17891","1613375","24316853","5668","20826","87915","15694","2200","83000","6789267","47530982","30459","391166","370112","19","5047","88","24644","-19","577","122","N/A","N/A","36","488","1","30","N/A","34","101155","192","1","1","N/A","N/A","N/A","N/A","N/A","N/A"
"331","OM4LV","Ecuador","Hip Hop","N/A","48078","51242","1093","6945","2275721","19429237","81665","246376","236544","39165","3700","53500","393204","9892505","3571","112814","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","13","50","N/A","N/A","41","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"332","Glwzbll","Russian Federation","Electronic","N/A","48245","15113","2045","60432","7156806","175885231","-52332","938569","5139227","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","104","1889","-1","807","4067","12698","289076","9","2","2","N/A","N/A","N/A","N/A","N/A","N/A"
