"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 1m","Spotify Followers Total","Spotify Streams 1m","Spotify Streams Total","Spotify Monthly Listeners 1m","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 1m","YouTube Subscribers Total","YouTube Views 1m","YouTube Views Total","YouTube Likes 1m","YouTube Likes Total","Social Rank","TikTok Followers 1m","TikTok Followers Total","TikTok Likes 1m","TikTok Views 1m","Instagram Followers 1m","Instagram Followers Total","Instagram Likes 1m","Facebook Followers 1m","Facebook Followers Total","Deezer Fans 1m","Deezer Fans Total","SoundCloud Followers 1m","SoundCloud Followers Total","SoundCloud Plays 1m","Shazam Shazams 1m","Radio Airplay Rank","Radio Airplay Spins 1m","Radio Airplay Countries with Spins 1m","Radio Airplay Stations with Spins 1m","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 1m","Beatport Track Performance Points Total"
"131","Emiway Bantai","India","Hip Hop","Big Indie Labels","1184","5331","6487","5107363","5417672","708400808","-124452","1202957","1202953","553","0","22200000","19925489","4337112751","235873","130239111","1111","-6","86536","-5","0","-22243","6159934","825194","-2417","2506899","15","2352","12","5246","5872","1614","60923","92","10","14","N/A","N/A","N/A","N/A","N/A","N/A"
"132","Coolio","United States","Hip Hop","Big Indie Labels, Sony Music Entertainment, Universal Music Group, Warner Music Group","1187","665","49129","2141180","44306491","2872684365","-420076","19510191","60759621","1240","4000","749000","30772951","2693953113","147219","20762816","N/A","N/A","N/A","N/A","N/A","-4243","255189","4273","0","444033","1232","271925","58","14556","139441","68530","792","31472","121","3857","6843","166","5","636","18.47992925841059","404.60529162299406"
"133","YG","United States","Hip Hop","Universal Music Group, BMG, Big Indie Labels, Warner Music Group, Sony Music Entertainment","1196","960","21375","3564280","63555225","10221553083","730380","10484326","126351075","631","10000","5030000","14845514","4659935955","122876","43428770","2201","5949","884149","212916","1028448","-5197","8812062","121902","13232","4043257","1164","1047980","498","296383","614459","135824","2370","10075","53","330","34818","162","24","620","22.438874384457264","456.29234671651807"
"134","Chance The Rapper","United States","Hip Hop","Other Indie / Unsigned","1198","742","8369","6061229","75445082","11753969023","-38849","7662963","131698812","1085","0","1720000","18575939","5228443079","82206","41118053","817","-1549","2438964","48666","237850","-24020","18699061","101342","-2049","3239387","682","164117","-188","1896539","527092","65312","5138","4508","43","262","58713","81","14","660","7.485888308999275","304.6501553454828"
"135","Sfera Ebbasta","Italy","Hip Hop","Sony Music Entertainment, Warner Music Group, Big Indie Labels, Universal Music Group","1217","1545","55493","7720898","106415027","9341952380","113642","6216762","26368379","1083","0","2380000","11601781","2423190961","35824","18557605","1824","3557","1794923","-493061","599064","-4310","5001174","49003","N/A","N/A","765","197895","1024","46750","37807","85880","3503","5464","39","487","46542","50","4","119","12.82597212307749","119.80088526409098"
"136","MC Davo","Mexico","Hip Hop","Warner Music Group, Big Indie Labels","1221","2202","22079","3076849","32693455","2510292849","200398","5738146","19778919","1128","0","7380000","12958102","3729427936","48944","32240944","2110","55390","2617498","1088464","704214","7674","3613093","142129","8944","8334273","488","638435","43","21305","15634","21290","31236","512","13","41","41843","13","0","0","15.405575542976202","37.097935891550165"
"137","UZI","Turkey","Hip Hop","Universal Music Group, Warner Music Group, Sony Music Entertainment, Big Indie Labels","1234","1368","207531","7281162","113923892","4496376955","59279","5618282","11420071","3236","9000","762000","13807203","667552084","49072","2801901","2379","11158","417267","30283","799759","8753","1597376","103482","N/A","N/A","400","133808","N/A","N/A","N/A","36504","17326","1535","12","36","N/A","N/A","N/A","N/A","N/A","N/A"
"138","Jeezy","United States","Hip Hop","Universal Music Group, Big Indie Labels, Warner Music Group","1237","1641","23371","2679076","71622289","5614326515","207008","8052436","81835976","610","10000","2480000","18007937","3744442851","101527","24043257","2740","3354","87089","15833","39278","40910","5665141","340969","11501","6844448","559","306249","694","146577","718770","109103","7409","2942","21","141","66178","64","2","115","5.578146734545217","96.76843331355903"
"139","Al Shami","Turkey","Hip Hop","Big Indie Labels, Universal Music Group","1243","9025","20155","1318336","6076455","282793300","8632","913261","2133479","639","40000","5150000","39514460","2309339650","128316","13770935","411","39950","5205335","489671","3647417","177237","6307692","226986","3185","319894","162","7659","31","7072","55006","15497","16323","1129","15","23","N/A","N/A","N/A","N/A","N/A","N/A"
"140","King","India","Pop","Warner Music Group, Big Indie Labels","1266","1328","2417","9391327","24175747","2459590589","-117705","7566181","15001987","1126","10000","7080000","17375703","2195757224","135952","35878980","2105","-1","1817","2","20","-11509","2685066","265784","1938","81781","5","1148","3","2061","364","6000","29950","536","20","66","N/A","N/A","N/A","N/A","N/A","N/A"
"141","&Team","Japan","Pop","Universal Music Group","1273","7366","38342","919601","22548913","466959404","451235","1965454","1056748","1397","20000","1430000","19943154","544133721","804901","31250205","230","132391","4479597","9740666","8595131","47234","2499317","1566523","N/A","N/A","1030","16345","N/A","N/A","N/A","9849","33814","315","23","38","N/A","N/A","N/A","N/A","N/A","N/A"
"142","Missy Elliott","United States","Hip Hop","Universal Music Group, Warner Music Group, Big Indie Labels, Sony Music Entertainment","1286","1220","25295","2866823","46986668","4533719224","413602","8948749","154588675","1854","10000","1650000","12005116","2148099222","78988","18019590","1669","294","2393802","8472","50413","5713","5536552","28518","-52","5945365","2193","834759","290","39561","199881","134081","1477","18487","109","1832","5173","151","13","2093","9.129658723898817","869.1735503675869"
"143","Poizi","Turkey","Hip Hop","Big Indie Labels","1288","2087","119247","1673788","32209476","855550626","-433690","4320358","8142646","1203","10000","489000","23014011","425682879","58482","1974495","3426","-12391","553420","299979","882210","41660","922021","241176","N/A","N/A","674","9369","N/A","N/A","N/A","20212","9847","2679","6","30","N/A","N/A","N/A","N/A","N/A","N/A"
"144","Lefty Sm","Mexico","Hip Hop","Big Indie Labels, Universal Music Group, Sony Music Entertainment","1296","2079","42645","3825984","41764642","2771735604","52724","4908006","10032278","753","20000","5030000","45489449","3583975641","183362","25346912","107","-2036","2694901","27689","184942","-41967","1591846","16172","-10195","2306539","0","162007","160","20815","262508","35557","46247","254","22","75","166048","1","0","0","0.016305547471923053","0.2640204616055095"
"145","Xamã","Brazil","Hip Hop","Sony Music Entertainment, Big Indie Labels, Universal Music Group, Warner Music Group","1305","1474","13162","3382970","51228845","4474689984","261127","8703667","22791685","2054","2000","664000","12455828","2715590783","40665","32820755","629","16142","2198950","255531","4371397","13317","8158106","483647","-1732","383635","4586","1242998","N/A","N/A","N/A","13021","12683","1086","8","144","74628","12","0","0","3.955889915425734","24.526110054455824"
"146","Coi Leray","United States","Hip Hop","Universal Music Group, Warner Music Group, Sony Music Entertainment, Big Indie Labels","1315","1100","18192","1025693","27455159","2860951678","322861","10128576","154814832","2429","20000","2120000","9142857","811126158","138289","11820083","773","35781","11878422","3037501","5897904","18393","8061911","463872","-6756","2943350","470","58412","603","160663","630284","56244","1053","23839","103","1360","1036","48","8","1010","50.05489893261528","7150.38941173248"
