"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers Total","Spotify Streams Total","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers Total","YouTube Views Total","YouTube Likes Total","Social Rank","TikTok Followers Total","Instagram Followers Total","Facebook Followers Total","Deezer Fans Total","SoundCloud Followers Total","Radio Airplay Rank","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points Total"
"15","Ice Spice","United States","Hip Hop","Universal Music Group, Warner Music Group, Sony Music Entertainment","223","658","5236051","3907462066","16223308","98800343","370","3740000","956462572","11755576","154","13673158","11603225","934866","213451","629251","1830","N/A","N/A","N/A","N/A","N/A"
"16","Central Cee","United Kingdom","Hip Hop","Sony Music Entertainment, Big Indie Labels, Warner Music Group, Universal Music Group","233","279","10814405","9598729168","25961721","167581125","589","6740000","2745094717","32133095","63","19839320","17836241","553954","635870","599909","1739","105170","15","1","5","4.9436009720979515"
"17","Playboi Carti","United States","Hip Hop","Universal Music Group, Sony Music Entertainment, Warner Music Group, Big Indie Labels","271","95","16073872","25293280321","42691970","221106068","1020","4890000","2224724681","32446515","1268","2419802","13420776","633007","795524","1859559","776","11033","73","6","414","176.4588578443222"
"18","Lil Nas X","United States","Hip Hop","Sony Music Entertainment, Universal Music Group","283","198","12358869","12842918591","18830595","156136181","203","19500000","8141242618","118055137","1055","27873875","9936562","3541345","1712016","440766","357","86964","8","2","262","130.61218731907547"
"19","Lil Durk","United States","Hip Hop","Warner Music Group, Universal Music Group, Sony Music Entertainment, Big Indie Labels, BMG","364","440","10240706","15404803816","19045593","125179229","228","7540000","10529808624","86269708","1209","3294212","15096888","4930326","620754","1546209","1845","15343","160","11","230","407.10495615170936"
"20","The Kid LAROI","Australia","Pop","Sony Music Entertainment, Universal Music Group, Warner Music Group, Big Indie Labels","375","167","6890778","14932017557","33191917","216635634","520","6080000","3390376871","45790237","1371","5098048","4377402","735950","436379","531470","610","63596","31","4","46","98.25175697555754"
"21","6ix9ine","United States","Hip Hop","Big Indie Labels, Warner Music Group","380","596","7073919","8248707510","12825925","43940270","389","23100000","9607100465","101664309","633","9736195","24374363","4065931","754775","1009410","3767","55179","46","13","347","111.04255652018156"
"22","Swae Lee","United States","Hip Hop","Universal Music Group, Sony Music Entertainment, Warner Music Group, Big Indie Labels","384","148","3409398","16110967160","39292349","268753712","258","953000","7635085275","56975823","1038","3845711","11699245","5460817","476809","73187","5670","10158","99","27","1998","587.5608244521952"
"23","Frank Ocean","United States","R&B","Sony Music Entertainment","392","75","21990039","23914680940","40604016","195050580","2074","2320000","1217526218","11149707","3720","44200","7452945","N/A","1209257","N/A","3638","69434","N/A","N/A","N/A","N/A"
"24","PARTYNEXTDOOR","Canada","R&B","Big Indie Labels, Universal Music Group","397","213","11216344","13722068059","28676098","107829726","1383","2350000","2174174354","16615654","1849","1983847","6413216","869287","858166","1545584","1849","95073","21","2","53","90.1368299233495"
"25","CG5","United States","Pop","Big Indie Labels, Universal Music Group","429","4037","2408558","1283406034","3601443","3557738","315","10100000","4130646205","82135809","685","4936381","746715","101453","78093","114075","50389","79040","5","0","0","11.688899542896005"
"26","Jul","France","Hip Hop","Big Indie Labels, Universal Music Group, Warner Music Group, BMG, Sony Music Entertainment","443","749","13612563","13553072113","9677251","23268190","525","7640000","7819258082","43610541","1235","2693895","4716720","1296321","10821867","4856","4049","74546","21","1","7","32.66869941539164"
"27","Latto","United States","Hip Hop","Sony Music Entertainment, Warner Music Group, Big Indie Labels, Universal Music Group, BMG","454","529","2684368","8352076007","16719600","156733124","1086","2670000","1460483527","19441380","885","10582436","14371056","1895631","127557","173749","857","72407","27","3","44","44.84010272980117"
"28","Rels B","Spain","Hip Hop","Big Indie Labels, Sony Music Entertainment, Warner Music Group, Universal Music Group","481","315","10397002","13111349509","23649844","126843447","542","5440000","5220109610","33046341","3395","2492562","5376027","554529","938983","N/A","2350","121898","3","0","0","3.131229311309297"
"29","Rod Wave","United States","Hip Hop","Universal Music Group, Warner Music Group, Big Indie Labels","486","1014","10353768","7891758481","6801727","37275746","440","7120000","6643020794","41395610","979","6037099","7769218","811314","270942","1441506","1922","61574","N/A","N/A","N/A","N/A"
"30","Ice Cube","United States","Hip Hop","Big Indie Labels, Universal Music Group","490","484","11702971","5816840775","15909738","64083537","973","4250000","2182136059","25629367","582","1418388","30407839","17845519","2533383","264356","1872","68145","264","8","127","96.19268566924227"
"31","The Notorious B.I.G.","United States","Hip Hop","Warner Music Group, Big Indie Labels, Universal Music Group","491","234","13587020","11007893825","26073745","114303297","1065","4960000","3287220275","24165631","N/A","981823","1915412","4893397","1925940","316183","942","76726","29","2","10","21.46999397664663"
"32","Keemokazi","United States","Hip Hop","Other Indie / Unsigned","504","62534","196560","24761977","56023","20494","167","12400000","16416754335","648302002","201","38783011","5619188","1502007","1353","7859","440966","N/A","N/A","N/A","N/A","N/A"
"33","Mc Lele JP","Brazil","Latin","Big Indie Labels, Warner Music Group, Sony Music Entertainment, Universal Music Group","505","907","1605255","2897530738","14011407","50889752","881","1060000","2962270582","27885492","1758","278888","2960632","659351","509742","65","56279","N/A","N/A","N/A","N/A","N/A"
"34","Tory Lanez","Canada","Hip Hop","Warner Music Group, Big Indie Labels, Sony Music Entertainment, Universal Music Group","510","328","8762369","15890757031","24294299","100885900","695","5020000","4725856944","48180066","1913","2376034","11303903","2385095","747292","1051353","2743","28156","190","33","1126","482.82119760537205"
"35","Trippie Redd","United States","Hip Hop","Universal Music Group, Big Indie Labels, Warner Music Group, Sony Music Entertainment","519","263","11573219","18939717960","24738903","112306728","888","4780000","3453056351","52248958","1781","3862106","12132436","1108388","711094","2164908","4854","8685","179","7","116","666.4905750388698"
"36","Jelly Roll","United States","Hip Hop","BMG, Big Indie Labels, Sony Music Entertainment, Universal Music Group, Warner Music Group","529","498","6575826","6213990589","22409612","96674382","1060","5030000","2784357180","30004757","395","9950911","5859775","N/A","215194","159388","1018","50368","39","0","0","28.15607511683489"
"37","Kid Cudi","United States","Hip Hop","Universal Music Group, Sony Music Entertainment, Big Indie Labels, Warner Music Group","538","244","7998772","15756141249","28271303","186089168","827","2770000","4074585786","32454500","1187","925691","3337211","9007207","1371757","491740","2086","1678","198","15","1870","6502.878815088219"
"38","Mohamed Ramadan","Egypt","Hip Hop","Universal Music Group, Warner Music Group, BMG, Big Indie Labels, Sony Music Entertainment","539","8114","1775027","351424430","1965284","5669968","585","16200000","6779030385","60258487","54","1","46389996","24717424","515539","381894","21654","76958","3","0","0","5.019247459688058"
"39","Roddy Ricch","United States","Hip Hop","Warner Music Group, Universal Music Group, Sony Music Entertainment, Big Indie Labels, BMG","543","335","12312425","13681763450","18232208","122626308","637","7570000","6218409763","62481288","2016","5338538","6732301","5328278","785988","808702","1165","83205","12","6","438","28.47327950430481"
"40","Rae Sremmurd","United States","Hip Hop","Universal Music Group","564","471","7939470","7897664856","15532930","63265315","340","8870000","5370457219","40057804","1282","427341","10733824","5611856","1057049","644600","3164","66221","74","12","454","112.07584711962602"
"41","A Boogie Wit da Hoodie","United States","Hip Hop","Warner Music Group, Big Indie Labels, Sony Music Entertainment, Universal Music Group, BMG","577","384","9268074","16792566131","17231851","122318475","978","5310000","4361711752","39119308","1280","2599408","6628451","1275974","436911","1669499","2088","41795","56","2","30","180.02080998650777"
"42","$uicideBoy$","United States","Hip Hop","Big Indie Labels","597","585","9429841","20607050247","10608583","36656578","880","4800000","3716226482","39747709","1995","2043480","3663174","2008346","685700","2115360","19228","97801","37","3","56","31.94587153862972"
"43","YNW Melly","United States","Hip Hop","Big Indie Labels, Universal Music Group, Warner Music Group","616","510","13487306","6956740911","10207735","35943349","802","8310000","4258004620","44002795","890","548048","4594763","2097752","577947","1391782","19582","110555","7","0","0","12.881995674747373"
"44","Big Sean","United States","Hip Hop","Universal Music Group, Big Indie Labels, Sony Music Entertainment, Warner Music Group","627","346","11714884","16695117420","19748603","179585370","543","4510000","6112236417","49985374","324","1273660","17142546","7613191","1636803","9511380","1935","55022","130","18","967","194.83451892423437"
"45","Ovy On the drums","Colombia","Hip Hop","Warner Music Group, Sony Music Entertainment, Universal Music Group, Big Indie Labels","639","243","1693809","7249342683","33547387","184194620","2146","1530000","1587192783","9339327","2939","1527497","2146203","349916","161689","763","1601","N/A","N/A","N/A","N/A","N/A"
"46","Lenny Tavárez","Puerto Rico","Hip Hop","Warner Music Group, Big Indie Labels, Sony Music Entertainment, Universal Music Group","691","497","3759239","14024201431","20304582","120164155","441","3350000","9590646010","52068281","1259","4047963","6278735","2268892","1034884","48639","5024","N/A","N/A","N/A","N/A","N/A"
"47","Lil Tecca","Japan","Hip Hop","Universal Music Group, Sony Music Entertainment, Warner Music Group","742","318","10710972","11458193614","18370709","114828076","1663","3240000","1946342482","25826334","4239","3085377","5271639","233098","698397","956902","2241","69319","47","3","99","84.33358440974717"
"48","William Last KRM","South Africa","Hip Hop","N/A","762","115672","45739","5929584","36179","167674","1321","3220000","1531546006","51035624","39","29066797","11224445","10833017","2407","397","64632","N/A","N/A","N/A","N/A","N/A"
"49","Iggy Azalea","Australia","Hip Hop","Big Indie Labels, Universal Music Group","765","1083","6675452","5197408988","7383937","69179850","56","8340000","7223043916","47827574","759","2854878","16890151","9753331","3397267","1206192","2575","74306","90","11","693","1093.8025668655303"
"50","DAX","United States","Hip Hop","Sony Music Entertainment, Big Indie Labels","807","3356","2452509","1688112056","3505906","9530921","922","8460000","2082836098","55282072","314","17760113","6259206","14472098","117057","234275","10680","59995","70","0","0","106.45832216634088"
"51","BIGBANG (빅뱅)","South Korea","Pop","Big Indie Labels","809","1653","6423114","2474536653","5108566","7947116","467","16700000","9630436351","95759022","3681","298310","927297","11012415","717961","69","8551","70884","N/A","N/A","N/A","N/A"
"52","Soolking","Algeria","Hip Hop","Universal Music Group, Big Indie Labels, Sony Music Entertainment, BMG, Warner Music Group","847","1520","6402521","3557021574","6448697","22441902","619","11200000","6241335399","42595066","1878","1154360","8596541","4502580","1828292","33962","2771","64408","47","1","5","105.824937996522"
"53","Steve Lacy","United States","R&B","Sony Music Entertainment, Warner Music Group, Big Indie Labels","853","241","6938866","9904481592","25381648","95446905","2960","1690000","607180983","8778231","5679","2071625","3511123","23635","254133","362564","3877","3437","18","6","401","11265.230166605334"
"54","Yeat","United States","Hip Hop","Universal Music Group, Big Indie Labels, Warner Music Group, Sony Music Entertainment, BMG","880","677","6378176","9855863185","18556379","83255529","2515","1630000","784185551","10980760","2108","4107","4581882","42346","211597","835640","12558","N/A","N/A","N/A","N/A","N/A"
"55","Russ","United States","Hip Hop","Other Indie / Unsigned","900","781","5622141","10025324374","10337106","53207676","552","6370000","4281236645","40250855","823","6163945","4849109","3742100","248068","949693","6446","35753","177","13","184","291.9112864668905"
"56","Tribo da Periferia","Brazil","Hip Hop","Big Indie Labels","916","2250","4285934","2326226246","4494277","5948776","726","9430000","4509141478","34039841","2393","788069","2447283","5046478","1180330","156646","13401","N/A","N/A","N/A","N/A","N/A"
"57","Hiphop Tamizha","India","Hip Hop","Big Indie Labels, Sony Music Entertainment","922","1058","13124357","2259339220","9038071","10659978","1100","2710000","3370368493","29269948","1562","263066","6591364","3939461","20797","N/A","19600","N/A","N/A","N/A","N/A","N/A"
"58","Morad","Spain","Hip Hop","Big Indie Labels, Warner Music Group, Universal Music Group, Sony Music Entertainment","943","872","4890228","6975580395","12860708","40409896","903","3640000","3143653085","22399185","9080","N/A","3777933","N/A","319755","N/A","10062","N/A","N/A","N/A","N/A","N/A"
"59","Oliver Tree","United States","Pop","Warner Music Group, Big Indie Labels, Universal Music Group, Sony Music Entertainment","977","1036","2678958","4537133862","9554967","70972210","1153","6690000","2969111648","55888236","967","14484863","2022577","1796303","204005","244777","7836","1589","41","11","929","4192.366130223497"
"60","PNL","France","Hip Hop","N/A","993","1226","10522896","5410829278","4748390","5218370","1864","6510000","2149486252","15717660","6057","83689","2563268","1719614","5802485","88355","11638","N/A","N/A","N/A","N/A","N/A"
"61","Werenoi","France","Hip Hop","Universal Music Group, Big Indie Labels","1011","1450","3357491","3845729200","6828855","8145708","1828","1140000","765551755","3413132","26949","N/A","767136","N/A","1861926","4789","4176","N/A","N/A","N/A","N/A","N/A"
"62","Danny Chung","United States","Hip Hop","Other Indie / Unsigned","1039","975","92658","1462336555","13508970","28560167","443","8390","430639","5813","47510","N/A","64719","N/A","262","967","N/A","N/A","N/A","N/A","N/A","N/A"
"63","CoryxKenshin","United States","Hip Hop","Big Indie Labels","1041","78355","97376","16744635","90485","9983","151","24200000","9777890197","318012546","2918","6580734","5154453","N/A","1860","559","N/A","N/A","N/A","N/A","N/A","N/A"
"64","WILLOW","United States","Rock","Universal Music Group, Big Indie Labels, Sony Music Entertainment, Warner Music Group","1056","715","3173067","4511456085","17147362","100431300","2783","2760000","853045506","13415044","1379","2170899","11289215","8810824","697963","116048","6319","N/A","N/A","N/A","N/A","N/A"
"65","Lil Jon","United States","Hip Hop","Big Indie Labels, Universal Music Group, BMG, Sony Music Entertainment, Warner Music Group","1065","1375","1745910","6843941513","8069891","150985107","598","1070000","5074944181","35171094","1577","1170840","1301219","5324029","2042034","151945","2336","4884","226","45","6291","2690.2701699162676"
"66","Mika Singh","India","Pop","Big Indie Labels, Sony Music Entertainment, Warner Music Group, Universal Music Group","1076","1233","10104922","1601835232","10070104","13396996","481","640000","9054213222","44489375","263","743490","16718573","5132170","40050","2617","14063","N/A","N/A","N/A","N/A","N/A"
"67","SUGA (슈가)","South Korea","Pop","Universal Music Group","1117","1889","6789892","1518779748","2589486","24873679","3654","N/A","N/A","N/A","181","N/A","52912343","N/A","75903","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"68","El Malilla","Mexico","Hip Hop","Warner Music Group, Big Indie Labels, Sony Music Entertainment, Universal Music Group","1135","1852","2010904","1706087640","7709828","19513635","3396","1210000","590124349","6512139","352","7682129","3911543","2378340","30744","N/A","17445","N/A","N/A","N/A","N/A","N/A"
"69","Odetari","United States","Hip Hop","Big Indie Labels","1148","1133","4840055","4134193558","8178515","24150775","1602","3870000","1302858980","48338885","2884","3705722","910157","3843","96045","218422","64435","8116","161","1","2","265.34430825371504"
"70","LIT KILLAH","Argentina","Hip Hop","Warner Music Group, Universal Music Group, Sony Music Entertainment","1150","1285","6552463","4048754954","7544198","29765111","1381","6480000","3049691966","39687889","1101","3952473","8598397","910535","371987","N/A","11467","101564","3","0","0","6.709192339346095"
"71","Wegz","Egypt","Hip Hop","Universal Music Group, Sony Music Entertainment, Big Indie Labels, BMG","1162","2805","8067720","631900689","1647328","3939640","2004","3930000","1121151593","11449654","450","2322111","4433781","2827567","376889","20373","66192","128292","1","0","0","1.07417260344872"
"72","La Fouine","France","Hip Hop","Big Indie Labels, Sony Music Entertainment, BMG, Universal Music Group","1183","4470","910692","730322219","4199885","12763997","918","4270000","1627464192","10349850","1208","1114119","2552942","9286581","2084414","13016","6260","80215","222","0","0","61.93050951004111"
"73","YG","United States","Hip Hop","Universal Music Group, BMG, Big Indie Labels, Warner Music Group, Sony Music Entertainment","1196","960","3564280","10221553083","10484326","126351075","631","5030000","4659935955","43428770","2201","884149","8812062","4043257","1047980","296383","2370","34818","162","24","620","456.29234671651807"
"74","Balen","Nepal","Hip Hop","Big Indie Labels","1203","87474","68462","5799205","78744","10976","3211","1270000","92331954","3203648","965","430530","1483260","4162824","73","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"75","Ariis","Belgium","Hip Hop","Big Indie Labels, Warner Music Group, Sony Music Entertainment, Universal Music Group","1222","926","637753","1712057470","15044671","44876248","3876","664000","11605397","262824","12287","239393","25769","N/A","20947","6152","127784","N/A","N/A","N/A","N/A","N/A"
"76","Residente","Puerto Rico","Hip Hop","Sony Music Entertainment","1232","3470","1673129","1344756028","3571370","15196367","844","6490000","1906578127","35088396","1012","1859179","8404129","2655392","297744","N/A","16098","N/A","N/A","N/A","N/A","N/A"
"77","UZI","Turkey","Hip Hop","Universal Music Group, Warner Music Group, Sony Music Entertainment, Big Indie Labels","1234","1368","7281162","4496376955","5618282","11420071","3236","762000","667552084","2801901","2379","417267","1597376","N/A","133808","N/A","17326","N/A","N/A","N/A","N/A","N/A"
"78","Scythermane","United States","Hip Hop","Big Indie Labels, Universal Music Group, Warner Music Group","1245","1144","302188","1464638909","8647551","29626986","13867","294000","31939613","416955","109705","N/A","17084","N/A","5966","16521","377416","5966","148","1","6","346.5157020685014"
"79","Olamide","Nigeria","African","Big Indie Labels, Warner Music Group, Universal Music Group, Sony Music Entertainment","1261","2088","4912079","1640834983","4381124","12331083","2016","1410000","803835111","4721405","945","2761449","11456174","3240826","347446","26015","3441","98767","40","0","0","13.300733634154572"
"80","Skepta","United Kingdom","Hip Hop","Sony Music Entertainment, Universal Music Group, Warner Music Group, Big Indie Labels","1267","891","1740616","5755180120","14205243","164711259","1668","995000","1706339577","14857930","2592","378195","4625723","791133","345213","310598","13762","699","221","37","3665","9933.402747720611"
"81","Jaden Smith","United States","Hip Hop","Universal Music Group","1285","2062","1958508","3636243041","2504491","41985351","1784","3690000","2373968522","26523241","590","3912706","18757068","10398591","160702","163834","11065","87503","20","2","20","48.83199210703437"
"82","Yung Beef","Spain","Hip Hop","Big Indie Labels, Universal Music Group, Warner Music Group, Sony Music Entertainment","1292","798","717609","2054505964","22740196","111478176","8169","508000","428834509","5058575","6984","113718","636690","43699","17331","53122","59346","57877","7","0","0","9.33060091054161"
"83","Booba","France","Hip Hop","Universal Music Group, Big Indie Labels, Warner Music Group","1314","2331","3904664","4657773369","4953590","9166592","1421","4410000","3093477752","16133323","3314","2942274","25326","3203","6176191","58493","9535","9793","101","1","14","220.37014126156575"
"84","Coi Leray","United States","Hip Hop","Universal Music Group, Warner Music Group, Sony Music Entertainment, Big Indie Labels","1315","1100","1025693","2860951678","10128576","154814832","2429","2120000","811126158","11820083","773","11878422","8061911","2943350","58412","160663","1053","1036","48","8","1010","7150.38941173248"
"85","Skusta Clee","Philippines","Hip Hop","Big Indie Labels, Universal Music Group, Warner Music Group","1320","1729","2751412","2183058383","7896535","22479109","2177","3410000","2274442227","10213368","1730","4601778","1367563","1993361","19051","N/A","11874","N/A","N/A","N/A","N/A","N/A"
"86","24kGoldn","United States","Hip Hop","Sony Music Entertainment, Warner Music Group, Universal Music Group, Big Indie Labels","1321","820","2350500","5126502286","10238965","82629148","1501","3240000","1776901759","24144438","4241","5647895","860084","612541","250716","152506","1014","19006","56","12","333","256.47282515487814"
"87","Wyclef Jean","United States","Hip Hop","Warner Music Group, Big Indie Labels, Sony Music Entertainment, Universal Music Group","1323","1414","479585","4507472914","6390615","142264146","725","843000","2611899344","14643158","2626","307970","2169875","1282781","446109","8706","3250","47570","238","8","281","837.6556300396965"
"88","Calle 13","Puerto Rico","Hip Hop","Sony Music Entertainment, Universal Music Group","1362","1252","3104476","3499954294","9532183","43493161","954","2400000","3803179681","20667894","N/A","157890","13383","4901227","1254782","32856","2815","N/A","N/A","N/A","N/A","N/A"
"89","Lacrim","France","Hip Hop","Universal Music Group, Sony Music Entertainment, Big Indie Labels, Warner Music Group","1366","2796","3142162","2649481161","5142592","13750986","959","4880000","2719963806","16982131","3663","48800","3522158","2871365","3717539","N/A","17070","74880","29","0","0","57.67090235086036"
"90","TUL8TE","Egypt","Hip Hop","N/A","1387","3080","2588742","346446490","2484746","4254052","1123","848000","348175590","1964895","3447","1617597","N/A","12943","5074","161","46716","N/A","N/A","N/A","N/A","N/A"
"91","G Herbo","United States","Hip Hop","Universal Music Group, Big Indie Labels, Sony Music Entertainment, Warner Music Group, BMG","1389","1720","2657190","3543848075","7292035","60066259","1322","1990000","1967495480","19013911","1390","343029","7861703","1022754","80824","617479","3102","51944","93","2","13","181.79921486937113"
"92","JID","United States","Hip Hop","Universal Music Group, Big Indie Labels, Sony Music Entertainment, Warner Music Group, BMG","1412","555","2396727","7252053098","17230063","150947115","1588","1380000","1715572199","24972233","6546","412450","1744559","402708","3616","264002","2733","64355","55","9","171","83.84262157844972"
"93","Kid Ink","United States","Hip Hop","Big Indie Labels, Universal Music Group","1416","1639","3011269","5275884734","5847284","66691528","628","3320000","5291234166","31750385","3596","133213","4794738","6307920","1956850","351423","2115","9580","229","28","1002","1022.6546703493877"
"94","Projota","Brazil","Hip Hop","Big Indie Labels","1427","3239","4333639","1852469291","2637127","11528026","762","6900000","2763374498","26119414","3531","569999","3420601","6409300","3568677","134336","6603","83605","57","0","0","50.63817528463275"
"95","NDX A.K.A","Indonesia","Hip Hop","Big Indie Labels","1454","1300","7904377","1944582989","4969306","927584","3372","1170000","720236590","3025119","2241","2118004","1058083","N/A","434","N/A","43331","N/A","N/A","N/A","N/A","N/A"
"96","Lumi Athena","United States","Hip Hop","Big Indie Labels","1455","1922","1881429","1324413346","3136971","2362605","9960","725000","143460133","1851590","29024","963331","237189","N/A","39190","68657","138010","N/A","N/A","N/A","N/A","N/A"
"97","Key Glock","United States","Hip Hop","Big Indie Labels, Warner Music Group, Sony Music Entertainment, Universal Music Group","1465","1261","2538543","5403054194","10090438","76406069","1507","1470000","1388779766","14098981","2466","187346","3143640","728892","92032","268448","1942","37424","119","3","43","218.61473115907808"
"98","Toosii","United States","Hip Hop","Universal Music Group, Warner Music Group, Big Indie Labels, Sony Music Entertainment","1473","3329","2468375","1449722728","3527973","22359521","1039","2670000","1570283389","15326970","914","4899911","4574836","1219602","51969","345397","3106","63189","68","0","0","91.71633808677521"
"99","Bk","Brazil","Hip Hop","Sony Music Entertainment, Universal Music Group, Big Indie Labels","1491","1645","2634757","3113219926","8030136","17631896","2456","1220000","1106035972","11695201","2760","451088","1620422","340441","410013","33944","39079","N/A","N/A","N/A","N/A","N/A"
"100","Egor Kreed","Russian Federation","Hip Hop","Warner Music Group","1494","7250","1844587","830064677","1309671","1530339","1269","6280000","4004375631","43391925","806","14422784","14878424","271052","232605","75056","21703","N/A","N/A","N/A","N/A","N/A"
"101","Ren","United Kingdom","Hip Hop","Big Indie Labels, Sony Music Entertainment","1502","5120","1803784","839596281","2293465","2204926","2125","2600000","484098321","13338815","548","4588142","3812170","2564059","46270","37652","44642","N/A","N/A","N/A","N/A","N/A"
"102","Lil Mosey","United States","Hip Hop","Universal Music Group, Big Indie Labels, Warner Music Group","1515","932","6137684","5473313156","5907357","39019081","2165","2550000","1873226500","24468937","1871","4132114","3897157","609779","453272","492552","6067","72880","49","2","25","68.69185829528588"
"103","Beret","Spain","Pop","Warner Music Group, Universal Music Group, Big Indie Labels","1539","1860","3353784","3527452193","5879561","17784829","1267","4900000","3240959939","25305365","3464","1023047","1281915","659294","407357","N/A","2520","138456","1","0","0","2.5851090171859847"
"104","Prem Dhillon","India","Pop","Big Indie Labels","1541","3126","2439563","1439455757","4551322","8149509","1465","1250000","1453886544","16080981","1480","24824","2891618","246064","4228","24083","43549","N/A","N/A","N/A","N/A","N/A"
"105","ScHoolboy Q","United States","Hip Hop","Big Indie Labels, Universal Music Group, BMG, Sony Music Entertainment","1546","897","5121177","8311656831","9139403","91407641","1725","1980000","2220022031","19379291","4277","N/A","3961043","2492074","539435","364450","5824","8206","78","14","457","1980.5639404249448"
"106","Didine Canon 16","Algeria","Hip Hop","Big Indie Labels, Warner Music Group, Sony Music Entertainment","1547","9360","1904983","247930945","776862","868966","437","7740000","3649508295","34168769","1861","47500","3450726","382110","195532","5392","50090","N/A","N/A","N/A","N/A","N/A"
"107","Redimi2","Dominican Republic","Hip Hop","Big Indie Labels","1549","4503","2835132","1419446289","2413176","5531653","1227","6150000","3078043062","26794300","4211","510570","2723779","3198396","278301","19438","1386","N/A","N/A","N/A","N/A","N/A"
