"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 1w","Spotify Followers Total","Spotify Streams 1w","Spotify Streams Total","Spotify Monthly Listeners 1w","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 1w","YouTube Subscribers Total","YouTube Views 1w","YouTube Views Total","YouTube Likes 1w","YouTube Likes Total","Social Rank","TikTok Followers 1w","TikTok Followers Total","TikTok Likes 1w","TikTok Views 1w","Instagram Followers 1w","Instagram Followers Total","Instagram Likes 1w","Facebook Followers 1w","Facebook Followers Total","Deezer Fans 1w","Deezer Fans Total","SoundCloud Followers 1w","SoundCloud Followers Total","SoundCloud Plays 1w","Shazam Shazams 1w","Radio Airplay Rank","Radio Airplay Spins 1w","Radio Airplay Countries with Spins 1w","Radio Airplay Stations with Spins 1w","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 1w","Beatport Track Performance Points Total"
"11","Future","United States","Hip Hop","Universal Music Group, Sony Music Entertainment, Warner Music Group, Big Indie Labels, BMG","78","54","54831","24021836","134279173","53553308027","-406729","53286251","391690027","102","0","14900000","18786010","16152819536","91825","119779444","335","876","949035","5377","0","-60","25947892","33726","-2140","10035936","2011","3939764","1812","10662462","2610811","63782","717","7992","75","672","327","509","56","5318","200.3603499075852","19360.18390696923"
"12","Snoop Dogg","United States","Hip Hop","Big Indie Labels, Universal Music Group, Sony Music Entertainment, Warner Music Group, BMG","82","156","45227","16828754","54585844","21835346890","342687","33038748","309636633","107","0","11100000","20698707","17167915114","112160","132240492","37","8","29471187","124636","0","136054","88589980","200261","35914","48751034","3557","7875631","703","1215304","165899","22000","436","10270","92","1891","5886","761","34","1236","100.81542475912234","1454.26677583537"
"13","Lil Wayne","United States","Hip Hop","Big Indie Labels, Universal Music Group, Warner Music Group, Sony Music Entertainment, BMG","93","85","42961","19069958","97746513","40599165115","-212611","47097912","344401534","58","100000","14400000","22532771","22925801637","110292","154066642","275","46653","4284355","534249","0","-6317","19560719","4560","-2423","50692348","2379","5790573","829","754974","418082","16681","1040","4998","73","700","1174","455","41","1719","36.87997459306723","8371.253734658922"
"14","Wiz Khalifa","United States","Hip Hop","Warner Music Group, Big Indie Labels, BMG, Sony Music Entertainment, Universal Music Group","100","131","17813","12447205","53497226","24863672750","-618373","43106802","277294416","98","0","30300000","17250098","22712600887","91581","162897729","206","44784","7746908","423392","0","39963","39921618","370874","-18013","45589825","1074","6888912","237","1347513","455801","5732","528","9520","105","1908","1767","257","25","971","46.21242143187843","2758.0423317755176"
"15","Sidhu Moose Wala","India","Hip Hop","Big Indie Labels, BMG","109","277","139934","48628307","25727642","6967634702","305166","9715721","9963165","79","0","30000000","39291576","15290554214","277074","228108090","N/A","89","1848119","5385","0","15751","17444481","473750","-165","1967414","53","35577","N/A","N/A","N/A","633","3263","2115","10","21","95031","2","1","5","1.7106178943889943","4.115079832900132"
"16","Juice WRLD","United States","Hip Hop","Universal Music Group, Sony Music Entertainment, Warner Music Group, Big Indie Labels","122","46","94730","44861033","80558084","45350900108","-520863","31856359","193113689","222","0","13800000","14754173","11221313887","89707","127107517","931","2454","6260967","10737","0","-8306","11522936","7044","-1306","2802845","1709","2466563","2886","3755786","3887014","5333","1652","3712","78","569","62412","97","14","503","6.161666060524989","136.79701754777307"
"17","A$AP Rocky","United States","Hip Hop","Sony Music Entertainment, Universal Music Group, Big Indie Labels, BMG, Warner Music Group","124","126","36619","18341802","72889297","24103365148","49484","42392466","284062689","230","0","6090000","6975911","5812204663","46259","55157902","247","2032","1178916","38499","0","-2169","20256815","19071","-2591","8419886","2230","2067593","1346","3647326","445115","5410","4165","2099","54","338","1476","157","40","3063","22.431082594415166","5437.177421990482"
"18","YoungBoy Never Broke Again","United States","Hip Hop","Universal Music Group, Warner Music Group, Big Indie Labels, Sony Music Entertainment","126","304","55244","16478944","78625092","19688661758","146164","20971678","116722018","116","0","15400000","33683891","16997541149","162665","145047584","252","30389","3497154","1069788","0","0","12357581","0","5802","4009822","754","695356","3115","2709730","9720756","44337","11776","262","24","75","43874","51","2","18","14.117139699387804","50.94314523519016"
"19","Lil Baby","United States","Hip Hop","Universal Music Group, Warner Music Group, Sony Music Entertainment, Big Indie Labels","127","119","51291","22872152","86877177","35646022070","333581","31453137","229100027","87","100000","10400000","19560491","14779117543","91860","112334041","292","3429","5669076","41810","0","3905","23185568","289793","0","5171504","1262","1417484","1616","1948101","2509441","14729","383","13060","130","641","8492","161","22","1071","35.77710486696921","898.2848594190048"
"20","J. Cole","United States","Hip Hop","Universal Music Group, Warner Music Group, Sony Music Entertainment, Big Indie Labels","131","98","42006","28135738","79377823","32006124837","-557001","38674091","236571849","308","10000","8430000","8374812","6470700896","46186","63925554","258","N/A","N/A","N/A","N/A","4874","8868242","8414","-933","5888663","1351","2715489","3093","3127977","687203","13392","1250","8170","63","546","74788","114","15","225","3.864476630864893","77.34696535366697"
"21","Lil Uzi Vert","United States","Hip Hop","Warner Music Group, Universal Music Group, Big Indie Labels, Sony Music Entertainment","146","96","38674","20205396","70836862","31877239880","-477076","34016807","285946829","539","0","10300000","6465382","7144172064","44229","72993733","612","347","3122368","14791","0","-5469","16841956","42860","N/A","N/A","1280","1219816","1679","3260066","2589802","677","1519","7279","64","531","43250","57","14","308","11.66341224446216","121.02644619539048"
"22","Milo j","Argentina","Hip Hop","Sony Music Entertainment, Big Indie Labels, Warner Music Group, Universal Music Group","164","313","122282","11546329","57784151","7528845753","-53915","17161277","66580339","365","30000","3920000","15106693","1632171072","82460","15899724","264","25023","7178839","395013","0","27372","5459196","87405","17","9357","630","94150","N/A","N/A","N/A","56","15558","326","14","62","N/A","N/A","N/A","N/A","N/A","N/A"
"23","21 Savage","United States","Hip Hop","Sony Music Entertainment, Universal Music Group, Warner Music Group, Big Indie Labels","180","86","58999","25301438","66770144","39016714343","-119197","39694459","263079761","232","0","10100000","8467152","9309732925","42467","88073918","673","-1254","2566244","3038","0","-16005","20032372","4335","-3697","5327627","1729","1481186","792","1865142","789789","4373","665","8290","75","693","6095","139","30","1455","29.101384781049557","865.2209509791483"
"24","Cartel De Santa","Mexico","Hip Hop","Sony Music Entertainment","192","432","45960","20632232","30640730","8892925321","-66302","11977082","18523215","212","0","14000000","16892225","9085783800","55666","52516336","1306","-5123","11630456","18231","0","-605","2518267","733","N/A","N/A","470","2232918","2","6479","1200","497","16497","233","16","41","103492","81","1","6","1.1074640425855946","22.714078442745947"
"25","Megan Thee Stallion","United States","Hip Hop","Warner Music Group, Universal Music Group, Sony Music Entertainment, Big Indie Labels","194","281","24825","11458015","32130490","12626534606","83892","25492382","186729436","616","10000","7360000","6622431","6298782750","43703","87091136","127","39748","17019888","1224127","0","-4126","32774318","542072","6779","8857946","947","912573","514","531215","392317","1595","259","15482","114","1417","38756","56","15","839","13.0871021696403","188.84769485680386"
"26","Tyler, the Creator","United States","Hip Hop","Sony Music Entertainment, Big Indie Labels, Universal Music Group","195","80","73417","26443655","75882622","26650423245","349646","41211668","217923062","817","10000","8170000","3865017","2663588954","37600","51159814","406","N/A","N/A","N/A","N/A","4582","17703451","26877","-1379","3635978","3077","1315996","-1","766","6763","19093","705","6347","81","555","24683","129","19","844","35.44598309067064","181.79710510813237"
"27","2Pac","United States","Hip Hop","Big Indie Labels, Universal Music Group","201","164","49264","23853427","39415734","14283685333","-63639","27740427","99880553","412","10000","9390000","13841009","5964020836","86605","48822231","N/A","N/A","N/A","N/A","N/A","28163","10949258","158380","-5359","17972632","3596","4054057","1244","793006","318282","9285","495","10242","102","1790","131033","24","1","4","0.3292544056475582","7.074822876957366"
"28","DaBaby","United States","Hip Hop","Universal Music Group, Warner Music Group, Sony Music Entertainment, Big Indie Labels","210","174","18521","13357327","36035692","20383624719","344034","29726050","252841884","313","0","11300000","12850509","9486193248","100229","108337179","174","17780","10363914","472442","0","-1377","19905483","130157","2559","6948332","624","1129553","294","923424","622642","14090","439","14585","96","1440","21096","148","22","860","15.851061504202383","653.4259539140103"
"29","Don Toliver","United States","Hip Hop","Warner Music Group, Universal Music Group, Sony Music Entertainment, Big Indie Labels, BMG","215","163","59575","8609952","154250471","18187890395","620958","48914629","289088459","764","10000","2820000","11265912","2560653116","72170","30566888","274","8663","1716864","35434","0","25847","5511828","137719","81","183153","1397","477244","2196","691542","4059444","62988","1464","8377","81","555","837","24","8","481","25.788024854333077","5940.442954121756"
"30","Dave","United Kingdom","Hip Hop","Big Indie Labels, Warner Music Group, Sony Music Entertainment, Universal Music Group","216","299","43477","7396992","52936205","8276808265","1689554","36572561","225155441","1353","10000","2400000","11814262","1314799882","82767","12815514","330","1683","2653099","42079","0","2342","4193647","34831","222","424342","841","519684","559","282671","491374","969","1504","11050","108","943","24721","156","4","186","37.97101468346215","124.13162397527819"
"31","Gunna","United States","Hip Hop","Warner Music Group, Universal Music Group, Sony Music Entertainment, Big Indie Labels, BMG","218","142","44892","11437741","90033774","27292105150","263425","33963981","224576561","421","0","3580000","12173436","6397332622","65402","58801324","630","7307","2746641","96953","0","10583","6198191","147317","5718","2123037","1137","702349","15778","1814527","2026173","12234","1468","4128","50","319","1432","159","23","908","35.829444601556276","3509.643190736653"
"32","Ice Spice","United States","Hip Hop","Universal Music Group, Warner Music Group, Sony Music Entertainment","223","658","15152","5236051","12895047","3907462066","-19303","16223308","98800343","370","20000","3740000","10494905","956462572","52381","11755576","154","4813","13673158","112894","0","-38595","11603225","0","-255","934866","540","213451","5308","629251","152399","19036","1830","3433","57","335","N/A","N/A","N/A","N/A","N/A","N/A"
"33","DJ Khaled","United States","Hip Hop","Sony Music Entertainment, Big Indie Labels, Universal Music Group, Warner Music Group","226","273","40278","12995989","17087186","11306295664","-5210","21710038","155863719","283","0","14000000","6500270","7904386595","31118","57912520","108","419","7064963","84515","0","-7036","38896295","58152","7797","22317496","779","1668625","217","370324","308801","2758","411","11408","102","1431","41671","146","17","1256","4.018136572704365","130.25097940771593"
"34","Flo Rida","United States","Hip Hop","Big Indie Labels, Warner Music Group, Universal Music Group","227","129","14461","9276219","45847181","15541433118","-396484","41770706","233536570","490","10000","5960000","7913850","7911657962","31977","43732434","1962","637","680543","5657","0","2599","1012283","16301","-4981","15328358","1097","4713890","185","66758","320968","422","177","19799","112","3197","4524","221","13","892","46.553876884024916","2325.1150231911247"
"35","Bizarrap","Argentina","Hip Hop","Big Indie Labels, Sony Music Entertainment","229","200","14669","18713083","28901949","15303593835","-605910","27874457","176682180","247","0","23000000","10745560","10727883655","35326","157118948","499","-11773","11848382","9198","0","-35228","19734016","11622","-1976","2351553","827","1110765","79","42432","51777","23788","1109","7163","54","701","79189","4","0","0","3.25188403507458","7.894398512764628"
"36","Central Cee","United Kingdom","Hip Hop","Sony Music Entertainment, Big Indie Labels, Warner Music Group, Universal Music Group","233","279","59936","10814405","47387821","9598729168","985575","25961721","167581125","589","30000","6740000","13097361","2745094717","138510","32133095","63","50764","19839320","1174882","0","73863","17836241","1216135","25159","553954","1449","635870","1429","599909","628043","24888","1739","4615","78","537","105170","15","1","5","0.41762938490558427","4.9436009720979515"
"37","JAY-Z","United States","Hip Hop","Universal Music Group, Sony Music Entertainment, Warner Music Group, Big Indie Labels","237","132","24215","11006914","65407295","24470019470","240852","42101609","305352440","238","10000","4070000","12140048","8212038414","55441","50903222","2646","N/A","N/A","N/A","N/A","N/A","N/A","N/A","-6914","21730509","1092","3548829","213","92719","82162","6362","551","9464","108","2049","64909","328","11","126","5.052382255687282","103.42226571937202"
"38","NLE Choppa","United States","Hip Hop","Warner Music Group, Big Indie Labels, Sony Music Entertainment, Universal Music Group","243","446","22943","10506924","19064847","8996460886","47725","15247497","93336298","724","10000","9240000","4986242","5333583088","42596","113692116","449","40093","20459130","1969693","0","-18485","7881510","87215","21407","2135724","540","664885","367","1168373","632108","1985","2015","2965","52","258","66365","22","3","13","5.596967971459854","36.96268575457907"
"39","Metro Boomin","United States","Hip Hop","Sony Music Entertainment, Universal Music Group, Warner Music Group","254","92","31302","12469170","71031404","30502473869","-146549","42498939","182456037","487","0","3560000","7356056","4099284379","46240","38089672","1803","264","954785","1705","0","-12515","10667626","8313","-882","1566406","1333","725759","687","1368507","551791","585","659","8133","83","1088","16559","125","15","281","69.57702954161796","275.5405666852134"
"40","Tyga","United States","Hip Hop","Big Indie Labels, Warner Music Group, Sony Music Entertainment, Universal Music Group","267","342","11467","7590858","29345092","18900222425","195764","23890579","167945607","140","0","12000000","11423790","13688351434","44503","102433674","198","-3511","11251779","5806","0","210904","46218828","0","-9680","21859253","0","3400114","99","561099","171903","3561","766","8085","88","890","38637","214","36","3444","14.88019109409711","1300.4082568907672"
"41","Playboi Carti","United States","Hip Hop","Universal Music Group, Sony Music Entertainment, Warner Music Group, Big Indie Labels","271","95","35574","16073872","84211029","25293280321","-59171","42691970","221106068","1020","10000","4890000","4213578","2224724681","30216","32446515","1268","356","2419802","5372","0","-7021","13420776","0","0","633007","1862","795524","1753","1859559","1917190","11274","776","6111","79","625","11033","73","6","414","21.337038884342064","176.4588578443222"
"42","Dr. Dre","United States","Hip Hop","Universal Music Group, Big Indie Labels","273","203","31828","15950091","35904591","14475801178","-75110","23931487","174848764","236","0","7930000","7528384","6123971045","41731","45552198","1751","N/A","N/A","N/A","N/A","-4847","7854787","602","-4999","17013506","2903","4427360","340","207774","103667","17365","903","6132","75","1031","89333","56","8","680","1.3354587826233473","38.157938215985595"
"43","Lil Nas X","United States","Hip Hop","Sony Music Entertainment, Universal Music Group","283","198","4569","12358869","14637502","12842918591","252044","18830595","156136181","203","0","19500000","6899730","8141242618","36918","118055137","1055","-9884","27873875","34023","0","-6033","9936562","293","-2037","3541345","777","1712016","45","440766","190305","3067","357","12317","117","1851","86964","8","2","262","2.4888439907232156","130.61218731907547"
"44","Kodak Black","United States","Hip Hop","Universal Music Group, Warner Music Group, Sony Music Entertainment, Big Indie Labels, BMG","287","183","25384","13065990","46552097","17282678792","-170943","29838427","141679735","373","0","9820000","11131528","9578664216","87013","87065008","926","10463","3014922","129117","0","-11092","12889160","7911","-36","2974316","812","653390","1049","2020961","2168001","8930","1334","4674","123","470","52146","63","3","25","10.008228576607184","70.87150904002779"
"45","Ty Dolla $ign","United States","Hip Hop","Warner Music Group, Big Indie Labels, Universal Music Group, Sony Music Entertainment, BMG","294","149","25481","7918872","52496465","26403357242","58188","36795389","338682906","246","0","3810000","9547505","14020013498","39610","96451642","1609","191","1002716","1641","0","-4376","7583701","119502","-2005","4210513","800","930731","105","467583","178929","3596","913","4919","92","830","1660","177","44","1708","50.75282339794142","4502.681147904468"
"46","Lil Peep","United States","Hip Hop","Big Indie Labels, Warner Music Group, Sony Music Entertainment","300","214","47663","16779755","58722629","18499174550","867429","22235191","50567143","608","0","10000000","7994744","6064954251","67502","73314875","N/A","0","277100","0","0","22999","8213190","168659","290","1998579","1198","1246171","3778","3364067","3919290","20847","6873","845","38","150","67182","45","7","98","5.2390882018801745","104.13616771228735"
"47","Young Thug","United States","Hip Hop","Warner Music Group, Universal Music Group, Sony Music Entertainment, Big Indie Labels, BMG","317","185","27533","13056030","65570780","30859292342","-220156","28924046","292591451","196","0","7190000","14144941","15148283863","77485","123261461","963","793","1598287","9838","0","-4444","10067385","122832","-3121","5745645","1340","1520221","4388","1749499","1310796","12050","1725","3959","56","327","15364","188","32","909","46.993843086190374","489.49499220463423"
"48","Susy Mouriz","Mexico","Hip Hop","N/A","320","50516","71","262361","85756","4967509","10866","142404","349766","59","100000","34100000","42779988","17200443232","1102937","1052315568","656","5892","17284888","917163","0","2095","2495979","43554","4272","699757","13","1064","N/A","N/A","N/A","0","367133","0","0","0","N/A","N/A","N/A","N/A","N/A","N/A"
"49","Migos","United States","Hip Hop","Universal Music Group, Big Indie Labels","333","258","19110","15026266","20877865","15466441373","96876","18587867","132280570","207","0","13100000","5995578","12122099474","29329","93031879","1446","218","1223990","598","0","-5194","12642851","120","-2350","7434268","826","2905618","222","1522923","333700","525","878","6996","65","406","52530","163","29","2303","9.54359637682752","394.51543480849284"
"50","French Montana","United States","Hip Hop","Big Indie Labels, Sony Music Entertainment, Universal Music Group, Warner Music Group","346","310","10415","6062336","22917770","11959471552","48784","28822406","222888051","216","0","5920000","9679055","9844059711","40596","66360833","478","691","827795","18092","0","360265","44982763","65900","-1909","5636547","364","1177633","126","148780","173511","26405","1016","8415","84","802","26749","207","36","3570","24.155350802460735","1963.1493774801793"
"51","Dhanda Nyoliwala","India","Hip Hop","Big Indie Labels","350","1167","67386","2901407","24491775","1520078481","183894","10906851","4353255","548","30000","2010000","14231387","519231443","94220","6183649","149","N/A","N/A","N/A","N/A","51904","4247163","362005","0","131134","6","516","20","539","54007","289","224468","2","1","1","N/A","N/A","N/A","N/A","N/A","N/A"
"52","T.I.","United States","Hip Hop","Big Indie Labels, Sony Music Entertainment, Warner Music Group, Universal Music Group","359","648","9056","5315731","27036394","9137026582","-88806","16219383","198716517","517","10000","4840000","8613184","5877291809","98041","35940689","707","45199","837507","681772","0","1908","14783869","56712","4200","22320222","624","2625178","262","160439","290659","6408","1234","9835","76","915","55055","292","9","134","8.749276305744843","136.6812693404005"
"53","Hungria Hip Hop","Brazil","Hip Hop","Big Indie Labels, Warner Music Group, Universal Music Group, Sony Music Entertainment","360","971","26367","12047747","19480179","4577754487","179501","7178424","18027457","429","0","14600000","12670391","6879691271","57548","54892299","412","33344","4620860","1260167","0","-3127","13012606","86081","3745","8279973","0","2347416","N/A","N/A","N/A","25","3264","2565","6","195","110960","3","0","0","0.8950861727125927","5.198068706591876"
"54","Lil Durk","United States","Hip Hop","Warner Music Group, Universal Music Group, Sony Music Entertainment, Big Indie Labels, BMG","364","440","31187","10240706","36213642","15404803816","-36806","19045593","125179229","228","10000","7540000","18880900","10529808624","93519","86269708","1209","3430","3294212","16882","0","10242","15096888","252423","-2053","4930326","735","620754","4303","1546209","3162278","7795","1845","3283","54","316","15343","160","11","230","25.4216667091914","407.10495615170936"
"55","Canserbero","Venezuela","Hip Hop","Warner Music Group","373","589","63317","17749520","16411025","4608078407","-79063","8484339","5449446","298","10000","8980000","9008038","3882108035","46464","27227268","N/A","-48","97041","6943","0","149","74253","1634","N/A","N/A","359","987569","N/A","N/A","N/A","426","16295","338","10","26","N/A","N/A","N/A","N/A","N/A","N/A"
"56","King Von","United States","Hip Hop","Warner Music Group, Big Indie Labels, Sony Music Entertainment","378","581","44691","9119902","21837017","6009522851","-251184","12447890","21744352","521","30000","6330000","11757180","3747684765","85070","37459523","N/A","4066","654989","11577","0","587","3509032","5395","0","58178","770","290607","1553","961215","1141487","608","8292","662","15","47","104411","11","1","6","1.1850785995883202","18.66516987336633"
"57","6ix9ine","United States","Hip Hop","Big Indie Labels, Warner Music Group","380","596","6285","7073919","13064949","8248707510","128246","12825925","43940270","389","0","23100000","7185755","9607100465","34203","101664309","633","15168","9736195","40479","0","181916","24374363","149068","5251","4065931","274","754775","216","1009410","518855","18237","3767","1575","52","241","55179","46","13","347","8.796755379207404","111.04255652018156"
"58","Swae Lee","United States","Hip Hop","Universal Music Group, Sony Music Entertainment, Warner Music Group, Big Indie Labels","384","148","21245","3409398","35478432","16110967160","784251","39292349","268753712","258","14000","953000","16370582","7635085275","136832","56975823","1038","5215","3845711","91507","0","560","11699245","105920","-1698","5460817","361","476809","208","73187","91835","39019","5670","1085","51","289","10158","99","27","1998","68.25177408904817","587.5608244521952"
"59","Nelly","United States","Hip Hop","Universal Music Group, Big Indie Labels, Sony Music Entertainment, Warner Music Group","385","359","16393","4130140","20461457","7400069700","-9658","24064263","143388934","350","0","6290000","8055096","5651606523","31977","29687571","1746","195","467905","434","0","-1385","4133907","7939","-1337","10450230","836","1587798","93","1716312","97254","92","431","11113","154","2447","30262","263","5","254","27.782030101503267","1591.6712134355614"
"60","Childish Gambino","United States","Hip Hop","Sony Music Entertainment, Universal Music Group, Warner Music Group","395","184","27813","15178332","43259658","13006466397","315999","31113266","98153104","701","0","6980000","3134714","2687523949","20495","28958996","3431","2597","1207203","0","0","2530","5269933","0","-984","2438865","1854","1611773","712","1470499","437166","217","2974","2149","67","568","28566","42","8","1605","4.508936821348772","7313.12728366224"
"61","G-Eazy","United States","Hip Hop","Sony Music Entertainment, Big Indie Labels, Warner Music Group","399","285","8950","6502739","24943530","15622932359","-51171","25833142","125481877","223","0","9020000","7808684","8627245137","36456","70952680","1646","217","1668254","13590","0","-647","10000792","1435","-1819","3196485","461","1075271","54","1186027","152771","4094","2630","2174","57","384","29398","175","37","1746","24.066702576962925","648.6448660761654"
"62","Talwiinder","United States","Hip Hop","Sony Music Entertainment, Big Indie Labels, Universal Music Group","406","757","43891","4227842","15253372","1613311341","352939","12995116","15297817","325","0","2660000","4602216","512295400","19936","5666647","112","-476","269843","838","0","-62903","6600474","158029","N/A","N/A","45","3119","164","51501","170304","406","29701","138","9","10","N/A","N/A","N/A","N/A","N/A","N/A"
"63","Will Smith","United States","Hip Hop","Big Indie Labels, Sony Music Entertainment, Universal Music Group","413","1150","2292","1201689","6049720","2715313392","206859","10608571","100089242","1109","0","10700000","2210432","2562882527","12079","41520152","52","-28948","78818399","46445","0","-8580","69118261","196580","-20999","114191735","206","222528","22","17378","15186","308","674","8919","100","2171","106901","33","0","0","1.025958189674792","12.971695791127614"
"64","Pop Smoke","United States","Hip Hop","Universal Music Group, Big Indie Labels","420","249","19195","16047324","18727417","16306394749","2037","15422553","77041516","291","10000","9850000","6964463","6515050305","37523","63187619","N/A","297","3406493","11564","0","-4243","3005125","0","-1291","2918969","1061","1483027","394","1248980","738781","2183","1859","3695","66","434","62169","81","22","324","6.5418810511055385","114.74396735989055"
"65","Santa Fe Klan","Mexico","Hip Hop","Sony Music Entertainment, Big Indie Labels, Warner Music Group, Universal Music Group","431","806","10591","10317163","16198556","6315417113","-191819","11642315","31889141","456","0","12300000","10852704","7708383228","70637","70332454","564","16060","14949783","214480","0","-1070","11910458","17280","2609","8831977","272","1015591","60","41353","14286","4018","5854","938","26","181","70051","5","2","44","4.8386406549267615","14.106307066290547"
"66","shubh","Canada","Hip Hop","Other Indie / Unsigned","432","539","45391","11320777","16413795","4644975217","241120","11969752","12150917","459","10000","7430000","15776464","3465271178","55986","32043760","11226","-103","127811","389","0","2122","2708485","36056","47","16770","55","14167","65","75189","86673","323","21772","142","11","14","N/A","N/A","N/A","N/A","N/A","N/A"
"67","Jul","France","Hip Hop","Big Indie Labels, Universal Music Group, Warner Music Group, BMG, Sony Music Entertainment","443","749","38957","13612563","55585509","13553072113","155424","9677251","23268190","525","10000","7640000","12090249","7819258082","45151","43610541","1235","1790","2693895","52816","0","-1715","4716720","19079","-287","1296321","22820","10821867","42","4856","151838","6882","4049","826","25","117","74546","21","1","7","4.001357392284297","32.66869941539164"
