"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 1w","Spotify Followers Total","Spotify Streams 1w","Spotify Streams Total","Spotify Monthly Listeners 1w","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 1w","YouTube Subscribers Total","YouTube Views 1w","YouTube Views Total","YouTube Likes 1w","YouTube Likes Total","Social Rank","TikTok Followers 1w","TikTok Followers Total","TikTok Likes 1w","TikTok Views 1w","Instagram Followers 1w","Instagram Followers Total","Instagram Likes 1w","Facebook Followers 1w","Facebook Followers Total","Deezer Fans 1w","Deezer Fans Total","SoundCloud Followers 1w","SoundCloud Followers Total","SoundCloud Plays 1w","Shazam Shazams 1w","Radio Airplay Rank","Radio Airplay Spins 1w","Radio Airplay Countries with Spins 1w","Radio Airplay Stations with Spins 1w","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 1w","Beatport Track Performance Points Total"
"21","Bemax","Israel","Electronic","Big Indie Labels, Warner Music Group, Sony Music Entertainment","3900","22553","458","100990","727125","138334959","-7132","697112","4594905","934","0","6420000","7137163","4142683365","29816","72690717","17363","67","363276","2428","0","330","55426","3678","0","74","18","3057","18","5201","43520","20","151384","14","2","2","14265","45","0","0","86.96571834889595","101.05988315060199"
"22","Nakama","Germany","Electronic","Big Indie Labels","3913","1473","5389","399733","14175348","910848308","-44502","10962954","33555379","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","367","N/A","7251","N/A","N/A","N/A","N/A","23548","34","0","0","40.830053772411674","44.58888972338179"
"23","RJ Pasin","N/A","Hip Hop","Big Indie Labels, Warner Music Group","4126","3566","2498","688728","7447915","984386708","49377","5210900","6036631","13609","1000","326000","1127545","15716847","3171","647077","2866","-2982","3407765","-236127","0","-2496","1266190","21321","N/A","N/A","82","9039","0","620","6891","86","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"24","DJ Asul","N/A","Electronic","N/A","4332","2318","13185","330155","13850042","444932348","242519","9687980","30093976","293731","0","224","57","103466","3","1653","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","293","6219","N/A","N/A","N/A","0","166954","30","2","4","N/A","N/A","N/A","N/A","N/A","N/A"
"25","FREDDIE DREDD","Canada","Hip Hop","Big Indie Labels, Warner Music Group","4777","2617","1338","1956340","4182506","3198137583","-32383","3350386","22597805","7172","0","1050000","444462","394837133","3736","7815050","15622","13543","1656513","580773","0","746","585609","15373","63","17560","148","78919","125","155374","9410","28","73936","14","6","7","78014","25","1","1","3.5599130910653103","28.811466841649573"
"26","ICEDMANE","Canada","Electronic","Big Indie Labels","4840","3294","2519","133598","8756325","506350822","102454","6457168","17698087","19188","1000","228000","15671","28847809","228","1244144","18193","691","367969","67618","0","6","6968","0","N/A","N/A","73","5879","-2","3873","16435","17","N/A","N/A","N/A","N/A","28408","19","0","0","31.011615461664753","35.996038438335866"
"27","-Prey","Germany","Electronic","Big Indie Labels, Universal Music Group","4875","4342","1790","170391","4349409","491688455","-153851","4311816","6685982","5881","2000","212000","16266","3379458","176","36870","483182","0","799","0","0","0","1637","0","N/A","N/A","0","121","10","4978","63205","1289","243183","0","0","0","N/A","N/A","N/A","N/A","N/A","N/A"
"28","Ovg!","India","Hip Hop","Big Indie Labels","4948","4505","853","190911","8860151","573038218","194756","5180729","3116872","29203","1000","144000","31484","30586345","184","641361","5440","0","73300","0","0","0","20617","0","N/A","N/A","31","4762","4","17366","13300","294","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"29","Rodricci","Argentina","Hip Hop","Big Indie Labels","4979","6319","259","53376","3473676","506111035","-83600","3224879","4572317","16190","1000","181000","576971","37799255","6107","579217","4339","4409","1140691","456178","0","-65","38600","13","N/A","N/A","13","1716","0","15","7","41","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"30","1Nonly","United States","Hip Hop","Warner Music Group, Big Indie Labels","4993","2810","837","1180408","5195465","2216048069","-55023","4040274","16157194","7252","0","1060000","689065","317897077","6281","5185008","24868","-441","826375","5930","0","-84","27004","57","N/A","N/A","93","38408","67","118371","102212","316","173787","6","2","2","N/A","N/A","N/A","N/A","N/A","N/A"
"31","ZMAJOR","Turkey","Metal","Big Indie Labels","5062","5313","814","67383","3650987","257537107","-161153","3545620","4500028","8273","1000","130000","36389","2203791","461","37489","66093","19","56244","2621","0","-19","9979","3","N/A","N/A","24","1110","36","6715","122477","1140","70550","0","0","0","N/A","N/A","N/A","N/A","N/A","N/A"
"32","Yb Wasg'ood","Italy","Latin","Big Indie Labels, Sony Music Entertainment","5205","1743","1442","217081","8169654","765879942","153548","8631100","40151903","23218","1000","126000","25059","3267469","249","37013","31220","22","46189","2226","0","-8","8503","4","N/A","N/A","54","3536","2","361","804","271","47514","8","2","2","N/A","N/A","N/A","N/A","N/A","N/A"
"33","UdieNnx","Kazakhstan","Electronic","Big Indie Labels","5728","3193","1906","150488","11140731","649194072","1573","6823878","16023184","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","95","4905","15","1784","32823","3050","435191","0","0","0","N/A","N/A","N/A","N/A","N/A","N/A"
"34","Narvent","Russian Federation","Hip Hop","Big Indie Labels","5894","5649","659","157315","2042924","648017524","-40414","2231424","16360936","4612","1000","552000","2892016","502890726","18386","6505063","103830","174","68865","9410","0","17","27038","678","N/A","N/A","19","9800","26","11017","37529","12","67598","30","5","5","81135","13","0","0","3.156126231177856","12.621282178926506"
"35","INNXCENCE","Brazil","Hip Hop","Big Indie Labels","5921","7078","2277","23557","7783372","137914177","54248","4809215","4700677","16336","0","58500","0","39089709","0","678290","372798","N/A","N/A","N/A","N/A","6","4459","1","N/A","N/A","98","787","N/A","N/A","N/A","1","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"36","LXNGVX","Kazakhstan","Hip Hop","Big Indie Labels","6112","2764","571","640820","4278564","1465668739","-45568","4715809","28626700","7635","2000","430000","1112071","174280504","10132","3156432","25286","-105","160697","1020","0","-812","189002","326","N/A","N/A","53","18813","18","22049","88794","673","107188","3","1","1","9871","86","0","0","153.16426955505924","187.92229264843118"
"37","Flame Runner","N/A","Hip Hop","Big Indie Labels","6120","3534","2366","144726","7210954","427541617","-53927","4873278","19398258","N/A","N/A","N/A","N/A","N/A","N/A","N/A","502082","N/A","N/A","N/A","N/A","89","3078","27","N/A","N/A","84","4926","1","59","0","0","452698","0","0","0","N/A","N/A","N/A","N/A","N/A","N/A"
"38","PINKY SMASH","United States","Electronic","Big Indie Labels","6208","11799","731","42416","1821163","124014490","-31212","1460359","744889","9544","2500","55100","1580260","29063707","14693","359972","22994","496","102347","22518","0","19","1198","114","N/A","N/A","29","1065","52","6437","193507","380","N/A","N/A","N/A","N/A","22283","18","0","0","44.21128161861266","44.51243950889648"
"39","MVSTERIOUS","India","Hip Hop","Big Indie Labels","6356","7507","381","54441","2546429","200294315","-8846","2437527","13287046","7493","2000","169000","2049855","47972173","15168","411350","130449","N/A","N/A","N/A","N/A","56","3810","95","N/A","N/A","13","2559","N/A","N/A","N/A","52","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"40","Irokz","France","Electronic","Warner Music Group, Big Indie Labels","6609","5882","647","161669","2487480","378022770","-29919","2623039","24245154","6764","1000","356000","1436664","180561047","15641","2617515","50973","0","91280","0","0","584","172781","2547","N/A","N/A","37","8690","7","4841","39379","246","105926","0","0","0","N/A","N/A","N/A","N/A","N/A","N/A"
"41","DVRST","Russian Federation","Electronic","Big Indie Labels, Warner Music Group","6630","3804","693","588610","1915082","1361551999","-31454","2428364","25329698","8678","0","714000","908087","404030854","6363","5915747","24481","95","333319","12330","0","-282","128773","589","1","5246","82","36243","0","62215","0","21","32816","125","11","13","33416","67","0","0","24.018386531775977","42.20381224586811"
"42","sma$her","Mexico","Electronic","Big Indie Labels, Universal Music Group","6880","2390","2638","441711","7070630","657378650","-158998","7996432","29371037","N/A","N/A","N/A","N/A","N/A","N/A","N/A","75654","N/A","N/A","N/A","N/A","9","7194","119","N/A","N/A","80","4442","N/A","N/A","N/A","87","111181","31","2","2","N/A","N/A","N/A","N/A","N/A","N/A"
"43","LONOWN","South Korea","Electronic","Sony Music Entertainment, Big Indie Labels","6934","2919","4363","145027","13494943","862285511","325924","6523844","16011649","15684","0","192000","0","339344","0","8354","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","65","7826","8","260","56112","7206","46046","113","7","7","45521","21","1","5","13.105812301510628","28.000739051486033"
"44","DYSMANE","N/A","Electronic","Big Indie Labels","6988","3504","1134","68874","8685450","497932123","114871","6440086","17846206","73023","100","12100","5833","633481","83","20437","43284","209","203356","20985","0","N/A","N/A","N/A","N/A","N/A","69","4966","2","3852","18837","48","N/A","N/A","N/A","N/A","60268","7","0","0","7.2179228981252095","9.895190451084428"
"45","zxnc","N/A","Hip Hop","Big Indie Labels","7497","4327","505","26593","3554403","209398589","-192755","3604664","4245253","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","59","1408","N/A","N/A","N/A","1246","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"46","ZIMXN","Sweden","Hip Hop","Big Indie Labels","7718","7444","142","16974","1495298","95656170","64551","1848130","15746770","39272","0","50700","106526","32467560","500","705525","779795","N/A","N/A","N/A","N/A","1","137","0","N/A","N/A","4","370","N/A","N/A","N/A","0","N/A","N/A","N/A","N/A","61717","7","0","0","6.796844791456549","9.265607413623153"
"47","DJ VGK1","Vietnam","Hip Hop","N/A","7752","5226","1865","33274","4334012","129658288","-32933","3660199","1223352","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","85","1075","N/A","N/A","N/A","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"48","DJ Ikeraus","N/A","Latin","Big Indie Labels","7801","12501","38","153545","613591","277024709","-10375","884784","13420417","1974","2000","784000","4634955","968497677","26178","8085863","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","13","3830","6","1941","28929","1123","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"49","2KE","Netherlands","Hip Hop","Big Indie Labels","7859","3881","546","337682","4382444","842187032","-4175","4176110","24390530","17750","0","178000","36395","3793149","819","72378","10419","218","206079","72886","0","-3","7450","1","N/A","N/A","39","8960","23","7174","54541","1095","299546","5","2","4","N/A","N/A","N/A","N/A","N/A","N/A"
"50","Ivoxygen","United States","Hip Hop","Big Indie Labels","8090","8412","958","263340","3040832","719510223","-33752","1977139","7455943","6912","1000","280000","1804955","200805926","11738","2535808","413500","N/A","N/A","N/A","N/A","0","56","0","-1","1011","0","5197","152","53908","324488","65","150798","8","3","3","N/A","N/A","N/A","N/A","N/A","N/A"
"51","fennecxx","Brazil","Electronic","Big Indie Labels, Warner Music Group, Universal Music Group","8251","5047","717","176400","2938829","308873033","15229","3524510","19104945","11657","0","149000","0","30098903","0","257378","451243","N/A","N/A","N/A","N/A","36","3887","8","N/A","N/A","18","3318","15","5365","41624","8","N/A","N/A","N/A","N/A","15012","38","0","0","79.86394185110818","82.39128099115081"
"52","Repsaj","Brazil","Electronic","Big Indie Labels","8273","2490","1474","351531","5408324","536681967","-39338","6108040","25457533","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","121","8825","2","1134","10072","0","134718","19","3","3","29955","17","0","0","28.184224513731703","29.1124194132483"
"53","Bibi Babydoll","Brazil","Latin","Big Indie Labels, Universal Music Group, Sony Music Entertainment, Warner Music Group, BMG","8343","3323","476","418357","2158576","799292713","-4100","3501195","26113755","11775","0","330000","205926","162397912","1638","2521668","21248","617","1105026","54702","0","621","293485","754","0","6981","53","10053","1","531","5","3063","77983","14","2","2","N/A","N/A","N/A","N/A","N/A","N/A"
"54","qaraqshy","Kazakhstan","Electronic","Big Indie Labels","8570","5690","1932","89664","6554069","277185829","33785","4409324","15472280","387326","0","94","0","28772","0","388","19648","421","21388","1434","0","N/A","N/A","N/A","N/A","N/A","61","1577","0","4","0","2","N/A","N/A","N/A","N/A","10449","71","0","0","139.62766065172227","144.52107996836432"
"55","akiaura","Russian Federation","Electronic","Sony Music Entertainment","8767","4981","839","226996","3184595","602346825","-46789","3052465","11643859","19597","0","156000","181925","26002776","2093","465871","32961","-86","87604","1183","0","-32","52148","33","0","88","34","7297","81","30750","107544","3","110581","19","2","2","66423","N/A","N/A","N/A","N/A","N/A"
"56","Rushex","Turkey","Electronic","Big Indie Labels, Sony Music Entertainment, Warner Music Group","8904","4150","645","93989","4089787","403612225","-8413","4326740","17787435","17044","0","143000","388198","58269965","1950","390606","23426","0","2899","0","0","-95","25840","209","N/A","N/A","53","5556","0","951","N/A","5","258368","3","1","1","12693","50","0","0","102.87117651407216","111.13630215133296"
"57","Trashxrl","Brazil","Electronic","N/A","9037","6465","60","247150","1120410","668300175","-101470","1656551","7544504","8026","1000","292000","1236269","245649476","4676","2187824","50817","73","224753","1776","0","-4","7716","0","N/A","N/A","9","15562","0","41","4","397","397632","0","0","0","N/A","N/A","N/A","N/A","N/A","N/A"
"58","Mc Menor Do Alvorada","Brazil","Latin","Big Indie Labels, BMG, Universal Music Group, Warner Music Group","9175","3943","861","50313","10431604","1011698457","636090","7771299","30210243","66114","2100","28300","70038","1461319","1598","27409","20646","0","1100000","0","0","-797","641651","5331","N/A","N/A","0","93","1","333","1","234","N/A","N/A","N/A","N/A","34659","21","0","0","22.16951590531226","26.689187099095328"
"59","satirin","Brazil","Hip Hop","Big Indie Labels","9360","9434","1373","131859","1462406","169738281","14904","1684356","2431904","9062","0","403000","0","99656005","0","972961","805829","N/A","N/A","N/A","N/A","0","33","0","N/A","N/A","14","5050","0","5","144","961","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"60","Mc MN","Brazil","Latin","Universal Music Group, Big Indie Labels, BMG, Warner Music Group, Sony Music Entertainment","9536","6104","328","114038","2476957","802288384","-35947","3141190","16605073","19168","0","109000","296482","145582222","2154","1905218","16500","14780","795025","907983","0","557","336352","5419","N/A","N/A","10","14678","1","5067","8648","297","247290","0","0","0","N/A","N/A","N/A","N/A","N/A","N/A"
"61","KGJ","United Kingdom","Electronic","Big Indie Labels","9549","8312","61","7439","1361789","164388117","3055","976273","18619142","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","4","638","0","609","592","0","N/A","N/A","N/A","N/A","34071","8","0","0","22.547627281974986","23.251037969466086"
"62","DJ Raulipues","Paraguay","Pop","BMG","9831","6173","963","138935","3825244","335490124","-89920","3024342","13383588","16020","2000","253000","107610","8821506","1018","123538","753624","N/A","N/A","N/A","N/A","0","225","0","N/A","N/A","24","2525","7","433","13539","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"63","TRXSHBXY","N/A","Latin","Big Indie Labels","10011","4279","694","90591","4838702","415331738","15799","4043072","19951968","N/A","N/A","N/A","N/A","N/A","N/A","N/A","532764","N/A","N/A","N/A","N/A","10","2228","13","N/A","N/A","20","1448","N/A","N/A","N/A","113","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"64","Emrld!","N/A","Hip Hop","N/A","10179","7198","384","10964","2340573","132670413","-98399","2664099","3088657","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","27","646","N/A","N/A","N/A","1140","N/A","N/A","N/A","N/A","38482","9","0","0","18.19404871057659","18.983321237445153"
"65","KVRXD","Russian Federation","Electronic","Big Indie Labels","10259","5693","3242","63503","5388281","205907247","86420","4350479","16532264","N/A","N/A","N/A","N/A","N/A","N/A","N/A","21486","16","4086","26","0","-4","5936","24","N/A","N/A","85","2909","N/A","N/A","N/A","64","N/A","N/A","N/A","N/A","23306","22","0","0","41.3229147987522","42.28562470826109"
"66","MC Denny","Brazil","Latin","Big Indie Labels, BMG, Universal Music Group, Warner Music Group, Sony Music Entertainment","10404","6412","328","76596","1218595","319444994","-45883","5492329","7888178","27506","0","1060","58556","141158092","392","1794464","51258","0","215","0","0","-85","148722","0","0","52744","6","9694","-1","5503","435","183","292536","2","1","1","N/A","N/A","N/A","N/A","N/A","N/A"
"67","ANDROMEDA","Poland","Hip Hop","Big Indie Labels","10411","3855","1353","102036","5727931","304314577","-12636","6474962","19383922","106529","0","1980","0","4889","0","209","303688","N/A","N/A","N/A","N/A","17","8076","64","N/A","N/A","N/A","N/A","0","11","8","692","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"68","OTVphonk","Netherlands","Electronic","Big Indie Labels","10435","9678","781","69364","5355375","142432098","-8768","3058295","1935723","21007","0","35000","0","259992","0","5817","115014","70","28415","70","0","37","2106","38","N/A","N/A","19","424","N/A","N/A","N/A","0","353357","N/A","0","0","N/A","N/A","N/A","N/A","N/A","N/A"
"69","Dxrk (ダーク)","Algeria","Hip Hop","Universal Music Group, Big Indie Labels","10455","5301","229","559592","956262","886358292","-25076","1632999","23947753","12029","0","465000","555182","215815004","3328","2979837","108236","-20","35649","2","0","-26","22818","6","2","3285","60","34557","10","38321","44616","1","164357","1","1","1","57248","38","1","47","8.124275256364347","19.48018942212438"
"70","DudePlaya","Ukraine","Hip Hop","Big Indie Labels","10488","8939","301","23953","1537202","136692336","-22049","1588744","18229745","30374","0","20300","0","10418066","0","97330","192334","N/A","N/A","N/A","N/A","8","1784","18","N/A","N/A","N/A","N/A","82","5085","216981","59","N/A","N/A","N/A","N/A","18914","26","0","0","56.78144963268972","57.903298259335834"
"71","$werve","United Kingdom","Electronic","Universal Music Group, Big Indie Labels, Sony Music Entertainment","10523","5464","162","306732","2313287","785385102","-43938","2913506","15873387","29652","0","120000","69185","31177122","544","422705","10837","-371","494862","4737","0","0","6","0","0","20","25","16688","24","35602","127424","137","299413","0","0","0","23331","36","0","0","41.63941007528966","50.230691437225744"
"72","CURSEDEVIL","Kazakhstan","Electronic","Big Indie Labels","10611","8000","-89","359284","1425488","498302735","6736","1874251","5091459","10833","0","555000","670078","220055172","6994","4083863","504282","0","41","-1","0","-3","1687","0","N/A","N/A","19","2696","-3","4443","2724","3","237299","0","0","0","21126","35","0","0","48.980188786832784","64.96085979313733"
"73","KIXIA","Brunei Darussalam","Hip Hop","Big Indie Labels, Warner Music Group, BMG","10623","6006","1335","55850","2979831","117327813","-136763","3455005","2422344","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","38","1823","N/A","N/A","N/A","355","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"74","NCTS","Germany","Electronic","Big Indie Labels","10651","4998","449","144841","2348456","408293413","31061","3221787","19872911","17472","0","304000","270313","50920364","1001","533386","137011","37","25206","102","0","-10","6048","0","N/A","N/A","44","10225","14","4174","60400","1428","388268","0","0","0","6939","182","0","0","261.93420813889395","293.9429914545139"
"75","HIMXN","Brazil","Electronic","Big Indie Labels","10737","12142","317","34671","1818307","156060303","-21015","1689534","3370854","8665","1200","94600","1715991","69500614","9631","473204","41896","8","31135","543","0","0","733","4","N/A","N/A","8","2217","N/A","N/A","N/A","27","195472","0","N/A","N/A","9308","77","0","0","166.8924083511766","178.03663313482988"
"76","NAOMI","Brazil","Latin","Big Indie Labels","10805","11176","240","52356","839222","95823455","657","1272811","13555785","4345","1000","311000","2641850","377414866","16297","4397047","425485","-7","3477","41","0","18","906","1","N/A","N/A","0","2682","0","142","2123","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"77","MoonDeity","Ukraine","Electronic","Big Indie Labels","10819","5772","221","550197","1062351","981091676","-25430","1458184","14125378","10258","0","444000","742940","331650519","4003","3720546","107841","10","65667","151","0","-29","20725","2","N/A","N/A","48","39995","17","45166","79854","1","127644","4","2","2","N/A","N/A","N/A","N/A","N/A","N/A"
"78","LUMIX","Germany","Hip Hop","Other Indie / Unsigned","11159","8235","2351","38940","5310569","119052983","-177062","3979515","2129629","N/A","N/A","N/A","N/A","N/A","N/A","N/A","767785","N/A","N/A","N/A","N/A","52","1110","902","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"79","isq","United States","Electronic","N/A","11177","3733","574","209742","2992823","703175133","-49254","3686329","25899784","29529","0","87400","5576","6607021","62","170591","353083","N/A","N/A","N/A","N/A","13","4479","7","N/A","N/A","36","5949","37","9980","109605","9","169865","0","0","0","N/A","N/A","N/A","N/A","N/A","N/A"
"80","NUEKI","Israel","Hip Hop","Big Indie Labels","11285","6479","134","325380","1443478","951594476","-30428","1835481","12070016","10854","0","579000","1274560","302232099","9859","8499333","58802","0","3","0","0","803","165394","15500","N/A","N/A","20","14809","2","4700","3062","17","13188","555","2","35","N/A","N/A","N/A","N/A","N/A","N/A"
"81","INTERWORLD","Belarus","Hip Hop","N/A","11380","2533","856","935593","2766777","1696223694","-56903","3681690","23943334","N/A","N/A","N/A","N/A","N/A","N/A","N/A","137767","30","53186","273","0","N/A","N/A","N/A","N/A","N/A","66","42683","44","65994","161954","38","93067","35","5","6","N/A","N/A","N/A","N/A","N/A","N/A"
"82","LUNxdiE","Brazil","Hip Hop","N/A","11513","5385","95","4392","2934185","131521898","-116855","3663155","19452433","98627","14","687","1306","192327","20","2944","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","27","838","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"83","Nateki","Hungary","Hip Hop","Big Indie Labels, Warner Music Group","11988","3749","567","202243","2290946","639346408","-85684","3602229","30350981","23419","0","221000","37127","13674015","399","215467","286502","-4","3682","0","0","2","4893","5","N/A","N/A","32","15536","6","9456","21857","539","298254","1","0","0","N/A","N/A","N/A","N/A","N/A","N/A"
"84","Mc Delux","Brazil","Latin","Big Indie Labels, BMG, Universal Music Group, Warner Music Group, Sony Music Entertainment","12098","2851","179","169530","3926840","1695663279","-57843","5614866","24146119","14609","1000","155000","666019","166410139","5079","1506051","67636","0","40","0","0","-177","118780","266","-2","6003","24","36770","-1","323","44","21","109385","20","6","8","N/A","N/A","N/A","N/A","N/A","N/A"
"85","Sxmpra","New Zealand","Hip Hop","Universal Music Group, Big Indie Labels, Warner Music Group, BMG","12242","5957","520","359796","1786755","813871932","-32249","2014634","15925863","15896","0","354000","347986","111554430","4599","1629150","54058","44","104500","1371","0","92","124103","246","6","2141","47","18188","31","39384","46692","17","227401","0","0","0","113236","2","0","0","0.8061182479153403","1.3149287249654273"
"86","6YNTHMANE","Poland","Hip Hop","N/A","12423","5167","229","313287","1631701","546304398","-62528","2512400","20040505","13856","0","106000","709127","58069834","3255","560568","183294","1","15954","140","0","-19","6992","2","0","16","11","7595","9","4132","51547","2","284170","0","0","0","N/A","N/A","N/A","N/A","N/A","N/A"
"87","Funk Tribu","Colombia","Electronic","Big Indie Labels","12609","10719","832","161289","1416216","249208150","41512","1389299","14962586","28663","500","58700","196281","15180876","2051","214769","8928","171","77694","7824","0","640","263020","8748","N/A","N/A","69","10918","319","81407","35568","1","49617","29","9","16","2437","54","21","2445","99.47676498630179","1547.7165915992534"
"88","PXLWYSE","Kyrgyz Republic","Hip Hop","Big Indie Labels","12775","6380","535","88267","2280413","257341687","-21013","2944959","16589947","26182","1000","204000","27125","6247839","507","111019","81414","199","25856","832","0","3277","20127","1913","N/A","N/A","25","1354","N/A","N/A","N/A","195","205821","1","1","1","18956","37","0","0","56.97918574016151","60.550598463056254"
"89","DYGO","Brazil","Hip Hop","Big Indie Labels","12809","5381","650","82757","3689313","299045303","2957","3623832","17544921","174171","0","1990","793","451711","8","5960","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","29","5772","11","743","101736","301","350330","0","0","0","N/A","N/A","N/A","N/A","N/A","N/A"
"90","ITAMAR MC","Brazil","Latin","Big Indie Labels, Sony Music Entertainment, Universal Music Group, BMG","13463","3775","459","65176","3740586","447543579","-40377","4254244","5974258","N/A","N/A","N/A","N/A","N/A","N/A","N/A","133546","0","141","0","0","0","29900","0","0","975","14","1125","N/A","N/A","N/A","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"91","Adlin (АДЛИН)","Russian Federation","Hip Hop","Big Indie Labels","13479","15288","666","139392","1180907","253668160","17010","983288","2705104","13530","0","103000","513778","122726775","6029","1098794","45343","-142","227419","1227","0","-8","20407","5","N/A","N/A","14","3008","55","20150","85167","1","206437","7","2","3","N/A","N/A","N/A","N/A","N/A","N/A"
"92","DJ Anemia","Kazakhstan","Electronic","Sony Music Entertainment","13782","10357","315","33605","2038110","136772899","4421","1807462","3021796","24000","500","38500","272021","15006135","2281","178191","15238","62","17887","4043","0","59","20000","170","N/A","N/A","7","795","27","3405","95867","110","N/A","N/A","N/A","N/A","49347","16","0","0","11.078729144384445","11.191346552934169"
"93","Clovis Reyes","France","Electronic","Warner Music Group, Sony Music Entertainment","13800","6652","486","309021","1908058","572035866","-31295","2039080","5132600","23422","1000","245000","8007","1938662","87","36582","115249","31","59419","392","0","-50","14578","8","N/A","N/A","45","15757","9","12191","48676","46","188950","10","1","1","N/A","N/A","N/A","N/A","N/A","N/A"
"94","Dj Brunin XM","Brazil","Latin","Big Indie Labels, Universal Music Group, BMG","13837","5420","255","141117","1965252","685585950","20683","2490130","20291010","19924","0","123000","391224","81837857","3248","1186102","24730","132","128446","29792","0","-144","51083","165","N/A","N/A","17","7335","4","3242","22928","3131","97198","16","4","4","N/A","N/A","N/A","N/A","N/A","N/A"
"95","Dolinov","Belarus","Hip Hop","Big Indie Labels","13867","95348","32","15869","70318","19585927","-1836","68955","150325","10059","0","1150000","1361092","589554395","22266","14206443","3021","-1449","2835987","79020","0","N/A","N/A","N/A","N/A","N/A","5","180","N/A","N/A","N/A","0","323020","0","0","0","N/A","N/A","N/A","N/A","N/A","N/A"
"96","DJ ALEX","Montenegro","Latin","Big Indie Labels","13938","4782","447","78170","3204940","387974514","1191","3847993","19302872","N/A","N/A","N/A","N/A","N/A","N/A","N/A","532764","N/A","N/A","N/A","N/A","13","2228","17","N/A","N/A","15","2977","0","1","2","2","32323","116","6","11","N/A","N/A","N/A","N/A","N/A","N/A"
"97","DR MØB","United States","Hip Hop","Big Indie Labels","14040","11764","388","119440","1453662","276872103","7761","1636822","4374197","14742","0","76700","0","75588490","0","446903","166925","-12","37474","507","0","1","1930","11","N/A","N/A","20","2286","4","3134","17537","158","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"98","ptasinski","N/A","Electronic","Big Indie Labels","14403","5512","1878","480446","4274622","532066623","45937","3282332","2739349","N/A","N/A","N/A","N/A","N/A","N/A","N/A","136869","N/A","N/A","N/A","N/A","9","4904","0","N/A","N/A","62","5825","9","1051","8833","86","181858","5","1","1","N/A","N/A","N/A","N/A","N/A","N/A"
