"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 1w","Spotify Followers Total","Spotify Streams 1w","Spotify Streams Total","Spotify Monthly Listeners 1w","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 1w","YouTube Subscribers Total","YouTube Views 1w","YouTube Views Total","YouTube Likes 1w","YouTube Likes Total","Social Rank","TikTok Followers 1w","TikTok Followers Total","TikTok Likes 1w","TikTok Views 1w","Instagram Followers 1w","Instagram Followers Total","Instagram Likes 1w","Facebook Followers 1w","Facebook Followers Total","Deezer Fans 1w","Deezer Fans Total","SoundCloud Followers 1w","SoundCloud Followers Total","SoundCloud Plays 1w","Shazam Shazams 1w","Radio Airplay Rank","Radio Airplay Spins 1w","Radio Airplay Countries with Spins 1w","Radio Airplay Stations with Spins 1w","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 1w","Beatport Track Performance Points Total"
"205","The High & Mighty","United States","Hip Hop","N/A","104302","59191","74","31696","107277","40502756","-7409","194807","1293531","N/A","N/A","N/A","N/A","N/A","N/A","N/A","656858","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","1273","2","822","0","240","788","2","39010","62","8","19","107946","45","0","0","0.9947730778739731","17.983148232912043"
"206","ChildDaDj","N/A","Hip Hop","N/A","105116","52718","71","2818","359889","12750406","-1509","257588","149477","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"207","Johnny Slash","United States","Hip Hop","Big Indie Labels","105117","199501","6","4510","11221","3728496","-499","15376","34402","72747","0","27400","9784","6274844","140","164765","65551","24","84859","810","0","15","27078","154","-4","3266","0","96","1","1593","216","0","72961","50","2","6","N/A","N/A","N/A","N/A","N/A","N/A"
"208","My Name Is Junk","Canada","Hip Hop","Big Indie Labels","105816","81294","62","19535","116594","31348614","-1124","97698","531710","110348","0","9760","0","2107250","0","40304","104576","2","2444","116","0","N/A","17377","N/A","0","21955","1","396","N/A","369","N/A","1","222195","2","1","1","N/A","N/A","N/A","N/A","N/A","N/A"
"209","Rapper Big Pooh","United States","Hip Hop","Big Indie Labels","106361","115802","26","49376","19131","24039171","-285","18769","615689","127031","0","571","1540","3967762","14","41883","87588","N/A","N/A","N/A","N/A","40","46284","20","N/A","N/A","0","2288","N/A","N/A","N/A","0","69029","25","6","8","92483","75","0","0","1.966692620592061","29.81104100914526"
"210","Bronze Nazareth","United States","Hip Hop","Big Indie Labels, Universal Music Group","106776","94535","25","24690","47336","23151751","638","42463","551431","91258","20","6990","4121","2344276","40","38752","125580","0","1047","0","0","6","19860","21","-3","3021","5","933","0","2096","237","0","71736","28","4","11","54094","86","0","0","9.394321433251516","119.83760798502165"
"211","Zheka Rastu (Жека Расту)","Ukraine","Hip Hop","Big Indie Labels","107652","156672","41","32052","24025","9647238","-342","17112","4333","74054","0","27000","11203","2618646","143","65026","567950","0","696","0","0","0","57","0","0","1201","7","1155","2","5237","9187","5","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"212","Grizzy Hendrix","United States","Hip Hop","Big Indie Labels","107667","113242","27","20575","20988","15500399","-160","38650","505458","70205","0","59000","996","7126346","6","161839","678863","0","178","0","0","N/A","N/A","N/A","-1","670","0","467","0","2722","N/A","7","328296","0","0","0","N/A","N/A","N/A","N/A","N/A","N/A"
"213","Sweatshop Union","Canada","Hip Hop","Other Indie / Unsigned","108462","74382","31","43087","65562","47301315","-943","92057","571115","150613","0","1390","734","2275915","9","14688","192435","N/A","N/A","N/A","N/A","-1","1390","0","0","15423","5","2830","0","2693","51","4","144425","7","2","3","N/A","N/A","N/A","N/A","N/A","N/A"
"214","OODAREDEVIL","United States","Hip Hop","Big Indie Labels","108542","127242","39","8977","54509","8957329","-2844","56301","200399","91383","20","6410","7170","1397686","100","40577","92899","14","2490","439","0","7","26135","795","N/A","N/A","0","116","15","5398","19765","1","387419","0","0","0","N/A","N/A","N/A","N/A","N/A","N/A"
"215","Blueprint","United States","Hip Hop","Big Indie Labels","108617","102146","37","40154","33194","23600315","-9021","45925","395570","214184","N/A","N/A","N/A","N/A","N/A","N/A","83840","N/A","N/A","N/A","N/A","14","21697","643","0","47131","5","1747","0","2832","6","0","84025","10","2","3","N/A","N/A","N/A","N/A","N/A","N/A"
"216","Sangue Misto","Italy","Hip Hop","N/A","108728","78373","77","99726","79459","16403237","511","85812","140280","343555","0","6","19","229752","0","1808","331452","N/A","N/A","N/A","N/A","-6","5645","1","N/A","N/A","6","4472","N/A","N/A","N/A","2","144703","6","2","3","N/A","N/A","N/A","N/A","N/A","N/A"
"217","Packy","United States","Hip Hop","N/A","108995","58638","27","50411","61215","106283362","-3034","97860","1205341","96119","N/A","N/A","N/A","N/A","N/A","N/A","110517","N/A","N/A","N/A","N/A","0","10793","0","0","19177","1","2274","N/A","N/A","N/A","3","105659","7","2","5","N/A","N/A","N/A","N/A","N/A","N/A"
"218","Reks","United States","Hip Hop","Big Indie Labels, Warner Music Group","109920","110790","34","47553","26992","33942947","682","27841","902141","93236","0","3930","4941","9164997","100","106503","189258","N/A","N/A","N/A","N/A","N/A","N/A","N/A","2","4235","1","3628","N/A","N/A","N/A","0","22556","119","5","20","85147","153","1","11","2.5524810582067747","51.1804490848141"
"219","Ruste Juxx","United States","Hip Hop","Big Indie Labels, Universal Music Group, Warner Music Group","110239","130429","23","22369","50371","36088587","1157","26365","817003","82926","N/A","N/A","N/A","N/A","N/A","N/A","66773","N/A","N/A","N/A","N/A","34","61067","342","15","54622","0","2920","0","1502","12","1","47389","42","5","11","107349","56","0","0","1.0126112654824517","20.113039729611323"
"220","Teo Laza","Canada","Hip Hop","N/A","110255","127791","33","8542","68351","14061985","2952","66179","137914","73144","0","18500","14862","2446927","198","56033","246600","0","184","0","0","1","5896","14","5","3038","1","180","2","744","439","2","176584","1","1","1","N/A","N/A","N/A","N/A","N/A","N/A"
