"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 1m","Spotify Followers Total","Spotify Streams 1m","Spotify Streams Total","Spotify Monthly Listeners 1m","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 1m","YouTube Subscribers Total","YouTube Views 1m","YouTube Views Total","YouTube Likes 1m","YouTube Likes Total","Social Rank","TikTok Followers 1m","TikTok Followers Total","TikTok Likes 1m","TikTok Views 1m","Instagram Followers 1m","Instagram Followers Total","Instagram Likes 1m","Facebook Followers 1m","Facebook Followers Total","Deezer Fans 1m","Deezer Fans Total","SoundCloud Followers 1m","SoundCloud Followers Total","SoundCloud Plays 1m","Shazam Shazams 1m","Radio Airplay Rank","Radio Airplay Spins 1m","Radio Airplay Countries with Spins 1m","Radio Airplay Stations with Spins 1m","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 1m","Beatport Track Performance Points Total"
"484","Ciecmate","Australia","Hip Hop","N/A","221068","294807","13","4125","15157","1566226","158","4162","62643","115326","30","7430","9007","2164259","156","26008","151930","N/A","N/A","N/A","N/A","20","5786","228","-6","2257","1","28","1","1405","37","2","394588","0","1","1","N/A","N/A","N/A","N/A","N/A","N/A"
"485","BhramaBull","United States","Hip Hop","N/A","221098","183390","61","7746","15980","11442841","-239","8430","589503","174720","20","2040","1417","412423","34","14452","135041","-3","12230","51","100","117","13206","2391","0","85","0","18","-1","5357","1446","18","90285","18","149","357","111194","7","0","0","0.8610934045964881","2.114572624066307"
"486","XP the Marxman","United States","Hip Hop","Big Indie Labels","221156","222000","24","3805","38257","3052284","889","8688","256405","129484","20","2360","1946","325257","51","10173","189548","N/A","N/A","N/A","N/A","2082","12390","1357","3","1900","2","60","N/A","N/A","N/A","306","119824","34","2","6","N/A","N/A","N/A","N/A","N/A","N/A"
"487","KING SOL","United States","Hip Hop","N/A","221184","156143","21","8526","38433","10020728","-364","19514","194200","275645","-1","850","N/A","N/A","N/A","N/A","303523","N/A","N/A","N/A","N/A","26","4400","42","-1","666","2","88","-4","4170","4078","1","292363","4","2","3","N/A","N/A","N/A","N/A","N/A","N/A"
"488","Nejma Nefertiti","United States","Hip Hop","Big Indie Labels","221806","293499","27","2421","29928","2286813","-156","1632","75770","208826","10","1370","724","86380","30","4433","132292","11","4908","246","1588","199","14878","819","0","2599","2","122","-1","355","25","163","78606","128","3","6","N/A","N/A","N/A","N/A","N/A","N/A"
"489","Brown Bag Allstars","United States","Hip Hop","N/A","223025","177015","15","3461","33728","6765040","-631","15407","164091","197519","0","2100","407","489602","6","5245","320761","N/A","N/A","N/A","N/A","N/A","N/A","N/A","-3","2944","1","290","0","749","172","9","160695","29","2","4","156125","5","0","0","0.06600511540137738","1.3201023080275476"
"490","yU","United States","Hip Hop","N/A","223079","189223","31","4416","51266","6414819","1726","18772","287840","N/A","N/A","N/A","N/A","N/A","N/A","N/A","284795","N/A","N/A","N/A","N/A","271","4954","1263","N/A","N/A","N/A","N/A","1","1969","267","N/A","71848","113","9","18","N/A","N/A","N/A","N/A","N/A","N/A"
"491","Lord Willin","United States","Hip Hop","Big Indie Labels","223125","370647","15","1889","3639","1143516","-385","1170","9393","604337","N/A","N/A","N/A","N/A","N/A","N/A","78488","0","227","-3","0","7228","35929","4331","223","5579","1","82","N/A","N/A","N/A","1","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"492","Jangy Leeon","Italy","Hip Hop","Warner Music Group, Big Indie Labels","223402","212529","60","9993","47190","10025953","-1346","9379","95299","195057","20","1400","3027","109314","47","2574","156254","1","609","-2","5","133","14929","359","-7","5740","5","197","N/A","N/A","N/A","9","355375","0","N/A","N/A","86411","3","0","0","2.446873574533206","2.7850263618479443"
"493","YL","United States","Hip Hop","Big Indie Labels, Sony Music Entertainment","223455","222941","27","6294","49668","6852503","-737","7839","232697","128733","30","5000","10959","980731","174","29216","179133","N/A","N/A","N/A","N/A","N/A","14229","N/A","N/A","N/A","1","42","0","3801","1071","61","254938","12","1","1","N/A","N/A","N/A","N/A","N/A","N/A"
"494","Von Pea","United States","Hip Hop","N/A","223696","295898","17","3605","11458","2096730","1159","3168","126216","225423","0","509","623","505595","15","3988","214266","N/A","N/A","N/A","N/A","124","4699","207","-1","1697","0","205","-2","1610","50","6","59108","200","2","5","112825","23","0","0","0.8170280417997278","13.444287533131247"
"495","ItGirl","United States","Hip Hop","Big Indie Labels, Warner Music Group","223726","309472","64","1899","11024","565916","-197","2938","58925","123933","10","2190","2319","240947","70","9448","169059","N/A","N/A","N/A","N/A","1754","21385","696","N/A","N/A","1","20","N/A","N/A","N/A","13","410944","0","0","0","N/A","N/A","N/A","N/A","N/A","N/A"
"496","Eternia","Canada","Hip Hop","Big Indie Labels","224465","299545","28","2702","9656","2444327","-37","912","187589","192321","0","2060","395","357180","8","2822","152368","N/A","N/A","N/A","N/A","3851","10976","3977","-12","10131","1","950","1","747","32","20","190505","16","4","6","N/A","N/A","N/A","N/A","N/A","N/A"
"497","The Arcitype","United States","Hip Hop","Big Indie Labels","224639","160180","29","1526","84735","17678821","-549","17424","316056","N/A","N/A","N/A","N/A","N/A","N/A","N/A","217968","1","199","0","8","40","4798","67","-3","2607","0","145","-1","2485","265","148","179079","N/A","0","0","N/A","N/A","N/A","N/A","N/A","N/A"
"498","Sip","United States","Hip Hop","Other Indie / Unsigned","224986","244632","0","1855","7055","4047653","-138","4106","35372","146395","0","6050","344","1353030","1","17076","115469","0","3441","0","0","-983","27451","0","-25","7732","N/A","N/A","0","3865","878","4","229681","11","5","6","N/A","N/A","N/A","N/A","N/A","N/A"
"499","Ato-Mik","Canada","Hip Hop","N/A","226535","195340","9","4063","22567","2577358","2093","7876","663595","144642","0","2610","864","1295352","8","14715","123208","-51","35612","517","11866","258","6678","77","-16","2004","1","2","-2","2142","116","8","291080","4","2","2","N/A","N/A","N/A","N/A","N/A","N/A"
"500","Louis Dee","Italy","Hip Hop","Big Indie Labels, Sony Music Entertainment","227221","193348","17","7602","70674","8280691","271","13542","80218","201504","0","1310","1739","217192","13","3587","207145","0","99","0","0","0","7789","0","-8","6042","3","672","-1","8","554","21","453325","0","0","0","N/A","N/A","N/A","N/A","N/A","N/A"
