"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers Total","Spotify Streams Total","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers Total","YouTube Views Total","YouTube Likes Total","Social Rank","TikTok Followers Total","Instagram Followers Total","Facebook Followers Total","Deezer Fans Total","SoundCloud Followers Total","Radio Airplay Rank","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points Total"
"14","Sxilwix","United Kingdom","Hip Hop","Big Indie Labels","3029","6170","37428","136588426","4910600","3286122","8319","92400","28484847","406754","559623","67","N/A","N/A","1110","1639","N/A","N/A","N/A","N/A","N/A","N/A"
"15","bxkq","Kyrgyz Republic","Electronic","Big Indie Labels","3162","7288","54887","167734543","4219391","15854326","4107","123000","76648738","970914","328201","13700","31674","N/A","1299","468","132598","26083","47","0","0","49.604145200983375"
"16","ATLXS","N/A","Pop","Big Indie Labels","3252","1160","630724","1242325223","11844419","47594177","15538","1390000","15613087","283272","112668","N/A","40559","N/A","1","322","N/A","25569","16","1","10","37.59071179413034"
"17","TWXNY","Kazakhstan","Hip Hop","Big Indie Labels","3399","6548","78471","138221298","4812207","4796802","9857","164000","24535828","950865","196764","N/A","18783","N/A","1211","704","N/A","N/A","N/A","N/A","N/A","N/A"
"18","KREZUS","Costa Rica","Electronic","Big Indie Labels, Sony Music Entertainment","3545","4618","101888","305689562","5335379","19127386","5616","193000","48734932","690057","5347","279840","21808","75","2164","8385","279451","16715","46","0","0","87.92949169991194"
"19","Kordhell","United States","Hip Hop","Big Indie Labels, Warner Music Group, Sony Music Entertainment","3642","1667","1452783","2787137298","4946159","63293795","3747","1380000","875773859","9919187","35804","472208","140870","2559","60990","103759","46379","45412","17","0","0","18.450202333203336"
"20","Mishashi Sensei","United States","Hip Hop","N/A","3732","20743","60066","136033938","966700","5407673","1910","406000","137076704","3395120","20779","13087","90535","N/A","3480","8387","104558","N/A","N/A","N/A","N/A","N/A"
"21","Bemax","Israel","Electronic","Big Indie Labels, Warner Music Group, Sony Music Entertainment","3900","22553","100990","138334959","697112","4594905","934","6420000","4142683365","72690717","17363","363276","55426","74","3057","5201","151384","14265","45","0","0","101.05988315060199"
"22","Nakama","Germany","Electronic","Big Indie Labels","3913","1473","399733","910848308","10962954","33555379","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","367","N/A","23548","34","0","0","44.58888972338179"
"23","RJ Pasin","N/A","Hip Hop","Big Indie Labels, Warner Music Group","4126","3566","688728","984386708","5210900","6036631","13609","326000","15716847","647077","2866","3407765","1266190","N/A","9039","620","N/A","N/A","N/A","N/A","N/A","N/A"
"24","DJ Asul","N/A","Electronic","N/A","4332","2318","330155","444932348","9687980","30093976","293731","224","103466","1653","N/A","N/A","N/A","N/A","6219","N/A","166954","N/A","N/A","N/A","N/A","N/A"
"25","FREDDIE DREDD","Canada","Hip Hop","Big Indie Labels, Warner Music Group","4777","2617","1956340","3198137583","3350386","22597805","7172","1050000","394837133","7815050","15622","1656513","585609","17560","78919","155374","73936","78014","25","1","1","28.811466841649573"
"26","ICEDMANE","Canada","Electronic","Big Indie Labels","4840","3294","133598","506350822","6457168","17698087","19188","228000","28847809","1244144","18193","367969","6968","N/A","5879","3873","N/A","28408","19","0","0","35.996038438335866"
"27","-Prey","Germany","Electronic","Big Indie Labels, Universal Music Group","4875","4342","170391","491688455","4311816","6685982","5881","212000","3379458","36870","483182","799","1637","N/A","121","4978","243183","N/A","N/A","N/A","N/A","N/A"
"28","Ovg!","India","Hip Hop","Big Indie Labels","4948","4505","190911","573038218","5180729","3116872","29203","144000","30586345","641361","5440","73300","20617","N/A","4762","17366","N/A","N/A","N/A","N/A","N/A","N/A"
"29","Rodricci","Argentina","Hip Hop","Big Indie Labels","4979","6319","53376","506111035","3224879","4572317","16190","181000","37799255","579217","4339","1140691","38600","N/A","1716","15","N/A","N/A","N/A","N/A","N/A","N/A"
"30","1Nonly","United States","Hip Hop","Warner Music Group, Big Indie Labels","4993","2810","1180408","2216048069","4040274","16157194","7252","1060000","317897077","5185008","24868","826375","27004","N/A","38408","118371","173787","N/A","N/A","N/A","N/A","N/A"
"31","ZMAJOR","Turkey","Metal","Big Indie Labels","5062","5313","67383","257537107","3545620","4500028","8273","130000","2203791","37489","66093","56244","9979","N/A","1110","6715","70550","N/A","N/A","N/A","N/A","N/A"
"32","Yb Wasg'ood","Italy","Latin","Big Indie Labels, Sony Music Entertainment","5205","1743","217081","765879942","8631100","40151903","23218","126000","3267469","37013","31220","46189","8503","N/A","3536","361","47514","N/A","N/A","N/A","N/A","N/A"
"33","UdieNnx","Kazakhstan","Electronic","Big Indie Labels","5728","3193","150488","649194072","6823878","16023184","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","4905","1784","435191","N/A","N/A","N/A","N/A","N/A"
"34","Narvent","Russian Federation","Hip Hop","Big Indie Labels","5894","5649","157315","648017524","2231424","16360936","4612","552000","502890726","6505063","103830","68865","27038","N/A","9800","11017","67598","81135","13","0","0","12.621282178926506"
"35","INNXCENCE","Brazil","Hip Hop","Big Indie Labels","5921","7078","23557","137914177","4809215","4700677","16336","58500","39089709","678290","372798","N/A","4459","N/A","787","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"36","LXNGVX","Kazakhstan","Hip Hop","Big Indie Labels","6112","2764","640820","1465668739","4715809","28626700","7635","430000","174280504","3156432","25286","160697","189002","N/A","18813","22049","107188","9871","86","0","0","187.92229264843118"
"37","Flame Runner","N/A","Hip Hop","Big Indie Labels","6120","3534","144726","427541617","4873278","19398258","N/A","N/A","N/A","N/A","502082","N/A","3078","N/A","4926","59","452698","N/A","N/A","N/A","N/A","N/A"
"38","PINKY SMASH","United States","Electronic","Big Indie Labels","6208","11799","42416","124014490","1460359","744889","9544","55100","29063707","359972","22994","102347","1198","N/A","1065","6437","N/A","22283","18","0","0","44.51243950889648"
"39","MVSTERIOUS","India","Hip Hop","Big Indie Labels","6356","7507","54441","200294315","2437527","13287046","7493","169000","47972173","411350","130449","N/A","3810","N/A","2559","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"40","Irokz","France","Electronic","Warner Music Group, Big Indie Labels","6609","5882","161669","378022770","2623039","24245154","6764","356000","180561047","2617515","50973","91280","172781","N/A","8690","4841","105926","N/A","N/A","N/A","N/A","N/A"
"41","DVRST","Russian Federation","Electronic","Big Indie Labels, Warner Music Group","6630","3804","588610","1361551999","2428364","25329698","8678","714000","404030854","5915747","24481","333319","128773","5246","36243","62215","32816","33416","67","0","0","42.20381224586811"
"42","sma$her","Mexico","Electronic","Big Indie Labels, Universal Music Group","6880","2390","441711","657378650","7996432","29371037","N/A","N/A","N/A","N/A","75654","N/A","7194","N/A","4442","N/A","111181","N/A","N/A","N/A","N/A","N/A"
"43","LONOWN","South Korea","Electronic","Sony Music Entertainment, Big Indie Labels","6934","2919","145027","862285511","6523844","16011649","15684","192000","339344","8354","N/A","N/A","N/A","N/A","7826","260","46046","45521","21","1","5","28.000739051486033"
"44","DYSMANE","N/A","Electronic","Big Indie Labels","6988","3504","68874","497932123","6440086","17846206","73023","12100","633481","20437","43284","203356","N/A","N/A","4966","3852","N/A","60268","7","0","0","9.895190451084428"
"45","zxnc","N/A","Hip Hop","Big Indie Labels","7497","4327","26593","209398589","3604664","4245253","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1408","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"46","ZIMXN","Sweden","Hip Hop","Big Indie Labels","7718","7444","16974","95656170","1848130","15746770","39272","50700","32467560","705525","779795","N/A","137","N/A","370","N/A","N/A","61717","7","0","0","9.265607413623153"
"47","DJ VGK1","Vietnam","Hip Hop","N/A","7752","5226","33274","129658288","3660199","1223352","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1075","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"48","DJ Ikeraus","N/A","Latin","Big Indie Labels","7801","12501","153545","277024709","884784","13420417","1974","784000","968497677","8085863","N/A","N/A","N/A","N/A","3830","1941","N/A","N/A","N/A","N/A","N/A","N/A"
"49","2KE","Netherlands","Hip Hop","Big Indie Labels","7859","3881","337682","842187032","4176110","24390530","17750","178000","3793149","72378","10419","206079","7450","N/A","8960","7174","299546","N/A","N/A","N/A","N/A","N/A"
"50","Ivoxygen","United States","Hip Hop","Big Indie Labels","8090","8412","263340","719510223","1977139","7455943","6912","280000","200805926","2535808","413500","N/A","56","1011","5197","53908","150798","N/A","N/A","N/A","N/A","N/A"
"51","fennecxx","Brazil","Electronic","Big Indie Labels, Warner Music Group, Universal Music Group","8251","5047","176400","308873033","3524510","19104945","11657","149000","30098903","257378","451243","N/A","3887","N/A","3318","5365","N/A","15012","38","0","0","82.39128099115081"
"52","Repsaj","Brazil","Electronic","Big Indie Labels","8273","2490","351531","536681967","6108040","25457533","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","8825","1134","134718","29955","17","0","0","29.1124194132483"
"53","Bibi Babydoll","Brazil","Latin","Big Indie Labels, Universal Music Group, Sony Music Entertainment, Warner Music Group, BMG","8343","3323","418357","799292713","3501195","26113755","11775","330000","162397912","2521668","21248","1105026","293485","6981","10053","531","77983","N/A","N/A","N/A","N/A","N/A"
"54","qaraqshy","Kazakhstan","Electronic","Big Indie Labels","8570","5690","89664","277185829","4409324","15472280","387326","94","28772","388","19648","21388","N/A","N/A","1577","4","N/A","10449","71","0","0","144.52107996836432"
"55","akiaura","Russian Federation","Electronic","Sony Music Entertainment","8767","4981","226996","602346825","3052465","11643859","19597","156000","26002776","465871","32961","87604","52148","88","7297","30750","110581","66423","N/A","N/A","N/A","N/A"
"56","Rushex","Turkey","Electronic","Big Indie Labels, Sony Music Entertainment, Warner Music Group","8904","4150","93989","403612225","4326740","17787435","17044","143000","58269965","390606","23426","2899","25840","N/A","5556","951","258368","12693","50","0","0","111.13630215133296"
"57","Trashxrl","Brazil","Electronic","N/A","9037","6465","247150","668300175","1656551","7544504","8026","292000","245649476","2187824","50817","224753","7716","N/A","15562","41","397632","N/A","N/A","N/A","N/A","N/A"
"58","Mc Menor Do Alvorada","Brazil","Latin","Big Indie Labels, BMG, Universal Music Group, Warner Music Group","9175","3943","50313","1011698457","7771299","30210243","66114","28300","1461319","27409","20646","1100000","641651","N/A","93","333","N/A","34659","21","0","0","26.689187099095328"
"59","satirin","Brazil","Hip Hop","Big Indie Labels","9360","9434","131859","169738281","1684356","2431904","9062","403000","99656005","972961","805829","N/A","33","N/A","5050","5","N/A","N/A","N/A","N/A","N/A","N/A"
"60","Mc MN","Brazil","Latin","Universal Music Group, Big Indie Labels, BMG, Warner Music Group, Sony Music Entertainment","9536","6104","114038","802288384","3141190","16605073","19168","109000","145582222","1905218","16500","795025","336352","N/A","14678","5067","247290","N/A","N/A","N/A","N/A","N/A"
"61","KGJ","United Kingdom","Electronic","Big Indie Labels","9549","8312","7439","164388117","976273","18619142","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","638","609","N/A","34071","8","0","0","23.251037969466086"
"62","DJ Raulipues","Paraguay","Pop","BMG","9831","6173","138935","335490124","3024342","13383588","16020","253000","8821506","123538","753624","N/A","225","N/A","2525","433","N/A","N/A","N/A","N/A","N/A","N/A"
"63","TRXSHBXY","N/A","Latin","Big Indie Labels","10011","4279","90591","415331738","4043072","19951968","N/A","N/A","N/A","N/A","532764","N/A","2228","N/A","1448","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"64","Emrld!","N/A","Hip Hop","N/A","10179","7198","10964","132670413","2664099","3088657","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","646","N/A","N/A","38482","9","0","0","18.983321237445153"
"65","KVRXD","Russian Federation","Electronic","Big Indie Labels","10259","5693","63503","205907247","4350479","16532264","N/A","N/A","N/A","N/A","21486","4086","5936","N/A","2909","N/A","N/A","23306","22","0","0","42.28562470826109"
"66","MC Denny","Brazil","Latin","Big Indie Labels, BMG, Universal Music Group, Warner Music Group, Sony Music Entertainment","10404","6412","76596","319444994","5492329","7888178","27506","1060","141158092","1794464","51258","215","148722","52744","9694","5503","292536","N/A","N/A","N/A","N/A","N/A"
"67","ANDROMEDA","Poland","Hip Hop","Big Indie Labels","10411","3855","102036","304314577","6474962","19383922","106529","1980","4889","209","303688","N/A","8076","N/A","N/A","11","N/A","N/A","N/A","N/A","N/A","N/A"
"68","OTVphonk","Netherlands","Electronic","Big Indie Labels","10435","9678","69364","142432098","3058295","1935723","21007","35000","259992","5817","115014","28415","2106","N/A","424","N/A","353357","N/A","N/A","N/A","N/A","N/A"
"69","Dxrk (ダーク)","Algeria","Hip Hop","Universal Music Group, Big Indie Labels","10455","5301","559592","886358292","1632999","23947753","12029","465000","215815004","2979837","108236","35649","22818","3285","34557","38321","164357","57248","38","1","47","19.48018942212438"
"70","DudePlaya","Ukraine","Hip Hop","Big Indie Labels","10488","8939","23953","136692336","1588744","18229745","30374","20300","10418066","97330","192334","N/A","1784","N/A","N/A","5085","N/A","18914","26","0","0","57.903298259335834"
"71","$werve","United Kingdom","Electronic","Universal Music Group, Big Indie Labels, Sony Music Entertainment","10523","5464","306732","785385102","2913506","15873387","29652","120000","31177122","422705","10837","494862","6","20","16688","35602","299413","23331","36","0","0","50.230691437225744"
"72","CURSEDEVIL","Kazakhstan","Electronic","Big Indie Labels","10611","8000","359284","498302735","1874251","5091459","10833","555000","220055172","4083863","504282","41","1687","N/A","2696","4443","237299","21126","35","0","0","64.96085979313733"
"73","KIXIA","Brunei Darussalam","Hip Hop","Big Indie Labels, Warner Music Group, BMG","10623","6006","55850","117327813","3455005","2422344","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1823","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"74","NCTS","Germany","Electronic","Big Indie Labels","10651","4998","144841","408293413","3221787","19872911","17472","304000","50920364","533386","137011","25206","6048","N/A","10225","4174","388268","6939","182","0","0","293.9429914545139"
"75","HIMXN","Brazil","Electronic","Big Indie Labels","10737","12142","34671","156060303","1689534","3370854","8665","94600","69500614","473204","41896","31135","733","N/A","2217","N/A","195472","9308","77","0","0","178.03663313482988"
"76","NAOMI","Brazil","Latin","Big Indie Labels","10805","11176","52356","95823455","1272811","13555785","4345","311000","377414866","4397047","425485","3477","906","N/A","2682","142","N/A","N/A","N/A","N/A","N/A","N/A"
"77","MoonDeity","Ukraine","Electronic","Big Indie Labels","10819","5772","550197","981091676","1458184","14125378","10258","444000","331650519","3720546","107841","65667","20725","N/A","39995","45166","127644","N/A","N/A","N/A","N/A","N/A"
"78","LUMIX","Germany","Hip Hop","Other Indie / Unsigned","11159","8235","38940","119052983","3979515","2129629","N/A","N/A","N/A","N/A","767785","N/A","1110","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"79","isq","United States","Electronic","N/A","11177","3733","209742","703175133","3686329","25899784","29529","87400","6607021","170591","353083","N/A","4479","N/A","5949","9980","169865","N/A","N/A","N/A","N/A","N/A"
"80","NUEKI","Israel","Hip Hop","Big Indie Labels","11285","6479","325380","951594476","1835481","12070016","10854","579000","302232099","8499333","58802","3","165394","N/A","14809","4700","13188","N/A","N/A","N/A","N/A","N/A"
"81","INTERWORLD","Belarus","Hip Hop","N/A","11380","2533","935593","1696223694","3681690","23943334","N/A","N/A","N/A","N/A","137767","53186","N/A","N/A","42683","65994","93067","N/A","N/A","N/A","N/A","N/A"
"82","LUNxdiE","Brazil","Hip Hop","N/A","11513","5385","4392","131521898","3663155","19452433","98627","687","192327","2944","N/A","N/A","N/A","N/A","838","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"83","Nateki","Hungary","Hip Hop","Big Indie Labels, Warner Music Group","11988","3749","202243","639346408","3602229","30350981","23419","221000","13674015","215467","286502","3682","4893","N/A","15536","9456","298254","N/A","N/A","N/A","N/A","N/A"
"84","Mc Delux","Brazil","Latin","Big Indie Labels, BMG, Universal Music Group, Warner Music Group, Sony Music Entertainment","12098","2851","169530","1695663279","5614866","24146119","14609","155000","166410139","1506051","67636","40","118780","6003","36770","323","109385","N/A","N/A","N/A","N/A","N/A"
"85","Sxmpra","New Zealand","Hip Hop","Universal Music Group, Big Indie Labels, Warner Music Group, BMG","12242","5957","359796","813871932","2014634","15925863","15896","354000","111554430","1629150","54058","104500","124103","2141","18188","39384","227401","113236","2","0","0","1.3149287249654273"
"86","6YNTHMANE","Poland","Hip Hop","N/A","12423","5167","313287","546304398","2512400","20040505","13856","106000","58069834","560568","183294","15954","6992","16","7595","4132","284170","N/A","N/A","N/A","N/A","N/A"
"87","Funk Tribu","Colombia","Electronic","Big Indie Labels","12609","10719","161289","249208150","1389299","14962586","28663","58700","15180876","214769","8928","77694","263020","N/A","10918","81407","49617","2437","54","21","2445","1547.7165915992534"
"88","PXLWYSE","Kyrgyz Republic","Hip Hop","Big Indie Labels","12775","6380","88267","257341687","2944959","16589947","26182","204000","6247839","111019","81414","25856","20127","N/A","1354","N/A","205821","18956","37","0","0","60.550598463056254"
"89","DYGO","Brazil","Hip Hop","Big Indie Labels","12809","5381","82757","299045303","3623832","17544921","174171","1990","451711","5960","N/A","N/A","N/A","N/A","5772","743","350330","N/A","N/A","N/A","N/A","N/A"
"90","ITAMAR MC","Brazil","Latin","Big Indie Labels, Sony Music Entertainment, Universal Music Group, BMG","13463","3775","65176","447543579","4254244","5974258","N/A","N/A","N/A","N/A","133546","141","29900","975","1125","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"91","Adlin (АДЛИН)","Russian Federation","Hip Hop","Big Indie Labels","13479","15288","139392","253668160","983288","2705104","13530","103000","122726775","1098794","45343","227419","20407","N/A","3008","20150","206437","N/A","N/A","N/A","N/A","N/A"
"92","DJ Anemia","Kazakhstan","Electronic","Sony Music Entertainment","13782","10357","33605","136772899","1807462","3021796","24000","38500","15006135","178191","15238","17887","20000","N/A","795","3405","N/A","49347","16","0","0","11.191346552934169"
"93","Clovis Reyes","France","Electronic","Warner Music Group, Sony Music Entertainment","13800","6652","309021","572035866","2039080","5132600","23422","245000","1938662","36582","115249","59419","14578","N/A","15757","12191","188950","N/A","N/A","N/A","N/A","N/A"
"94","Dj Brunin XM","Brazil","Latin","Big Indie Labels, Universal Music Group, BMG","13837","5420","141117","685585950","2490130","20291010","19924","123000","81837857","1186102","24730","128446","51083","N/A","7335","3242","97198","N/A","N/A","N/A","N/A","N/A"
"95","Dolinov","Belarus","Hip Hop","Big Indie Labels","13867","95348","15869","19585927","68955","150325","10059","1150000","589554395","14206443","3021","2835987","N/A","N/A","180","N/A","323020","N/A","N/A","N/A","N/A","N/A"
"96","DJ ALEX","Montenegro","Latin","Big Indie Labels","13938","4782","78170","387974514","3847993","19302872","N/A","N/A","N/A","N/A","532764","N/A","2228","N/A","2977","1","32323","N/A","N/A","N/A","N/A","N/A"
"97","DR MØB","United States","Hip Hop","Big Indie Labels","14040","11764","119440","276872103","1636822","4374197","14742","76700","75588490","446903","166925","37474","1930","N/A","2286","3134","N/A","N/A","N/A","N/A","N/A","N/A"
"98","ptasinski","N/A","Electronic","Big Indie Labels","14403","5512","480446","532066623","3282332","2739349","N/A","N/A","N/A","N/A","136869","N/A","4904","N/A","5825","1051","181858","N/A","N/A","N/A","N/A","N/A"
"99","DJ DELACROIX","N/A","Electronic","Big Indie Labels, Universal Music Group","14407","10734","46045","83341163","1829977","12919895","N/A","N/A","N/A","N/A","19725","60407","2011","N/A","341","N/A","N/A","38142","9","0","0","19.287980280724405"
"100","WXCHSXN","Russian Federation","Hip Hop","Big Indie Labels, BMG","14615","5870","70688","325561724","3372003","16626870","118656","2820","2133013","30413","N/A","N/A","N/A","N/A","1959","13","N/A","41331","8","0","0","17.486762569658907"
"101","HXVSAGE","Russian Federation","Hip Hop","Big Indie Labels","14703","6469","28250","244692210","3010778","16128675","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","2281","3498","225254","27917","30","0","0","53.922414749760385"
"102","M4GN","N/A","Electronic","Big Indie Labels","14713","6252","64565","223731037","4317135","15759057","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"103","VØJ","Ukraine","Electronic","Big Indie Labels, Sony Music Entertainment","14891","5754","334312","684513170","2224297","17065070","35107","116000","7388501","139405","60813","49230","97815","N/A","11302","24706","65898","49541","16","1","14","25.113187395391673"
"104","Hensonn","Ukraine","Electronic","Big Indie Labels","14932","6586","262984","774783726","1391462","20302077","17671","259000","147983845","1891013","147455","N/A","23207","1647","21277","38943","49260","47170","15","0","0","22.644472067231526"
"105","ZWE1HVNDXR","Ukraine","Hip Hop","Big Indie Labels","15142","5887","318002","632326115","1690065","17709284","33134","192000","31935148","560070","80082","106608","8666","N/A","6735","5943","190305","99106","1","0","0","1.9632654661189826"
"106","HUSSVRX","Poland","Hip Hop","Big Indie Labels","15398","11974","81845","135719146","1623081","1132622","262159","1100","114061","4117","11741","172350","21173","N/A","1187","15974","N/A","N/A","N/A","N/A","N/A","N/A"
"107","RXDXVIL","Ukraine","Electronic","Big Indie Labels, Sony Music Entertainment, Warner Music Group","15536","7562","210944","523801868","1663984","6851106","23387","125000","62431276","831750","61975","223683","38042","N/A","13372","18910","279506","29946","30","0","0","39.867801217636966"
"108","SXID","Germany","Electronic","Big Indie Labels","15695","7428","288317","470860595","1641284","17276131","18298","274000","160136720","946232","233799","12166","4903","N/A","17922","6015","230022","32775","23","0","0","37.63533887180456"
"109","DJ DYLANFK","N/A","Latin","Warner Music Group","15737","4670","179343","569084616","3459868","16028175","62488","102000","N/A","N/A","N/A","N/A","N/A","N/A","4118","944","N/A","N/A","N/A","N/A","N/A","N/A"
"110","MC LyC4N","Brazil","Hip Hop","Big Indie Labels, BMG, Universal Music Group, Sony Music Entertainment","16060","5030","46997","421705618","3753745","16770027","350494","154","27182","667","127043","14130","N/A","N/A","2122","267","434525","16704","46","0","0","78.19418899909198"
"111","G3ox_em","Romania","Electronic","Big Indie Labels","16300","8873","187139","442026134","1041283","14829649","11665","348000","232951850","2080861","144361","40193","6121","N/A","12641","6629","118524","N/A","N/A","N/A","N/A","N/A"
"112","ICHIRO","N/A","Latin","Big Indie Labels, Sony Music Entertainment","16368","16848","38181","159344971","1144239","1052514","N/A","N/A","N/A","N/A","12856","46702","1700","N/A","756","43","272959","18069","38","0","0","72.70655440197424"
"113","ZODIVK","Russian Federation","Electronic","Sony Music Entertainment, Big Indie Labels","16640","5238","169952","490697170","3005824","16892161","45507","105000","54001","1867","357932","N/A","4140","N/A","3607","7794","280399","N/A","N/A","N/A","N/A","N/A"
"114","xxanteria","United States","Hip Hop","Big Indie Labels","16710","5032","462779","748727978","2090101","21283737","33317","213000","15870357","728889","59330","72681","45","21","11760","13633","229403","N/A","N/A","N/A","N/A","N/A"
"115","zarzour","Brazil","Hip Hop","N/A","16953","7828","16635","134759428","2059198","14192449","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","469","31","N/A","N/A","N/A","N/A","N/A","N/A"
"116","HISTED","United States","Electronic","Big Indie Labels","17149","10743","268151","206825059","1152447","15538671","18103","712000","97724445","1292144","134944","91100","6261","N/A","3709","N/A","280798","12424","88","0","0","121.68245994544826"
"117","TOKYOPHILE","Brazil","Electronic","Big Indie Labels","17163","5424","215085","435264723","2435372","18513978","32506","141000","3709956","70179","N/A","N/A","N/A","N/A","2489","52","348438","11054","54","0","0","133.847355790043"
"118","MEOW WOLF","United States","Electronic","Other Indie / Unsigned","17260","606529","343","56077","71","3252","15756","173000","46738370","588485","8951","217180","721746","672563","53","N/A","N/A","153385","1","0","0","0.2640204616055095"
"119","CHASHKAKEFIRA","Ukraine","Electronic","Big Indie Labels, Sony Music Entertainment","17663","12122","53461","159424721","1725247","2894688","17422","101000","62836917","828573","73826","107093","6283","N/A","2346","6394","317517","29799","23","0","0","32.37178265794148"
"120","LXST CXNTURY","Belarus","Hip Hop","Big Indie Labels","17826","15902","292604","445995784","538702","4725590","14125","418000","195799572","2511679","84415","411","82090","N/A","18531","90763","47254","133908","2","0","0","0.7766379576299518"
