"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 12m","Spotify Followers Total","Spotify Streams 12m","Spotify Streams Total","Spotify Monthly Listeners 12m","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 12m","YouTube Subscribers Total","YouTube Views 12m","YouTube Views Total","YouTube Likes 12m","YouTube Likes Total","Social Rank","TikTok Followers 12m","TikTok Followers Total","TikTok Likes 12m","TikTok Views 12m","Instagram Followers 12m","Instagram Followers Total","Instagram Likes 12m","Facebook Followers 12m","Facebook Followers Total","Deezer Fans 12m","Deezer Fans Total","SoundCloud Followers 12m","SoundCloud Followers Total","SoundCloud Plays 12m","Shazam Shazams 12m","Radio Airplay Rank","Radio Airplay Spins 12m","Radio Airplay Countries with Spins 12m","Radio Airplay Stations with Spins 12m","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 12m","Beatport Track Performance Points Total"
"1","Oskar Med K","Norway","Electronic","Big Indie Labels, Sony Music Entertainment","2390","1586","168410","174951","439003655","459701311","10321957","11191285","103069148","N/A","N/A","N/A","N/A","N/A","N/A","N/A","10060","787","931","-596","1","142018","145444","200760","N/A","N/A","2990","3032","0","1578","N/A","94229","2608","123079","82","982","11253","19","2","15","153.30308497176014","154.1162041924731"
"2","Kelvin Momo","South Africa","Electronic","Big Indie Labels, Universal Music Group, Sony Music Entertainment, Warner Music Group","3106","3657","1565734","4390787","244978064","578886712","252225","1860778","4344827","4999","189000","520000","100920030","213427259","547663","1485136","5441","32935","143836","379820","721511","168481","1153283","2996868","26661","319749","4615","33908","N/A","N/A","N/A","232987","16833","14053","24","75","6223","331","0","0","362.7092753306568","431.8205234685637"
"3","ZHU","United States","Electronic","Universal Music Group, Big Indie Labels, Warner Music Group","3229","2969","49991","1001291","144418486","2245754305","303494","3971105","38434919","3752","28000","812000","61145117","1032496541","322766","8908509","10137","N/A","N/A","N/A","N/A","65821","418238","349490","-5668","320985","3987","248194","5144","464999","1784662","22700","5097","62541","92","1381","1662","228","50","2615","1045.9627196682793","14910.698199397324"
"4","Zerb","Brazil","Electronic","Big Indie Labels, Warner Music Group, Universal Music Group, Sony Music Entertainment","3260","1534","50721","191474","507697241","1679484040","-4245944","8696758","108947034","8905","45000","209000","83523998","233614550","297613","1285488","39662","29938","129455","510988","11053527","25118","130354","57804","-5996","211580","4057","19483","2944","57536","3134699","40084","1210","262183","86","1747","189","120","32","2156","7752.020251715296","21216.776324262755"
"5","Route 94","United Kingdom","Electronic","Big Indie Labels, Universal Music Group","3440","2736","19956","194312","193231095","860221645","126090","7076659","33438943","2747","17000","359000","62263700","635837753","188592","2696041","48432","275","693","56","3996","866","39810","1231","-4736","221630","849","335809","1751","156043","2744862","33541","4549","70917","88","1473","298","68","19","2611","11738.503814209938","29252.352494977098"
"6","ARTBAT","Ukraine","Electronic","Big Indie Labels, Warner Music Group, Universal Music Group, Sony Music Entertainment","3581","3690","115402","598160","226441807","719268867","255718","4440819","59267138","7845","76000","404000","48304499","278905367","427304","2936049","2594","186766","310153","2255703","22318430","186285","933139","1251090","101319","382943","7925","51337","19303","206421","1892239","59341","6847","43347","69","675","31","128","79","14675","24452.25077226891","197987.07231036702"
"7","Regard","Kosovo","Electronic","Sony Music Entertainment, Universal Music Group, Big Indie Labels, Warner Music Group","3605","1323","34275","308951","197601586","3217204307","-1383283","5897482","107938481","3107","20000","1430000","78518982","1416633166","235207","8254774","29160","2286","112746","48658","972249","-13523","362347","53254","-1632","67982","3229","90007","4309","109222","3054796","35842","1150","285611","113","3221","3657","69","19","1565","123.32459578762888","7345.0541741788475"
"8","Sam Feldt","Netherlands","Electronic","Sony Music Entertainment, Warner Music Group, Universal Music Group, Big Indie Labels, BMG","3902","1490","26469","820430","257827667","4997228307","-1316883","7153644","108934181","15441","3000","228000","41189849","781794060","225320","10117679","16970","5135","54638","121136","3472026","-11571","444498","119695","-14873","591352","4708","137846","724","272987","2231635","34037","471","577203","121","3737","2131","286","112","7233","308.8908964561759","17173.163095048447"
"9","Mahmut Orhan","Turkey","Electronic","Sony Music Entertainment, Universal Music Group, Big Indie Labels","4244","6733","62916","729638","94174115","606669280","515089","2240982","13318644","4431","90","5440","93341315","1403417854","233144","7091453","2237","182210","1673611","2133255","24218637","278022","2532032","3524313","560","97728","2280","36603","9126","151322","2286999","39595","5479","57869","80","922","2276","185","8","208","1278.4356214584177","1844.2678762319"
"10","Adriatique","Switzerland","Electronic","Big Indie Labels, Universal Music Group, Sony Music Entertainment","4549","4820","63646","382688","164725641","417982921","1776478","3872705","37935025","32708","15600","94600","3717939","27718122","37479","321890","4205","40324","234044","970873","4983620","238950","1030367","2018973","7570","322990","6254","37277","15347","309915","1537850","39428","9892","26678","67","415","52","191","89","9079","17752.289193409797","100429.29321051286"
"11","&ME","Germany","Electronic","BMG, Big Indie Labels","4580","3256","42474","241947","286727499","710788957","-134829","4868114","40601847","53748","14500","30700","925176","11816614","13313","156687","5327","50739","170963","1933179","7173765","65245","681376","3845290","736","149402","4184","21409","12610","172084","2545835","124704","6676","44756","102","1056","11","182","91","16673","42328.79761551357","180876.90789869134"
