"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 1w","Spotify Followers Total","Spotify Streams 1w","Spotify Streams Total","Spotify Monthly Listeners 1w","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 1w","YouTube Subscribers Total","YouTube Views 1w","YouTube Views Total","YouTube Likes 1w","YouTube Likes Total","Social Rank","TikTok Followers 1w","TikTok Followers Total","TikTok Likes 1w","TikTok Views 1w","Instagram Followers 1w","Instagram Followers Total","Instagram Likes 1w","Facebook Followers 1w","Facebook Followers Total","Deezer Fans 1w","Deezer Fans Total","SoundCloud Followers 1w","SoundCloud Followers Total","SoundCloud Plays 1w","Shazam Shazams 1w","Radio Airplay Rank","Radio Airplay Spins 1w","Radio Airplay Countries with Spins 1w","Radio Airplay Stations with Spins 1w","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 1w","Beatport Track Performance Points Total"
"36","Adam Beyer","Sweden","Electronic","Big Indie Labels","11012","12342","548","377113","641546","232884865","-14882","1001105","19113608","61338","N/A","N/A","N/A","N/A","N/A","N/A","7587","36","65935","1250","0","296","897919","13397","-255","1190757","72","106365","210","575310","61793","19","13911","371","30","111","78","334","127","14195","590.8868017634087","151875.2801588252"
"37","southstar","Germany","Electronic","Sony Music Entertainment, Big Indie Labels, Universal Music Group","11114","4497","275","156864","2019257","750834087","-121848","3258747","37659908","25431","100","78400","442365","73322119","1746","702721","44547","92","70091","805","0","-71","73511","28","N/A","N/A","30","7034","54","44668","40139","3","5898","962","33","205","1816","45","10","686","76.05256446494083","4266.758519069791"
"38","Marie Vaunt","United States","Electronic","Big Indie Labels","11308","15480","912","55923","1204084","62278417","11763","1450034","11418653","69153","5600","17700","14165","1100951","288","33479","4902","1519","67037","13876","0","7453","355022","8937","5423","173764","43","1887","193","22148","32027","301","41589","160","11","19","226","88","61","3423","358.39421784451974","22753.9194612746"
"39","POLTERGST","Netherlands","Electronic","Big Indie Labels","11406","6891","873","76902","2205683","186410162","-58032","2877489","24795769","N/A","N/A","N/A","N/A","N/A","N/A","N/A","15062","823","363909","44753","0","1157","210172","7278","N/A","N/A","68","3172","135","10506","34855","0","26134","93","15","31","2069","25","11","874","52.10782953894022","2310.3013443829022"
"40","Alan Fitzpatrick","United Kingdom","Electronic","Big Indie Labels, Universal Music Group, Warner Music Group","11505","9809","527","155627","3049236","206538927","191087","2900824","21157281","53091","100","44600","55538","27591975","1265","387487","19074","293","17014","14070","0","37","271396","564","-103","305676","20","28638","57","186171","79893","97","19385","280","28","95","606","400","165","8434","242.46974220890579","71508.68291509758"
"41","Creeds","France","Electronic","Big Indie Labels, Sony Music Entertainment, Universal Music Group, Warner Music Group","11772","3183","566","163720","1996398","686212786","-51669","3923868","82284607","57464","100","26200","40520","2892000","543","62627","31955","136","51467","4122","0","1608","121852","911","0","28817","104","16978","328","51102","42767","2568","9233","562","28","150","2484","90","29","3165","120.99669500410704","1975.7153914205987"
"42","Green Velvet","United States","Electronic","Big Indie Labels, Warner Music Group","11817","10706","327","266670","786721","358548382","-7075","1365606","19242825","31489","0","94500","77942","80110438","1004","913752","16071","13","4802","10","0","250","350038","0","-151","512950","41","42117","89","248355","10299","3176","11435","353","29","131","45","509","182","19048","347.6628330866168","323064.16577090963"
"43","Neptunica","Germany","Electronic","Big Indie Labels, Universal Music Group, Sony Music Entertainment","11943","6126","275","78903","2776820","761312257","-79016","2969457","15573456","40885","100","30600","94320","32732785","580","384258","26017","-11","88850","1312","0","-143","94530","223","769","25437","26","7467","12","12064","4135","2","6361","974","34","155","4705","161","21","308","152.8390294513675","853.1856496265746"
"44","Eli Brown","United Kingdom","Electronic","Big Indie Labels, Universal Music Group, Sony Music Entertainment, Warner Music Group","11966","6236","546","183036","1430532","547989290","15908","1939527","47919934","27829","300","64100","126368","33239860","1953","480697","20179","62","42531","3592","0","176","200043","916","16","34995","37","8289","128","67020","27724","19","10750","434","38","148","54","209","125","14853","303.9799144497041","201120.33644101082"
"45","Charles B","France","Electronic","Big Indie Labels, Warner Music Group, Sony Music Entertainment","12072","11155","400","58757","1136816","76857814","40442","1891449","25245165","16351","0","57400","9739","7132799","105","144215","3485","3443","583613","44041","0","2139","843783","2286","1","51254","32","2565","19","24344","1898","3","131415","39","2","3","6466","92","12","285","90.23308936079441","979.7440164493028"
"46","Klangkuenstler","Germany","Electronic","N/A","12101","18173","1051","247929","933035","150875204","2009","736933","4757737","23977","0","132000","48754","22734961","613","571000","4964","410","108248","4262","0","5404","775197","29386","-47","169012","61","37012","375","218546","78265","165","30957","79","10","25","4118","184","66","7654","29.340630976858","48007.90815005971"
"47","2 Engel & Charlie","Germany","Electronic","Big Indie Labels, Universal Music Group, BMG, Sony Music Entertainment","12368","8397","352","64396","2912637","412518150","-28544","1968621","9495015","N/A","N/A","N/A","N/A","N/A","N/A","N/A","21757","128","75194","6296","0","51","45157","728","N/A","N/A","44","7951","N/A","N/A","N/A","54","17305","278","7","45","16782","38","6","123","57.41358747411578","91.3678065297659"
"48","New Beat Order","Argentina","Electronic","Big Indie Labels, BMG, Sony Music Entertainment, Universal Music Group, Warner Music Group","12696","6725","302","56370","4860040","416743815","-107994","3042713","38668580","33186","200","14500","254003","20272492","2759","271663","19191","72","77578","10754","0","599","51424","4","-1","2263","0","1426","45","18769","401","273","29404","109","20","31","12652","117","0","0","105.81513717833505","236.65358474610787"
"49","Supermode","Sweden","Electronic","Big Indie Labels","13093","3604","379","64550","2432710","640921932","43961","4456995","53536502","25789","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","34","4741","0","23","N/A","153","6055","930","64","394","220","12","7","2842","108.27571928001467","26565.358616582398"
"50","Vieze Asbak","Netherlands","Electronic","Big Indie Labels","13263","7067","1027","225336","3038654","464034884","-46118","2833668","4473157","35579","0","56500","0","18372083","0","276687","17029","N/A","N/A","N/A","N/A","3593","173348","33304","N/A","N/A","59","6756","0","32269","N/A","604","69743","29","2","2","N/A","N/A","N/A","N/A","N/A","N/A"
"51","Nina Kraviz","Russian Federation","Electronic","Big Indie Labels, Sony Music Entertainment, Universal Music Group","13464","27218","311","477080","173228","114552366","-6912","283644","4617667","27574","0","193000","64334","53662683","712","754923","7420","-21","164175","364","0","-861","2052629","14775","-292","1908904","55","130955","101","484403","18841","130","36880","64","13","32","6320","213","52","2166","87.04567937966978","8585.337306451289"
"52","Nic Johnston","Germany","Electronic","Big Indie Labels","13662","10834","798","82373","2785016","135145855","-24357","1724311","13403660","N/A","N/A","N/A","N/A","N/A","N/A","N/A","11386","341","269630","17634","0","1718","171555","2713","0","6759","54","2156","20","25514","13038","0","77216","51","11","14","19288","36","2","72","55.5204380755635","76.51979339424766"
"53","horsegiirL","Germany","Pop","Warner Music Group, Big Indie Labels","14102","15118","2823","168599","1202018","106025789","-6191","1074010","8550094","N/A","N/A","N/A","N/A","N/A","N/A","N/A","7986","11016","440666","158801","0","1801","322372","1518","N/A","N/A","68","4041","137","30815","16409","7","39064","219","28","75","3276","37","4","152","83.12663482381183","1330.6944522147344"
"54","Massano","United Kingdom","Electronic","Big Indie Labels, Universal Music Group, Sony Music Entertainment","14208","13518","573","175304","927640","174064009","2902","1249764","8703872","28739","100","63000","37775","24251930","439","388596","12837","146","63705","7497","0","88","410394","1221","318","74631","39","7207","143","56516","23057","110","19442","152","19","53","79","71","57","4511","363.15243485352835","58724.64083337949"
"55","Tiscore","Germany","Electronic","Big Indie Labels, Sony Music Entertainment, BMG, Universal Music Group, Warner Music Group","14244","9825","353","40809","1663713","335696249","-11412","1741598","11151645","58787","0","9930","7170","12535990","26","113971","16223","1051","203770","18848","0","618","47886","173","0","2235","20","2086","9","1741","4304","31","11319","514","22","83","9809","147","4","83","127.15673945614185","561.1181693504317"
"56","N'to","France","Electronic","Sony Music Entertainment, Big Indie Labels","14258","9556","579","343681","1233083","498382592","-12053","1475270","7466703","22312","0","161000","131110","104639904","1010","1044687","37470","21","18456","42","0","300","108569","128","-18","135719","177","104744","60","155776","13632","109","25436","116","17","37","2261","186","33","2599","90.08836732797026","8314.787749649098"
"57","NOISETIME","Germany","Electronic","Universal Music Group, Big Indie Labels, Sony Music Entertainment, Warner Music Group, BMG","14297","15215","241","88771","1246536","176699106","4167","1356606","5068491","22829","200","80100","340919","52336771","2609","523074","10970","78","707615","13675","0","259","207907","7472","84","17696","16","4255","66","35097","37369","27","55089","33","1","6","17788","53","2","35","52.7770067938923","116.77879328590738"
"58","CULT MEMBER","Canada","Electronic","Big Indie Labels","14497","9204","1302","120777","3084975","178893116","18634","2166626","993134","N/A","N/A","N/A","N/A","N/A","N/A","N/A","258171","N/A","N/A","N/A","N/A","295","14535","111","N/A","N/A","40","2590","121","17778","23618","5074","171889","0","0","0","N/A","N/A","N/A","N/A","N/A","N/A"
"59","Henge","United Kingdom","Electronic","N/A","14549","55813","2428","60727","560041","9887771","36019","244321","117635","16276","1300","50000","263295","9661050","5224","180262","26509","N/A","N/A","N/A","N/A","11828","171171","34988","1823","93508","54","1794","10","1303","242","0","93224","19","6","7","111090","19","0","0","0.8885323877525064","10.278089835023813"
"60","CERES","Brazil","Electronic","Big Indie Labels, Sony Music Entertainment, Universal Music Group, Warner Music Group","14742","3637","248","35879","2130757","433816488","-102432","4043199","73061003","49727","0","11400","0","6004130","0","63989","71960","-19","64702","509","0","58","38000","71","6","384","11","1725","33","6267","9405","2","31219","121","18","44","1742","151","16","565","358.45287935844425","2553.3496712487017"
"61","Enrico Sangiuliano","Italy","Electronic","Big Indie Labels","14788","12160","422","223398","790532","268255539","-8275","1171861","9360693","36398","100","95900","43301","44467516","429","596506","11519","87","31473","816","0","884","477188","3982","-111","388113","47","20177","128","136321","7608","183","20163","181","14","43","247","125","66","11990","219.36572634680158","132212.7200902593"
"62","Ewan McVicar","United Kingdom","Electronic","Sony Music Entertainment, Big Indie Labels, BMG","14899","13190","338","69631","1172190","169329567","-43694","1581615","21176970","54588","100","16100","94104","22950813","431","121783","17579","88","113495","1082","0","543","203530","10496","252","35608","10","1349","164","47737","136809","7","11198","1348","42","180","637","57","17","1625","82.90187666946298","19253.09314345375"
"63","Vitalic","France","Electronic","Big Indie Labels, Universal Music Group","15058","16026","592","355054","859990","303868986","14296","971677","4519545","21698","1000","160000","134023","136294452","1105","1034153","22187","6","9478","7","0","164","105898","1973","-39","305831","219","336451","53","94897","11722","26","13562","282","26","98","6789","277","34","2158","63.216207623810895","1873.9347675625254"
"64","Sonny Wern","Netherlands","Electronic","Universal Music Group, Big Indie Labels, Sony Music Entertainment","15145","6185","159","169655","1865772","456626775","-58094","2588877","23207031","45706","100","73100","32286","32354830","391","926742","20996","-136","331093","1980","0","-329","171657","109","1751","221297","20","3165","34","26656","26647","21","19037","140","20","50","7184","67","3","61","113.50369268854858","306.0280245932617"
"65","PET3RPUNX","Italy","Electronic","Big Indie Labels, BMG, Universal Music Group","15334","10143","280","24052","1664909","130180438","14102","2013187","25103216","38593","80","8340","323593","18310969","1486","91073","6017","47","51896","2345","0","17","1200","17","N/A","N/A","10","1097","38","5202","63127","9","81960","30","6","12","18119","38","1","2","60.64774051549036","63.779296011007624"
"66","elMefti","Germany","Electronic","Big Indie Labels, Warner Music Group, Universal Music Group","15535","7903","144","19538","2718179","159977042","-11760","3117964","6885430","102258","0","2290","0","39363","0","763","55613","-4","12683","99","0","192","37205","752","2","417","6","1012","35","18783","10547","86","429222","0","0","0","5328","39","26","2170","53.2393994051329","1049.592454036855"
"67","Felix Harrer","Germany","Electronic","Big Indie Labels, Universal Music Group","15537","10235","129","62708","1636237","184331619","-27349","1834071","9854339","39044","100","37200","43843","15070165","645","337313","5595","11","193537","1350","0","-66","153046","379","232","24431","15","3102","14","20781","4320","8","13645","349","12","71","4275","91","3","62","118.93358556825902","808.0572507226015"
"68","Richie Hawtin","Canada","Electronic","Big Indie Labels, Sony Music Entertainment","15615","37427","416","298287","92733","45717909","-1517","135177","7051219","29221","0","183000","41921","40066687","771","447561","8214","792","37170","5761","0","829","833008","1860","-329","1407766","23","81314","297","466677","23386","12","84954","20","7","13","10387","392","19","645","75.26184234162255","5322.579246500978"
"69","I Hate Models","France","Electronic","Universal Music Group, Big Indie Labels","15724","23180","980","312914","353884","104404342","-2724","441180","2628986","36219","0","143000","15057","11945301","169","247579","4936","5157","340040","209690","0","4471","1089092","39164","-45","166336","87","25864","386","194302","18406","8","113244","12","5","6","1776","67","17","2081","29.247812455440755","3532.82214157162"
