"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers Total","Spotify Streams Total","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers Total","YouTube Views Total","YouTube Likes Total","Social Rank","TikTok Followers Total","Instagram Followers Total","Facebook Followers Total","Deezer Fans Total","SoundCloud Followers Total","Radio Airplay Rank","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points Total"
"438","Sasson (FR)","France","Electronic","Sony Music Entertainment, Big Indie Labels, Warner Music Group","52536","27032","9222","30589213","703235","6957960","590548","14","535","4","96633","N/A","57580","2114","397","2937","40409","970","60","16","538","5424.357047186406"
"439","Dimitris Athanasiou","Greece","Electronic","N/A","52537","95473","9866","22346567","97247","297692","24179","128000","126029760","582316","293756","N/A","3747","2974","1264","2385","26113","44056","174","0","0","111.29252962536029"
"440","Logic1000","United Kingdom","Electronic","Universal Music Group, Big Indie Labels, Warner Music Group, BMG","52581","22308","68016","87875500","513480","13212260","97621","8080","2531604","30264","77989","4244","33935","3334","1901","14533","25338","4658","80","28","2323","2189.3627715285"
"441","Hessian","United Kingdom","Electronic","Big Indie Labels, Warner Music Group","52799","32394","9909","48876122","546802","5825179","111583","956","2793","75","318397","15","4543","387","943","1468","50680","16613","47","7","43","269.7883235279519"
"442","MVDNES","Russian Federation","Electronic","Big Indie Labels","52800","51088","23718","60463258","173969","3743911","28363","40400","40399624","319716","390370","105","2417","N/A","1498","7845","103661","10615","150","0","0","282.41713222351297"
"443","Nathan C","United Kingdom","Electronic","Big Indie Labels, Sony Music Entertainment","52820","24591","8076","57711094","438836","15474530","225210","868","508003","3038","156366","358","8277","9616","1117","20785","24480","23330","172","4","55","185.73336555035374"
"444","Yvvan Back","Italy","Electronic","Big Indie Labels, Warner Music Group, Sony Music Entertainment, Universal Music Group","52936","38916","6093","53028310","280989","7682130","229692","17","518066","10343","178373","5301","5069","612","260","2711","15040","72","581","172","6640","76358.49710116007"
"445","Mees Salomé","Netherlands","Electronic","Big Indie Labels, Universal Music Group","53118","35516","30411","53521147","483585","5896560","98861","3160","1068429","15971","90302","N/A","21692","8010","1125","33561","59102","3215","65","12","1044","2833.829830184018"
"446","Sam Welch","United Kingdom","Electronic","Big Indie Labels, Sony Music Entertainment","53128","14752","6692","153006024","993906","20485969","N/A","N/A","N/A","N/A","429063","N/A","2934","N/A","N/A","479","N/A","13689","104","2","12","229.09884513950647"
"447","Masters At Work","United States","Electronic","Big Indie Labels, Warner Music Group, Universal Music Group, Sony Music Entertainment","53242","43566","74091","49063951","243995","5621129","67668","9190","10332241","91565","79419","2790","39871","104601","7319","N/A","15205","3356","448","27","870","9253.19351183577"
"448","QUATTROTEQUE","Russian Federation","Electronic","Big Indie Labels, Warner Music Group","53271","18485","19419","135399656","928377","1798034","402234","106","17986","343","460958","N/A","2175","N/A","273","480","157828","45188","21","0","0","33.15901477781973"
"449","Sum Wave","Sweden","Electronic","Sony Music Entertainment","53338","26998","16095","169217783","499939","5947212","N/A","N/A","N/A","N/A","532546","N/A","444","198","445","N/A","33954","14414","72","0","0","128.24194687035953"
"450","Rony Seikaly","United States","Electronic","Big Indie Labels, Warner Music Group, Universal Music Group","53459","51022","25369","18125603","305920","4246212","150713","2000","1156675","4289","51682","N/A","155432","31752","1176","36871","46825","1594","222","40","1500","10046.128652511672"
"451","Cubicolor","Netherlands","Electronic","Big Indie Labels","53545","36744","76306","124337449","230535","7526799","91027","7520","6190530","65978","106511","N/A","19199","33509","3973","42713","25321","2178","109","50","2045","15695.236388134872"
"452","James French","United States","Electronic","Big Indie Labels","53585","20611","2953","34479126","1061282","15840251","N/A","N/A","N/A","N/A","294883","N/A","6935","64","64","N/A","252273","3311","21","7","158","1275.13928285477"
"453","Midi Culture","United Kingdom","Electronic","Big Indie Labels","53687","41204","11102","57923832","265553","1636642","93920","5540","5572438","43030","138033","280","17011","13715","632","44144","41855","75754","35","0","0","33.54497627134387"
"454","Parallelle","Netherlands","Electronic","Big Indie Labels","53779","55063","22489","31272167","167915","1600861","66247","6140","1073277","5234","28106","14515","53187","13232","219","18943","57895","633","92","15","983","9818.157814279524"
"455","Ian Pooley","Germany","Electronic","Big Indie Labels, BMG","53885","53300","42317","47206862","181182","3055464","114140","3810","3587308","44294","62751","N/A","79687","95409","5989","65994","17481","4148","521","63","1705","9745.702336222856"
"456","Le Bober","Poland","Electronic","Big Indie Labels","53939","30216","6528","126994837","388066","2581090","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","290","N/A","44039","N/A","N/A","N/A","N/A","N/A"
"457","Max Manie","Austria","Electronic","Other Indie / Unsigned","53953","27228","47508","139351311","358050","4109294","64646","56","6094847","15469","238985","N/A","1095","16540","7502","29962","42589","69096","47","2","24","163.56196670146548"
"458","Gabriel Wittner","Germany","Electronic","Big Indie Labels, Sony Music Entertainment, Universal Music Group","54004","20408","28141","83597278","550706","14148956","84962","6860","7179983","55543","75726","32534","21699","N/A","325","15814","54314","21204","58","0","0","85.08688532555574"
"459","Matteo Ponzano","Italy","Electronic","N/A","54037","754891","N/A","N/A","N/A","N/A","22948","32800","2290294","31783","568829","N/A","N/A","N/A","N/A","62","N/A","162894","2","0","0","0.528040923211019"
"460","Viken Arman","France","Electronic","Big Indie Labels","54099","42983","69661","73927100","207517","2251658","86864","11000","2475180","29284","41165","N/A","58769","44413","5233","58401","46496","19773","91","44","2241","1914.549293762902"
"461","LexMorris","Russian Federation","Electronic","Big Indie Labels, Sony Music Entertainment","54108","20432","8765","147946372","655614","11253315","N/A","N/A","N/A","N/A","676524","N/A","577","16","390","426","34500","31685","16","0","0","35.51298298350038"
"462","Mike Dunn","United States","Electronic","Big Indie Labels, Sony Music Entertainment","54269","42026","31114","147110506","251796","5981967","129174","438","1396970","24018","107417","N/A","53380","N/A","1435","12221","20636","974","498","43","2064","29577.252015555783"
"463","Paul Lock","United Kingdom","Electronic","Other Indie / Unsigned","54360","58450","20501","75705660","206003","650065","111180","N/A","N/A","N/A","530199","N/A","196","1768","1226","6708","10989","11596","224","0","0","395.613966684706"
"464","Thandi","Germany","Electronic","Big Indie Labels, Sony Music Entertainment","54383","18618","6523","141587223","596400","12100012","159453","2040","1066124","17854","108264","10897","2247","178","N/A","285","89721","27512","38","0","0","64.22368039474317"
"465","Betoko","United Kingdom","Electronic","Big Indie Labels","54389","56400","51259","51094888","134215","2109009","54470","9360","44121662","248586","68689","N/A","27554","158030","15390","108871","35054","5367","697","127","2775","13481.479411704373"
"466","Another Life","Germany","Electronic","N/A","54436","50370","5904","19747965","290227","2221977","43668","8800","713595","7924","211210","981","1","1485","874","1220","69287","1243","13","6","320","4871.073785122741"
"467","Robag Wruhme","Germany","Electronic","Big Indie Labels, Sony Music Entertainment","54480","58758","65839","37402690","157461","1869367","89896","8490","2295921","39404","72472","N/A","55306","85535","9189","59288","39668","1579","349","77","3728","16462.627970372214"
"468","Jimpster","United States","Electronic","Big Indie Labels, BMG","54551","57572","40378","45341666","208085","2971253","175721","N/A","N/A","N/A","68758","N/A","48383","113297","3039","108699","21280","1607","491","120","3232","14611.146510556953"
"469","Twin","Russian Federation","Electronic","Big Indie Labels","54556","24915","10697","131674231","435789","7585782","123993","13700","200092","4752","528062","N/A","1546","N/A","N/A","5073","143507","71493","26","0","0","21.620357769229727"
"470","Simon Doty","Canada","Electronic","Big Indie Labels, Universal Music Group","54596","48628","31493","35130578","206112","5271570","183336","8","988379","16942","58318","1183","N/A","16753","902","30648","24347","581","218","113","3553","26946.160777589048"
"471","FDVM","France","Electronic","Warner Music Group, Big Indie Labels, Universal Music Group","54634","31780","28408","190357268","274823","5356819","120894","1820","3970065","33214","115407","956","14169","35275","6306","60924","8152","2644","78","1","48","1234.1488098142604"
"472","Tobias Bergson","Austria","Electronic","Big Indie Labels, Universal Music Group","54667","28711","22207","164201389","295172","6854656","62433","6490","2870849","21344","320614","2618","3076","273","1707","978","24065","15898","106","0","0","166.56625667516371"
"473","Finnebassen","Norway","Electronic","Big Indie Labels","54719","53327","45558","61779565","128949","2168381","97283","N/A","N/A","N/A","87779","N/A","8075","111553","10982","124888","14978","38541","75","25","678","5805.896462644463"
"474","George Lesley","South Africa","Electronic","Big Indie Labels, Sony Music Entertainment, Warner Music Group","54771","56686","39165","44895039","244479","618854","57013","12800","5911565","30703","72198","N/A","39801","69114","1193","92","84807","13363","172","0","0","311.45266134963356"
"475","Cale","Russian Federation","Electronic","Big Indie Labels, Sony Music Entertainment","54812","21744","8885","176086801","668273","6916491","N/A","N/A","N/A","N/A","690719","N/A","398","5","N/A","N/A","95736","N/A","N/A","N/A","N/A","N/A"
"476","Muted Mind","N/A","Electronic","Big Indie Labels","54859","42117","1603","53455765","157735","3411718","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","14","5","100232","32965","15","0","0","27.493132773593175"
"477","Dillistone","Denmark","Electronic","Big Indie Labels","55068","19609","21077","239771988","628864","5986289","80031","1950","18455406","181827","149068","1012","5095","1823","1042","15344","73418","23283","48","1","3","94.5364391154479"
"478","Tunnelvisions","Netherlands","Electronic","Other Indie / Unsigned","55285","32729","38849","79092768","406353","2238173","244308","N/A","N/A","N/A","200450","N/A","8420","6044","1165","12965","45855","9648","81","48","2265","6928.683069476104"
"479","Earful Soul","South Africa","African","Big Indie Labels, Universal Music Group","55288","44621","35711","16515179","312851","3841929","111793","3130","197946","4337","45484","17224","39971","115525","362","3131","346569","29354","32","0","0","41.90700939470496"
"480","Jones Meadow","Sweden","Electronic","Sony Music Entertainment, Big Indie Labels","55370","22147","13871","199640987","543226","9865777","244355","227","164501","2285","499255","2","914","530","496","805","32493","12457","155","1","3","289.966547587447"
"481","Gianluca Dimeo","Germany","Electronic","Big Indie Labels","55485","25316","2755","41145160","620574","15281209","310545","633","901","26","614591","N/A","885","N/A","104","224","34661","33153","22","0","0","35.37549614224278"
"482","INTELLIGENCY","Belarus","Electronic","Universal Music Group","55509","42621","35517","82305933","255038","677178","60129","61500","19782450","359709","151928","183","20375","2062","4318","6412","29582","55483","23","0","0","30.564241862747625"
"483","Joseph Ray","United Kingdom","Electronic","Big Indie Labels, Warner Music Group","55650","32399","17393","44064181","444656","8258569","138408","N/A","N/A","N/A","139427","N/A","8972","1935","555","3643","86560","1668","71","23","1011","5892.665026108397"
"484","Remady & Manu-L","Switzerland","Electronic","N/A","55661","58016","30994","136287427","62785","676410","16747","N/A","N/A","N/A","N/A","N/A","863","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"485","ONFAYA","Germany","Electronic","N/A","55751","196787","7943","482620","12603","165585","49486","26900","4050442","63510","14494","370738","490977","N/A","57","11599","127828","42314","3","1","81","15.300557912878528"
"486","Robert Babicz","Malta","Electronic","Big Indie Labels","55846","84962","51457","35624712","71956","1814497","86006","15700","5907590","73007","56554","35","42855","133345","12646","311421","29749","4223","930","103","1971","6650.464752366168"
"487","Alex Hobson","United Kingdom","Electronic","Warner Music Group","55872","57631","14691","65252508","124086","2652891","47093","8680","10019019","113099","47044","44487","10966","5056","324","19844","29532","55794","28","0","0","37.19965186767177"
"488","DELACOUR","United States","Electronic","Sony Music Entertainment, Big Indie Labels","55933","30006","17981","42630950","665886","924493","N/A","N/A","N/A","N/A","438616","N/A","1691","612","229","2174","344874","8724","29","10","153","364.51336369191534"
"489","Namic","Belgium","Electronic","Big Indie Labels","55990","29937","4360","97921429","404234","7190202","217585","N/A","N/A","N/A","598538","N/A","594","553","123","334","42949","52724","24","0","0","26.761497616985164"
"490","Alberto Ciccarini","Spain","Electronic","Big Indie Labels, Sony Music Entertainment","56005","13387","5873","134358214","1193847","23121576","470629","145","N/A","N/A","157751","1446","19140","487","88","874","51117","19908","50","0","0","77.69388448931232"
"491","Coccolino Deep","Italy","Electronic","N/A","56009","224975","18023","1706859","3761","44354","24639","326000","115337116","1104494","171536","N/A","3809","24568","1172","47761","300978","63128","6","2","22","108.6527238512243"
"492","Hussein Arbabi","Germany","Electronic","Big Indie Labels","56069","101531","4082","9742577","95735","575270","27136","101000","56114363","310583","N/A","N/A","N/A","N/A","119","34","44419","17943","121","0","0","106.76135839630382"
"493","Boostereo","Russian Federation","Electronic","Big Indie Labels","56076","20801","8366","144705208","609782","11399362","N/A","N/A","N/A","N/A","631674","7","820","N/A","299","N/A","38766","39733","36","0","0","42.61765317598403"
"494","ZILITIK","Hungary","Electronic","N/A","56140","416768","531","194396","737","22613","20143","73600","37973344","310906","484554","N/A","1182","1040","279","2840","102599","8806","77","0","0","192.81210520751267"
"495","Falden","Netherlands","Electronic","Big Indie Labels","56154","20021","13661","90130995","605260","15733435","N/A","N/A","N/A","N/A","371172","N/A","2527","572","565","1980","67250","14030","30","5","57","561.1403030165063"
"496","Dilby","Germany","Electronic","Big Indie Labels, Warner Music Group","56164","97632","8650","10692624","92969","1526958","65070","34600","2736491","97717","43031","205","13779","21769","655","10318","28314","276","401","131","7094","33145.98122495156"
"497","Blaq Major","South Africa","Electronic","Big Indie Labels","56193","47062","150906","41154045","114233","398223","65002","70000","N/A","N/A","72248","4484","14591","170921","225","N/A","92568","30876","28","0","0","28.799215535781467"
"498","Coldabank","United Kingdom","Electronic","Warner Music Group, Big Indie Labels, Sony Music Entertainment","56213","15909","8750","184817924","651978","15554532","138837","655","3362872","29487","220872","578","3063","6932","707","1275","31425","33995","38","4","20","87.58988428886508"
"499","Andre Rizo","Romania","Electronic","Big Indie Labels, Universal Music Group","56221","79731","13534","39146518","106232","916744","35314","68700","75605750","626625","120757","18673","25574","N/A","762","10832","21516","7158","268","10","148","1518.5162985388704"
"500","Henry Saiz","Spain","Electronic","Big Indie Labels, Warner Music Group","56245","71636","49080","35128191","86387","1680381","69908","28600","7179078","154219","56456","N/A","79299","110421","7876","93165","50139","4933","476","106","2639","9318.338122966861"
