"Track title","Track release date","Track label","Track genre","Track subgenre 1","Track subgenre 2","Track artists","Viberate rank 1w","Viberate rank 1m","Viberate rank 3m","Viberate rank 12m","Viberate rank Alltime","Viberate score 1w","Viberate score 1m","Viberate score 3m","Viberate score 12m","Viberate score Alltime","Spotify streams 1w","Spotify streams 1m","Spotify streams 3m","Spotify streams 12m","Spotify streams Alltime","Youtube views 1w","Youtube views 1m","Youtube views 3m","Youtube views 12m","Youtube views Alltime","Airplay spins 1w","Airplay spins 1m","Airplay spins 3m","Airplay spins 12m","Airplay spins Alltime","Soundcloud plays 1w","Soundcloud plays 1m","Soundcloud plays 3m","Soundcloud plays 12m","Soundcloud plays Alltime","Shazam shazams 1w","Shazam shazams 1m","Shazam shazams 3m","Shazam shazams 12m","Shazam shazams Alltime"
"Sky and Sand","2013-07-12","N/A","Electronic","N/A","N/A","Paul Kalkbrenner, Fritz Kalkbrenner","N/A","N/A","N/A","N/A","9178","N/A","N/A","N/A","N/A","52441800.03500001","N/A","N/A","N/A","34595835","253772078","N/A","N/A","N/A","8331918","230719771","N/A","N/A","N/A","62772","N/A","N/A","N/A","N/A","261475","8208994","N/A","N/A","N/A","6881","3620587"
"Ahista Ahista","2024-09-02","N/A","Electronic","N/A","N/A","Kazinama","N/A","N/A","N/A","N/A","11975","N/A","N/A","N/A","N/A","42155485.185","N/A","N/A","N/A","20730269","49894394","N/A","N/A","N/A","16294133","35131254","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","153170"
"Bailando 2","2025-11-18","N/A","Hip Hop","N/A","N/A","BROKIES, Bajorson, Dajczman, DiscoKarol, pirlo444","N/A","N/A","N/A","N/A","12155","N/A","N/A","N/A","N/A","41612090.275000006","N/A","N/A","N/A","9479151","10273580","N/A","N/A","N/A","43490103","45166239","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1215","1217","N/A","N/A","N/A","N/A","N/A"
"NO BATIDÃO - Super Slowed","2025-09-05","N/A","Electronic","N/A","N/A","ZXKAI, slxughter","N/A","N/A","N/A","N/A","13957","N/A","N/A","N/A","N/A","37147638","N/A","N/A","N/A","43585959","51888744","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"U Weren't Here I Really Miss You","2019-10-03","N/A","Pop","N/A","N/A","CULT MEMBER, Mia Martina","N/A","N/A","N/A","N/A","14017","N/A","N/A","N/A","N/A","36982068.00000001","N/A","N/A","N/A","48817813","81148104","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","281294"
"Hypnotized (feat. Ellie Goulding)","2025-01-10","N/A","Pop","N/A","N/A","Anyma, Ellie Goulding","N/A","N/A","N/A","N/A","15864","N/A","N/A","N/A","N/A","33336251.375000004","N/A","N/A","N/A","31226811","56323625","N/A","N/A","N/A","7493824","14070649","N/A","N/A","N/A","17140","N/A","N/A","N/A","N/A","197629","346262","N/A","N/A","N/A","N/A","N/A"
"LAW NASYANY","2025-05-30","N/A","Hip Hop","N/A","N/A","Lege-cy, Ismail Nosrat","N/A","N/A","N/A","N/A","16543","N/A","N/A","N/A","N/A","32028383.55","N/A","N/A","N/A","25415714","25682364","N/A","N/A","N/A","12924616","13164159","N/A","N/A","N/A","212","N/A","N/A","N/A","N/A","9983","10233","N/A","N/A","N/A","N/A","N/A"
"Pictures Of You","2024-02-09","N/A","Electronic","N/A","N/A","Anyma","N/A","N/A","N/A","N/A","19882","N/A","N/A","N/A","N/A","27431248.98","N/A","N/A","N/A","17083254","51022580","N/A","N/A","N/A","10647967","26345190","N/A","N/A","N/A","20274","N/A","N/A","N/A","N/A","123867","508772","N/A","N/A","N/A","N/A","N/A"
"Be The One","2023-03-31","N/A","Electronic","N/A","N/A","Eli Brown","N/A","N/A","N/A","N/A","21346","N/A","N/A","N/A","N/A","25776200.244999994","N/A","N/A","N/A","29174296","141534052","N/A","N/A","N/A","2879815","12722383","N/A","N/A","N/A","3639","N/A","N/A","N/A","N/A","451224","4481122","N/A","N/A","N/A","2622","412402"
"PUK PUK","2025-08-08","N/A","Hip Hop","N/A","N/A","BROKIES, Dajczman, DiscoKarol, pirlo444, 1olliee","N/A","N/A","N/A","N/A","22812","N/A","N/A","N/A","N/A","24305854.839999996","N/A","N/A","N/A","15186183","17807257","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","126","414","N/A","N/A","N/A","N/A","N/A"
"Montagem Miau","2025-09-20","N/A","Hip Hop","N/A","N/A","Lenar, Leonardo P","N/A","N/A","N/A","N/A","22968","N/A","N/A","N/A","N/A","24150485.720000003","N/A","N/A","N/A","27908985","676553","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","111","N/A","N/A","N/A","N/A","424581","426418","N/A","N/A","N/A","N/A","N/A"
"Meet Her At The Love Parade - Slowed","2025-02-15","N/A","Electronic","N/A","N/A","Vieze Asbak","N/A","N/A","N/A","N/A","23335","N/A","N/A","N/A","N/A","23804912.4","N/A","N/A","N/A","32095112","3537802","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","91714"
"Freak Show","2020-06-09","N/A","Electronic","N/A","N/A","Punkinloveee","N/A","N/A","N/A","N/A","24623","N/A","N/A","N/A","N/A","22672272.279999994","N/A","N/A","N/A","30375772","220514435","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","15388","20939","N/A","N/A","N/A","N/A","N/A"
"Losing Control","2025-08-08","N/A","Electronic","N/A","N/A","KI/KI, Marlon Hoffstadt a.k.a DJ Daddy Trance","N/A","N/A","N/A","N/A","25261","N/A","N/A","N/A","N/A","22129770.735000003","N/A","N/A","N/A","22352004","22746258","N/A","N/A","N/A","2923439","2964366","N/A","N/A","N/A","6811","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Voices In My Head","2025-02-14","N/A","Electronic","N/A","N/A","Anyma, Argy, Son of Son","N/A","N/A","N/A","N/A","26155","N/A","N/A","N/A","N/A","21469703.099999998","N/A","N/A","N/A","18584611","24245735","N/A","N/A","N/A","5789415","6833082","N/A","N/A","N/A","6152","N/A","N/A","N/A","N/A","302238","371305","N/A","N/A","N/A","N/A","N/A"
"U Weren't Here I Really Miss You - slowed","2025-01-07","N/A","Pop","N/A","N/A","CULT MEMBER, Mia Martina","N/A","N/A","N/A","N/A","27167","N/A","N/A","N/A","N/A","20744911.200000003","N/A","N/A","N/A","27393586","33498090","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"I Speak Jesus - Live From Camp","2022-09-16","N/A","Religious","N/A","N/A","Passion, Chidima","N/A","N/A","N/A","N/A","27241","N/A","N/A","N/A","N/A","20697154.51","N/A","N/A","N/A","1236605","417928","N/A","N/A","N/A","22345408","38613004","N/A","N/A","N/A","447","N/A","N/A","N/A","N/A","1719","2255","N/A","N/A","N/A","N/A","N/A"
"No Balance","2024-09-05","N/A","Electronic","N/A","N/A","HOLY PRIEST, Manji","N/A","N/A","N/A","N/A","27350","N/A","N/A","N/A","N/A","20619555.244999997","N/A","N/A","N/A","22711883","31891748","N/A","N/A","N/A","1019167","1510983","N/A","N/A","N/A","65","N/A","N/A","N/A","N/A","2020810","2949854","N/A","N/A","N/A","N/A","N/A"
"Erlkönig","2025-11-03","N/A","Electronic","N/A","N/A","Lūcadelic","N/A","N/A","N/A","N/A","27360","N/A","N/A","N/A","N/A","20614441.1","N/A","N/A","N/A","19347499","21892620","N/A","N/A","N/A","2583755","3007197","N/A","N/A","N/A","33","N/A","N/A","N/A","N/A","719963","851209","N/A","N/A","N/A","N/A","N/A"
"MONTAGEM BRAVO - Slowed","2024-11-29","N/A","Electronic","N/A","N/A","ZXKAI, MC Talibã","N/A","N/A","N/A","N/A","27955","N/A","N/A","N/A","N/A","20223028.02","N/A","N/A","N/A","27130231","51003253","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","237715","445045","N/A","N/A","N/A","0","312182"
"My Favourite Game","2024-10-04","N/A","Electronic","N/A","N/A","Odymel","N/A","N/A","N/A","N/A","28510","N/A","N/A","N/A","N/A","19868195.995","N/A","N/A","N/A","20851405","25878811","N/A","N/A","N/A","1475146","1855144","N/A","N/A","N/A","2680","N/A","N/A","N/A","N/A","1220770","1604360","N/A","N/A","N/A","1506","142593"
"tell you straight - Sped Up","2024-05-02","N/A","Electronic","N/A","N/A","Strn., ALEXYS","N/A","N/A","N/A","N/A","28897","N/A","N/A","N/A","N/A","19633371.839999996","N/A","N/A","N/A","24091126","31919014","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","842346","1171387","N/A","N/A","N/A","N/A","N/A"
"Samsara","2023-08-11","N/A","Electronic","N/A","N/A","Anyma, Sevdaliza","N/A","N/A","N/A","N/A","29828","N/A","N/A","N/A","N/A","19070237.275000002","N/A","N/A","N/A","3673679","15604933","N/A","N/A","N/A","18138608","44561967","N/A","N/A","N/A","1682","N/A","N/A","N/A","N/A","10089","48982","N/A","N/A","N/A","2008","205255"
"three","2017-07-29","N/A","Electronic","N/A","N/A","CULT MEMBER","N/A","N/A","N/A","N/A","29959","N/A","N/A","N/A","N/A","18994167.6","N/A","N/A","N/A","24870706","26823067","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","9606"
"Last Night","2023-10-06","N/A","Electronic","N/A","N/A","Loofy","N/A","N/A","N/A","N/A","30761","N/A","N/A","N/A","N/A","18528926.205000002","N/A","N/A","N/A","19061642","65687812","N/A","N/A","N/A","1510557","2716882","N/A","N/A","N/A","7786","N/A","N/A","N/A","N/A","553472","2006373","N/A","N/A","N/A","0","665196"
"NO BATIDÃO - Ultra Slowed","2025-10-10","N/A","Electronic","N/A","N/A","ZXKAI, slxughter","N/A","N/A","N/A","N/A","31096","N/A","N/A","N/A","N/A","18358714.1","N/A","N/A","N/A","21839482","28560547","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"MONTAGEM COMA - Slowed","2025-06-06","N/A","Electronic","N/A","N/A","ANDROMEDA, elysian.","N/A","N/A","N/A","N/A","33594","N/A","N/A","N/A","N/A","17112532.564999998","N/A","N/A","N/A","16349297","18979555","N/A","N/A","N/A","1493683","3248607","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1273046","1277418","N/A","N/A","N/A","N/A","N/A"
"Get Shaky (Macon's HYPERTECHNO Remix)","2023-04-14","N/A","Electronic","N/A","N/A","Ian Carey Project, Macon","N/A","N/A","N/A","N/A","34429","N/A","N/A","N/A","N/A","16705455.7","N/A","N/A","N/A","22475419","83034132","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Tunnel Vision","2024-08-15","N/A","Electronic","N/A","N/A","Restricted, Nik Sitz","N/A","N/A","N/A","N/A","34469","N/A","N/A","N/A","N/A","16685487.400000002","N/A","N/A","N/A","19757910","27052037","N/A","N/A","N/A","594099","776017","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","825431","1669261","N/A","N/A","N/A","0","52007"
"No Hace Falta","2003-11-10","N/A","Latin","N/A","N/A","Cristian, Cristian Castro","N/A","N/A","N/A","N/A","34980","N/A","N/A","N/A","N/A","16459857.765000002","N/A","N/A","N/A","9715486","26011708","N/A","N/A","N/A","9842584","80959808","N/A","N/A","N/A","902","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"No Goodbye","2019-07-26","N/A","Electronic","N/A","N/A","Paul Kalkbrenner","N/A","N/A","N/A","N/A","35004","N/A","N/A","N/A","N/A","16450150.34","N/A","N/A","N/A","16504924","96949641","N/A","N/A","N/A","1380338","8945100","N/A","N/A","N/A","9746","N/A","N/A","N/A","N/A","47850","515641","N/A","N/A","N/A","4775","1262425"
"LAW NASYANY - MONEY REMIX","2025-06-29","N/A","Hip Hop","N/A","N/A","Lege-cy, Ismail Nosrat","N/A","N/A","N/A","N/A","35086","N/A","N/A","N/A","N/A","16407787","N/A","N/A","N/A","21370845","25682364","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"MONTAGEM COMA - Extreme Slowed","2025-09-01","N/A","Electronic","N/A","N/A","ANDROMEDA, elysian.","N/A","N/A","N/A","N/A","35375","N/A","N/A","N/A","N/A","16282698.67","N/A","N/A","N/A","2512397","2530166","N/A","N/A","N/A","12013584","15648430","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","28385","39231","N/A","N/A","N/A","N/A","N/A"
"One Day, Reckoning Song (Karaoke Version) - Originally Perfomed By Asaf Avidan and the Mojos","2013-11-02","N/A","Electronic","N/A","N/A","DJ Steven, Wankelmut","N/A","N/A","N/A","N/A","35831","N/A","N/A","N/A","N/A","16101485.189999998","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","19143995","304005321","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","389106","7952743","N/A","N/A","N/A","N/A","N/A"
"Eternity","2023-02-10","N/A","Electronic","N/A","N/A","Anyma, Chris Avantgarde","N/A","N/A","N/A","N/A","36575","N/A","N/A","N/A","N/A","15799195.955","N/A","N/A","N/A","18488655","89361170","N/A","N/A","N/A","1116427","22607896","N/A","N/A","N/A","3140","N/A","N/A","N/A","N/A","21697","78599","N/A","N/A","N/A","0","447550"
"Twinkle, Twinkle, Little Star","2025-04-23","N/A","Electronic","N/A","N/A","Wazi Sleeps","N/A","N/A","N/A","N/A","37162","N/A","N/A","N/A","N/A","15560734.799999999","N/A","N/A","N/A","19980976","21037015","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Meet Her At The Love Parade - Beuk Mix","2021-08-14","N/A","Electronic","N/A","N/A","Vieze Asbak","N/A","N/A","N/A","N/A","38296","N/A","N/A","N/A","N/A","15132485.710000003","N/A","N/A","N/A","17505906","45225164","N/A","N/A","N/A","2550890","15172086","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","11422","132885","N/A","N/A","N/A","0","167576"
"Bass Powah","2025-02-13","N/A","Electronic","N/A","N/A","HOLY PRIEST, Krowdexx","N/A","N/A","N/A","N/A","38317","N/A","N/A","N/A","N/A","15122579.77","N/A","N/A","N/A","16273774","18503682","N/A","N/A","N/A","1838551","2273046","N/A","N/A","N/A","1248","N/A","N/A","N/A","N/A","585992","709444","N/A","N/A","N/A","N/A","N/A"
"POLSKA JUMPSTYLE","2023-08-07","N/A","Electronic","N/A","N/A","Mr. Polska, Natte Visstick, Vieze Asbak","N/A","N/A","N/A","N/A","38655","N/A","N/A","N/A","N/A","14990173.899999999","N/A","N/A","N/A","18890269","27935612","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","31937"
"Meet Her At The Love Parade","2024-05-17","N/A","Electronic","N/A","N/A","Dimitri Vegas & Like Mike, Maddix, Da Hool, Kiki Solvej, Dimitri Vegas","N/A","N/A","N/A","N/A","39701","N/A","N/A","N/A","N/A","14626457.570000002","N/A","N/A","N/A","9485962","26401020","N/A","N/A","N/A","7342459","71581448","N/A","N/A","N/A","2218","N/A","N/A","N/A","N/A","265625","620655","N/A","N/A","N/A","648","110728"
"Syren","2023-07-28","N/A","Electronic","N/A","N/A","Anyma, Rebūke","N/A","N/A","N/A","N/A","39800","N/A","N/A","N/A","N/A","14593386.245","N/A","N/A","N/A","16536015","55491888","N/A","N/A","N/A","1999656","7268244","N/A","N/A","N/A","1704","N/A","N/A","N/A","N/A","31077","132963","N/A","N/A","N/A","1916","615069"
"MONTAGEM RABETA - SLOWED","2025-09-19","N/A","Electronic","N/A","N/A","VXCA, SLOWERB, KRAZYMANE","N/A","N/A","N/A","N/A","40131","N/A","N/A","N/A","N/A","14475199.24","N/A","N/A","N/A","16545520","18261652","N/A","N/A","N/A","15704","849194","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","162099","164732","N/A","N/A","N/A","N/A","N/A"
"CRUSH","2024-03-15","N/A","Electronic","N/A","N/A","Yellow Claw, Natte Visstick, RHYME","N/A","N/A","N/A","N/A","40441","N/A","N/A","N/A","N/A","14382101.209999999","N/A","N/A","N/A","15057523","29205795","N/A","N/A","N/A","3281460","5101642","N/A","N/A","N/A","203","N/A","N/A","N/A","N/A","282911","482558","N/A","N/A","N/A","4195","282149"
"Lollipop","2023-06-23","N/A","Electronic","N/A","N/A","FOVOS","N/A","N/A","N/A","N/A","40689","N/A","N/A","N/A","N/A","14286795.089999998","N/A","N/A","N/A","18322073","63322961","N/A","N/A","N/A","46698","91895","N/A","N/A","N/A","1170","N/A","N/A","N/A","N/A","135563","602203","N/A","N/A","N/A","0","159910"
"Yes!","2023-03-03","N/A","Electronic","N/A","N/A","Steve Levi","N/A","N/A","N/A","N/A","41867","N/A","N/A","N/A","N/A","13889780.700000001","N/A","N/A","N/A","1225335","4064287","N/A","N/A","N/A","16114561","42865637","N/A","N/A","N/A","685","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","254322"
"The One (feat. Jocelyn Brown)","2025-04-11","N/A","Electronic","N/A","N/A","Chloé Caillet, Luke Alessi, Jocelyn Brown","N/A","N/A","N/A","N/A","42977","N/A","N/A","N/A","N/A","13536204.95","N/A","N/A","N/A","16696998","16937851","N/A","N/A","N/A","1092352","1117701","N/A","N/A","N/A","1362","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Friday, I’m In Luv","2025-03-21","N/A","Electronic","N/A","N/A","Alok, Alan Fitzpatrick, bbyclose","N/A","N/A","N/A","N/A","43007","N/A","N/A","N/A","N/A","13529252.880000003","N/A","N/A","N/A","12310560","16091586","N/A","N/A","N/A","1418645","1705321","N/A","N/A","N/A","11327","N/A","N/A","N/A","N/A","265689","273473","N/A","N/A","N/A","4216","9270"
"MONTAGEM COMA - Ultra Slowed","2025-06-06","N/A","Electronic","N/A","N/A","ANDROMEDA, elysian.","N/A","N/A","N/A","N/A","43291","N/A","N/A","N/A","N/A","13440334.370000001","N/A","N/A","N/A","13339197","14858622","N/A","N/A","N/A","884834","2237209","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","997233","1000235","N/A","N/A","N/A","N/A","N/A"
"Montagem Miau - Slowed","2025-09-20","N/A","Hip Hop","N/A","N/A","Lenar, Leonardo P","N/A","N/A","N/A","N/A","43364","N/A","N/A","N/A","N/A","13417082.900000002","N/A","N/A","N/A","15148285","692106","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","589033","594895","N/A","N/A","N/A","N/A","N/A"
"Alive - Anyma Remix","2021-07-29","N/A","Electronic","N/A","N/A","Rüfüs DU SOL, Anyma","N/A","N/A","N/A","N/A","43671","N/A","N/A","N/A","N/A","13324637.919999998","N/A","N/A","N/A","17008169","33792615","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","23","N/A","N/A","N/A","N/A","78555","352708","N/A","N/A","N/A","N/A","N/A"
"Angel in the Dark","2024-12-27","N/A","Electronic","N/A","N/A","Anyma, Massano, Nathan Nicholson","N/A","N/A","N/A","N/A","44427","N/A","N/A","N/A","N/A","13105324.704999998","N/A","N/A","N/A","12523766","22759260","N/A","N/A","N/A","2023113","4072842","N/A","N/A","N/A","7175","N/A","N/A","N/A","N/A","71058","96032","N/A","N/A","N/A","N/A","N/A"
"Last Night - Anyma x Layton Giordani Remix","2024-05-17","N/A","Electronic","N/A","N/A","Loofy, Anyma, Layton Giordani","N/A","N/A","N/A","N/A","44668","N/A","N/A","N/A","N/A","13039246.309999999","N/A","N/A","N/A","14045038","40858910","N/A","N/A","N/A","2831652","9408917","N/A","N/A","N/A","890","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","338355"
"I FOUND YOU","2024-09-13","N/A","Electronic","N/A","N/A","Switch Disco, Charlotte Haining, Felix","N/A","N/A","N/A","N/A","44946","N/A","N/A","N/A","N/A","12966398.115","N/A","N/A","N/A","5290654","13022227","N/A","N/A","N/A","2069410","4885668","N/A","N/A","N/A","26169","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","253502"
"Lay All Your Love On Me","2023-11-10","N/A","Pop","N/A","N/A","Lietru, YAMAS, Lavinia Hope, Lavinia","N/A","N/A","N/A","N/A","45032","N/A","N/A","N/A","N/A","12943603.059999997","N/A","N/A","N/A","16342966","62523227","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1097","N/A","N/A","N/A","N/A","253014","2320910","N/A","N/A","N/A","0","59166"
"Holy Atlantis","2025-10-24","N/A","Electronic","N/A","N/A","HOLY PRIEST, Netherworld","N/A","N/A","N/A","N/A","45176","N/A","N/A","N/A","N/A","12906163.66","N/A","N/A","N/A","11307675","15905938","N/A","N/A","N/A","1680090","1843608","N/A","N/A","N/A","52","N/A","N/A","N/A","N/A","872436","884389","N/A","N/A","N/A","N/A","N/A"
"Can't Get Enough","2023-09-01","N/A","Electronic","N/A","N/A","hornja, tehnik","N/A","N/A","N/A","N/A","45292","N/A","N/A","N/A","N/A","12873347.9","N/A","N/A","N/A","16396883","25815249","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","113788","346302","N/A","N/A","N/A","0","22167"
"Set Fire To The Rain (with YuB)","2025-02-14","N/A","Electronic","N/A","N/A","Lupage, Charles B, BIGMOO, YuB","N/A","N/A","N/A","N/A","45320","N/A","N/A","N/A","N/A","12864440.645","N/A","N/A","N/A","16666778","22110238","N/A","N/A","N/A","536578","593945","N/A","N/A","N/A","237","N/A","N/A","N/A","N/A","158363","408548","N/A","N/A","N/A","0","988"
"Looking For Some Girls - Radio Mix","2012-05-14","N/A","Electronic","N/A","N/A","DJ Kronic, Bombs Away","N/A","N/A","N/A","N/A","46031","N/A","N/A","N/A","N/A","12672621.810000002","N/A","N/A","N/A","23492","451140","N/A","N/A","N/A","16861968","64766038","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","395","101587","N/A","N/A","N/A","N/A","N/A"
