"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 3m","Spotify Followers Total","Spotify Streams 3m","Spotify Streams Total","Spotify Monthly Listeners 3m","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 3m","YouTube Subscribers Total","YouTube Views 3m","YouTube Views Total","YouTube Likes 3m","YouTube Likes Total","Social Rank","TikTok Followers 3m","TikTok Followers Total","TikTok Likes 3m","TikTok Views 3m","Instagram Followers 3m","Instagram Followers Total","Instagram Likes 3m","Facebook Followers 3m","Facebook Followers Total","Deezer Fans 3m","Deezer Fans Total","SoundCloud Followers 3m","SoundCloud Followers Total","SoundCloud Plays 3m","Shazam Shazams 3m","Radio Airplay Rank","Radio Airplay Spins 3m","Radio Airplay Countries with Spins 3m","Radio Airplay Stations with Spins 3m","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 3m","Beatport Track Performance Points Total"
"1","Anyma","Italy","Electronic","Universal Music Group, Warner Music Group, Big Indie Labels","2001","2436","71051","910213","94038824","1111227047","-169580","6552730","62166667","3530","56000","1040000","28500570","359167866","272731","5555962","2751","59192","2358479","459285","14444857","42629","3528945","649752","4021","455573","2893","39688","4156","112123","385563","117610","2917","26426","80","765","8","83","74","11452","10218.49173150728","161676.59748043274"
"2","HOLY PRIEST","Germany","Electronic","Big Indie Labels, Warner Music Group","2323","4344","72392","556520","80527617","357214311","553195","4642981","15129589","7518","30000","206000","13208565","51489888","191789","963883","1263","98265","1705126","864346","9518949","140766","1239696","1228876","8641","32310","5837","30312","11485","129336","2566683","16903","31601","1451","18","38","2925","38","31","3926","124.15763300609423","1224.0560844051704"
"3","Charlotte de Witte","Belgium","Electronic","Big Indie Labels","2619","6419","48717","1316621","24603466","504784703","83360","1910098","24380991","6956","22000","949000","8535679","193002782","101167","2433209","738","25906","1634377","234382","4300031","237571","4685925","1805467","34466","3174742","5137","153722","10743","500171","1154364","26856","11508","5320","38","198","139","136","84","11731","1177.2111464995908","111362.65982468305"
"4","DJ Dime","United States","Electronic","N/A","2979","185149","24","1319","171704","1970095","-10705","11939","260377","1064","580000","1410000","4636553","53625812","5402","454131","69026","-6","23670","0","222","18081","130968","102","-6","1105","1","32","-2","7232","3353","8","171073","25","2","3","41798","34","0","0","16.081025593350713","18.11160528855052"
"5","Paul Kalkbrenner","Germany","Electronic","Sony Music Entertainment","3187","3634","21575","1382093","50776717","1479825478","-493483","3414863","18485201","6974","7000","741000","9221881","596832612","49625","3107234","7354","275","165173","3311","231379","7962","1031229","40006","-6734","2452171","6742","712452","3332","445837","472578","47372","1435","59826","75","1458","2620","225","41","2483","98.0443362314409","11394.334501994008"
"6","Boris Brejcha","Germany","Electronic","Big Indie Labels, Sony Music Entertainment","3751","6361","31034","1657437","35900457","1089716711","-10326","1721652","13307772","5163","10000","1380000","12247472","518232173","80472","4832211","2597","951","354991","11184","495653","6481","1954068","204605","-5741","1733185","3973","258916","7001","803959","1424556","23499","5653","11699","168","684","415","642","168","13462","1085.1991538343398","45466.35241966041"
"7","elysian.","United Kingdom","Electronic","Big Indie Labels","4527","4865","6941","21449","58621641","182522663","602060","6002874","16531380","4055","18000","242000","20409184","101556852","144263","1139576","76589","2","206","-4","255","5","25191","838","-105","14251","151","477","473","316815","2864716","58848","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"8","Bennett","Germany","Electronic","Warner Music Group, Universal Music Group, Big Indie Labels, Sony Music Entertainment","4709","1769","12806","322070","74264624","1131954275","-52631","7272302","91347172","10210","3000","188000","13582845","178977749","61218","1491291","22280","-147","122210","2136","249475","-140","84473","7187","4","319","N/A","N/A","648","18609","428341","23366","5459","13395","59","542","971","15","7","1149","197.0521485420588","5772.9004555823085"
"9","Sara Landry","United States","Electronic","Big Indie Labels","4742","8265","19463","436207","15428478","182127676","-530646","1160159","11672970","20744","8000","153000","1759197","16467686","27553","400483","2747","9913","880094","210976","1586516","38597","1439936","546893","9791","201129","1070","16881","5756","166303","509604","3469","40440","795","25","54","4065","76","43","3652","104.55813059150645","1477.8431189722976"
"10","HBz","Germany","Electronic","Universal Music Group, Big Indie Labels, Sony Music Entertainment, BMG","4952","5039","9878","434579","61395614","1449020629","-79763","3201349","18760402","5005","0","1010000","17863686","1136281411","91931","9935067","13085","6356","351922","116708","1105686","4711","178780","81955","98","27494","1449","48302","383","46638","345042","8214","5395","16262","44","398","3978","148","16","353","169.74535302301442","900.3927019391767"
"11","Amelie Lens","Belgium","Electronic","Big Indie Labels, Universal Music Group, Sony Music Entertainment","5064","9009","18439","761020","14213595","255312407","116230","1378117","25009956","16452","6000","488000","2011104","88281043","22369","1665377","2342","18199","793844","148043","1853253","24876","2706662","999176","26499","1610907","2875","98476","5194","381696","567902","8057","18334","2870","35","155","1125","87","60","5639","407.8286648707826","51789.66778434073"
"12","Padre Guilherme","Portugal","Electronic","Big Indie Labels","5177","33371","35539","250260","4766510","13508557","-43908","225271","187675","11199","29000","131000","7075084","10194631","83228","170515","122","152676","2358095","1954943","20563187","167641","2816070","455720","106241","690227","1177","6811","1706","12306","39520","1962","87817","149","11","13","N/A","N/A","N/A","N/A","N/A","N/A"
"13","Maddix","Netherlands","Electronic","Big Indie Labels, Warner Music Group, Sony Music Entertainment","5464","3464","10420","234129","52946763","951035333","266751","4644180","50979487","17018","7000","152000","4246568","71660605","57626","1371397","5600","4118","472602","62941","1246132","12060","543866","185688","23935","272733","1170","33968","2304","92099","785453","21168","7239","10797","53","316","121","200","104","14228","1494.2575270467028","38861.91980070836"
"14","Miss Monique","Ukraine","Electronic","Big Indie Labels, Universal Music Group, Warner Music Group","5750","12018","17274","402439","14106169","203142112","83169","1066150","17718879","7071","10000","1280000","7846338","318740331","79642","4390614","4387","14327","438168","144028","1346521","35740","1104376","436926","7458","503380","1403","21864","4583","179124","527711","9264","12139","4977","40","188","194","119","69","4206","1391.4263207121876","32408.7858491328"
"15","Carl Cox","United Kingdom","Electronic","BMG, Big Indie Labels, Universal Music Group, Sony Music Entertainment, Warner Music Group","5847","11232","19173","897072","8935392","290659734","205986","1178240","8874540","24532","7000","220000","1171119","17439091","20400","213540","2409","17505","348296","118076","1416508","41144","2523356","507386","33710","3038224","1434","229546","5419","575339","180942","4601","13797","4311","43","246","540","350","90","5005","620.8221958415912","54642.44683327718"
"16","Cyran","United States","Electronic","Big Indie Labels","6873","289242","-30","8587","37105","1256627","66","1118","54929","6221","12000","764000","11547035","344299594","205912","8406250","1231","-5353","3024189","70802","50704292","34575","1269885","325008","54212","499850","10","407","27","4671","19962","2","365735","6","2","2","78386","50","2","9","3.6821991543135617","44.3485658724339"
"17","Lilly Palmer","Netherlands","Electronic","Big Indie Labels, Universal Music Group","6981","12591","15622","231422","14931984","165224391","30665","1268938","13275483","14479","12000","278000","4695835","58129701","69677","1305692","2745","14359","660660","78955","2307804","21523","1710549","126507","117874","926218","1252","9467","3188","78834","407621","2072","11033","7509","32","151","404","71","38","2768","328.2870463366046","19914.830555083077"
"18","Novah","Belgium","Electronic","Universal Music Group, BMG, Big Indie Labels","7042","12942","75595","224814","15373450","34442471","232489","1444257","5530963","N/A","N/A","N/A","N/A","N/A","N/A","N/A","384","9248","847866","360475","14432618","791764","1843833","475189","1423","7955","N/A","N/A","12681","59143","387831","3851","425188","2","2","2","N/A","N/A","N/A","N/A","N/A","N/A"
"19","Nicolas Julian","Germany","Electronic","Sony Music Entertainment","7236","6875","8235","167336","29591965","405783986","-237567","2440777","11778844","15175","4000","192000","4745556","83632853","49224","1485992","7210","-945","2427721","130169","4626848","15891","263259","69253","23949","28266","671","5181","2114","63251","657045","8696","38380","1051","18","65","2393","37","18","2346","210.66096839520455","1540.817801684715"
