"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 1m","Spotify Followers Total","Spotify Streams 1m","Spotify Streams Total","Spotify Monthly Listeners 1m","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 1m","YouTube Subscribers Total","YouTube Views 1m","YouTube Views Total","YouTube Likes 1m","YouTube Likes Total","Social Rank","TikTok Followers 1m","TikTok Followers Total","TikTok Likes 1m","TikTok Views 1m","Instagram Followers 1m","Instagram Followers Total","Instagram Likes 1m","Facebook Followers 1m","Facebook Followers Total","Deezer Fans 1m","Deezer Fans Total","SoundCloud Followers 1m","SoundCloud Followers Total","SoundCloud Plays 1m","Shazam Shazams 1m","Radio Airplay Rank","Radio Airplay Spins 1m","Radio Airplay Countries with Spins 1m","Radio Airplay Stations with Spins 1m","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 1m","Beatport Track Performance Points Total"
"25","cassö","United Kingdom","Electronic","Sony Music Entertainment, Warner Music Group","8417","1708","2246","102964","17547963","1273326069","-119319","7551366","110382671","30866","200","27400","746181","37186368","3003","225896","99445","-70","44628","751","1396","206","17739","851","N/A","N/A","117","6656","81","33510","336906","22649","17969","1144","46","159","678","18","9","967","55.090332436452584","8718.148883612364"
"26","Niklas Dee","Germany","Electronic","Big Indie Labels, Universal Music Group, Sony Music Entertainment, Warner Music Group, BMG","8434","2777","1598","93270","16804406","1063585568","7822","4930667","74824252","28438","400","30000","1077477","50419047","4777","308093","18043","1803","150498","105333","1475996","16213","110644","16499","0","110","110","11044","259","29212","223458","4614","10443","1793","43","215","3644","76","6","174","77.46170974536301","1109.9157759359007"
"27","Reinier Zonneveld","Netherlands","Electronic","Big Indie Labels","8544","6456","1366","207886","7613734","297122220","734200","2436911","79360959","36240","1","832","86654","20868052","987","355488","20465","454","28766","5903","1181134","14924","529049","11627","-354","308691","140","24156","383","144201","131533","243124","14263","1622","41","192","467","405","158","7787","268.14089855848255","89365.42907381452"
"28","KI/KI","Netherlands","Electronic","Big Indie Labels, Warner Music Group, Sony Music Entertainment, Universal Music Group","8862","7424","3977","113435","7267927","84589631","-154511","2107724","54096978","21818","1500","29300","201941","2916699","2427","57480","16546","3386","177140","74938","384130","103824","467205","88828","215","49995","N/A","N/A","2024","91715","330362","12342","13226","1340","32","124","3320","22","9","898","114.61348613630315","862.6690837781189"
"29","Lavinia Hope","Germany","Pop","Big Indie Labels, Universal Music Group, Sony Music Entertainment, Warner Music Group","9075","2440","1314","86521","22957601","440401856","-926635","6762576","81520780","N/A","N/A","N/A","N/A","N/A","N/A","N/A","59579","0","47500","0","0","14","96795","1492","N/A","N/A","3","138","N/A","N/A","N/A","5516","21058","934","34","145","N/A","N/A","N/A","N/A","N/A","N/A"
"30","Nico Moreno","France","Electronic","N/A","9278","12403","3936","343369","4000841","175090771","118366","1213316","8668570","42138","600","77000","92434","10230466","1185","215477","4520","2508","660825","145052","686770","70701","944316","257124","1988","72335","430","24458","1050","150569","41198","3893","116830","35","6","15","5232","57","22","2090","42.96503759514309","742.39540715422"
"31","Fantasm","France","Electronic","Big Indie Labels, BMG","9324","15302","6378","271949","8123829","99225521","-86738","1109365","3005647","25866","2300","38700","25565","565008","524","22307","3334","2459","700208","154288","783343","37265","566255","51081","N/A","N/A","404","9391","2091","107275","1038682","3707","N/A","N/A","N/A","N/A","9464","29","15","698","44.559186723737824","190.34963030770126"
"32","BOVSKI","Austria","Electronic","Universal Music Group, Big Indie Labels, BMG, Warner Music Group","9614","7465","2210","53556","12927539","142339466","-194835","2625015","19184100","23620","300","25200","696926","13217668","4661","151051","8010","994","128462","35941","82356","3613","41720","8442","N/A","N/A","64","1251","440","19011","323925","5344","51155","245","11","40","43313","8","0","0","14.619719389127654","17.84224582101269"
"33","DISHYPE","Colombia","Electronic","N/A","10096","23053","3999","81101","4434138","49315669","-19817","749208","922966","20993","2500","43900","962110","10385017","13172","199113","1326","5789","388643","214273","2027499","17742","59710","2053","11040","43367","40","620","95","1163","12225","3984","57352","77","6","7","35139","19","0","0","21.929569889987416","35.886490437286675"
"34","Layton Giordani","United States","Electronic","Big Indie Labels, Universal Music Group","10725","8056","11592","146601","7036334","283451624","57862","2052036","25243732","106793","N/A","N/A","N/A","N/A","N/A","N/A","20204","N/A","N/A","N/A","N/A","4952","230270","32231","-50","117915","89","8480","1648","71684","255135","30207","10987","1905","53","208","28","122","85","14510","3140.309201218849","173221.06452610245"
"35","Joris Sava","Germany","Electronic","Sony Music Entertainment","10940","34199","411","39666","726666","70377778","-18899","301938","2785360","9330","3000","224000","2518311","147003700","90766","8696746","2613","9278","2234578","1265062","3195002","86558","576322","180208","N/A","N/A","38","1232","N/A","N/A","N/A","199","82372","86","3","32","63322","3","0","0","6.263837935419641","8.327745362647443"
"36","Adam Beyer","Sweden","Electronic","Big Indie Labels","11012","12342","2360","377113","2855189","232884865","-110480","1001105","19113608","61338","N/A","N/A","N/A","N/A","N/A","N/A","7587","224","65935","4826","135862","5309","897919","30179","-1185","1190757","292","106365","1051","575310","297038","9786","13911","1505","34","177","78","334","127","14195","1718.8924236097841","151875.2801588252"
