"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers Total","Spotify Streams Total","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers Total","YouTube Views Total","YouTube Likes Total","Social Rank","TikTok Followers Total","Instagram Followers Total","Facebook Followers Total","Deezer Fans Total","SoundCloud Followers Total","Radio Airplay Rank","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points Total"
"11","Amelie Lens","Belgium","Electronic","Big Indie Labels, Universal Music Group, Sony Music Entertainment","5064","9009","761020","255312407","1378117","25009956","16452","488000","88281043","1665377","2342","793844","2706662","1610907","98476","381696","18334","1125","87","60","5639","51789.66778434073"
"12","Padre Guilherme","Portugal","Electronic","Big Indie Labels","5177","33371","250260","13508557","225271","187675","11199","131000","10194631","170515","122","2358095","2816070","690227","6811","12306","87817","N/A","N/A","N/A","N/A","N/A"
"13","Maddix","Netherlands","Electronic","Big Indie Labels, Warner Music Group, Sony Music Entertainment","5464","3464","234129","951035333","4644180","50979487","17018","152000","71660605","1371397","5600","472602","543866","272733","33968","92099","7239","121","200","104","14228","38861.91980070836"
"14","Miss Monique","Ukraine","Electronic","Big Indie Labels, Universal Music Group, Warner Music Group","5750","12018","402439","203142112","1066150","17718879","7071","1280000","318740331","4390614","4387","438168","1104376","503380","21864","179124","12139","194","119","69","4206","32408.7858491328"
"15","Carl Cox","United Kingdom","Electronic","BMG, Big Indie Labels, Universal Music Group, Sony Music Entertainment, Warner Music Group","5847","11232","897072","290659734","1178240","8874540","24532","220000","17439091","213540","2409","348296","2523356","3038224","229546","575339","13797","540","350","90","5005","54642.44683327718"
"16","Cyran","United States","Electronic","Big Indie Labels","6873","289242","8587","1256627","1118","54929","6221","764000","344299594","8406250","1231","3024189","1269885","499850","407","4671","365735","78386","50","2","9","44.3485658724339"
"17","Lilly Palmer","Netherlands","Electronic","Big Indie Labels, Universal Music Group","6981","12591","231422","165224391","1268938","13275483","14479","278000","58129701","1305692","2745","660660","1710549","926218","9467","78834","11033","404","71","38","2768","19914.830555083077"
"18","Novah","Belgium","Electronic","Universal Music Group, BMG, Big Indie Labels","7042","12942","224814","34442471","1444257","5530963","N/A","N/A","N/A","N/A","384","847866","1843833","7955","N/A","59143","425188","N/A","N/A","N/A","N/A","N/A"
"19","Nicolas Julian","Germany","Electronic","Sony Music Entertainment","7236","6875","167336","405783986","2440777","11778844","15175","192000","83632853","1485992","7210","2427721","263259","28266","5181","63251","38380","2393","37","18","2346","1540.817801684715"
"20","Tribbs","Poland","Electronic","Big Indie Labels, Sony Music Entertainment, Universal Music Group, Warner Music Group","8091","3465","174496","793796862","3764095","65159702","14551","311000","281418619","1462890","15557","712119","180060","154085","3383","1494","8357","3027","86","2","121","1261.4647088486545"
"21","FAST BOY","Germany","Electronic","Universal Music Group, Warner Music Group, Big Indie Labels, Sony Music Entertainment","8245","2430","63992","1386097022","4662468","88190915","18040","33000","163635968","1041849","72761","255409","31824","821","3687","N/A","876","1435","55","17","814","6080.0157307297395"
"22","Deborah De Luca","Italy","Electronic","Big Indie Labels, Warner Music Group, Sony Music Entertainment, Universal Music Group","8301","13093","583051","298053529","821199","11766958","18710","522000","113548267","1472253","3829","1649663","2866996","2672266","101951","328252","30824","716","340","88","3930","26065.986004609967"
"23","itsAirLow","Germany","Electronic","N/A","8328","60192","1485","13086869","115781","4386567","2181","1560000","1043573507","5227451","601664","1117","496","N/A","134","54","239687","30113","42","0","0","49.79326140820496"
"24","Luca-Dante Spadafora","Germany","Electronic","Universal Music Group, Big Indie Labels, Sony Music Entertainment","8333","6393","180058","628244055","2518997","14317290","6510","275000","256117050","5921400","25022","1264","169059","N/A","12907","7202","9061","4254","51","4","106","708.1727754164718"
"25","cassö","United Kingdom","Electronic","Sony Music Entertainment, Warner Music Group","8417","1708","102964","1273326069","7551366","110382671","30866","27400","37186368","225896","99445","44628","17739","N/A","6656","33510","17969","678","18","9","967","8718.148883612364"
"26","Niklas Dee","Germany","Electronic","Big Indie Labels, Universal Music Group, Sony Music Entertainment, Warner Music Group, BMG","8434","2777","93270","1063585568","4930667","74824252","28438","30000","50419047","308093","18043","150498","110644","110","11044","29212","10443","3644","76","6","174","1109.9157759359007"
"27","Reinier Zonneveld","Netherlands","Electronic","Big Indie Labels","8544","6456","207886","297122220","2436911","79360959","36240","832","20868052","355488","20465","28766","529049","308691","24156","144201","14263","467","405","158","7787","89365.42907381452"
"28","KI/KI","Netherlands","Electronic","Big Indie Labels, Warner Music Group, Sony Music Entertainment, Universal Music Group","8862","7424","113435","84589631","2107724","54096978","21818","29300","2916699","57480","16546","177140","467205","49995","N/A","91715","13226","3320","22","9","898","862.6690837781189"
"29","Lavinia Hope","Germany","Pop","Big Indie Labels, Universal Music Group, Sony Music Entertainment, Warner Music Group","9075","2440","86521","440401856","6762576","81520780","N/A","N/A","N/A","N/A","59579","47500","96795","N/A","138","N/A","21058","N/A","N/A","N/A","N/A","N/A"
"30","Nico Moreno","France","Electronic","N/A","9278","12403","343369","175090771","1213316","8668570","42138","77000","10230466","215477","4520","660825","944316","72335","24458","150569","116830","5232","57","22","2090","742.39540715422"
"31","Fantasm","France","Electronic","Big Indie Labels, BMG","9324","15302","271949","99225521","1109365","3005647","25866","38700","565008","22307","3334","700208","566255","N/A","9391","107275","N/A","9464","29","15","698","190.34963030770126"
"32","BOVSKI","Austria","Electronic","Universal Music Group, Big Indie Labels, BMG, Warner Music Group","9614","7465","53556","142339466","2625015","19184100","23620","25200","13217668","151051","8010","128462","41720","N/A","1251","19011","51155","43313","8","0","0","17.84224582101269"
"33","DISHYPE","Colombia","Electronic","N/A","10096","23053","81101","49315669","749208","922966","20993","43900","10385017","199113","1326","388643","59710","43367","620","1163","57352","35139","19","0","0","35.886490437286675"
"34","Layton Giordani","United States","Electronic","Big Indie Labels, Universal Music Group","10725","8056","146601","283451624","2052036","25243732","106793","N/A","N/A","N/A","20204","N/A","230270","117915","8480","71684","10987","28","122","85","14510","173221.06452610245"
"35","Joris Sava","Germany","Electronic","Sony Music Entertainment","10940","34199","39666","70377778","301938","2785360","9330","224000","147003700","8696746","2613","2234578","576322","N/A","1232","N/A","82372","63322","3","0","0","8.327745362647443"
"36","Adam Beyer","Sweden","Electronic","Big Indie Labels","11012","12342","377113","232884865","1001105","19113608","61338","N/A","N/A","N/A","7587","65935","897919","1190757","106365","575310","13911","78","334","127","14195","151875.2801588252"
"37","southstar","Germany","Electronic","Sony Music Entertainment, Big Indie Labels, Universal Music Group","11114","4497","156864","750834087","3258747","37659908","25431","78400","73322119","702721","44547","70091","73511","N/A","7034","44668","5898","1816","45","10","686","4266.758519069791"
"38","Marie Vaunt","United States","Electronic","Big Indie Labels","11308","15480","55923","62278417","1450034","11418653","69153","17700","1100951","33479","4902","67037","355022","173764","1887","22148","41589","226","88","61","3423","22753.9194612746"
"39","POLTERGST","Netherlands","Electronic","Big Indie Labels","11406","6891","76902","186410162","2877489","24795769","N/A","N/A","N/A","N/A","15062","363909","210172","N/A","3172","10506","26134","2069","25","11","874","2310.3013443829022"
"40","Alan Fitzpatrick","United Kingdom","Electronic","Big Indie Labels, Universal Music Group, Warner Music Group","11505","9809","155627","206538927","2900824","21157281","53091","44600","27591975","387487","19074","17014","271396","305676","28638","186171","19385","606","400","165","8434","71508.68291509758"
"41","Creeds","France","Electronic","Big Indie Labels, Sony Music Entertainment, Universal Music Group, Warner Music Group","11772","3183","163720","686212786","3923868","82284607","57464","26200","2892000","62627","31955","51467","121852","28817","16978","51102","9233","2484","90","29","3165","1975.7153914205987"
"42","Green Velvet","United States","Electronic","Big Indie Labels, Warner Music Group","11817","10706","266670","358548382","1365606","19242825","31489","94500","80110438","913752","16071","4802","350038","512950","42117","248355","11435","45","509","182","19048","323064.16577090963"
"43","Neptunica","Germany","Electronic","Big Indie Labels, Universal Music Group, Sony Music Entertainment","11943","6126","78903","761312257","2969457","15573456","40885","30600","32732785","384258","26017","88850","94530","25437","7467","12064","6361","4705","161","21","308","853.1856496265746"
"44","Eli Brown","United Kingdom","Electronic","Big Indie Labels, Universal Music Group, Sony Music Entertainment, Warner Music Group","11966","6236","183036","547989290","1939527","47919934","27829","64100","33239860","480697","20179","42531","200043","34995","8289","67020","10750","54","209","125","14853","201120.33644101082"
"45","Charles B","France","Electronic","Big Indie Labels, Warner Music Group, Sony Music Entertainment","12072","11155","58757","76857814","1891449","25245165","16351","57400","7132799","144215","3485","583613","843783","51254","2565","24344","131415","6466","92","12","285","979.7440164493028"
"46","Klangkuenstler","Germany","Electronic","N/A","12101","18173","247929","150875204","736933","4757737","23977","132000","22734961","571000","4964","108248","775197","169012","37012","218546","30957","4118","184","66","7654","48007.90815005971"
"47","2 Engel & Charlie","Germany","Electronic","Big Indie Labels, Universal Music Group, BMG, Sony Music Entertainment","12368","8397","64396","412518150","1968621","9495015","N/A","N/A","N/A","N/A","21757","75194","45157","N/A","7951","N/A","17305","16782","38","6","123","91.3678065297659"
"48","New Beat Order","Argentina","Electronic","Big Indie Labels, BMG, Sony Music Entertainment, Universal Music Group, Warner Music Group","12696","6725","56370","416743815","3042713","38668580","33186","14500","20272492","271663","19191","77578","51424","2263","1426","18769","29404","12652","117","0","0","236.65358474610787"
"49","Supermode","Sweden","Electronic","Big Indie Labels","13093","3604","64550","640921932","4456995","53536502","25789","N/A","N/A","N/A","N/A","N/A","N/A","N/A","4741","23","6055","220","12","7","2842","26565.358616582398"
"50","Vieze Asbak","Netherlands","Electronic","Big Indie Labels","13263","7067","225336","464034884","2833668","4473157","35579","56500","18372083","276687","17029","N/A","173348","N/A","6756","32269","69743","N/A","N/A","N/A","N/A","N/A"
"51","Nina Kraviz","Russian Federation","Electronic","Big Indie Labels, Sony Music Entertainment, Universal Music Group","13464","27218","477080","114552366","283644","4617667","27574","193000","53662683","754923","7420","164175","2052629","1908904","130955","484403","36880","6320","213","52","2166","8585.337306451289"
"52","Nic Johnston","Germany","Electronic","Big Indie Labels","13662","10834","82373","135145855","1724311","13403660","N/A","N/A","N/A","N/A","11386","269630","171555","6759","2156","25514","77216","19288","36","2","72","76.51979339424766"
"53","horsegiirL","Germany","Pop","Warner Music Group, Big Indie Labels","14102","15118","168599","106025789","1074010","8550094","N/A","N/A","N/A","N/A","7986","440666","322372","N/A","4041","30815","39064","3276","37","4","152","1330.6944522147344"
"54","Massano","United Kingdom","Electronic","Big Indie Labels, Universal Music Group, Sony Music Entertainment","14208","13518","175304","174064009","1249764","8703872","28739","63000","24251930","388596","12837","63705","410394","74631","7207","56516","19442","79","71","57","4511","58724.64083337949"
"55","Tiscore","Germany","Electronic","Big Indie Labels, Sony Music Entertainment, BMG, Universal Music Group, Warner Music Group","14244","9825","40809","335696249","1741598","11151645","58787","9930","12535990","113971","16223","203770","47886","2235","2086","1741","11319","9809","147","4","83","561.1181693504317"
"56","N'to","France","Electronic","Sony Music Entertainment, Big Indie Labels","14258","9556","343681","498382592","1475270","7466703","22312","161000","104639904","1044687","37470","18456","108569","135719","104744","155776","25436","2261","186","33","2599","8314.787749649098"
"57","NOISETIME","Germany","Electronic","Universal Music Group, Big Indie Labels, Sony Music Entertainment, Warner Music Group, BMG","14297","15215","88771","176699106","1356606","5068491","22829","80100","52336771","523074","10970","707615","207907","17696","4255","35097","55089","17788","53","2","35","116.77879328590738"
"58","CULT MEMBER","Canada","Electronic","Big Indie Labels","14497","9204","120777","178893116","2166626","993134","N/A","N/A","N/A","N/A","258171","N/A","14535","N/A","2590","17778","171889","N/A","N/A","N/A","N/A","N/A"
"59","Henge","United Kingdom","Electronic","N/A","14549","55813","60727","9887771","244321","117635","16276","50000","9661050","180262","26509","N/A","171171","93508","1794","1303","93224","111090","19","0","0","10.278089835023813"
"60","CERES","Brazil","Electronic","Big Indie Labels, Sony Music Entertainment, Universal Music Group, Warner Music Group","14742","3637","35879","433816488","4043199","73061003","49727","11400","6004130","63989","71960","64702","38000","384","1725","6267","31219","1742","151","16","565","2553.3496712487017"
"61","Enrico Sangiuliano","Italy","Electronic","Big Indie Labels","14788","12160","223398","268255539","1171861","9360693","36398","95900","44467516","596506","11519","31473","477188","388113","20177","136321","20163","247","125","66","11990","132212.7200902593"
"62","Ewan McVicar","United Kingdom","Electronic","Sony Music Entertainment, Big Indie Labels, BMG","14899","13190","69631","169329567","1581615","21176970","54588","16100","22950813","121783","17579","113495","203530","35608","1349","47737","11198","637","57","17","1625","19253.09314345375"
"63","Vitalic","France","Electronic","Big Indie Labels, Universal Music Group","15058","16026","355054","303868986","971677","4519545","21698","160000","136294452","1034153","22187","9478","105898","305831","336451","94897","13562","6789","277","34","2158","1873.9347675625254"
"64","Sonny Wern","Netherlands","Electronic","Universal Music Group, Big Indie Labels, Sony Music Entertainment","15145","6185","169655","456626775","2588877","23207031","45706","73100","32354830","926742","20996","331093","171657","221297","3165","26656","19037","7184","67","3","61","306.0280245932617"
"65","PET3RPUNX","Italy","Electronic","Big Indie Labels, BMG, Universal Music Group","15334","10143","24052","130180438","2013187","25103216","38593","8340","18310969","91073","6017","51896","1200","N/A","1097","5202","81960","18119","38","1","2","63.779296011007624"
"66","elMefti","Germany","Electronic","Big Indie Labels, Warner Music Group, Universal Music Group","15535","7903","19538","159977042","3117964","6885430","102258","2290","39363","763","55613","12683","37205","417","1012","18783","429222","5328","39","26","2170","1049.592454036855"
"67","Felix Harrer","Germany","Electronic","Big Indie Labels, Universal Music Group","15537","10235","62708","184331619","1834071","9854339","39044","37200","15070165","337313","5595","193537","153046","24431","3102","20781","13645","4275","91","3","62","808.0572507226015"
"68","Richie Hawtin","Canada","Electronic","Big Indie Labels, Sony Music Entertainment","15615","37427","298287","45717909","135177","7051219","29221","183000","40066687","447561","8214","37170","833008","1407766","81314","466677","84954","10387","392","19","645","5322.579246500978"
"69","I Hate Models","France","Electronic","Universal Music Group, Big Indie Labels","15724","23180","312914","104404342","441180","2628986","36219","143000","11945301","247579","4936","340040","1089092","166336","25864","194302","113244","1776","67","17","2081","3532.82214157162"
"70","Nic Fanciulli","United Kingdom","Electronic","Big Indie Labels, Sony Music Entertainment, Warner Music Group, Universal Music Group","15726","13703","94705","144215873","1137886","13965801","47440","37100","21186153","199563","19722","7551","263608","528268","30822","171125","12753","75","248","71","6073","97397.84575745967"
"71","PMX SoundZ","Germany","Electronic","N/A","15771","343365","1022","551723","1509","26593","3118","799000","875231313","25132197","213393","241","6892","6887","604","3195","377913","29257","124","1","11","181.79103036523105"
"72","Odymel","Belgium","Electronic","Big Indie Labels, Sony Music Entertainment","15801","18216","41995","64105043","969856","5648981","42145","13100","3471340","53337","30441","33005","68483","N/A","5460","38460","36893","1988","24","12","1123","1873.1212614422484"
"73","VXCA","N/A","Electronic","Big Indie Labels","15865","13844","16007","65621469","2304560","810970","N/A","N/A","N/A","N/A","779795","N/A","129","N/A","268","120","N/A","31503","11","0","0","25.82989747885726"
"74","Rockmax","Germany","Electronic","Other Indie / Unsigned","16092","694222","213","34974","114","293","6399","45000","160428514","1393673","381367","N/A","1998","2168","39","148","394273","78112","20","0","0","8.586384610776973"
"75","Tiefundton","Germany","Electronic","Big Indie Labels, Universal Music Group, Sony Music Entertainment","16118","49078","67541","47920498","235339","691321","11346","150000","108937014","1347520","19233","64080","46589","28364","3988","73121","46285","45839","14","2","16","24.842221938465297"
"76","Space 92","France","Electronic","Big Indie Labels","16169","14462","119463","181369223","962227","17132358","41579","45900","15044348","300207","29983","26106","248563","31800","10582","97673","16387","50","69","61","12345","130372.03601571512"
"77","Mathame","Italy","Electronic","Universal Music Group, Sony Music Entertainment, Warner Music Group","16223","11976","194498","207535506","1154453","21653621","24638","66000","33315749","436799","18447","136637","729894","89657","10737","63858","13439","761","95","48","1859","17284.683933321714"
"78","Pegassi","Belgium","Electronic","Sony Music Entertainment, Universal Music Group","16595","21589","53600","62525619","807976","4859687","52388","8440","1496235","28580","11209","44571","123309","3111","2528","66628","63739","2216","31","8","696","1891.0764695650332"
"79","Danny Avila","Spain","Electronic","Big Indie Labels, Universal Music Group","16784","20895","31872","146338585","524542","14071671","13248","178000","150092181","1507774","32668","28500","423502","N/A","54154","113595","13627","1095","103","56","3232","8133.81299759965"
"80","UMEK","Slovenia","Electronic","Big Indie Labels, BMG","16910","33777","173533","121375147","209012","6780888","38070","109000","62017354","646661","17395","7769","116395","2007418","183335","235656","24060","286","702","195","13280","172246.09106556754"
"81","Indira Paganotto","Spain","Electronic","Big Indie Labels, Sony Music Entertainment","17020","24941","204507","59180157","398647","5987920","34849","100000","8702694","210385","6134","6397","1747443","91344","8183","83286","62993","3084","97","26","2490","2326.2821826278678"
"82","Kölsch","Denmark","Electronic","Big Indie Labels, Universal Music Group, Sony Music Entertainment, Warner Music Group","17376","12321","269688","339860905","1045689","20035513","49109","28600","29339014","239030","26416","2732","465426","340768","79006","206224","13583","437","309","119","5158","49761.692435392586"
"83","Booka Shade","Germany","Electronic","Big Indie Labels","17382","13076","250523","267353220","927539","19299129","49554","41000","32994467","216547","31226","N/A","83757","338486","73750","169892","9188","1042","841","154","5059","40171.43487773818"
"84","Schiller","Germany","Electronic","Sony Music Entertainment, Universal Music Group, Big Indie Labels","17413","31091","167549","220295710","415863","2657832","16891","226000","141532320","1052284","32567","N/A","379967","143874","46123","37862","4115","13792","89","1","47","196.61835325798492"
"85","Macon","Germany","Electronic","Universal Music Group, Big Indie Labels, Warner Music Group, BMG","17437","9568","52820","238994710","1724980","8285122","23176","44700","77249653","601485","80070","91200","27867","522","1035","65070","68573","9315","29","6","193","300.9167666001171"
"86","Technoblazer","Switzerland","Electronic","Other Indie / Unsigned","17650","513057","1046","71172","1","8386","10582","172000","159799229","1735342","11759","466783","1124763","93661","33","20157","N/A","N/A","N/A","N/A","N/A","N/A"
"87","DUEJA","Germany","Pop","Universal Music Group, Big Indie Labels","18064","39794","55182","56935112","315846","1113920","16344","100000","44382935","821286","20905","254047","75733","5829","2060","N/A","84363","N/A","N/A","N/A","N/A","N/A"
"88","Fatima Hajji","Spain","Electronic","Big Indie Labels","18206","61636","128605","30949165","111998","1096015","21012","434000","179906401","3008888","8272","1034949","703944","602380","15630","95876","75965","5918","118","27","577","2536.9152971524077"
"89","Kevin de Vries","Germany","Electronic","Big Indie Labels, Universal Music Group, Warner Music Group","18291","14052","172529","162386888","991885","10816945","103976","10000","3009475","64647","26460","2","295325","67740","9043","72072","14038","77","134","46","4267","57248.659816913896"
"90","Agents of Time","Italy","Electronic","Big Indie Labels, Universal Music Group, BMG","18305","14719","140261","118482652","957126","17934294","40018","43100","15322928","210961","11919","15161","272357","101002","9497","77320","17243","653","144","51","1861","14920.258315140025"
"91","The Rocketman","Netherlands","Electronic","Big Indie Labels","18364","11965","32138","105761733","1581180","14167062","54548","14800","1176462","31899","84284","20009","22449","948","1459","13903","83027","1023","145","21","1947","5705.140212430208"
"92","DJSM","Italy","Electronic","Big Indie Labels, Sony Music Entertainment","18412","7375","74168","438225623","2264371","16430020","91500","1650","78486","2210","173888","N/A","18659","N/A","1675","37178","21486","7321","83","4","253","478.53966786075244"
"93","Tale Of Us","Italy","Electronic","Big Indie Labels, Sony Music Entertainment, Universal Music Group","18517","16751","489389","233231646","593149","6267294","47838","173","52507701","545826","13695","49979","1341676","631841","60523","445115","55677","2731","157","59","3794","46484.18449432984"
"94","Lūcadelic","Germany","Electronic","Other Indie / Unsigned","18930","24125","9748","23982253","928554","386515","34559","8060","8076809","144327","N/A","N/A","N/A","N/A","N/A","886","315300","N/A","N/A","N/A","N/A","N/A"
"95","Zombic","Germany","Electronic","Universal Music Group, Big Indie Labels, Sony Music Entertainment, BMG","19053","9958","23673","337253776","1631649","15416585","17791","7920","82415194","441023","235358","14340","4389","82","876","5572","23831","11494","122","1","24","283.58048334634543"
"96","The Advocate","Ukraine","Electronic","N/A","19136","136667","4409","5896219","29896","720341","7609","155000","1582990","13007","140323","36","29399","2764","294","6673","95262","5308","38","12","322","1495.459268951566"
"97","Alt8","Ireland","Electronic","Big Indie Labels, Universal Music Group","19166","21878","16830","36423509","502746","3886252","75644","7180","583187","13055","28358","10090","56424","6752","985","15359","240425","8905","60","32","1515","274.2685314657226"
"98","Valexus","Germany","Electronic","Universal Music Group, Sony Music Entertainment, Big Indie Labels","19217","8091","33346","270789909","2156970","13970573","33394","20200","22728922","201462","55065","42544","2316","N/A","1343","N/A","50596","N/A","N/A","N/A","N/A","N/A"
"99","Pandora","Sweden","Electronic","Warner Music Group, Big Indie Labels, Universal Music Group","19248","23097","19620","117885904","916347","2362287","60924","12600","16362241","93088","15095","36014","11209","32105","1764","N/A","128287","N/A","N/A","N/A","N/A","N/A"
"100","Alfred Heinrichs","Germany","Electronic","Universal Music Group","19749","30781","121941","96257982","477687","1043936","21843","168000","70720743","1019618","15656","132592","156662","170856","9478","125930","54068","18696","291","42","1237","1533.0637989771815"
"101","Brutalismus 3000","Germany","Electronic","Sony Music Entertainment, Big Indie Labels, Warner Music Group","19754","12012","458773","292004555","1056426","5848304","114253","N/A","N/A","N/A","29615","45951","406924","N/A","24217","108231","60503","3546","50","15","1070","1170.2708098440878"
"102","GENESI","Italy","Electronic","Big Indie Labels, Universal Music Group","19833","11027","42933","159359259","1373282","20098874","53610","7280","399245","7818","86526","6693","40500","338","N/A","8578","18248","41","34","26","4312","56058.96794211087"
"103","Ismail Nosrat","Egypt","Electronic","Big Indie Labels, Sony Music Entertainment","19840","14231","77615","102452684","1308135","2202859","70734","6500","40636","1734","136133","N/A","32772","1697","20","451","N/A","N/A","N/A","N/A","N/A","N/A"
"104","spellcasting","United States","Electronic","N/A","19847","26124","180677","65360783","548981","112536","24037","170000","20048243","797813","54264","113574","58570","N/A","2214","6572","400295","N/A","N/A","N/A","N/A","N/A"
"105","Lupage","Turkey","Electronic","Big Indie Labels, Sony Music Entertainment, Universal Music Group","19934","8990","38634","138284774","2225265","20445930","43255","12200","4407753","59797","34141","54180","5260","77","45","11680","34579","23071","35","0","0","59.29733899576308"
"106","Adam Ten","Israel","Electronic","Big Indie Labels, Sony Music Entertainment, Warner Music Group","20013","14370","65453","77559863","1209292","21052764","54499","18500","1879247","28599","18140","21560","121000","4914","1158","39421","39717","44","103","69","8898","62981.66085238856"
"107","C.H.A.Y.","United States","Electronic","Big Indie Labels","20157","55980","32056","29401534","219566","276616","19274","227000","63896136","2820729","10736","720225","259665","10830","459","16190","181082","17490","56","0","0","148.5037648093477"
"108","Clara Cuvé","Germany","Electronic","N/A","20172","116629","32948","2027238","29528","518958","44671","11600","2018355","58122","1474","398308","453315","381486","622","44843","383569","73247","2","1","26","6.92332294420723"
"109","Sammy & Lesen","Mexico","Electronic","Big Indie Labels, Sony Music Entertainment","20198","27024","35843","58957672","533446","11689598","34183","142000","43199540","1576239","2321","1131247","321855","499690","1794","11378","58948","16194","104","0","0","176.31077027742165"
"110","Stephan Bodzin","Germany","Electronic","Big Indie Labels","20294","23456","333397","175026928","364379","5308886","43554","109000","34934135","342567","25634","N/A","426035","494558","62457","275128","34335","857","326","97","5504","43317.31832688016"
"111","Kobosil","Germany","Electronic","Big Indie Labels, Universal Music Group","20333","23998","126270","69323482","499278","6741942","31215","44700","5339917","120165","12531","18100","384307","115778","6800","147712","135677","7875","75","18","1103","4199.262786294019"
"112","Rebūke","Ireland","Electronic","Big Indie Labels, Universal Music Group, Sony Music Entertainment, Warner Music Group","20347","10625","106138","237208274","1694269","13563196","60908","20800","13158849","252341","45207","19942","138262","51489","6213","43433","45084","153","115","65","5401","92039.5606585765"
"113","FOVOS","New Zealand","Electronic","Big Indie Labels, Sony Music Entertainment, BMG, Warner Music Group","20432","14830","61134","138275489","1033969","8848572","23269","24100","14873603","136364","55019","109284","51358","968","1248","18982","40074","2025","65","21","1274","2728.230604643091"
"114","Old Jim","Italy","Electronic","Big Indie Labels, Universal Music Group, Sony Music Entertainment","20815","5307","17495","426273829","2716931","39912527","79758","1770","6768400","29912","142275","20373","13140","87","225","5397","16854","3191","59","4","156","1109.8892650928537"
"115","Trending Tunes","United States","Electronic","Other Indie / Unsigned","20940","420307","230","99243","77","3775","6143","2580000","753180712","32684060","418903","N/A","2859","N/A","N/A","8","N/A","N/A","N/A","N/A","N/A","N/A"
"116","Rhyno","United States","Electronic","Other Indie / Unsigned","21020","420886","347","2452760","259","72154","12193","77200","1607554","16131","531625","N/A","927","277","620","756","294555","57565","118","0","0","99.27945769283885"
"117","SP3CTRUM","Italy","Electronic","Big Indie Labels, Warner Music Group","21099","7800","45439","427867815","2276925","10560993","113450","3500","2437684","29785","68658","12046","8529","131","1114","13956","38888","4903","62","6","336","771.8686475198102"
"118","ZEP","Netherlands","Electronic","N/A","21451","37802","70151","39290613","352276","3747615","22056","36400","2640332","154855","17584","209830","350818","2704","N/A","3186","138618","N/A","N/A","N/A","N/A","N/A"
