Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:1C8ywgYYblKrskpRggjNRV,"Shine Again","Shine Again","Weezer",2026-04-01,245564,63,false,,2026-05-01T04:01:45Z,"alternative rock","Reprise",0.436,0.808,8,-3.825,1,0.0418,0.000235,0.00289,0.0756,0.491,98.586,4
spotify:track:4dUOhTTMy4ITIbNQKPKYFP,"Going Shopping","Going Shopping","The Strokes",2026-04-07,261747,76,false,,2026-05-01T04:01:45Z,"garage rock,indie rock,alternative rock","Cult Records/RCA Records",0.565,0.897,9,-4.859,1,0.0844,0.0048,0.00874,0.103,0.687,151.069,4
spotify:track:3ExgoJKntqQn9tntWOiPsZ,"Legs In A Snare","Theft World","Lip Critic",2026-05-01,194538,0,false,,2026-05-01T04:01:45Z,"","Partisan Records",0.688,0.963,4,-1.506,0,0.162,0.0582,0.241,0.104,0.524,89.997,4
spotify:track:1fmibwNXIJ4vSlZXS3ZqkH,"SORRY! CRASH!","SORRY! CRASH!","Ecca Vandal",2026-04-01,189680,57,false,,2026-05-01T04:01:45Z,"","Loma Vista Recordings",0.384,0.933,11,-6.373,1,0.0544,0.0016,0.601,0.51,0.505,192.611,4
spotify:track:3gX1APRlWGUJF9DIYdD1gx,"LOOK OUT FOR ME","LOOK OUT FOR ME","Turnstile",2025-05-20,403520,53,false,,2026-05-01T04:01:45Z,"hardcore punk,hardcore","Roadrunner Records",0.571,0.896,4,-6.33,1,0.0735,0.0333,0.314,0.0786,0.204,131.955,4
spotify:track:2SaWT781xr3hHLdbVt5DB7,"Freakin’ Out","Freakin’ Out","Dexter and The Moonrocks",2026-03-11,217897,87,false,,2026-05-01T04:01:45Z,"","Who's Dexter Enterprises / Severance Records / Big Loud Rock",0.554,0.819,7,-4.789,1,0.0415,0.176,0.00000354,0.198,0.107,124.026,4
spotify:track:1GZ5KqHOdkU0cZoz1JfQo8,"Hanging Out To Dry","Spring Forward","Florence Road",2026-03-27,212538,67,false,,2026-05-01T04:01:45Z,"","Warner Music UK",0.493,0.545,10,-10.014,0,0.0457,0.00262,0.013,0.126,0.435,135.947,4
spotify:track:69jRxSLeXXM0jDq5EFMc5O,"Highs and Lows","Highs and Lows","Citizen",2026-04-28,223416,47,false,,2026-05-01T04:01:45Z,"midwest emo,pop punk,emo,post-hardcore","Run For Cover Records",0.51,0.937,1,-5.923,0,0.0967,0.00304,0.0000925,0.621,0.194,111.563,4
spotify:track:2ptN3AC6mPNdtLrJaeOEQV,"Cult of Celebrity","Cult of Celebrity","Lambrini Girls",2026-03-31,133749,53,false,,2026-05-01T04:01:45Z,"riot grrrl,queercore,punk","City Slang",0.562,0.947,2,-2.66,1,0.166,0.000217,0,0.19,0.194,148.565,4
spotify:track:6oofvZ4K8vBHnCT1oKERcd,"i walk this earth all by myself","NEGATIVE","EKKSTACY",2021-11-12,145634,82,true,,2026-05-01T04:01:45Z,"","EKKSTACY under exclusive license to UnitedMasters",0.595,0.588,10,-11.313,1,0.0624,0.507,0.781,0.113,0.518,166.061,4
