Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3NFyvuSE0PnDoXgpjBEAyh,"I Just Might - Austin Millz Remix","I Just Might (Austin Millz Remix)","Bruno Mars;Austin Millz",2026-02-13,196551,64,false,,2026-02-13T05:00:21Z,"","Atlantic Records",0.713,0.751,7,-6.467,1,0.191,0.0962,0.0000621,0.129,0.44,115.904,4
spotify:track:3JNaLxAymiSUMrmjOarjeo,"The Fate of Ophelia - The Chainsmokers Remix","The Fate of Ophelia (The Chainsmokers Remix)","Taylor Swift;The Chainsmokers",2025-11-28,175841,68,false,,2025-11-28T06:19:43Z,"","Taylor Swift",0.712,0.881,5,-3.748,1,0.0597,0.0135,0.003,0.217,0.306,131.991,4
spotify:track:0vYSTV1Lye2Z2zktF6P39C,"WHERE IS MY HUSBAND! - Remix","WHERE IS MY HUSBAND! (Remix)","RAYE;David Guetta;Hypaton",2025-11-14,153768,74,false,,2025-11-14T05:00:20Z,"edm","Human Re Sources",0.578,0.973,10,-3.432,1,0.0334,0.00731,0.0288,0.0845,0.491,127.983,4
spotify:track:0ghc4iHJEZTAIAKUI7YxA7,"Sports car - TELYKAST Remix","Sports car (remixes)","Tate McRae;TELYKAST",2025-02-18,150000,57,false,,2025-09-05T13:32:53Z,"","RCA Records Label",0.696,0.923,0,-3.741,1,0.0292,0.0614,0.00702,0.202,0.423,127.943,4
spotify:track:5tVnzVWIKrmmuOPGbXUbT4,"Golden - David Guetta REM/X","Golden [David Guetta REM/X (from the Netflix film KPop Demon Hunters)]","HUNTR/X;EJAE;AUDREY NUNA;REI AMI;KPop Demon Hunters Cast;David Guetta",2025-07-25,176250,73,false,,2025-09-05T13:32:53Z,"k-pop,edm","K-Pop Demon Hunters",0.559,0.787,7,-4.821,1,0.0426,0.00478,0,0.189,0.104,127.848,4
spotify:track:17sOAutZqK3xM5O6Cc2pMj,"Abracadabra - Gesaffelstein Remix","Abracadabra (Gesaffelstein Remix)","Lady Gaga;Gesaffelstein",2025-04-12,211735,59,false,,2025-09-05T13:32:53Z,"art pop,pop","Interscope Records",0.857,0.581,5,-6.557,0,0.224,0.188,0.857,0.203,0.211,113.981,4
spotify:track:3AgBXKt7di2tJ1ZjMe3czv,"Tweak - Yung Bae Remix","Tweak (Singles)","GIRLSET;Yung Bae",2026-03-09,151267,46,false,,2026-03-13T04:00:14Z,"vaporwave,city pop,nu disco","A2K-VCHA",0.61,0.954,5,-2.326,1,0.304,0.00216,0,0.231,0.451,142.341,4
spotify:track:1LFBygPkUZyFE0U7hJDWOb,"Midnight Sun - Alex Chapman Remix","Midnight Sun (Bundle)","Zara Larsson;Alex Chapman",2025-08-01,193743,59,false,,2025-09-05T13:32:53Z,"","Sommer House/Epic",0.581,0.914,9,-3.646,1,0.104,0.00844,0.000272,0.368,0.456,75.385,4
spotify:track:2YFhqZvhTpyK13gKXMKV7R,"Girl, so confusing featuring lorde","Girl, so confusing featuring lorde","Charli xcx;Lorde",2024-06-21,205938,62,false,,2025-09-05T13:32:53Z,"hyperpop,art pop","Atlantic Records",0.692,0.823,11,-7.209,0,0.0547,0.17,0.00802,0.134,0.458,124.964,4
spotify:track:5t1wMjV9ldVDdYs4l7mG2g,"Opalite - Ely Oaks Remix","Opalite (Ely Oaks Remix)","Taylor Swift;Ely Oaks",2026-02-19,206245,64,false,,2026-02-20T05:32:04Z,"hypertechno","Taylor Swift",0.587,0.871,5,-4.508,0,0.0492,0.0346,0.00133,0.325,0.438,143.983,4
spotify:track:0lwyzp7GppQxv0Eu6wRkUo,"Satisfaction","Satisfaction","David Guetta;Benny Benassi",2022-08-12,155676,72,false,,2025-09-05T13:32:53Z,"edm,electro house","Spinnin' Records",0.752,0.935,11,-6.263,1,0.203,0.0742,0.0352,0.081,0.31,126.022,4
