Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6iYxkBHyMpsgVxUgfy5fSx,"ALL MY LOVE","Moon Music","Coldplay",2024-10-04,222647,69,false,,2025-08-19T15:28:49Z,"","Parlophone UK",0.521,0.279,9,-10.279,1,0.0263,0.592,0.0000719,0.109,0.234,137.848,4
spotify:track:7D0RhFcb3CrfPuTJ0obrod,"Sparks","Parachutes","Coldplay",2000-07-10,227093,90,false,,2025-08-19T15:28:49Z,"","Parlophone UK",0.371,0.268,1,-10.506,1,0.0281,0.748,0.0517,0.104,0.165,102.617,3
spotify:track:6nek1Nin9q48AVZcWs9e9D,"Paradise","Mylo Xyloto","Coldplay",2011-10-24,278719,86,false,,2025-08-19T15:28:49Z,"","Parlophone UK",0.449,0.585,5,-6.761,1,0.0268,0.0509,0.0000875,0.0833,0.212,139.631,4
spotify:track:1YsU8rW2u8z4F0pwOBQ4Ea,"feelslikeimfallinginlove - Single Version","feelslikeimfallinginlove","Coldplay",2024-06-21,237803,70,false,,2025-08-19T15:28:49Z,"","Parlophone UK",0.629,0.515,0,-7.503,1,0.0272,0.0448,0.00751,0.117,0.339,121.154,4
spotify:track:7LVHVU3tWfcxj5aiPFEW4Q,"Fix You","X&Y","Coldplay",2005-06-07,295533,86,false,,2025-08-19T15:28:49Z,"","Parlophone Records Limited",0.209,0.417,3,-8.74,1,0.0338,0.164,0.00196,0.113,0.124,138.178,4
spotify:track:3AJwUDP919kvQ9QcozQPxg,"Yellow","Parachutes","Coldplay",2000-07-10,266773,91,false,,2025-08-19T15:28:49Z,"","Parlophone UK",0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,4
spotify:track:3RiPr603aXAoi4GHyXx0uy,"Hymn for the Weekend","A Head Full of Dreams","Coldplay",2015-12-04,258266,85,false,,2025-08-19T15:28:49Z,"","Parlophone UK",0.491,0.693,0,-6.487,0,0.0377,0.211,0.00000692,0.325,0.412,90.027,4
spotify:track:0BCPKOYdS2jbQ8iyB56Zns,"Clocks","A Rush of Blood to the Head","Coldplay",2002-08-27,307879,86,false,,2025-08-19T15:28:49Z,"","Parlophone Records Limited",0.577,0.749,5,-7.215,0,0.0279,0.599,0.0115,0.183,0.255,130.97,4
spotify:track:3FeVmId7tL5YN8B7R3imoM,"My Universe","My Universe","Coldplay;BTS",2021-09-24,228000,75,false,,2025-08-19T15:28:49Z,"k-pop","Parlophone UK",0.588,0.701,9,-6.39,1,0.0402,0.00813,0,0.2,0.443,104.988,4
spotify:track:65wzicJctsW9GwnTnLWxQO,"GOOD FEELiNGS","Moon Music","Coldplay;Ayra Starr",2024-10-04,217380,63,false,,2025-08-19T15:28:49Z,"afrobeats,afrobeat,afropop,afro r&b,afropiano,afro soul","Parlophone UK",0.617,0.796,5,-5.343,1,0.0535,0.0208,0.0000301,0.649,0.539,111.07,4
spotify:track:2sKHevALE8DKDkwEo04Pbh,"WE PRAY - Single Version","WE PRAY","Coldplay;Little Simz;Burna Boy;Elyanna;TINI",2024-08-23,233406,65,false,,2025-08-19T15:28:49Z,"afrobeats,afrobeat,afropop,afroswing,dancehall,afropiano,latin pop","Parlophone UK",0.754,0.53,5,-8.098,0,0.0563,0.0659,0.000087,0.0746,0.664,135.992,4
spotify:track:5qfZRNjt2TkHEL12r3sDEU,"Everglow","A Head Full of Dreams","Coldplay",2015-12-04,282693,73,false,,2025-08-19T15:28:49Z,"","Parlophone UK",0.534,0.445,4,-9.155,1,0.0292,0.456,0.0684,0.112,0.136,146.107,4
spotify:track:75JFxkI2RXiU7L9VXzMkle,"The Scientist","A Rush of Blood to the Head","Coldplay",2002-08-27,309600,89,false,,2025-08-19T15:28:49Z,"","Parlophone Records Limited",0.557,0.442,5,-7.224,1,0.0243,0.731,0.0000146,0.11,0.213,146.277,4
spotify:track:1ZqHjApl3pfzwjweTfMi0g,"Violet Hill","Viva La Vida or Death and All His Friends","Coldplay",2008-06-06,222653,66,false,,2025-08-19T15:28:49Z,"","Parlophone UK",0.33,0.58,1,-7.875,0,0.0374,0.0614,0.00129,0.115,0.11,76.093,4
spotify:track:7clUVcSOtkNWa58Gw5RfD4,"Speed of Sound","X&Y","Coldplay",2005-06-07,287906,72,false,,2025-08-19T15:28:49Z,"","Parlophone Records Limited",0.514,0.898,11,-6.765,0,0.0577,0.00488,0.0345,0.0746,0.353,123.067,4
spotify:track:2U8g9wVcUu9wsg6i7sFSv8,"Every Teardrop Is a Waterfall","Mylo Xyloto","Coldplay",2011-10-24,240796,72,false,,2025-08-19T15:28:49Z,"","Parlophone UK",0.425,0.732,9,-6.883,1,0.0396,0.00194,0.0103,0.171,0.333,117.98,4
spotify:track:03T4ttRCiLXST6MZjeMwmR,"Orphans","Everyday Life","Coldplay",2019-11-22,197533,64,false,,2025-08-19T15:28:49Z,"","Parlophone UK",0.503,0.808,11,-5.051,0,0.0451,0.0258,0.00149,0.557,0.282,107.973,4
spotify:track:4HXOBjwv2RnLpGG4xWOO6N,"Princess of China","Mylo Xyloto","Coldplay;Rihanna",2011-10-24,239215,73,false,,2025-08-19T15:28:49Z,"","Parlophone UK",0.42,0.69,9,-6.221,0,0.0347,0.00385,0.015,0.287,0.237,85.014,4
spotify:track:0939D7aT18uBDS2MTjWzct,"Higher Power","Higher Power","Coldplay",2021-05-07,211294,68,false,,2025-08-19T15:28:49Z,"","Parlophone UK",0.507,0.828,10,-6.023,1,0.0449,0.00711,0.0000244,0.261,0.489,178.032,4
spotify:track:2nvC4i2aMo4CzRjRflysah,"In My Place","A Rush of Blood to the Head","Coldplay",2002-08-27,226680,77,false,,2025-08-19T15:28:49Z,"","Parlophone Records Limited",0.424,0.588,9,-5.455,1,0.0278,0.0553,0.00000495,0.298,0.193,144.636,4
spotify:track:3wLvOITQt7cbK4KzQ3dufu,"WE PRAY - TWICE Version","WE PRAY (TWICE Version)","Coldplay;TWICE;Burna Boy;Elyanna;TINI;Little Simz",2025-04-17,247523,61,false,,2025-08-19T15:28:49Z,"k-pop,afrobeats,afrobeat,afropop,afroswing,dancehall,afropiano,latin pop","Parlophone UK",0.718,0.55,5,-7.764,0,0.0538,0.0534,0.000116,0.0754,0.363,135.937,4
spotify:track:1yqMgZNrevsWMLWfO2PRp5,"Charlie Brown","Mylo Xyloto","Coldplay",2011-10-24,285159,70,false,,2025-08-19T15:28:49Z,"","Parlophone UK",0.43,0.74,10,-7.072,1,0.0375,0.0212,0.00165,0.33,0.0948,137.978,4
spotify:track:4TcCbhzD4caTdkkvkS45oa,"Biutyful","Biutyful","Coldplay",2022-07-06,192394,58,false,,2025-08-19T15:28:49Z,"","Parlophone UK",0.614,0.68,5,-7.84,0,0.0425,0.0168,0.00056,0.118,0.347,153.937,4
spotify:track:0R8P9KfGJCDULmlEoBagcO,"Trouble","Parachutes","Coldplay",2000-07-10,273426,75,false,,2025-08-19T15:28:49Z,"","Parlophone UK",0.565,0.546,11,-7.496,0,0.0314,0.189,0.0015,0.17,0.195,139.757,4
spotify:track:6qt0IWS8y6yGR6gNTEmQzj,"Viva La Vida - Live from Spotify London","Live from Spotify London","Coldplay",2016-12-16,234026,59,false,,2025-08-19T15:28:49Z,"","Parlophone UK",0.433,0.922,8,-6.8,1,0.12,0.123,0.0000048,0.93,0.5,138.203,3
spotify:track:31L9yLXSj6LpCFupyMV6CR,"Up&Up","A Head Full of Dreams","Coldplay",2015-12-04,405320,68,false,,2025-08-19T15:28:49Z,"","Parlophone UK",0.479,0.717,7,-5.459,1,0.0605,0.0488,0.000333,0.102,0.253,163.989,4
spotify:track:4cGqn0E8JCSY9gQllQj4Mf,"Let Somebody Go","Music Of The Spheres","Coldplay;Selena Gomez",2021-10-15,241595,66,false,,2025-08-19T15:28:49Z,"","Parlophone UK",0.592,0.342,0,-8.93,1,0.0339,0.193,0.00245,0.11,0.155,130.953,4
spotify:track:1dNIEtp7AY3oDAKCGg2XkH,"Something Just Like This","Something Just Like This","The Chainsmokers;Coldplay",2017-02-22,247626,74,false,,2025-08-19T15:28:49Z,"","Disruptor Records/Columbia",0.607,0.649,11,-6.695,0,0.0362,0.0306,0.0000246,0.174,0.505,102.996,4
spotify:track:23khhseCLQqVMCIT1WMAns,"Magic","Ghost Stories","Coldplay",2014-05-16,285014,73,false,,2025-08-19T15:28:49Z,"","Parlophone UK",0.738,0.482,6,-8.917,0,0.0402,0.0266,0.621,0.106,0.352,93.457,4
spotify:track:77yuzxCS3csrgTPSW0pvyk,"O","Ghost Stories","Coldplay",2014-05-16,323480,66,false,,2025-08-19T15:28:49Z,"","Parlophone UK",0.371,0.216,10,-14.727,1,0.0358,0.911,0.826,0.0934,0.0645,136.998,4
spotify:track:6f49kbOuQSOsStBpyGvQfA,"A Head Full of Dreams","A Head Full of Dreams","Coldplay",2015-12-04,223773,65,false,,2025-08-19T15:28:49Z,"","Parlophone UK",0.449,0.92,11,-4.982,1,0.0737,0.0021,0.0167,0.334,0.0772,122.984,4
spotify:track:4hf0hL4kWyjWztZzVsM39V,"God Put a Smile upon Your Face","A Rush of Blood to the Head","Coldplay",2002-08-27,297306,64,false,,2025-08-19T15:28:49Z,"","Parlophone Records Limited",0.611,0.556,9,-5.761,1,0.0288,0.175,0.0000714,0.0359,0.252,126.532,4
spotify:track:0h9fnCSnbUgOEgibnQByFv,"Everyday Life","Everyday Life","Coldplay",2019-11-22,258533,60,false,,2025-08-19T15:28:49Z,"","Parlophone UK",0.512,0.452,2,-8.991,1,0.0292,0.775,0.0818,0.065,0.235,124.103,4
spotify:track:0FMjqbY3aWo1QDbo3GwXib,"Always in My Head","Ghost Stories","Coldplay",2014-05-16,216626,66,false,,2025-08-19T15:28:49Z,"","Parlophone UK",0.495,0.502,5,-9.307,1,0.0259,0.0127,0.689,0.068,0.0394,97.546,3
spotify:track:0u35Dpz37TY2M2j20RUdMf,"Politik","A Rush of Blood to the Head","Coldplay",2002-08-27,318626,62,false,,2025-08-19T15:28:49Z,"","Parlophone Records Limited",0.262,0.482,5,-7.75,0,0.0294,0.0364,0.000189,0.11,0.063,170.968,4
spotify:track:2RZ8SjEJYJHZ8YCUzls77w,"Flags","Flags","Coldplay",2020-12-21,216493,58,false,,2025-08-19T15:28:49Z,"","Parlophone UK",0.55,0.796,7,-7.262,1,0.0378,0.00107,0.0000118,0.123,0.51,89.876,4
spotify:track:6mf7BNgXs8JipPr2QILnyN,"Champion Of The World","Everyday Life","Coldplay",2019-11-22,257546,58,false,,2025-08-19T15:28:49Z,"","Parlophone UK",0.503,0.594,7,-7.095,1,0.0263,0.00276,0.0102,0.109,0.168,108.9,4
spotify:track:2w3eXFL86RgxGtDr8bzwgK,"A Message","X&Y","Coldplay",2005-06-07,285345,64,false,,2025-08-19T15:28:49Z,"","Parlophone Records Limited",0.566,0.459,1,-9.488,1,0.0289,0.327,0.000253,0.202,0.151,116.916,4
spotify:track:0qksx8mV28lztYIZ1om8ml,"Shiver","Parachutes","Coldplay",2000-07-10,304200,68,false,,2025-08-19T15:28:49Z,"","Parlophone UK",0.396,0.803,4,-6.186,1,0.0487,0.0334,0,0.0688,0.286,116.705,3
spotify:track:2XiSB3m4WSkxD3xIUrYHfV,"Adventure of a Lifetime - Live from Spotify London","Live from Spotify London","Coldplay",2016-12-16,258613,55,false,,2025-08-19T15:28:49Z,"","Parlophone UK",0.515,0.851,9,-8.174,0,0.0689,0.0644,0.000139,0.919,0.588,115.665,4
spotify:track:4GKk1uNzpxIptBuaY97Dkj,"Midnight","Ghost Stories","Coldplay",2014-05-16,294666,61,false,,2025-08-19T15:28:49Z,"","Parlophone UK",0.548,0.475,1,-12.42,1,0.0355,0.615,0.808,0.0944,0.0349,126.974,4
spotify:track:6P2Y4KnF2x8uwZV2cZWA8t,"Coloratura","Coloratura","Coldplay",2021-07-23,618960,57,false,,2025-08-19T15:28:49Z,"","Parlophone UK",0.289,0.263,2,-10.88,1,0.0297,0.652,0.155,0.103,0.0736,133.585,4
spotify:track:6uJwPeBGb3swi85TSr9iIz,"Miracles (Someone Special)","Kaleidoscope EP","Coldplay;Big Sean",2017-07-13,276906,58,false,,2025-08-19T15:28:49Z,"","Parlophone UK",0.624,0.824,6,-5.501,1,0.0445,0.0167,0.00029,0.138,0.366,97.012,4
spotify:track:3HWDWyIqWuLsTHECx9DvXF,"Birds","A Head Full of Dreams","Coldplay",2015-12-04,229093,62,false,,2025-08-19T15:28:49Z,"","Parlophone UK",0.559,0.841,0,-5.584,1,0.0332,0.000315,0.437,0.0816,0.147,105.009,4
spotify:track:0ZlVUhjO8c0bOx1D2Btznf,"Arabesque","Everyday Life","Coldplay",2019-11-22,340280,55,true,,2025-08-19T15:28:49Z,"","Parlophone UK",0.401,0.834,7,-7.727,1,0.055,0.000114,0.849,0.373,0.163,172.009,4
spotify:track:1uKzAldJYlwje9HstlwTie,"See You Soon","The Blue Room","Coldplay",1999-10-11,171373,58,false,,2025-08-19T15:28:49Z,"","Parlophone UK",0.369,0.295,4,-12.779,1,0.0351,0.657,0.0000154,0.107,0.211,92.226,4
spotify:track:2DHgvPQD1jApRnT1DBZdrS,"High Speed","Parachutes","Coldplay",2000-07-10,256466,62,false,,2025-08-19T15:28:49Z,"","Parlophone UK",0.495,0.525,7,-9.342,0,0.0301,0.396,0.00736,0.0961,0.249,154.466,4
spotify:track:3pcPPhPAiurm2Ior11SHrz,"Daddy","Everyday Life","Coldplay",2019-11-22,298320,57,false,,2025-08-19T15:28:49Z,"","Parlophone UK",0.633,0.18,1,-19.54,1,0.034,0.931,0.801,0.513,0.2,116.981,4
spotify:track:6V6goat94tTJOWXXKZstNX,"All I Can Think About Is You","Kaleidoscope EP","Coldplay",2017-07-13,274586,54,false,,2025-08-19T15:28:49Z,"","Parlophone UK",0.352,0.711,5,-6.412,1,0.0334,0.157,0.701,0.0683,0.422,73.161,4
spotify:track:3E3zYgQul8EaJioNvD2tv9,"Old Friends","Everyday Life","Coldplay",2019-11-22,146946,54,false,,2025-08-19T15:28:49Z,"","Parlophone UK",0.476,0.18,5,-17.499,1,0.0346,0.943,0.235,0.138,0.236,134.025,5
spotify:track:7mGJlNOAOmJ5ptkmujg1Gv,"Fix You - Live in Buenos Aires","Live in Buenos Aires","Coldplay",2018-12-07,327466,54,false,,2025-08-19T15:28:49Z,"","Parlophone UK",0.256,0.625,3,-7.53,1,0.0348,0.00534,0.00386,0.179,0.201,140.351,4
spotify:track:7HBnZdg7fIQwqMhQhci0VV,"Hypnotised - EP Mix","Kaleidoscope EP","Coldplay",2017-07-13,391413,51,false,,2025-08-19T15:28:49Z,"","Parlophone UK",0.501,0.639,5,-6.591,1,0.0357,0.399,0.85,0.099,0.0789,120.04,4
spotify:track:6Tb7Zfo4PcSiS4TqQ4NnTh,"Sunrise","Everyday Life","Coldplay",2019-11-22,151093,53,false,,2025-08-19T15:28:49Z,"","Parlophone UK",0.146,0.216,9,-12.302,1,0.0399,0.939,0.54,0.0773,0.0341,78.045,4
spotify:track:7KolrFGhfDi1JTSgQBT5sI,"A Whisper","A Rush of Blood to the Head","Coldplay",2002-08-27,238333,54,false,,2025-08-19T15:28:49Z,"","Parlophone Records Limited",0.277,0.797,0,-5.66,1,0.0385,0.586,0.341,0.221,0.26,177.004,3
spotify:track:33koOQs551ijjVmLbmrcDc,"Yellow - Live from Spotify London","Live from Spotify London","Coldplay",2016-12-16,252466,52,false,,2025-08-19T15:28:49Z,"","Parlophone UK",0.223,0.439,11,-10.456,1,0.0312,0.447,0.0141,0.926,0.119,165.899,4
spotify:track:6U8VHaQxzECez4TSt0nmiP,"Everglow - Live from Spotify London","Live from Spotify London","Coldplay",2016-12-16,255853,50,false,,2025-08-19T15:28:49Z,"","Parlophone UK",0.536,0.486,1,-9.431,0,0.037,0.304,0.000479,0.945,0.125,72.727,4
spotify:track:4Y9lVjRD82aJOQ2v13UIoF,"Viva La Vida - Live in Buenos Aires","Live in Buenos Aires","Coldplay",2018-12-07,251066,56,false,,2025-08-19T15:28:49Z,"","Parlophone UK",0.428,0.948,5,-4.655,0,0.0934,0.00537,0.00000129,0.371,0.219,138.015,4
