Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:0uFffwji3muqn5MEe7hiYw,"Don't Worry Baby","Don't Worry Baby","Dom Dolla;Tiga",2026-05-01,207272,0,false,,2026-05-01T04:00:29Z,"house,tech house,electroclash","Three Six Zero Recordings/Columbia Records",0.595,0.931,8,-4.68,1,0.0685,0.0108,0.0356,0.246,0.684,132.029,4
spotify:track:4gDKviRLkpZowZhcnRPqqE,"Be The One","Be The One","Adam Port;SG Lewis;Keinemusik",2026-04-24,205975,66,false,,2026-05-01T04:00:29Z,"afro house,house,melodic house,afro tech","Keinemusik",0.687,0.817,1,-7.137,1,0.034,0.00351,0.464,0.089,0.576,123.001,4
spotify:track:6Pr51Pbeeu9PXskLUBfaBf,"SHADES OF BLUE","CTRL ESCAPE","John Summit;Devault;Julia Church",2026-04-15,203076,73,false,,2026-05-01T04:00:29Z,"house,tech house,stutter house","Experts Only/Darkroom Records",0.604,0.716,0,-5.496,1,0.0293,0.00329,0.248,0.214,0.513,130.016,4
spotify:track:6TWbY1dq8eYtFiMiGdBlOa,"Free Your Mind","Free Your Mind","Prospa;Cloonee",2026-03-27,201700,79,false,,2026-05-01T04:00:29Z,"house,tech house","CircoLoco Records",0.699,0.947,4,-4.209,0,0.0573,0.00764,0.0198,0.267,0.407,127.985,4
spotify:track:6Xp2Zm2sJLdODReZWBBifO,"DANCE...","WOR$T GIRL IN AMERICA","Slayyyter",2026-03-27,287055,73,true,,2026-05-01T04:00:29Z,"hyperpop","Records/Columbia",0.614,0.792,11,-7.336,0,0.0371,0.018,0.0712,0.0789,0.208,112.943,4
spotify:track:2KFJYXqd3fVEHfWSNhlTEp,"Smoke","Smoke","Skrillex;ISOxo;Cristale;TeeZandos",2026-05-01,150653,0,false,,2026-05-01T04:00:29Z,"dubstep,edm,electro,electronic,bass house,edm trap,uk drill,drill,grime","OWSLA/Atlantic",0.718,0.989,11,-3.408,0,0.113,0.000932,0.208,0.0332,0.461,144.988,4
spotify:track:0kl6Ozan3fuUdCl6TlB15v,"Talk To You","Talk To You","ANOTR;54 Ultra",2026-03-06,191076,86,false,,2026-05-01T04:00:29Z,"house,tech house,retro soul","No Art",0.702,0.83,0,-3.499,0,0.0426,0.0172,0.355,0.0567,0.672,131.996,4
spotify:track:44wR4NqR75eJMETxrz59Sr,"Favour","Favour","FISHER;Tones And I",2026-04-01,194890,73,false,,2026-05-01T04:00:29Z,"tech house,house","Catch & Release",0.694,0.796,8,-6.469,0,0.274,0.0333,0.000155,0.317,0.663,129.996,4
spotify:track:04o2ES37jkiK5Qy8PR5XLk,"I Feel So Free","I Feel So Free","Madonna",2026-04-18,303528,77,false,,2026-05-01T04:00:29Z,"","Warner Records",0.631,0.772,4,-8.177,0,0.0593,0.0304,0.0321,0.213,0.228,123.999,4
spotify:track:2Lb9ww5vZAnveWnrFQfAKR,"New Religion","New Religion","Bebe Rexha;Faithless",2026-03-06,174400,82,false,,2026-05-01T04:00:29Z,"trip hop","Bebe Rexha Music LLC / EMPIRE",0.663,0.919,11,-3.313,0,0.0346,0.0338,0.0000213,0.0666,0.347,127.98,4
spotify:track:4QR40LqFAbMdabh4AoZJGZ,"Bad Angel (with LISA)","Bad Angel (with LISA)","Anyma;LISA",2026-04-08,153281,84,true,,2026-05-01T04:00:29Z,"melodic techno,melodic house,techno,stutter house,k-pop","Anyma/Interscope Records",0.737,0.766,5,-5.444,0,0.0284,0.00386,0.0711,0.339,0.321,128.06,4
spotify:track:4tBlbT0gn97P6wJ9ZhZruK,"stranger","stranger","WHIPPED CREAM",2026-02-19,148943,64,true,,2026-05-01T04:00:29Z,"","Monstercat",0.693,0.876,5,-3.07,0,0.0298,0.0103,0.00767,0.631,0.111,142.103,4
spotify:track:3E8WZzcp6nscGt9YvBX9MW,"Eyes Cut Deeper (feat. Inéz)","Eyes Cut Deeper (feat. Inéz)","Subtronics;Inéz",2026-04-17,192000,65,false,,2026-05-01T04:00:29Z,"dubstep,riddim,edm,deathstep,bass music,dub","Cyclops Recordings",0.355,0.927,8,-0.268,0,0.475,0.118,0.0000128,0.131,0.211,153.583,4
spotify:track:2OthEiwV03Y4uMCEix6oZ5,"Dreams","The Dreams Strange and Eternal","Seven Lions;FORS",2026-05-01,233794,0,false,,2026-05-01T04:00:29Z,"melodic bass,future bass,edm,chillstep,dubstep,progressive trance","Ophelia Records",0.567,0.902,2,-2.542,0,0.0834,0.0299,0.00305,0.154,0.109,149.979,4
spotify:track:0IOtFlCwTsHdekpZsaK0Ua,"World Is Mine","World Is Mine","Lane 8;Kasbo;BJOERN",2026-04-23,286080,61,false,,2026-05-01T04:00:29Z,"melodic house,progressive house,deep house,future bass","This Never Happened",0.528,0.84,5,-7.38,1,0.045,0.258,0.0184,0.192,0.218,124.978,4
spotify:track:507j66jaEEUU11uFSTOHFM,"Actin' Tough","Actin' Tough","Dean Turnley",2026-03-20,187285,75,true,,2026-05-01T04:00:29Z,"","Polydor Records",0.954,0.698,6,-8.745,1,0.163,0.072,0.0000148,0.112,0.802,140.006,4
spotify:track:5rBBVYaOqtFS1Dx6MVpr5O,"if you wanna party, come over to my house","if you wanna party, come over to my house","Fcukers",2026-03-02,171613,64,false,,2026-05-01T04:00:29Z,"","Ninja Tune",0.905,0.593,11,-5.714,0,0.22,0.000289,0.0182,0.119,0.815,135.991,4
spotify:track:1XhItJSBxL5yKh0V0ymg6D,"That's When You Know","That's When You Know","Kygo;Carter Faith",2026-04-10,193842,76,false,,2026-05-01T04:00:29Z,"tropical house","Kygo",0.63,0.849,8,-6.885,1,0.0547,0.385,0.000108,0.0642,0.344,123.966,4
spotify:track:4J40gFNhRlukzy1MgLjeNt,"Satisfied","The Nightlife","Honey Dijon;Jacob Lusk",2026-04-16,244708,59,true,,2026-05-01T04:00:29Z,"ballroom vogue","SOS",0.779,0.715,1,-6.629,1,0.05,0.0128,0.0103,0.32,0.321,117.144,4
spotify:track:65zFScdofCOueq6XRLH1gt,"Fantasy","Lost, Found & Forgotten...","Chris Stussy;KUČKA",2026-04-03,247230,65,false,,2026-05-01T04:00:29Z,"house,tech house","Up The Stuss",0.687,0.922,9,-6.73,0,0.0403,0.0325,0.421,0.0559,0.82,132.994,4
spotify:track:3BENVzgDdwCiTGVtJbZGJd,"Be Mine","Be Mine","James Hype",2026-03-06,113702,73,false,,2026-05-01T04:00:29Z,"house,tech house","Universal-Island Records Ltd.",0.489,0.729,10,-6.839,0,0.107,0.0616,0.00079,0.429,0.413,137.675,4
spotify:track:4UhxekskWFXSv9ik933yBv,"Amor (feat. CERES)","Amor EP","Charlotte de Witte;CERES",2026-04-30,372293,20,false,,2026-05-01T04:00:29Z,"techno,acid techno,hard techno,tekno,hypertechno","KNTXT",0.743,0.938,1,-4.594,1,0.0417,0.000151,0.697,0.11,0.192,139.985,4
spotify:track:3k5OdriAcdZklJxzpx8EGM,"Breathe","Breathe","Marlon Hoffstadt",2026-03-27,168173,65,false,,2026-05-01T04:00:29Z,"hard house,eurodance,techno","Capitol Records",0.52,0.918,8,-4.865,0,0.0317,0.00382,0.034,0.129,0.152,146.988,4
spotify:track:0TCXWkIuBKZeHAzn1O75FS,"Duro","Duro","Skrillex;Young Miko",2026-03-27,185600,68,false,,2026-05-01T04:00:29Z,"dubstep,edm,electro,electronic,trap latino","OWSLA/Atlantic",0.603,0.947,0,-3.466,0,0.101,0.00491,0.0032,0.116,0.49,150,4
spotify:track:1V8eQfZ1zpcdA9ctIb6fY7,"ALL THE TIME","ALL THE TIME","John Summit;The Chainsmokers;Ilsey",2026-03-25,180340,76,false,,2026-05-01T04:00:29Z,"house,tech house","Experts Only/Darkroom Records",0.375,0.893,1,-4.141,1,0.0379,0.00799,0.125,0.131,0.195,137.95,4
spotify:track:47z8JPQCgjtRcFqt1kUyoA,"car crash","car crash","jigitz;Charlotte Plank",2026-04-24,160626,65,true,,2026-05-01T04:00:29Z,"stutter house,drum and bass","R&R Digital",0.618,0.849,6,-3.407,1,0.0348,0.000943,0.00214,0.263,0.246,135.08,4
spotify:track:1vH3BkNnHqOpWA4jsmDEH2,"Beautiful (with Joji)","Beautiful (with Joji)","Anyma;Joji",2026-04-03,215433,76,false,,2026-05-01T04:00:29Z,"melodic techno,melodic house,techno,stutter house","Anyma/Interscope Records",0.615,0.749,6,-7.211,1,0.0388,0.0307,0.00121,0.0693,0.25,126.898,4
spotify:track:4RB7S3C5A6ziH6Jni0Jlxv,"Reality Check","Hekataia EP","Sara Landry;Godtripper",2026-04-10,292693,58,false,,2026-05-01T04:00:29Z,"hard techno,techno,acid techno,tekno,hardcore techno","HEKATE",0.575,0.891,6,-4.061,1,0.0626,0.000636,0.597,0.347,0.039,155,4
spotify:track:3RteXOutkxVPSEP5syRAgo,"Beautiful Places","Beautiful Places","Tiësto;Brieanna Grace",2026-02-20,179076,68,false,,2026-05-01T04:00:29Z,"edm,trance,big room","Atlantic Records",0.396,0.883,4,-4.909,0,0.0638,0.000955,0.000787,0.266,0.0774,129.966,4
spotify:track:1Oka1iKmhLiHvQohbQyvta,"Spirit Higher","Spirit Higher","LP Giobbi;EMJIE",2026-03-26,216744,53,false,,2026-05-01T04:00:29Z,"house,indie dance","Yes Yes Yes",0.73,0.884,0,-7.018,0,0.0357,0.00532,0.774,0.67,0.764,129.046,4
spotify:track:03p9MCjq5ld1kRmqCGNXgs,"EVERYTHING IN ITS RIGHT PLACE","EVERYTHING IN ITS RIGHT PLACE","LE YORA;SOMMA;JEWELS;YUMA;MAGNUS",2026-01-30,302044,60,false,,2026-05-01T04:00:29Z,"afro house,melodic house,afro tech,deep house,melodic techno","Alta Music Group",0.584,0.705,8,-9.353,1,0.032,0.00414,0.905,0.113,0.038,124.017,4
spotify:track:0niU8VMrQzSNhrmsiLlmeS,"Shinjuku","Shinjuku","Franky Rizardo",2026-03-20,167905,74,false,,2026-05-01T04:00:29Z,"house,tech house","LTF Records",0.767,0.895,8,-7.663,0,0.0367,0.00114,0.942,0.13,0.752,128.996,4
spotify:track:0axM6rXe76kVZ5H3vbb8pi,"Catharina","Catharina","Martin Garrix",2026-03-13,207288,71,false,,2026-05-01T04:00:29Z,"edm,progressive house,electronica","STMPD RCRDS & TH3RD BRAIN",0.584,0.677,8,-9.098,1,0.0368,0.747,0.747,0.105,0.305,129.991,4
spotify:track:7Dev2VJdJKwIIUdj3lcQl9,"Release The Pressure","Release The Pressure","Calvin Harris;Kasabian",2026-02-06,203668,73,false,,2026-05-01T04:00:29Z,"edm,britpop,indie,indie rock","Columbia",0.687,0.749,5,-3.431,0,0.0522,0.0141,0.218,0.109,0.536,131.996,4
spotify:track:0U62uEAcEBfWab5CyQLaEg,"Morning Coffee","Morning Coffee","GUDFELLA;Jitwam",2026-03-20,182109,67,false,,2026-05-01T04:00:29Z,"stutter house,jazz house,lo-fi house,indie jazz","Thrive Music",0.808,0.923,1,-3.461,1,0.0552,0.0576,0.132,0.0615,0.681,127.986,4
spotify:track:494lD6w8j07gDMub1UFd07,"Stomp Your Feet","Stomp Your Feet","Hannah Laing;Marlon Hoffstadt;Caroline Roxy",2026-02-27,210580,64,false,,2026-05-01T04:00:29Z,"hard house,eurodance,techno,hypertechno","doof",0.676,0.962,1,-4.567,1,0.0765,0.0161,0.0732,0.126,0.681,155.021,4
spotify:track:5cefCIhgIJgsG3r3LcRmwB,"Freaky 1","Freaky 1","Max Styler;Vintage Culture;Ali Love",2026-04-10,232093,64,false,,2026-05-01T04:00:29Z,"tech house,brazilian bass,electronic,electro,afro house","Affairs",0.738,0.845,9,-5.003,1,0.0494,0.0163,0.229,0.281,0.645,128.99,4
spotify:track:6KrrcOQiX7NQ4h038wKTUy,"neck","neck","Mau P",2026-02-06,220465,68,false,,2026-05-01T04:00:29Z,"tech house,house","Black Book Records",0.731,0.948,7,-6.423,1,0.0775,0.0231,0.606,0.341,0.756,128.988,4
spotify:track:4ktcn64pJ9DzzddRutzrqq,"Sweet Nothings","feel","oskar med k",2026-03-27,220622,72,false,,2026-05-01T04:00:29Z,"stutter house","7CULT",0.694,0.761,6,-5.926,1,0.0366,0.00447,0.0744,0.0821,0.396,124.891,4
spotify:track:0ddLd0n19FHwawkSmhXwgg,"Don't Want Your Love","ODYSSEY","ILLENIUM;Ellie Goulding",2026-02-05,192000,69,false,,2026-05-01T04:00:29Z,"melodic bass,future bass,edm","Illenium, LLC",0.602,0.849,3,-3.446,0,0.0604,0.00941,0.000341,0.464,0.273,124.768,4
