Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:1NXbNEAcPvY5G1xvfN57aA,"Dracula","Deadbeat","Tame Impala",2025-10-17,205308,87,true,,2026-04-06T14:44:21Z,"neo-psychedelic,indie","Columbia",0.415,0.731,3,-3.507,0,0.0586,0.0267,0.0000458,0.317,0.612,114.837,4
spotify:track:7J4dPn4Xg9Op0e8N2tjqkX,"What You Want","What You Want","Angèle;Justice",2026-02-27,188320,74,false,,2026-04-06T14:44:21Z,"french pop,variété française,french indie pop,chanson,french house,new rave","Angèle VL Records",0.468,0.73,6,-6.304,1,0.0351,0.000284,0.521,0.223,0.455,171.044,5
spotify:track:0mYa3o6tlUN5HRippmKmwH,"GO","DEADLINE","BLACKPINK",2026-02-27,195402,78,false,,2026-04-06T14:44:21Z,"k-pop","YG Entertainment",0.611,0.589,2,-9.289,0,0.0656,0.0232,0.0000757,0.252,0.203,103.124,4
spotify:track:1DwscornXpj8fmOmYVlqZt,"Stateside + Zara Larsson","Fancy Some More?","PinkPantheress;Zara Larsson",2025-10-10,184761,97,false,,2026-04-06T14:44:21Z,"bedroom pop","Warner Records",0.676,0.664,6,-5.919,1,0.0864,0.0725,0.0000565,0.26,0.847,123.455,4
spotify:track:6Qb7YsAqH4wWFUMbGsCpap,"Training Season","Training Season","Dua Lipa",2024-02-15,209487,75,false,,2026-04-06T14:44:21Z,"pop","Warner Records",0.812,0.587,5,-4.483,0,0.0477,0.0349,0.00000264,0.123,0.664,123.041,4
spotify:track:0fK7ie6XwGxQTIkpFoWkd1,"like JENNIE","Ruby","JENNIE",2025-03-07,123517,88,true,,2026-04-06T14:44:21Z,"k-pop","OA Entertainment/Columbia",0.811,0.743,10,-5.321,0,0.0611,0.281,0.00671,0.0868,0.815,130.019,4
spotify:track:2Nh1wIvPLDk4wK356m0nQA,"yes baby","yes baby","Madison Beer",2025-09-19,175324,65,false,,2026-04-06T14:44:21Z,"","Epic/Sing It Loud",0.546,0.871,7,-5.507,1,0.0447,0.00136,0.0498,0.178,0.46,134.102,4
spotify:track:4CPuDVC8jhhK6lA2DIt8Cf,"Born Again (feat. Doja Cat & RAYE)","Born Again (feat. Doja Cat & RAYE)","LISA;Doja Cat;RAYE",2025-02-06,231174,72,true,,2026-04-06T14:44:21Z,"k-pop","Lloud Co./RCA Records",0.687,0.777,1,-4.704,1,0.0411,0.0686,0,0.0828,0.374,115.01,4
spotify:track:22mek4IiqubGD9ctzxc69s,"How Deep Is Your Love","How Deep Is Your Love","Calvin Harris;Disciples",2015-07-17,212495,80,false,,2026-04-06T14:44:21Z,"edm,house","Columbia",0.738,0.868,11,-4.373,0,0.0731,0.0392,0.00169,0.388,0.336,122.003,4
spotify:track:37UCSVSqiPGdR1DijOFyYY,"Midnight Sun","Midnight Sun","Zara Larsson",2025-06-13,189898,84,false,,2026-04-06T14:44:21Z,"","Sommer House/Epic",0.693,0.855,9,-4.834,1,0.115,0.0283,0.00000241,0.0884,0.496,150.909,4
spotify:track:1xOqGUkyxGQRdCvGpvWKmL,"Gabriela","Gabriela","KATSEYE",2025-06-20,197226,91,false,,2026-04-06T14:44:21Z,"k-pop","HYBE/Geffen",0.653,0.754,7,-4.579,1,0.0692,0.184,0,0.369,0.623,145.884,4
spotify:track:6MrLkXsMmHaYt680fhJUAq,"12 to 12","12 to 12","sombr",2025-07-24,242903,82,false,,2026-04-06T14:44:21Z,"","Warner Records",0.656,0.902,11,-2.586,0,0.057,0.0118,0.00000589,0.0949,0.505,123.981,4
spotify:track:3TWpz0iK17gFlxWlIs3MIQ,"New Religion","New Religion","Bebe Rexha;Faithless",2026-03-06,174400,72,false,,2026-04-06T14:44:21Z,"trip hop","Bebe Rexha Music LLC / EMPIRE",0.689,0.95,11,-2.918,0,0.0483,0.0699,0.00000345,0.113,0.333,130.022,4
spotify:track:2yWlGEgEfPot0lv3OAjuG3,"Just Keep Watching (From F1® The Movie)","Just Keep Watching (From F1® The Movie)","Tate McRae;F1 The Album",2025-05-30,142550,88,false,,2026-04-06T14:44:21Z,"","Atlantic Records",0.656,0.796,9,-5.856,0,0.113,0.0767,0,0.509,0.425,129.956,4
spotify:track:4VxTzYm00mg82MuoT35Ja7,"CHANEL","CHANEL","Tyla",2025-10-24,188059,88,true,,2026-04-06T14:44:21Z,"afrobeats","Epic",0.861,0.77,11,-4.977,0,0.0529,0.133,0,0.446,0.883,114.958,4
spotify:track:53iuhJlwXhSER5J2IYYv1W,"The Fate of Ophelia","The Life of a Showgirl","Taylor Swift",2025-10-03,226073,96,false,,2026-04-06T14:44:21Z,"","Taylor Swift",0.726,0.598,5,-5.179,1,0.0291,0.265,0,0.102,0.519,123.921,4
spotify:track:3850dYVgOFIXJh5U4BFEWH,"Hung Up","Confessions on a Dance Floor","Madonna",2005-11-11,337733,83,false,,2026-04-06T14:44:21Z,"","Warner Records",0.649,0.647,9,-7.695,0,0.0452,0.0039,0.161,0.0686,0.405,125.02,4
spotify:track:76FZM38RC8XaAjJ77CVTNe,"Into You","Dangerous Woman","Ariana Grande",2016-04-01,244453,84,false,,2026-04-06T14:44:21Z,"pop","Universal Records",0.623,0.734,9,-5.948,1,0.107,0.0162,0.00000175,0.145,0.37,107.853,4
spotify:track:78qd8dvwea0Gosb6Fe6j3k,"Boss Bitch","Boss Bitch","Doja Cat",2020-01-23,134239,76,true,,2026-04-06T14:44:21Z,"","Atlantic Records",0.707,0.955,10,-4.593,0,0.222,0.127,0,0.202,0.575,125.989,4
spotify:track:2GxrNKugF82CnoRFbQfzPf,"i like the way you kiss me","i like the way you kiss me","Artemas",2024-03-19,142514,81,false,,2026-04-06T14:44:21Z,"","Artemas",0.599,0.946,11,-4.263,1,0.0447,0.000938,0.0106,0.0826,0.747,151.647,4
spotify:track:5ZLUm9eab8y3tqQ1OhQSHI,"Abracadabra","Abracadabra","Lady Gaga",2025-02-03,223398,79,false,,2026-04-06T14:44:21Z,"art pop,pop","Interscope Records",0.68,0.909,10,-3.487,0,0.0624,0.0121,0,0.222,0.633,126.004,4
spotify:track:4dVFXgnyD7eF61QUrh1UoZ,"Leak It","Leak It","FLO",2026-03-20,183406,78,true,,2026-04-06T14:44:21Z,"uk r&b","EMI",0.754,0.835,11,-3.435,0,0.0745,0.0543,0,0.0811,0.504,115,4
spotify:track:6D8y7Bck8h11byRY88Pt2z,"Houdini","Radical Optimism","Dua Lipa",2024-05-03,185917,82,false,,2026-04-06T14:44:21Z,"pop","Warner Records",0.744,0.789,9,-4.876,0,0.059,0.0036,0.00144,0.0947,0.866,116.985,4
spotify:track:6kPJZM97LwdG9QIsT7khp6,"Solo (feat. Demi Lovato)","Solo (feat. Demi Lovato)","Clean Bandit;Demi Lovato",2018-05-17,222653,76,false,,2026-04-06T14:44:21Z,"","Atlantic Records UK",0.737,0.636,11,-4.546,0,0.0437,0.0441,0.0000666,0.35,0.565,105.005,4
spotify:track:1k0JAiH11gHL9dc5dfQjQr,"NOT CUTE ANYMORE","NOT CUTE ANYMORE","ILLIT",2025-11-24,131997,84,false,,2026-04-06T14:44:21Z,"k-pop","BELIFT LAB",0.94,0.736,1,-5.978,1,0.0443,0.243,0.0000745,0.117,0.949,98.986,4
spotify:track:1yvMUkIOTeUNtNWlWRgANS,"Unstoppable","This Is Acting (Deluxe Version)","Sia",2016-10-21,217746,80,false,,2026-04-06T14:44:21Z,"","Monkey Puzzle Records/RCA Records",0.468,0.779,9,-4.839,1,0.0779,0.112,0.000373,0.101,0.26,173.799,4
