Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2UKARCqDrhkYDoVR4FN5Wi,"Plug in Baby","Origin of Symmetry","Muse",2001,218000,71,false,,2024-12-03T14:36:35Z,"alternative rock,rock","WM UK",0.408,0.965,2,-4.232,1,0.05,0.00000694,0.000402,0.11,0.349,136.018,4
spotify:track:2AT8iROs4FQueDv2c8q2KE,"R U Mine?","AM","Arctic Monkeys",2013-09-09,201726,83,false,,2024-12-03T14:36:35Z,"indie,garage rock","Domino Recording Co",0.288,0.758,6,-5.692,0,0.0371,0.00616,0,0.303,0.619,97.094,4
spotify:track:4pt5fDVTg5GhEvEtlz9dKk,"I WANNA BE YOUR SLAVE","Teatro d'ira - Vol. I","Måneskin",2021-03-19,173346,86,true,,2024-12-03T14:36:35Z,"","RCA Records Label",0.75,0.608,1,-4.008,1,0.0387,0.00165,0,0.178,0.958,132.507,4
spotify:track:07q0QVgO56EorrSGHC48y3,"I Was Made For Lovin' You","Dynasty","KISS",1979-03-23,271240,86,false,,2024-12-03T14:36:35Z,"glam rock,glam metal,hard rock,rock,classic rock","Casablanca Records",0.768,0.852,4,-6.215,1,0.038,0.214,0.0000736,0.0723,0.867,128.373,4
spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,"Paint It, Black","Aftermath","The Rolling Stones",1966-04-15,202266,85,false,,2024-12-03T14:36:35Z,"classic rock,rock","ABKCO Music and Records, Inc.",0.464,0.795,1,-9.267,1,0.0926,0.0493,0.00244,0.399,0.612,158.691,4
spotify:track:0EdMqiKs9LKXhspeQhl4RZ,"Time is Running Out","Absolution","Muse",2003-09-15,236535,76,false,,2024-12-03T14:36:35Z,"alternative rock,rock","Warner Records",0.544,0.892,9,-3.212,0,0.0591,0.000644,0.00266,0.0832,0.317,118.005,4
spotify:track:2MuWTIM3b0YEAskbeeFE1i,"Master Of Puppets","Master Of Puppets (Remastered)","Metallica",1986-03-03,515386,81,false,,2024-12-03T14:36:35Z,"metal,thrash metal,rock,heavy metal,hard rock","Blackened Recordings / Universal Music",0.543,0.836,4,-9.11,0,0.0353,0.000647,0.431,0.153,0.56,105.173,4
spotify:track:4GvPlSOKfN7aXEuGW8zKUx,"GOSSIP (feat. Tom Morello)","GOSSIP (feat. Tom Morello)","Måneskin;Tom Morello",2023-01-13,168280,69,true,,2024-12-03T14:36:35Z,"","Epic",0.706,0.821,9,-2.974,1,0.0617,0.00164,0,0.0981,0.918,139.914,4
spotify:track:0gucTLf7trAf37Ua1uAyAu,"Smells Like Teen Spirit - Remastered","Nevermind (30th Anniversary Super Deluxe)","Nirvana",1991-09-24,300893,59,false,,2024-12-03T14:36:35Z,"grunge,rock","Geffen",0.489,0.918,1,-4.502,1,0.0554,0.0000353,0.0000764,0.0908,0.691,116.731,4
spotify:track:3MjrueDQKVr6xDDseZwhEd,"Figure It Out","Royal Blood","Royal Blood",2014-08-18,183602,68,false,,2024-12-03T14:36:35Z,"garage rock,rock","Warner Records",0.658,0.814,0,-4.631,1,0.0559,0.229,0.00653,0.216,0.691,108.018,4
