Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:49uBVeaM3ixGD8VIeqh9KI,"Donna Donna","Joan Baez","Joan Baez",1960,192933,47,false,,2026-01-26T17:08:09Z,"folk,folk rock,singer-songwriter,traditional folk","Vanguard Records",0.579,0.0233,6,-18.57,0,0.0445,0.957,0.0000674,0.101,0.389,117.444,4
spotify:track:0KZodeWxqxd88F9wY1cqgs,"My Sweet Lord - 2014 Remaster","All Things Must Pass (2014 Remaster)","George Harrison",1970-11-20,281231,80,false,,2026-01-26T17:08:09Z,"","BMG Rights Management (US) LLC",0.54,0.688,1,-9.021,0,0.0331,0.0812,0,0.0857,0.564,120.981,4
spotify:track:52vA3CYKZqZVdQnzRrdZt6,"The Times They Are A-Changin'","The Times They Are A-Changin'","Bob Dylan",1964-01-13,197020,69,false,,2026-01-26T17:08:09Z,"folk rock,folk,singer-songwriter,roots rock","Columbia",0.389,0.396,7,-7.999,1,0.0332,0.887,0,0.0828,0.585,171.86,3
spotify:track:0Oi6TiuKVXRBS0191bEqnu,"Famous Blue Raincoat","Songs of Love and Hate","Leonard Cohen",1971-03-19,315678,60,false,,2026-01-26T17:08:09Z,"singer-songwriter","Columbia",0.474,0.0405,9,-22.208,0,0.0387,0.948,0.00027,0.111,0.184,119.487,3
spotify:track:7Dm3dV3WPNdTgxoNY7YFnc,"The Chain - 2004 Remaster","Rumours","Fleetwood Mac",1977-02-04,269813,65,false,,2026-01-26T17:08:09Z,"yacht rock,classic rock,soft rock","Rhino/Warner Records",0.522,0.755,9,-6.95,1,0.0524,0.0517,0.0000663,0.0781,0.637,151.796,4
spotify:track:4O0sGJdqpHMaWz7KoVd7tb,"Diamonds And Rust","Diamonds & Rust","Joan Baez",1975-04-01,286106,65,false,,2026-01-26T17:08:09Z,"folk,folk rock,singer-songwriter,traditional folk","A&M",0.506,0.343,5,-12.153,0,0.03,0.243,0,0.141,0.265,130.052,4
spotify:track:5TibxTFccG8VfJvku0FUX1,"Angie (2015 Remaster)","Bert Jansch","Bert Jansch",2015-04-13,189405,42,false,,2026-01-26T17:08:09Z,"folk,folk rock,traditional folk","Sanctuary Records",0.48,0.224,0,-18.077,0,0.0401,0.462,0.88,0.105,0.395,80.035,4
spotify:track:40riOy7x9W7GXjyGp4pjAv,"Hotel California - 2013 Remaster","Hotel California (2013 Remaster)","Eagles",1976-12-08,391376,87,false,,2026-01-26T17:08:09Z,"classic rock,yacht rock,soft rock","Rhino/Elektra",0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,4
spotify:track:5YSI1311X8t31PBjkBG4CZ,"Wuthering Heights","The Kick Inside","Kate Bush",1978-02-17,269066,77,false,,2026-01-26T17:08:09Z,"art pop,baroque pop,art rock","Parlophone UK",0.484,0.392,1,-11.381,1,0.0313,0.366,0.0452,0.124,0.521,124.564,4
spotify:track:54eZmuggBFJbV7k248bTTt,"A Horse with No Name","America","America;George Martin",1972,252239,86,false,,2026-01-26T17:08:09Z,"yacht rock,soft rock,folk rock","Warner Records",0.653,0.507,11,-17.18,0,0.0534,0.687,0.0147,0.155,0.831,123.188,4
spotify:track:29tvuiMPkb9q56VRoLVQKD,"Black Is the Colour","Folksongs & Ballads","Tia Blake",1972,148040,40,false,,2026-01-26T17:08:09Z,"folk","Caravage",0.404,0.0173,9,-24.782,0,0.0388,0.973,0.00517,0.239,0.348,101.335,1
spotify:track:1MprYblRWfRzJe9i83tSR7,"Take the World Apart","King of a Land","Yusuf / Cat Stevens",2023-06-16,164533,45,false,,2026-01-26T17:08:09Z,"folk rock,folk,singer-songwriter","BMG Rights Management (UK) Ltd.",0.837,0.48,4,-7.51,1,0.0442,0.871,0.00000118,0.27,0.606,126.188,4
spotify:track:0Ziohm1Ku8E2yUDYoclfhO,"Angeles","Either/Or","Elliott Smith",1997-02-25,177200,59,false,,2026-01-26T17:08:09Z,"singer-songwriter","Universal Music",0.531,0.102,4,-23.525,0,0.0549,0.857,0.279,0.154,0.595,118.111,4
spotify:track:5By7Pzgl6TMuVJG168VWzS,"Michelle - Remastered 2009","Rubber Soul (Remastered 2009)","The Beatles",1965-12-03,162373,69,false,,2026-01-26T17:08:09Z,"classic rock,psychedelic rock","EMI Catalogue",0.578,0.29,5,-12.501,0,0.0341,0.652,0,0.105,0.666,117.403,4
spotify:track:6mFkJmJqdDVQ1REhVfGgd1,"Wish You Were Here","Wish You Were Here","Pink Floyd",1975-09-12,338466,84,false,,2026-01-26T17:08:09Z,"progressive rock,psychedelic rock,classic rock,art rock,rock","Pink Floyd Records",0.481,0.262,7,-15.73,1,0.0414,0.735,0.0114,0.832,0.375,122.861,4
spotify:track:1xulVUlt4ip3iu2EjrV4ZT,"The Book of Love","69 Love Songs","The Magnetic Fields",1999-09-14,162413,59,false,,2026-01-26T17:08:09Z,"anti-folk","Merge Records",0.485,0.262,7,-13.286,1,0.0263,0.978,0.0000599,0.117,0.332,98.536,4
spotify:track:01o6YGrdvMrUAFmWgwoDCb,"Sing a Song for You","Happy Sad","Tim Buckley",1969,161253,42,false,,2026-01-26T17:08:09Z,"folk rock,folk","Rhino/Elektra",0.361,0.0864,6,-18.677,1,0.0382,0.932,0.000441,0.105,0.176,131.946,5
spotify:track:0zVduthKvT1FEsUGFWT9Xo,"900 Miles","The New Folk Sound Of Terry Callier (Deluxe Edition)","Terry Callier",1968-01-01,307880,47,false,,2026-01-26T17:08:09Z,"northern soul","Craft Recordings",0.311,0.249,2,-16.052,1,0.0312,0.574,0.0000535,0.108,0.0445,104.511,4
spotify:track:0zxj7dVhYZq5ACyaDx5XIo,"Layla - Acoustic Live","Unplugged (Live)","Eric Clapton",1992-08-25,289026,71,false,,2026-01-26T17:08:09Z,"blues,blues rock,classic rock","Bushbranch / Surfdog Records",0.559,0.524,2,-11.64,0,0.0462,0.318,0.00094,0.933,0.652,93.85,4
spotify:track:0wokCRaKD0zPNhMRXAgVsr,"Ordinary World","Duran Duran","Duran Duran",1993-02-15,340200,82,false,,2026-01-26T17:08:09Z,"new wave,synthpop","Parlophone UK",0.473,0.652,1,-10.171,0,0.0305,0.0132,0.0000113,0.14,0.401,140.117,4
spotify:track:7mjSHL2Eb0kAwiKbvNNyD9,"Wild World","Tea For The Tillerman (Remastered 2020)","Yusuf / Cat Stevens",1970-11-23,200560,79,false,,2026-01-26T17:08:09Z,"folk rock,folk,singer-songwriter","UMC (Universal Music Catalogue)",0.48,0.542,0,-8.51,1,0.0348,0.345,0.000609,0.113,0.567,152.853,4
spotify:track:11VwZwNF29HrqwalYUMitb,"Pale Blue Eyes","The Velvet Underground (45th Anniversary)","The Velvet Underground",1969,339533,66,false,,2026-01-26T17:08:09Z,"proto-punk,art rock","Polydor",0.637,0.107,5,-18.759,1,0.0349,0.911,0.00146,0.103,0.296,82.879,4
spotify:track:5Trbt34yBAzpM59c6G8pqO,"San Francisco Days","San Francisco Days","Chris Isaak",1993-04-06,178973,49,false,,2026-01-26T17:08:09Z,"","Chris Isaak",0.499,0.49,0,-10.131,1,0.0294,0.151,0.000171,0.236,0.552,134.027,4
spotify:track:0HKLzcztfHW7o9b2i0PwtV,"Wicked Game","Wicked Game","Gemma Hayes",2012-03-10,245775,51,false,,2026-01-26T17:08:09Z,"","Gemma Hayes Music",0.63,0.191,0,-16.063,1,0.0296,0.817,0.00974,0.118,0.264,110.068,4
spotify:track:4jiM2fAXVOxl4DAx3wraFx,"Suzanne","Songs Of Leonard Cohen","Leonard Cohen",1967-12-27,230284,65,false,,2026-01-26T17:08:09Z,"singer-songwriter","Columbia/Legacy",0.409,0.172,6,-16.441,0,0.039,0.921,0.00116,0.111,0.354,131.941,4
spotify:track:3uCkIqD0VzQUijbs8WIizs,"These Days","Chelsea Girl","Nico",1967-10-09,210653,67,false,,2026-01-26T17:08:09Z,"proto-punk,art rock","Universal Records",0.401,0.13,5,-17.638,1,0.0312,0.989,0.305,0.101,0.213,93.091,4
