Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:28mvUN8EaGPyW00T87z4oP,"POP DAT THANG (feat. GloRilla, Yung Miami & YKNIECE) - Official Remix","POP DAT THANG (feat. GloRilla, Yung Miami & YKNIECE) [Official Remix]","DaBaby;GloRilla;Yung Miami;YKNIECE",2026-05-01,235106,0,true,,2026-05-01T04:03:41Z,"","South Coast Music Group/Interscope Records",0.836,0.73,1,-5.859,1,0.287,0.0319,0,0.0853,0.591,138.943,4
spotify:track:70sjcC1GLyYfcHntiZ16cN,"Down South (feat. Key Glock)","Down South","Trap Dickey;Key Glock",2026-01-23,139805,72,true,,2026-05-01T04:03:41Z,"","Trap Dickey",0.718,0.796,8,-4.734,1,0.0362,0.02,0,0.156,0.0993,102.95,4
spotify:track:3VW6HJYa5l0uzGcCRA222P,"Ca$ino","Ca$ino","Baby Keem",2026-02-20,260825,78,true,,2026-05-01T04:03:41Z,"","pgLang/Columbia",0.533,0.784,1,-5.477,1,0.0614,0.00236,0,0.356,0.282,145.694,4
spotify:track:0FrESd7LNffZyGZ37VuSmH,"ATM","ATM","Don Toliver",2026-01-23,180705,72,true,,2026-05-01T04:03:41Z,"","CactusJack/Donnway/ATL",0.695,0.686,9,-6.163,0,0.133,0.314,0.0000136,0.294,0.396,170.056,4
spotify:track:2hk1qsUurNhymuTIQKoCws,"MUTT","MUTT","NAV;Quavo",2026-05-01,119965,0,true,,2026-05-01T04:03:41Z,"melodic rap","XO / Republic Records",0.819,0.56,7,-4.398,1,0.0829,0.0706,0,0.284,0.232,130.005,4
spotify:track:3DjMtj3Q1gUm1wIVnVekPC,"What You Saying","What You Saying","Lil Uzi Vert",2025-12-22,131729,86,false,,2026-05-01T04:03:41Z,"melodic rap,rage rap","Cor(e)",0.634,0.731,11,-7.801,0,0.205,0.00777,0,0.168,0.354,133.146,4
spotify:track:6AXf9n3qazR1bE1dngnqxi,"LET 'EM KNOW","LET 'EM KNOW","T.I.",2026-01-18,179924,78,true,,2026-05-01T04:03:41Z,"southern hip hop","Grand Hustle LLC / EMPIRE",0.744,0.744,1,-2.778,0,0.117,0.146,0,0.131,0.574,84,4
spotify:track:7KSe5wIvvaKCrPN8ySgSfg,"Mrs. Trendsetter","The Leaks","Lil Baby",2025-12-03,148860,77,true,,2026-05-01T04:03:41Z,"","Quality Control Music/Motown Records",0.821,0.553,10,-7.726,0,0.428,0.0319,0,0.117,0.518,158.155,4
spotify:track:3B4cjvGlPvyBLNG3AzEgkZ,"E85","OCTANE","Don Toliver",2026-01-30,153181,92,true,,2026-05-01T04:03:41Z,"","CactusJack/Donnway/ATL",0.556,0.714,11,-4.43,0,0.0418,0.0463,0,0.822,0.332,131.992,4
spotify:track:6fODAgyTJdN7ATeJOP81dj,"6WA","6WA","BigXthaPlug;Ro$ama;MurdaGang PB;Yung Hood",2026-02-27,128573,71,true,,2026-05-01T04:03:41Z,"southern hip hop","600 Ent. under exclusive license to UnitedMasters LLC",0.865,0.791,8,-3.782,1,0.302,0.0563,0,0.554,0.952,142.032,4
