Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:554qQSs9lpRVq6TlaaiIKT,"4 Raws","Rebel","EsDeeKid",2025-06-20,146666,88,true,,2026-04-24T04:02:00Z,"","Lizzy Records",0.614,0.579,6,-7.481,0,0.0443,0.0124,0.608,0.141,0.194,144.041,4
spotify:track:6zJ68ym0Buv2TpuUu8tw9A,"HELICOPTER","Don't Be Dumb","A$AP Rocky",2026-01-16,160966,76,true,,2026-04-24T04:02:00Z,"rap","A$AP Worldwide/RCA Records",0.68,0.656,1,-3.966,1,0.0314,0.000101,0.0000472,0.107,0.229,134.028,4
spotify:track:6VT4Dnjd2OgBpwpzGMwo58,"WE ON GO III (feat. TiaCorine)","WE ON GO III (feat. TiaCorine)","BIA;TiaCorine",2026-03-25,165801,59,true,,2026-04-24T04:02:00Z,"","Epic",0.686,0.831,11,-5.116,0,0.0511,0.0453,0,0.358,0.482,130.984,4
spotify:track:3VW6HJYa5l0uzGcCRA222P,"Ca$ino","Ca$ino","Baby Keem",2026-02-20,260825,78,true,,2026-04-24T04:02:00Z,"","pgLang/Columbia",0.533,0.784,1,-5.477,1,0.0614,0.00236,0,0.356,0.282,145.694,4
spotify:track:1lJOLxDS8kS2rihrqezMcv,"Century","Century","EsDeeKid",2025-10-31,109714,84,true,,2026-04-24T04:02:00Z,"","Lizzy Records",0.389,0.871,6,-6.885,1,0.0647,0.23,0,0.167,0.141,104.846,3
spotify:track:6d9Cs2D2RSIl9c0ulgnFe8,"Gemstone","OCTANE","Don Toliver",2026-01-30,121690,82,true,,2026-04-24T04:02:00Z,"","CactusJack/Donnway/ATL",0.615,0.81,5,-3.977,1,0.0414,0.00871,0.00000512,0.72,0.037,142.069,4
spotify:track:1d5sIc2QcHgSMYvGcnsLhe,"FLAMMABLE","FLAMMABLE","Swae Lee",2026-02-27,197551,63,true,,2026-04-24T04:02:00Z,"","Eardruma Records/Interscope Records",0.656,0.868,9,-2.761,1,0.0455,0.0000109,0.0000541,0.345,0.365,147.031,4
spotify:track:5P03xImM2uFukzoty7NDw7,"KICK OUT","JACKBOYS 2","Travis Scott",2025-07-13,170498,71,true,,2026-04-24T04:02:00Z,"rap","Cactus Jack / Epic",0.734,0.791,4,-3.486,0,0.232,0.0946,0,0.185,0.304,139.934,4
spotify:track:5waTXjl4V7YBw1Bo4CsjlM,"Circus Circus Free$tyle","Ca$ino","Baby Keem",2026-02-20,292359,73,true,,2026-04-24T04:02:00Z,"","pgLang/Columbia",0.525,0.565,1,-6.073,1,0.128,0.00982,0,0.121,0.185,147.04,4
spotify:track:2FycFFuNMVVYIiIqeldXF5,"STOLE YA FLOW","Don't Be Dumb","A$AP Rocky",2026-01-16,199015,74,true,,2026-04-24T04:02:00Z,"rap","A$AP Worldwide/RCA Records",0.559,0.722,5,-4.015,1,0.0409,0.0672,0,0.603,0.105,160.574,4
