Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:1T4TSL2UaYjauerxFyPal0,"Throw Yourself to the Sword","Something To Consume","Die Spitz",2025-09-12,160163,60,false,,2026-02-13T03:04:27Z,"riot grrrl","Third Man Records",0.37,0.962,5,-2.588,1,0.101,0.00000289,0.447,0.593,0.39,173.977,3
spotify:track:2QiqwOVUctPRVggO9G1Zs5,"Wake Up","Rage Against The Machine - XX (20th Anniversary Special Edition)","Rage Against The Machine",1992,363853,67,false,,2026-02-13T03:04:27Z,"rap metal,rap rock,alternative metal,nu metal","Epic/Legacy",0.411,0.893,7,-3.646,1,0.139,0.00563,0.00967,0.149,0.513,170.407,4
spotify:track:412LyfktkgWKEn8kmKiyQe,"Comfortable Liar","Wonder What's Next (Expanded Edition)","Chevelle",2002,223266,78,false,,2026-02-13T03:04:27Z,"alternative metal,nu metal,post-grunge","Epic",0.522,0.811,1,-2.761,1,0.0304,0.00144,0.0181,0.682,0.198,89.087,4
spotify:track:4pEU0NT64oiem9lDT7nuJn,"Running In Circles","FISSION","Dead Poet Society",2024-01-26,233321,60,true,,2026-02-13T03:04:27Z,"","Spinefarm",0.619,0.84,3,-3.353,1,0.0633,0.00426,0.0000575,0.37,0.644,142.004,4
spotify:track:2DlHlPMa4M17kufBvI2lEN,"Chop Suey!","Toxicity","System Of A Down",2001-09-04,210240,87,false,,2026-02-13T03:04:27Z,"nu metal,metal,alternative metal,rap metal,rock","American/Columbia",0.417,0.934,7,-3.908,0,0.119,0.000278,0.0015,0.132,0.287,127.066,4
spotify:track:2liwbAaiYRiJB2H286u1zS,"Check My Brain","Black Gives Way To Blue","Alice In Chains",2009-09-29,237906,69,false,,2026-02-13T03:04:27Z,"grunge,post-grunge","Craft Recordings",0.441,0.845,10,-3.315,1,0.0462,0.00000328,0.0533,0.723,0.304,113.989,4
spotify:track:03A89GAR9MPybXei4sZiYh,"Hell You Call A Dream","Keep Me Fed","The Warning",2024-06-28,176066,62,false,,2026-02-13T03:04:27Z,"","Lava / Republic Records",0.459,0.873,8,-4.121,1,0.0735,0.00272,0,0.194,0.563,94.878,4
spotify:track:2YC6ET3q1F29B0V7UcPV70,"Break Stuff","Greatest Hitz","Limp Bizkit",2005-11-08,166653,60,true,,2026-02-13T03:04:27Z,"nu metal,rap metal,alternative metal,rap rock","Geffen",0.429,0.908,8,-5.399,1,0.158,0.00325,0.0000612,0.0475,0.615,108.806,4
spotify:track:3txlvthoUa9vWvG1zr2Lnr,"infinite source","private music","Deftones",2025-08-22,212577,70,false,,2026-02-13T03:04:27Z,"nu metal,alternative metal,rap metal,rock,shoegaze","Reprise",0.432,0.967,4,-2.847,1,0.122,0.0000591,0.498,0.198,0.332,76.012,4
spotify:track:6oO7WMjD6kEvCITLbVj0mu,"Hypnotize","Hypnotize","System Of A Down",2005-11-22,189440,75,false,,2026-02-13T03:04:27Z,"nu metal,metal,alternative metal,rap metal,rock","American/Columbia",0.274,0.92,6,-4.096,1,0.0489,0.0303,0.000412,0.115,0.0397,154.016,4
spotify:track:5PUTXDqo5aGHoGbAhYm5ZT,"This is Our Life","This is Our Life","Des Rocs",2020-12-11,224306,51,false,,2026-02-13T03:04:27Z,"","Des Rocs",0.364,0.877,7,-3.922,1,0.107,0.0011,0.0000116,0.348,0.382,157.675,4
spotify:track:1mVaXOne0HkvbeReuBkg8V,"BOMB TO A KNIFE FIGHT","BOMB TO A KNIFE FIGHT","The Barbarians of California",2026-01-20,161504,46,true,,2026-02-13T03:04:27Z,"","Many Hats Distribution",0.444,0.884,5,-4.538,1,0.128,0.000352,0,0.368,0.578,153.164,4
spotify:track:3fgehc497TFqKH1zBL2YNK,"Heavy Is the Crown","Heavy Is the Crown","Linkin Park",2024-09-24,167012,73,false,,2026-02-13T03:04:27Z,"nu metal,rap metal,rock,alternative metal","Warner Records",0.571,0.928,4,-3.725,0,0.0453,0.00932,0,0.297,0.489,127.939,4
spotify:track:1ovFnZv6mUe0LzAbfVqOmh,"Dark Side","Dark Side","Blind Channel",2021-01-21,177789,48,false,,2026-02-13T03:04:27Z,"","Sony Music/Ranka Kustannus",0.571,0.955,7,-3.795,1,0.105,0.00254,0.00000155,0.274,0.437,98.01,4
spotify:track:7L9Fgs88bbwSOIYGJHOIBs,"Love To Be Loved","Love To Be Loved","The Warning;Carín León",2026-02-06,170000,61,false,,2026-02-13T03:04:27Z,"banda,norteño,sierreño,corrido,ranchera,grupera,sad sierreño,música mexicana","Lava / Republic Records",0.497,0.953,4,-2.551,0,0.106,0.00355,0,0.122,0.564,157.973,4
spotify:track:7F5jxmwf1uWVqh6nbYz7rl,"Heaven Knows","Going to Hell","The Pretty Reckless",2014-03-17,224854,59,false,,2026-02-13T03:04:27Z,"","Cooking Vinyl",0.54,0.801,2,-3.733,1,0.0475,0.0845,0,0.221,0.577,83.979,4
spotify:track:7mczLeiFeYKRb7vtiPjuMb,"DArkSide","POST HUMAN: NeX GEn","Bring Me The Horizon",2024-05-24,165357,75,true,,2026-02-13T03:04:27Z,"metalcore,emo,rock,screamo,post-hardcore","RCA Records Label",0.365,0.951,7,-3.034,1,0.181,0.000591,0.00000107,0.716,0.441,83.812,4
spotify:track:0UFDKFqW2oGspYeYqo9wjA,"Bleed It Out","Minutes to Midnight","Linkin Park",2007-05-14,164426,83,true,,2026-02-13T03:04:27Z,"nu metal,rap metal,rock,alternative metal","Warner Records",0.541,0.969,11,-3.439,1,0.0458,0.113,0,0.638,0.599,140.119,4
spotify:track:46odPfzMypgxCBMUPmdKxr,"Afraid Of The Dark","Afraid Of The Dark","Motionless In White",2026-01-28,278416,78,true,,2026-02-13T03:04:27Z,"metalcore,metal","Roadrunner Records",0.46,0.961,3,-3.197,0,0.222,0.000548,0,0.114,0.227,110.561,4
spotify:track:6Nm8h73ycDG2saCnZV8poF,"Dragula","Hellbilly Deluxe","Rob Zombie",1998-01-01,222826,81,false,,2026-02-13T03:04:27Z,"industrial metal,industrial rock,alternative metal,metal,nu metal","Geffen",0.59,0.963,0,-6.489,0,0.0676,0.0000875,0.000105,0.0781,0.586,125.033,4
