"Track title","Track release date","Track label","Track genre","Track subgenre 1","Track subgenre 2","Track artists","Viberate rank 1w","Viberate rank 1m","Viberate rank 3m","Viberate rank 12m","Viberate rank Alltime","Viberate score 1w","Viberate score 1m","Viberate score 3m","Viberate score 12m","Viberate score Alltime","Spotify streams 1w","Spotify streams 1m","Spotify streams 3m","Spotify streams 12m","Spotify streams Alltime","Youtube views 1w","Youtube views 1m","Youtube views 3m","Youtube views 12m","Youtube views Alltime","Airplay spins 1w","Airplay spins 1m","Airplay spins 3m","Airplay spins 12m","Airplay spins Alltime","Soundcloud plays 1w","Soundcloud plays 1m","Soundcloud plays 3m","Soundcloud plays 12m","Soundcloud plays Alltime","Shazam shazams 1w","Shazam shazams 1m","Shazam shazams 3m","Shazam shazams 12m","Shazam shazams Alltime"
"Phoenix","2013-08-22","N/A","Metal","N/A","N/A","Satyricon","N/A","N/A","N/A","N/A","275339","N/A","N/A","N/A","N/A","1736595.79","N/A","N/A","N/A","1472005","7805895","N/A","N/A","N/A","629875","8463518","N/A","N/A","N/A","330","N/A","N/A","N/A","N/A","690","6579","N/A","N/A","N/A","N/A","N/A"
"Black Crow on a Tombstone","2008-07-11","N/A","Metal","N/A","N/A","Satyricon","N/A","N/A","N/A","N/A","277714","N/A","N/A","N/A","N/A","1718459.1750000003","N/A","N/A","N/A","1144928","7847465","N/A","N/A","N/A","472010","4384028","N/A","N/A","N/A","1470","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Interdimensional Summit","2018-05-04","N/A","Metal","N/A","N/A","Dimmu Borgir","N/A","N/A","N/A","N/A","281612","N/A","N/A","N/A","N/A","1689076.415","N/A","N/A","N/A","1297031","15573260","N/A","N/A","N/A","413654","9893188","N/A","N/A","N/A","1183","N/A","N/A","N/A","N/A","1028","2956","N/A","N/A","N/A","0","17861"
"Floki Appears to Kill Athelstan","2015-05-08","N/A","Classical","N/A","N/A","Trevor Morris, Einar Selvik","N/A","N/A","N/A","N/A","284701","N/A","N/A","N/A","N/A","1666647.7999999998","N/A","N/A","N/A","2183736","23820043","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1180","297562"
"Welcome To Hell","1981-01-01","N/A","Metal","N/A","N/A","Venom","N/A","N/A","N/A","N/A","289403","N/A","N/A","N/A","N/A","1633789.12","N/A","N/A","N/A","765817","8340727","N/A","N/A","N/A","143483","2893647","N/A","N/A","N/A","3031","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","9446"
"Bartzabel","2018-10-01","N/A","Metal","N/A","N/A","Behemoth","N/A","N/A","N/A","N/A","294144","N/A","N/A","N/A","N/A","1601261.685","N/A","N/A","N/A","28917","410780","N/A","N/A","N/A","1399335","18963814","N/A","N/A","N/A","923","N/A","N/A","N/A","N/A","6319","67658","N/A","N/A","N/A","N/A","N/A"
"Chainsaw Gutsfuck","1993-01-01","N/A","Metal","N/A","N/A","Mayhem","N/A","N/A","N/A","N/A","299686","N/A","N/A","N/A","N/A","1565270.0000000002","N/A","N/A","N/A","2038697","13930041","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","114","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","37","10952"
"Götterdämmerung","2021-10-15","N/A","Metal","N/A","N/A","Zeal & Ardor","N/A","N/A","N/A","N/A","304765","N/A","N/A","N/A","N/A","1531962.17","N/A","N/A","N/A","1661515","11858302","N/A","N/A","N/A","156149","678733","N/A","N/A","N/A","196","N/A","N/A","N/A","N/A","8308","25887","N/A","N/A","N/A","58","13383"
"Siege Tower","2023-02-03","N/A","Metal","N/A","N/A","Curta'n Wall","N/A","N/A","N/A","N/A","310461","N/A","N/A","N/A","N/A","1496459.7","N/A","N/A","N/A","1950039","5442897","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","29569"
"Fear of God","2023-02-03","N/A","Metal","N/A","N/A","Curta'n Wall","N/A","N/A","N/A","N/A","313639","N/A","N/A","N/A","N/A","1477348.2","N/A","N/A","N/A","1930010","4681171","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","16741"
"M/s salmonella","2006-01-01","N/A","Metal","N/A","N/A","Lifelover","N/A","N/A","N/A","N/A","318450","N/A","N/A","N/A","N/A","1449704.5800000003","N/A","N/A","N/A","1604389","5407257","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","14","N/A","N/A","N/A","N/A","168886","427649","N/A","N/A","N/A","0","5038"
"Doberman","2025-03-28","N/A","Metal","N/A","N/A","Deafheaven","N/A","N/A","N/A","N/A","321420","N/A","N/A","N/A","N/A","1433103.985","N/A","N/A","N/A","1782637","2510312","N/A","N/A","N/A","131319","159913","N/A","N/A","N/A","26","N/A","N/A","N/A","N/A","7392","7993","N/A","N/A","N/A","N/A","N/A"
"Snake Pit Poetry","2017-10-20","N/A","Metal","N/A","N/A","Einar Selvik","N/A","N/A","N/A","N/A","326966","N/A","N/A","N/A","N/A","1403380.52","N/A","N/A","N/A","1840046","15593629","N/A","N/A","N/A","0","420767","N/A","N/A","N/A","20","N/A","N/A","N/A","N/A","2828","14887","N/A","N/A","N/A","N/A","N/A"
"Deathcrush","1993-01-01","N/A","Metal","N/A","N/A","Mayhem","N/A","N/A","N/A","N/A","331512","N/A","N/A","N/A","N/A","1378703.6749999998","N/A","N/A","N/A","1727527","13882406","N/A","N/A","N/A","47345","466982","N/A","N/A","N/A","145","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"The Serpentine Offering","2007-03-30","N/A","Metal","N/A","N/A","Dimmu Borgir","N/A","N/A","N/A","N/A","332386","N/A","N/A","N/A","N/A","1374113.2349999999","N/A","N/A","N/A","1152034","11711924","N/A","N/A","N/A","264577","16508531","N/A","N/A","N/A","920","N/A","N/A","N/A","N/A","3022","10570","N/A","N/A","N/A","0","18634"
"Emergent Chaos","2026-01-09","N/A","Metal","N/A","N/A","Lightlorn","N/A","N/A","N/A","N/A","333264","N/A","N/A","N/A","N/A","1369366.8450000002","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","36","69","N/A","N/A","N/A","3587","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Jesus' Tod","1996-01-01","N/A","Metal","N/A","N/A","Burzum","N/A","N/A","N/A","N/A","343388","N/A","N/A","N/A","N/A","1319260.72","N/A","N/A","N/A","1559065","11839621","N/A","N/A","N/A","1899","384799","N/A","N/A","N/A","484","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","12188"
"Assassin's Creed Valhalla Main Theme (feat. Einar Selvik)","2020-08-07","N/A","Classical","N/A","N/A","Sarah Schachner, Jesper Kyd, Einar Selvik","N/A","N/A","N/A","N/A","344413","N/A","N/A","N/A","N/A","1314440.7399999998","N/A","N/A","N/A","1703130","15333035","N/A","N/A","N/A","1276","56790","N/A","N/A","N/A","37","N/A","N/A","N/A","N/A","11804","94303","N/A","N/A","N/A","N/A","N/A"
"High Again","2025-09-20","N/A","Metal","N/A","N/A","Fullmåne","N/A","N/A","N/A","N/A","346293","N/A","N/A","N/A","N/A","1305476.7650000001","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","6118","7528","N/A","N/A","N/A","4632","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Don't Burn the Witch","1982-11-01","N/A","Metal","N/A","N/A","Venom","N/A","N/A","N/A","N/A","350529","N/A","N/A","N/A","N/A","1285644.45","N/A","N/A","N/A","1100907","6678147","N/A","N/A","N/A","316800","473339","N/A","N/A","N/A","613","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","9569"
"Fjara","2012-11-11","N/A","Metal","N/A","N/A","Sólstafir","N/A","N/A","N/A","N/A","354132","N/A","N/A","N/A","N/A","1268775.3199999998","N/A","N/A","N/A","552350","8584693","N/A","N/A","N/A","413331","7716931","N/A","N/A","N/A","1699","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","23884"
"I Am The Black Wizards","1994-02-21","N/A","Metal","N/A","N/A","Emperor","N/A","N/A","N/A","N/A","355820","N/A","N/A","N/A","N/A","1260958.3000000003","N/A","N/A","N/A","7548","207163","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1400","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"The Satanist","2014-02-04","N/A","Metal","N/A","N/A","Behemoth","N/A","N/A","N/A","N/A","359811","N/A","N/A","N/A","N/A","1243267.3499999999","N/A","N/A","N/A","727807","8721115","N/A","N/A","N/A","348576","6981279","N/A","N/A","N/A","1232","N/A","N/A","N/A","N/A","3229","17353","N/A","N/A","N/A","N/A","N/A"
"Conquer All","2004-01-01","N/A","Metal","N/A","N/A","Behemoth","N/A","N/A","N/A","N/A","361578","N/A","N/A","N/A","N/A","1235298.11","N/A","N/A","N/A","1406587","12324888","N/A","N/A","N/A","102054","6099418","N/A","N/A","N/A","213","N/A","N/A","N/A","N/A","3643","21276","N/A","N/A","N/A","N/A","N/A"
"Dream House","2013-05-28","N/A","Metal","N/A","N/A","Deafheaven","N/A","N/A","N/A","N/A","366281","N/A","N/A","N/A","N/A","1215085.24","N/A","N/A","N/A","1275623","12369596","N/A","N/A","N/A","499","161626","N/A","N/A","N/A","800","N/A","N/A","N/A","N/A","9117","43925","N/A","N/A","N/A","0","20162"
"Death to the Holy","2022-02-11","N/A","Metal","N/A","N/A","Zeal & Ardor","N/A","N/A","N/A","N/A","378260","N/A","N/A","N/A","N/A","1166304.58","N/A","N/A","N/A","1374670","7071863","N/A","N/A","N/A","92410","631851","N/A","N/A","N/A","172","N/A","N/A","N/A","N/A","3648","12869","N/A","N/A","N/A","36","8473"
"Lvciferaeon","2025-04-08","N/A","Metal","N/A","N/A","Behemoth","N/A","N/A","N/A","N/A","381916","N/A","N/A","N/A","N/A","1152212.5350000001","N/A","N/A","N/A","654979","858874","N/A","N/A","N/A","1183099","1445009","N/A","N/A","N/A","474","N/A","N/A","N/A","N/A","1332","1338","N/A","N/A","N/A","N/A","N/A"
"Burn in Hell","2001-03-12","N/A","Metal","N/A","N/A","Dimmu Borgir","N/A","N/A","N/A","N/A","383060","N/A","N/A","N/A","N/A","1147815.1099999999","N/A","N/A","N/A","949492","10230594","N/A","N/A","N/A","40374","375670","N/A","N/A","N/A","1311","N/A","N/A","N/A","N/A","2498","4660","N/A","N/A","N/A","N/A","N/A"
"the reasons ive been better","2023-11-28","N/A","Metal","N/A","N/A","rosevile sucks","N/A","N/A","N/A","N/A","386788","N/A","N/A","N/A","N/A","1133933.48","N/A","N/A","N/A","1431736","1606649","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","29984","32024","N/A","N/A","N/A","0","220"
"Shotgun","2023-10-12","N/A","Metal","N/A","N/A","Decalius","N/A","N/A","N/A","N/A","387120","N/A","N/A","N/A","N/A","1132595.265","N/A","N/A","N/A","1184264","3085776","N/A","N/A","N/A","283225","620630","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","2247"
"Myspys","2009-10-08","N/A","Metal","N/A","N/A","Lifelover","N/A","N/A","N/A","N/A","397692","N/A","N/A","N/A","N/A","1093601.8199999998","N/A","N/A","N/A","1247533","5187612","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","13","N/A","N/A","N/A","N/A","108589","262420","N/A","N/A","N/A","0","6065"
"Misanthrope","2024-04-19","N/A","Metal","N/A","N/A","Blade and Bath","N/A","N/A","N/A","N/A","400479","N/A","N/A","N/A","N/A","1083871.81","N/A","N/A","N/A","1154748","1650624","N/A","N/A","N/A","215698","261209","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","1451"
"Lost Wisdom","1993-01-01","N/A","Metal","N/A","N/A","Burzum","N/A","N/A","N/A","N/A","402841","N/A","N/A","N/A","N/A","1075685.935","N/A","N/A","N/A","304261","7285798","N/A","N/A","N/A","508","21770","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","12448"
"The Shadow Elite","2025-03-05","N/A","Metal","N/A","N/A","Behemoth","N/A","N/A","N/A","N/A","408957","N/A","N/A","N/A","N/A","1055308.8299999996","N/A","N/A","N/A","933792","1403819","N/A","N/A","N/A","262595","732832","N/A","N/A","N/A","680","N/A","N/A","N/A","N/A","1720","2156","N/A","N/A","N/A","0","272"
"Tyrants","2002-02-04","N/A","Metal","N/A","N/A","Immortal","N/A","N/A","N/A","N/A","416408","N/A","N/A","N/A","N/A","1030746.3","N/A","N/A","N/A","1205222","7886728","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","385","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","7744"
"War","1993-03-01","N/A","Metal","N/A","N/A","Burzum","N/A","N/A","N/A","N/A","419606","N/A","N/A","N/A","N/A","1020870.9549999998","N/A","N/A","N/A","1200740","8722367","N/A","N/A","N/A","23122","762680","N/A","N/A","N/A","334","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","11859"
"I Am the Black Wizards - Re-Mastered","2014-05-26","N/A","Metal","N/A","N/A","Emperor","N/A","N/A","N/A","N/A","424052","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Exercises in Futility V","2015-11-04","N/A","Metal","N/A","N/A","Mgła","N/A","N/A","N/A","N/A","427265","N/A","N/A","N/A","N/A","997302.6799999998","N/A","N/A","N/A","1146816","6645399","N/A","N/A","N/A","5907","96746","N/A","N/A","N/A","345","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","4674"
"Fear of God","2023-02-03","N/A","Metal","N/A","N/A","Curta'n Wall, Elvya","N/A","N/A","N/A","N/A","428487","N/A","N/A","N/A","N/A","993598.4999999999","N/A","N/A","N/A","1295817","3683677","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","13564"
"Herbstleyd","1998-11-01","N/A","Metal","N/A","N/A","Nargaroth","N/A","N/A","N/A","N/A","433765","N/A","N/A","N/A","N/A","977962.8999999999","N/A","N/A","N/A","66538","213410","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","3070","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"The Sacrilegious Scorn","2007-04-27","N/A","Metal","N/A","N/A","Dimmu Borgir","N/A","N/A","N/A","N/A","434665","N/A","N/A","N/A","N/A","975451.355","N/A","N/A","N/A","734248","5622535","N/A","N/A","N/A","425564","21810095","N/A","N/A","N/A","177","N/A","N/A","N/A","N/A","1391","6140","N/A","N/A","N/A","0","10346"
"Necromancy","1984-01-01","N/A","Metal","N/A","N/A","Bathory","N/A","N/A","N/A","N/A","435010","N/A","N/A","N/A","N/A","974540.7999999999","N/A","N/A","N/A","1140319","6032660","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","366","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","3583"
"Blessings Upon the Throne of Tyranny","2001-03-12","N/A","Metal","N/A","N/A","Dimmu Borgir","N/A","N/A","N/A","N/A","436684","N/A","N/A","N/A","N/A","969669.93","N/A","N/A","N/A","587600","4481664","N/A","N/A","N/A","8964","607434","N/A","N/A","N/A","226","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","7284"
"Submerged","2025-08-12","N/A","Metal","N/A","N/A","Gaerea","N/A","N/A","N/A","N/A","436954","N/A","N/A","N/A","N/A","968927.99","N/A","N/A","N/A","1188574","1260456","N/A","N/A","N/A","1243","4581","N/A","N/A","N/A","66","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Easing The Pain","2014-01-01","N/A","Metal","N/A","N/A","Sabhankra","N/A","N/A","N/A","N/A","438615","N/A","N/A","N/A","N/A","964321.5050000001","N/A","N/A","N/A","1287007","3346265","N/A","N/A","N/A","568","1272","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"One by One","2002-02-04","N/A","Metal","N/A","N/A","Immortal","N/A","N/A","N/A","N/A","444650","N/A","N/A","N/A","N/A","947259.7050000001","N/A","N/A","N/A","819688","6832968","N/A","N/A","N/A","137639","2890686","N/A","N/A","N/A","657","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","8167"
"Blashyrkh - Mighty Ravendark","1994-01-01","N/A","Metal","N/A","N/A","Immortal","N/A","N/A","N/A","N/A","446435","N/A","N/A","N/A","N/A","942328.425","N/A","N/A","N/A","616324","4011749","N/A","N/A","N/A","455607","5496846","N/A","N/A","N/A","262","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","6501"
