"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 1w","Spotify Followers Total","Spotify Streams 1w","Spotify Streams Total","Spotify Monthly Listeners 1w","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 1w","YouTube Subscribers Total","YouTube Views 1w","YouTube Views Total","YouTube Likes 1w","YouTube Likes Total","Social Rank","TikTok Followers 1w","TikTok Followers Total","TikTok Likes 1w","TikTok Views 1w","Instagram Followers 1w","Instagram Followers Total","Instagram Likes 1w","Facebook Followers 1w","Facebook Followers Total","Deezer Fans 1w","Deezer Fans Total","SoundCloud Followers 1w","SoundCloud Followers Total","SoundCloud Plays 1w","Shazam Shazams 1w","Radio Airplay Rank","Radio Airplay Spins 1w","Radio Airplay Countries with Spins 1w","Radio Airplay Stations with Spins 1w","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 1w","Beatport Track Performance Points Total"
"11","Kanonenfieber","Germany","Metal","Sony Music Entertainment, Big Indie Labels","28537","40562","861","151965","615080","50448356","-2318","170246","615147","N/A","N/A","N/A","N/A","N/A","N/A","N/A","28663","N/A","N/A","N/A","N/A","198","244587","2622","4859","76364","61","8057","N/A","N/A","N/A","0","103572","24","4","7","N/A","N/A","N/A","N/A","N/A","N/A"
"12","Deafheaven","United States","Metal","Big Indie Labels, Warner Music Group","29305","31068","677","320258","352923","120728123","-5712","211633","3192622","48810","0","35900","5992","8244459","52","134133","43122","N/A","N/A","N/A","N/A","492","154158","1237","-32","162894","70","25545","6","2873","1714","0","39023","63","13","31","141693","1","0","0","0.19659480868908635","1.7200599458398775"
"13","Zeal & Ardor","Switzerland","Metal","Warner Music Group","31090","31704","330","263452","349317","146158054","-1441","259229","1738541","46770","0","75200","24141","17726414","238","258300","53034","2","1145","2","0","14","71942","16","-16","77783","82","21695","1","3759","1031","2","40999","67","12","24","N/A","N/A","N/A","N/A","N/A","N/A"
"14","Decalius","United States","Metal","N/A","31394","26453","966","212187","633802","67624903","742","462232","166714","54387","0","48300","0","2835406","0","74063","112945","0","4340","0","0","19","38305","62","3","2493","46","4085","N/A","N/A","N/A","4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"15","Dark Funeral","Sweden","Metal","Sony Music Entertainment","31983","50039","286","296008","74926","49826114","-1042","67388","982686","43642","0","80200","11518","24569243","125","293620","23858","1","3309","3","0","-79","298494","156","-484","946367","49","107479","N/A","N/A","N/A","5","25623","160","13","31","N/A","N/A","N/A","N/A","N/A","N/A"
"16","Rotting Christ","Greece","Metal","Big Indie Labels, Sony Music Entertainment","33428","37060","442","293390","250024","128083217","-913","148717","1966893","63700","0","157","19519","25144875","179","255691","37112","N/A","N/A","N/A","N/A","79","107715","1614","11","251062","69","54469","2","2019","38","15","21789","165","22","41","N/A","N/A","N/A","N/A","N/A","N/A"
"17","Belphegor","Austria","Metal","Big Indie Labels","33724","51115","300","235960","117085","52324793","-6366","98231","913767","45176","100","61400","26666","20009446","416","327166","29646","N/A","N/A","N/A","N/A","-33","198831","1818","-389","599348","38","60828","N/A","N/A","N/A","3","40383","72","14","29","N/A","N/A","N/A","N/A","N/A","N/A"
"18","Gaerea","Portugal","Metal","Big Indie Labels, Sony Music Entertainment","34297","43138","873","103725","379622","21357502","5761","208457","5364513","52379","400","15300","57156","2508288","1306","82123","38881","426","9759","549","0","239","72712","808","66","44415","54","7780","2","282","21","0","91610","58","12","16","N/A","N/A","N/A","N/A","N/A","N/A"
"19","Marduk","Sweden","Metal","Big Indie Labels, Sony Music Entertainment","34645","50747","361","295409","104298","59072206","-1204","71783","844177","48777","100","52100","14451","16617502","160","196067","31048","N/A","N/A","N/A","N/A","25","234687","2584","-237","602102","64","50329","N/A","N/A","N/A","1","29062","103","12","31","73927","N/A","N/A","N/A","N/A","N/A"
"20","Burzum","Norway","Metal","N/A","35188","24510","926","552524","344185","159925022","-2047","245343","997417","96449","0","1","11543","13427331","183","211371","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","76","50344","37","11320","1298","2","41825","57","7","14","N/A","N/A","N/A","N/A","N/A","N/A"
"21","Celtic Frost","Switzerland","Metal","BMG","37786","45153","369","294078","104815","49475420","-1407","113641","802893","44557","200","36100","45336","10507091","603","152628","N/A","N/A","N/A","N/A","N/A","91","24866","580","0","26399","34","32630","N/A","N/A","N/A","24","12203","452","25","86","N/A","N/A","N/A","N/A","N/A","N/A"
"22","Blade and Bath","Ukraine","Metal","N/A","39652","51620","788","84629","323537","20250503","171","173222","56021","47317","300","21700","87928","2015451","1968","88703","193498","N/A","N/A","N/A","N/A","246","21594","494","N/A","N/A","38","2209","N/A","N/A","N/A","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"23","Psychonaut 4","Georgia","Metal","Big Indie Labels","40161","54142","570","174151","180187","37399270","-412","101217","186177","49583","200","39300","1631","572881","33","12892","72116","N/A","N/A","N/A","N/A","82","67565","1569","14","43703","43","9269","16","3285","2216","17","295588","0","0","0","N/A","N/A","N/A","N/A","N/A","N/A"
"24","Nargaroth","Germany","Metal","Big Indie Labels","40846","56860","745","182119","112852","20871827","-735","93035","389844","105099","0","13800","665","1864030","8","34660","42158","N/A","N/A","N/A","N/A","597","96208","9591","0","306439","53","28540","7","2337","931","11","41522","58","6","7","N/A","N/A","N/A","N/A","N/A","N/A"
"25","Emperor","Norway","Metal","Other Indie / Unsigned","40935","40389","706","370134","180003","61732649","83","118162","779701","156705","N/A","N/A","N/A","N/A","N/A","N/A","70769","N/A","N/A","N/A","N/A","N/A","N/A","N/A","175","234752","69","57442","N/A","N/A","N/A","1","35804","81","16","24","N/A","N/A","N/A","N/A","N/A","N/A"
"26","Gorgoroth","Norway","Metal","N/A","42016","45680","430","364854","74780","43096815","-1145","77230","431722","98947","0","7440","3051","4863891","42","65481","60876","N/A","N/A","N/A","N/A","0","37517","0","-203","228290","43","59883","N/A","N/A","N/A","0","38536","89","11","20","N/A","N/A","N/A","N/A","N/A","N/A"
"27","Immolation","United States","Metal","Big Indie Labels","42040","72305","324","137901","96977","25905258","-11709","79644","482554","57643","100","24600","8227","4692588","138","81427","41342","N/A","N/A","N/A","N/A","285","123425","3234","-80","287531","41","24729","N/A","N/A","N/A","1","38688","51","10","18","N/A","N/A","N/A","N/A","N/A","N/A"
"28","Watain","Sweden","Metal","Big Indie Labels","43381","56094","236","194236","79714","47995884","-1988","79383","1144597","63005","0","24500","4663","5908857","50","71750","40904","N/A","N/A","N/A","N/A","17","154394","85","-63","325180","0","33646","N/A","N/A","N/A","0","28129","96","9","22","N/A","N/A","N/A","N/A","N/A","N/A"
"29","Enslaved","Norway","Metal","Big Indie Labels","44818","54331","228","177842","99322","58712838","5665","99779","2796356","63373","0","38300","2488","9240650","24","122927","40380","N/A","N/A","N/A","N/A","172","90694","230","-74","337145","44","37930","N/A","N/A","N/A","2","26116","171","21","37","N/A","N/A","N/A","N/A","N/A","N/A"
"30","Lifelover","Sweden","Metal","Other Indie / Unsigned","48833","41937","838","210750","294408","61242531","580","155025","305630","115824","N/A","N/A","N/A","N/A","N/A","N/A","124313","N/A","N/A","N/A","N/A","-6","2172","0","-41","67148","37","14236","70","8165","23467","2","246730","1","1","1","N/A","N/A","N/A","N/A","N/A","N/A"
"31","Nachtblut","Germany","Metal","Big Indie Labels","50668","70185","199","61832","140576","34215498","-1641","97984","918009","50632","100","17800","29854","16973516","243","167513","88926","N/A","N/A","N/A","N/A","32","25376","907","0","73680","14","10220","5","550","870","1","31687","105","7","34","N/A","N/A","N/A","N/A","N/A","N/A"
"32","Ulver","Norway","Metal","Big Indie Labels, Universal Music Group, Sony Music Entertainment","50914","51573","335","200789","143777","83053016","139","133174","1330993","129386","0","346","1705","3390279","18","36470","66023","N/A","N/A","N/A","N/A","52","45636","24","0","143345","38","24717","2","1849","518","0","42918","54","11","27","139338","1","0","0","0.2230010067547009","0.802311228940985"
"33","Carpathian Forest","Norway","Metal","Big Indie Labels","51079","53838","529","231789","93966","28945367","-987","82725","448073","190784","0","219","941","609178","14","10881","59416","N/A","N/A","N/A","N/A","38","11960","22","-284","310666","34","28552","N/A","N/A","N/A","1","63611","29","7","9","N/A","N/A","N/A","N/A","N/A","N/A"
"34","Samael","Switzerland","Metal","Big Indie Labels","52006","68545","274","151509","84552","40681367","3335","85492","1244747","58803","0","13400","11993","18502073","126","172569","56872","N/A","N/A","N/A","N/A","349","30395","578","177","150655","22","30389","0","491","88","4","22325","201","14","39","42469","N/A","N/A","N/A","N/A","N/A"
"35","Mgła","Poland","Metal","N/A","52149","49834","400","184325","153772","49317259","1546","112452","377832","183405","N/A","N/A","N/A","N/A","N/A","N/A","58418","N/A","N/A","N/A","N/A","214","98646","19","-56","128288","45","19961","N/A","N/A","N/A","2","60720","24","6","8","N/A","N/A","N/A","N/A","N/A","N/A"
"36","BlackBraid","United States","Metal","Other Indie / Unsigned","53634","72221","248","85746","89628","13489564","-16598","96621","1777737","50147","0","31000","0","1934561","0","51989","111014","N/A","N/A","N/A","N/A","198","50010","1569","N/A","N/A","29","4134","N/A","N/A","N/A","3","85978","14","6","7","N/A","N/A","N/A","N/A","N/A","N/A"
"37","Hellripper","United Kingdom","Metal","Sony Music Entertainment, Big Indie Labels","53801","71830","861","78222","207287","19332791","22881","126484","1585142","69569","200","12200","6667","1511505","151","43554","23010","N/A","N/A","N/A","N/A","437","64672","1058","183","30072","49","3863","N/A","N/A","N/A","0","113217","48","12","20","N/A","N/A","N/A","N/A","N/A","N/A"
"38","Curta'n Wall","Ukraine","Metal","N/A","55032","48949","637","120295","380860","35305272","-527","137773","33290","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","32","2259","N/A","N/A","N/A","12","242009","0","0","0","N/A","N/A","N/A","N/A","N/A","N/A"
"39","Abbath","Norway","Metal","Big Indie Labels","55637","82537","152","141508","28145","17895982","410","24878","700290","60543","0","39000","7838","12528174","76","168106","25280","N/A","N/A","N/A","N/A","315","197206","6183","111","223544","23","11747","N/A","N/A","N/A","0","55218","46","12","16","N/A","N/A","N/A","N/A","N/A","N/A"
"40","Møl","Denmark","Metal","Big Indie Labels","56364","70706","272","58754","138031","19529909","2458","104377","268236","73506","60","7610","2396","1107355","51","22324","124473","N/A","N/A","N/A","N/A","69","15552","422","33","15315","31","2155","0","451","1","0","176704","25","3","4","N/A","N/A","N/A","N/A","N/A","N/A"
"41","rosevile sucks","United States","Metal","Warner Music Group","57228","41728","244","18957","376502","19386053","-372","394331","960437","95806","30","1330","3097","102952","75","4159","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","2","94","4","325","8943","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"42","Einar Selvik","Norway","Metal","Big Indie Labels, Sony Music Entertainment","58237","32839","101","101884","250763","136621361","-344","290885","3803508","76730","N/A","N/A","N/A","N/A","N/A","N/A","52308","N/A","N/A","N/A","N/A","-12","228614","599","N/A","N/A","14","6588","-1","546","703","6","101550","15","4","6","N/A","N/A","N/A","N/A","N/A","N/A"
"43","Batushka","Poland","Metal","Big Indie Labels","58376","72722","142","188697","102253","76101508","332","48830","252823","69760","0","19500","8265","8684128","100","117494","60684","N/A","N/A","N/A","N/A","43","84009","1534","0","113889","22","20195","N/A","N/A","N/A","2","249736","1","1","1","N/A","N/A","N/A","N/A","N/A","N/A"
"44","Blood Of Angels","United States","Metal","Other Indie / Unsigned","58965","286003","16","8284","1024","446314","639","2247","64696","32759","-100","18100","68","385586","1","11568","143537","N/A","N/A","N/A","N/A","-28","8974","42","0","18460","0","48","0","60","0","0","175307","6","4","5","N/A","N/A","N/A","N/A","N/A","N/A"
"45","Sólstafir","Iceland","Metal","Sony Music Entertainment","59399","60936","125","159728","58272","51950923","-344","58649","937704","69081","0","50","13984","21001388","91","203346","63774","N/A","N/A","N/A","N/A","148","52277","3170","-21","148822","39","23602","N/A","N/A","N/A","3","31746","139","8","20","N/A","N/A","N/A","N/A","N/A","N/A"
"46","Wolfheart","Finland","Metal","Big Indie Labels","59525","98367","57","68768","32391","25313212","-47","30713","236780","46008","0","75600","13871","22364393","84","287428","78109","N/A","N/A","N/A","N/A","46","33737","225","-33","101341","16","9874","N/A","N/A","N/A","0","44989","58","10","19","N/A","N/A","N/A","N/A","N/A","N/A"
"47","Witch Club Satan","Norway","Metal","Other Indie / Unsigned","59894","84801","216","34410","24183","2482155","-1108","29965","2749978","65359","0","13400","8586","840812","192","25424","27409","N/A","N/A","N/A","N/A","296","102675","1083","5","30607","15","1318","N/A","N/A","N/A","0","231368","2","1","1","N/A","N/A","N/A","N/A","N/A","N/A"
"48","Carach Angren","Netherlands","Metal","Big Indie Labels","62516","84060","163","118597","51056","31893085","-760","41098","317758","72055","0","11100","9945","12368892","135","204197","52828","0","547","0","0","37","82840","700","0","196335","21","20265","2","336","68","1","45513","68","9","16","N/A","N/A","N/A","N/A","N/A","N/A"
"49","Chthonic","Taiwan","Metal","Big Indie Labels","63102","123998","65","60507","32496","21351359","-26","22446","125554","43328","0","96800","26206","37551057","248","415752","40781","N/A","N/A","N/A","N/A","13","28729","8","-140","300425","7","5811","N/A","N/A","N/A","0","96759","19","6","6","N/A","N/A","N/A","N/A","N/A","N/A"
"50","Harakiri For The Sky","Austria","Metal","Big Indie Labels","63163","57799","187","128100","103765","46424992","-1897","81807","2403891","101638","N/A","N/A","N/A","N/A","N/A","N/A","50736","N/A","N/A","N/A","N/A","67","38035","549","12","56937","44","14942","N/A","N/A","N/A","3","32535","105","9","17","N/A","N/A","N/A","N/A","N/A","N/A"
"51","Tryglav","Croatia","Metal","N/A","64563","151962","60","20595","22080","3687239","54","24169","110883","32074","0","132000","8","21647327","1","840116","170870","N/A","N/A","N/A","N/A","33","13212","12","3","5145","4","698","0","37","N/A","0","156081","8","2","2","N/A","N/A","N/A","N/A","N/A","N/A"
"52","200 Stab Wounds","United States","Metal","Big Indie Labels","65543","55825","356","95253","161291","27602868","395","184855","673531","300561","-1","611","30","25309","0","1153","67756","N/A","N/A","N/A","N/A","395","86267","4767","3","24742","22","2534","5","1232","2081","0","87245","10","4","4","N/A","N/A","N/A","N/A","N/A","N/A"
"53","Summoning","Austria","Metal","Big Indie Labels","67341","70002","285","143083","88762","37801786","-532","56894","459842","192537","N/A","N/A","N/A","N/A","N/A","N/A","85472","N/A","N/A","N/A","N/A","0","24133","0","0","98122","33","23936","2","1235","233","0","69628","28","7","9","N/A","N/A","N/A","N/A","N/A","N/A"
"54","Vreid","Norway","Metal","Big Indie Labels","67878","126393","147","41560","42356","9219322","-19571","47388","272097","64986","60","4700","8151","1870871","129","24129","115042","N/A","N/A","N/A","N/A","62","10499","451","27","46149","17","3917","N/A","N/A","N/A","0","56434","65","8","13","N/A","N/A","N/A","N/A","N/A","N/A"
"55","Goatwhore","United States","Metal","Big Indie Labels","68905","95540","126","93640","24561","18305113","-4","26471","696466","86888","0","11900","3559","5105566","62","60358","49558","N/A","N/A","N/A","N/A","-9","99826","14","-70","225729","7","8603","0","28998","225","0","56741","41","8","14","N/A","N/A","N/A","N/A","N/A","N/A"
"56","Anaal Nathrakh","United Kingdom","Metal","Big Indie Labels","69491","65943","121","125556","62323","52140702","-170","58048","1060545","93283","0","5450","4509","6179652","60","106003","73254","N/A","N/A","N/A","N/A","29","22684","39","-79","146847","35","16780","N/A","N/A","N/A","0","52638","49","5","9","N/A","N/A","N/A","N/A","N/A","N/A"
"57","1349","Norway","Metal","Big Indie Labels","70356","91714","140","150565","19737","14915337","115","21258","257695","102013","10","2300","1303","2012721","27","40424","44429","N/A","N/A","N/A","N/A","69","105110","1364","-71","298863","22","11240","N/A","N/A","N/A","0","55100","38","6","15","N/A","N/A","N/A","N/A","N/A","N/A"
"58","Ihsahn","Norway","Metal","Universal Music Group, Big Indie Labels, Sony Music Entertainment","71582","72243","85","122881","38586","39122651","-839","46616","1501129","120397","0","3","2234","4301624","36","80326","52572","N/A","N/A","N/A","N/A","110","89494","1241","-144","168757","23","11411","N/A","N/A","N/A","0","44404","61","14","22","N/A","N/A","N/A","N/A","N/A","N/A"
"59","Wolves In The Throne Room","United States","Metal","Sony Music Entertainment, Big Indie Labels","72942","86052","98","123782","24048","19118094","-171","26974","945334","74362","0","26700","325","4229896","0","84230","70064","N/A","N/A","N/A","N/A","210","56044","82","-10","107022","0","9454","2","1605","19","0","76680","27","9","11","N/A","N/A","N/A","N/A","N/A","N/A"
"60","Melechesh","Netherlands","Metal","Big Indie Labels","73583","103849","97","59393","34121","14371269","-1864","49419","251884","83610","40","9310","1361","4176037","36","44913","63763","N/A","N/A","N/A","N/A","44","10655","49","-14","107360","23","11027","N/A","N/A","N/A","2","57677","37","4","12","N/A","N/A","N/A","N/A","N/A","N/A"
"61","Borknagar","Norway","Metal","Sony Music Entertainment","73792","79565","116","112016","40100","29379835","-327","41106","979298","95665","0","1920","6639","6367940","52","86391","66994","N/A","N/A","N/A","N/A","19","37269","20","0","164383","25","17617","N/A","N/A","N/A","1","36340","69","12","18","N/A","N/A","N/A","N/A","N/A","N/A"
"62","1914","Ukraine","Metal","Big Indie Labels","73837","95530","250","78106","63823","14186169","187","39983","232237","62241","0","17500","0","448621","0","14445","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","35","7589","N/A","N/A","N/A","0","89926","20","7","8","N/A","N/A","N/A","N/A","N/A","N/A"
"63","Yoth Iria","Greece","Metal","Big Indie Labels","74396","122238","266","25774","76026","5635206","-2704","73978","75647","75946","0","7030","0","282659","0","9843","122180","N/A","N/A","N/A","N/A","107","15175","772","53","33974","4","1218","N/A","N/A","N/A","0","190973","16","6","7","N/A","N/A","N/A","N/A","N/A","N/A"
"64","Rolo Tomassi","United Kingdom","Metal","Big Indie Labels","75429","88996","80","76710","43320","21556562","316","42399","878827","77471","0","17300","3565","3135459","78","50830","80667","0","1196","0","0","25","37934","438","0","48066","18","6865","0","22212","6","0","110737","6","2","2","N/A","N/A","N/A","N/A","N/A","N/A"
"65","Ellende","Austria","Metal","Big Indie Labels","75644","117214","116","48777","29666","9364472","-569","24837","252426","83053","10","8780","2928","2006163","68","45332","96344","N/A","N/A","N/A","N/A","57","16909","156","3","29231","18","3397","1","617","226","1","121010","45","6","8","N/A","N/A","N/A","N/A","N/A","N/A"
"66","Impaled Nazarene","Finland","Metal","Other Indie / Unsigned","76426","88195","157","99919","49816","24606708","-471","44239","205958","158250","1","303","919","1276652","12","23910","95680","N/A","N/A","N/A","N/A","58","25674","184","-32","64020","21","13791","N/A","N/A","N/A","1","43409","75","7","13","N/A","N/A","N/A","N/A","N/A","N/A"
"67","Agriculture","United States","Metal","Other Indie / Unsigned","77173","92897","242","36374","48946","5390085","-1071","38100","737760","275434","1","420","76","25421","0","767","110339","0","303","0","0","133","35334","176","19","2625","25","1862","N/A","N/A","N/A","0","150405","15","4","5","N/A","N/A","N/A","N/A","N/A","N/A"
"68","Bethlehem","Germany","Metal","N/A","77804","93056","241","91264","47610","14112813","-33","35718","334155","93781","0","8010","243","1608737","2","35846","106509","N/A","N/A","N/A","N/A","N/A","N/A","N/A","-83","99345","21","8753","6","900","689","0","112961","7","2","4","N/A","N/A","N/A","N/A","N/A","N/A"
"69","Belchior","United States","Metal","N/A","78593","754891","N/A","N/A","0","0","0","1","N/A","460082","0","132","0","12001","0","307","265490","N/A","N/A","N/A","N/A","N/A","N/A","N/A","2","3570","N/A","N/A","N/A","N/A","N/A","N/A","2367","2960","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"70","Månegarm","Sweden","Metal","Big Indie Labels","79202","95070","74","79823","44822","30358929","-582","33958","415890","69845","0","13400","5360","11867517","45","131558","101634","N/A","N/A","N/A","N/A","33","12454","412","-8","70844","13","12699","2","289","64","2","36113","97","8","16","N/A","N/A","N/A","N/A","N/A","N/A"
"71","Blut Aus Nord","France","Metal","Other Indie / Unsigned","79393","98915","114","87581","34037","18849948","-625","29565","437844","82802","0","8780","237","794916","4","19493","106739","N/A","N/A","N/A","N/A","24","8947","5","-4","42963","31","12033","N/A","N/A","N/A","0","63351","62","11","17","N/A","N/A","N/A","N/A","N/A","N/A"
"72","Sadness","United States","Metal","N/A","79538","89773","341","64001","89569","19852965","920","59366","258653","208968","N/A","N/A","N/A","N/A","N/A","N/A","59936","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","330758","17","1991","N/A","N/A","N/A","1","68107","34","11","18","N/A","N/A","N/A","N/A","N/A","N/A"
"73","Woods Of Ypres","Canada","Metal","Big Indie Labels","79936","58601","155","108130","109694","52203279","644","96765","355631","238444","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","9","8423","N/A","N/A","N/A","0","83900","20","4","9","N/A","N/A","N/A","N/A","N/A","N/A"
"74","Mortiis","Norway","Metal","Big Indie Labels","80070","120292","173","51851","37828","13088995","1902","36304","287066","85918","100","16100","4510","2154400","44","18012","69519","N/A","N/A","N/A","N/A","210","51457","1361","64","70597","13","6069","7","1136","329","1","61831","65","8","13","N/A","N/A","N/A","N/A","N/A","N/A"
"75","Carcosa","Canada","Metal","Sony Music Entertainment, Big Indie Labels","80936","57063","177","77449","129144","32921538","-3348","135689","1647342","81321","0","14600","2064","912378","38","35129","84529","0","4858","2","0","33","52414","232","-1","15191","N/A","N/A","0","346","117","1","244967","3","3","3","N/A","N/A","N/A","N/A","N/A","N/A"
"76","Taake","Norway","Metal","Big Indie Labels","81540","86461","115","150009","21279","17487017","-455","25542","293866","N/A","N/A","N/A","N/A","N/A","N/A","N/A","60588","N/A","N/A","N/A","N/A","-54","41931","0","-82","216823","0","12517","N/A","N/A","N/A","0","96424","22","6","9","N/A","N/A","N/A","N/A","N/A","N/A"
"77","Sylvaine","Norway","Rock","Big Indie Labels, Universal Music Group","81819","91744","162","64296","45857","15018234","-498","42142","874167","85792","0","13000","2998","1359679","69","35334","97944","1","331","1","0","112","33179","291","-25","37412","24","5258","3","283","26","0","154839","13","4","5","139338","1","0","0","0.2230010067547009","0.802311228940985"
"78","Imperial Triumphant","United States","Metal","Sony Music Entertainment","81847","112631","126","70104","23613","8186354","-283","20171","196079","116173","0","6580","448","1317114","11","33171","78085","N/A","N/A","N/A","N/A","162","51000","355","-25","43766","19","4247","N/A","N/A","N/A","0","72642","9","4","4","N/A","N/A","N/A","N/A","N/A","N/A"
"79","Necrophobic","Sweden","Metal","Sony Music Entertainment, Big Indie Labels","82088","105260","85","76343","18435","13709173","-415","20392","916239","87860","0","12300","2971","2674748","45","53328","60438","0","123","1","0","34","55126","50","-83","182882","15","9431","N/A","N/A","N/A","1","44579","34","8","10","N/A","N/A","N/A","N/A","N/A","N/A"
"80","Xasthur","United States","Metal","Big Indie Labels","82894","76473","234","144658","56020","19757465","-510","47861","423034","253195","N/A","N/A","N/A","N/A","N/A","N/A","71936","N/A","N/A","N/A","N/A","-5","102264","149","-6","8590","23","9637","0","242","19","0","130762","9","3","4","N/A","N/A","N/A","N/A","N/A","N/A"
