"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers Total","Spotify Streams Total","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers Total","YouTube Views Total","YouTube Likes Total","Social Rank","TikTok Followers Total","Instagram Followers Total","Facebook Followers Total","Deezer Fans Total","SoundCloud Followers Total","Radio Airplay Rank","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points Total"
"50","Harakiri For The Sky","Austria","Metal","Big Indie Labels","63163","57799","128100","46424992","81807","2403891","101638","N/A","N/A","N/A","50736","N/A","38035","56937","14942","N/A","32535","N/A","N/A","N/A","N/A","N/A"
"51","Tryglav","Croatia","Metal","N/A","64563","151962","20595","3687239","24169","110883","32074","132000","21647327","840116","170870","N/A","13212","5145","698","37","156081","N/A","N/A","N/A","N/A","N/A"
"52","200 Stab Wounds","United States","Metal","Big Indie Labels","65543","55825","95253","27602868","184855","673531","300561","611","25309","1153","67756","N/A","86267","24742","2534","1232","87245","N/A","N/A","N/A","N/A","N/A"
"53","Summoning","Austria","Metal","Big Indie Labels","67341","70002","143083","37801786","56894","459842","192537","N/A","N/A","N/A","85472","N/A","24133","98122","23936","1235","69628","N/A","N/A","N/A","N/A","N/A"
"54","Vreid","Norway","Metal","Big Indie Labels","67878","126393","41560","9219322","47388","272097","64986","4700","1870871","24129","115042","N/A","10499","46149","3917","N/A","56434","N/A","N/A","N/A","N/A","N/A"
"55","Goatwhore","United States","Metal","Big Indie Labels","68905","95540","93640","18305113","26471","696466","86888","11900","5105566","60358","49558","N/A","99826","225729","8603","28998","56741","N/A","N/A","N/A","N/A","N/A"
"56","Anaal Nathrakh","United Kingdom","Metal","Big Indie Labels","69491","65943","125556","52140702","58048","1060545","93283","5450","6179652","106003","73254","N/A","22684","146847","16780","N/A","52638","N/A","N/A","N/A","N/A","N/A"
"57","1349","Norway","Metal","Big Indie Labels","70356","91714","150565","14915337","21258","257695","102013","2300","2012721","40424","44429","N/A","105110","298863","11240","N/A","55100","N/A","N/A","N/A","N/A","N/A"
"58","Ihsahn","Norway","Metal","Universal Music Group, Big Indie Labels, Sony Music Entertainment","71582","72243","122881","39122651","46616","1501129","120397","3","4301624","80326","52572","N/A","89494","168757","11411","N/A","44404","N/A","N/A","N/A","N/A","N/A"
"59","Wolves In The Throne Room","United States","Metal","Sony Music Entertainment, Big Indie Labels","72942","86052","123782","19118094","26974","945334","74362","26700","4229896","84230","70064","N/A","56044","107022","9454","1605","76680","N/A","N/A","N/A","N/A","N/A"
"60","Melechesh","Netherlands","Metal","Big Indie Labels","73583","103849","59393","14371269","49419","251884","83610","9310","4176037","44913","63763","N/A","10655","107360","11027","N/A","57677","N/A","N/A","N/A","N/A","N/A"
"61","Borknagar","Norway","Metal","Sony Music Entertainment","73792","79565","112016","29379835","41106","979298","95665","1920","6367940","86391","66994","N/A","37269","164383","17617","N/A","36340","N/A","N/A","N/A","N/A","N/A"
"62","1914","Ukraine","Metal","Big Indie Labels","73837","95530","78106","14186169","39983","232237","62241","17500","448621","14445","N/A","N/A","N/A","N/A","7589","N/A","89926","N/A","N/A","N/A","N/A","N/A"
"63","Yoth Iria","Greece","Metal","Big Indie Labels","74396","122238","25774","5635206","73978","75647","75946","7030","282659","9843","122180","N/A","15175","33974","1218","N/A","190973","N/A","N/A","N/A","N/A","N/A"
"64","Rolo Tomassi","United Kingdom","Metal","Big Indie Labels","75429","88996","76710","21556562","42399","878827","77471","17300","3135459","50830","80667","1196","37934","48066","6865","22212","110737","N/A","N/A","N/A","N/A","N/A"
"65","Ellende","Austria","Metal","Big Indie Labels","75644","117214","48777","9364472","24837","252426","83053","8780","2006163","45332","96344","N/A","16909","29231","3397","617","121010","N/A","N/A","N/A","N/A","N/A"
"66","Impaled Nazarene","Finland","Metal","Other Indie / Unsigned","76426","88195","99919","24606708","44239","205958","158250","303","1276652","23910","95680","N/A","25674","64020","13791","N/A","43409","N/A","N/A","N/A","N/A","N/A"
"67","Agriculture","United States","Metal","Other Indie / Unsigned","77173","92897","36374","5390085","38100","737760","275434","420","25421","767","110339","303","35334","2625","1862","N/A","150405","N/A","N/A","N/A","N/A","N/A"
"68","Bethlehem","Germany","Metal","N/A","77804","93056","91264","14112813","35718","334155","93781","8010","1608737","35846","106509","N/A","N/A","99345","8753","900","112961","N/A","N/A","N/A","N/A","N/A"
"69","Belchior","United States","Metal","N/A","78593","754891","N/A","0","1","N/A","460082","132","12001","307","265490","N/A","N/A","3570","N/A","N/A","2367","N/A","N/A","N/A","N/A","N/A"
"70","Månegarm","Sweden","Metal","Big Indie Labels","79202","95070","79823","30358929","33958","415890","69845","13400","11867517","131558","101634","N/A","12454","70844","12699","289","36113","N/A","N/A","N/A","N/A","N/A"
"71","Blut Aus Nord","France","Metal","Other Indie / Unsigned","79393","98915","87581","18849948","29565","437844","82802","8780","794916","19493","106739","N/A","8947","42963","12033","N/A","63351","N/A","N/A","N/A","N/A","N/A"
"72","Sadness","United States","Metal","N/A","79538","89773","64001","19852965","59366","258653","208968","N/A","N/A","N/A","59936","N/A","N/A","330758","1991","N/A","68107","N/A","N/A","N/A","N/A","N/A"
"73","Woods Of Ypres","Canada","Metal","Big Indie Labels","79936","58601","108130","52203279","96765","355631","238444","N/A","N/A","N/A","N/A","N/A","N/A","N/A","8423","N/A","83900","N/A","N/A","N/A","N/A","N/A"
"74","Mortiis","Norway","Metal","Big Indie Labels","80070","120292","51851","13088995","36304","287066","85918","16100","2154400","18012","69519","N/A","51457","70597","6069","1136","61831","N/A","N/A","N/A","N/A","N/A"
"75","Carcosa","Canada","Metal","Sony Music Entertainment, Big Indie Labels","80936","57063","77449","32921538","135689","1647342","81321","14600","912378","35129","84529","4858","52414","15191","N/A","346","244967","N/A","N/A","N/A","N/A","N/A"
"76","Taake","Norway","Metal","Big Indie Labels","81540","86461","150009","17487017","25542","293866","N/A","N/A","N/A","N/A","60588","N/A","41931","216823","12517","N/A","96424","N/A","N/A","N/A","N/A","N/A"
"77","Sylvaine","Norway","Rock","Big Indie Labels, Universal Music Group","81819","91744","64296","15018234","42142","874167","85792","13000","1359679","35334","97944","331","33179","37412","5258","283","154839","139338","1","0","0","0.802311228940985"
"78","Imperial Triumphant","United States","Metal","Sony Music Entertainment","81847","112631","70104","8186354","20171","196079","116173","6580","1317114","33171","78085","N/A","51000","43766","4247","N/A","72642","N/A","N/A","N/A","N/A","N/A"
"79","Necrophobic","Sweden","Metal","Sony Music Entertainment, Big Indie Labels","82088","105260","76343","13709173","20392","916239","87860","12300","2674748","53328","60438","123","55126","182882","9431","N/A","44579","N/A","N/A","N/A","N/A","N/A"
"80","Xasthur","United States","Metal","Big Indie Labels","82894","76473","144658","19757465","47861","423034","253195","N/A","N/A","N/A","71936","N/A","102264","8590","9637","242","130762","N/A","N/A","N/A","N/A","N/A"
"81","Nocturnal Depression","France","Metal","N/A","83773","70168","141073","14962519","59909","161183","140203","N/A","N/A","N/A","274622","N/A","N/A","N/A","13197","N/A","182986","N/A","N/A","N/A","N/A","N/A"
"82","UADA","United States","Metal","N/A","83986","95202","87286","13679251","37635","305281","101389","N/A","N/A","N/A","67791","N/A","67034","95759","7597","136","137259","N/A","N/A","N/A","N/A","N/A"
"83","Sarcofago","Brazil","Metal","N/A","84314","74693","142615","15657450","47467","494749","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","19801","319","68756","N/A","N/A","N/A","N/A","N/A"
"84","Primordial","Ireland","Metal","Big Indie Labels","85645","92656","90310","27281056","31599","348060","123381","N/A","N/A","N/A","73330","N/A","12631","96884","12903","N/A","46791","N/A","N/A","N/A","N/A","N/A"
"85","Moonsorrow","Finland","Metal","BMG","85758","96391","99947","21520994","25110","353348","140429","230","2783342","34213","91271","N/A","9614","101053","18594","N/A","57731","N/A","N/A","N/A","N/A","N/A"
"86","Windir","Norway","Metal","N/A","86071","77096","117037","21350013","44474","396178","305338","N/A","N/A","N/A","N/A","N/A","N/A","N/A","13894","287","74067","N/A","N/A","N/A","N/A","N/A"
"87","Dymna Lotva","Belarus","Metal","Big Indie Labels","86312","218921","9229","816486","4431","8815","117141","2310","395636","11262","17492","17722","11331","31315","538","127","214199","N/A","N/A","N/A","N/A","N/A"
"88","Oranssi Pazuzu","Finland","Metal","Big Indie Labels","86384","99360","78539","12528467","28064","737031","90529","12300","1570245","30553","101332","N/A","24828","48371","6886","501","121379","N/A","N/A","N/A","N/A","N/A"
"89","Tsjuder","Norway","Metal","Big Indie Labels","87361","104868","100252","10309391","21659","202894","165598","436","913062","20229","72830","N/A","38103","114178","14431","N/A","80354","N/A","N/A","N/A","N/A","N/A"
"90","Der Weg einer Freiheit","Germany","Metal","Big Indie Labels","87508","116170","51037","11385970","20368","734235","78015","11100","2244840","49700","109724","N/A","23827","32771","7840","545","87040","N/A","N/A","N/A","N/A","N/A"
"91","Shining","Sweden","Metal","Big Indie Labels","87677","91608","83738","21239029","31433","749258","157908","6550","95884","880","90043","N/A","N/A","140654","19061","2717","113446","N/A","N/A","N/A","N/A","N/A"
"92","Non Est Deus","Germany","Metal","N/A","87826","104673","38076","5144757","53035","73591","N/A","N/A","N/A","N/A","193498","N/A","51802","N/A","1834","N/A","140862","N/A","N/A","N/A","N/A","N/A"
"93","Darkened Nocturn Slaughtercult","Germany","Metal","Other Indie / Unsigned","87997","131802","59039","5384154","17068","81937","84239","10500","813384","18975","90394","N/A","23018","17379","4389","N/A","104191","N/A","N/A","N/A","N/A","N/A"
"94","Hangover In Minsk","Poland","Metal","Other Indie / Unsigned","88008","209358","4801","323064","7625","4066","96780","1220","227656","6064","26800","8535","5770","10203","157","N/A","300537","N/A","N/A","N/A","N/A","N/A"
"95","Heretoir","Germany","Metal","N/A","88246","98522","52507","16791424","60438","345550","93051","7720","973474","22784","143729","N/A","13275","23725","3367","734","134376","N/A","N/A","N/A","N/A","N/A"
"96","kurayamisaka","Japan","Metal","Other Indie / Unsigned","89630","71790","38126","8908205","132243","1025455","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","158","N/A","143431","N/A","N/A","N/A","N/A","N/A"
"97","Drudkh","Ukraine","Metal","Big Indie Labels","90131","94068","105050","16968560","31169","413506","131742","N/A","N/A","N/A","130005","N/A","N/A","57838","10167","524","90744","N/A","N/A","N/A","N/A","N/A"
"98","Hellhammer","Switzerland","Metal","N/A","91336","86172","146390","11077931","26638","128499","N/A","N/A","N/A","N/A","N/A","N/A","N/A","41704","10814","N/A","105414","N/A","N/A","N/A","N/A","N/A"
"99","Najand","Canada","Metal","Other Indie / Unsigned","91997","754891","121","67919","20","333","44135","23800","499551","11268","339347","N/A","2873","1672","6","3378","N/A","N/A","N/A","N/A","N/A","N/A"
"100","Eldamar","Norway","Metal","N/A","92940","121671","49364","8050373","22204","237124","71484","18900","3035378","71717","234926","N/A","N/A","19436","2980","634","286763","N/A","N/A","N/A","N/A","N/A"
"101","Forgotten Tomb","Italy","Metal","Other Indie / Unsigned","93039","110025","69996","7967813","27757","241182","N/A","N/A","N/A","N/A","78995","N/A","17339","151686","11585","604","132215","N/A","N/A","N/A","N/A","N/A"
"102","Sigh","Japan","Metal","Big Indie Labels","93737","128148","62432","9701750","15143","230857","279517","221","177881","4137","110713","N/A","24321","25795","3790","N/A","12089","N/A","N/A","N/A","N/A","N/A"
"103","Hate","Poland","Metal","Big Indie Labels","95464","122623","53634","12914825","21944","182974","123066","2960","2788361","52199","63132","1333","42673","107443","7438","N/A","100791","N/A","N/A","N/A","N/A","N/A"
"104","Gehenna","Norway","Metal","Other Indie / Unsigned","96203","80533","195753","10427132","33564","284807","328677","N/A","N/A","N/A","202320","N/A","N/A","27088","4180","N/A","117800","N/A","N/A","N/A","N/A","N/A"
"105","Archgoat","Finland","Metal","Other Indie / Unsigned","96582","101773","85079","12436372","32323","77486","198061","N/A","N/A","N/A","96609","N/A","10574","97063","6046","549","133844","N/A","N/A","N/A","N/A","N/A"
"106","Saor","United Kingdom","Metal","Big Indie Labels","96605","131433","57730","8367616","15232","138390","101259","11200","1722139","39339","54153","N/A","24369","49337","6549","N/A","88195","N/A","N/A","N/A","N/A","N/A"
"107","Mutiilation","France","Metal","Other Indie / Unsigned","97507","78690","111277","12051165","57093","131984","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","4165","N/A","170267","N/A","N/A","N/A","N/A","N/A"
"108","We Are Magonia","France","Metal","Sony Music Entertainment","97827","89849","25141","20024730","72632","909245","77875","13800","5117583","99019","250656","N/A","3415","3510","2667","2820","332792","N/A","N/A","N/A","N/A","N/A"
"109","Sakis Tolis","Greece","Metal","Big Indie Labels, Sony Music Entertainment","97962","167892","20144","7247008","14203","94651","60146","27000","5181358","128008","137683","N/A","31857","N/A","1030","N/A","114626","N/A","N/A","N/A","N/A","N/A"
"110","Dani Filth","United Kingdom","Metal","Other Indie / Unsigned","97964","169141","2160","91543193","53","1530097","59533","N/A","N/A","N/A","31611","N/A","294644","411612","5647","16","N/A","153433","2","0","0","1.7387389192899045"
"111","Advent Sorrow","Australia","Metal","Other Indie / Unsigned","98779","142160","32170","6070888","19073","218282","72059","30800","4668936","88889","111940","N/A","N/A","84926","4983","N/A","154649","N/A","N/A","N/A","N/A","N/A"
"112","Kampfar","Norway","Metal","Big Indie Labels","99360","127174","60020","9503666","15770","327335","112742","4570","1762743","34593","104458","N/A","12538","69921","6111","590","55949","N/A","N/A","N/A","N/A","N/A"
"113","Beherit","Finland","Metal","Other Indie / Unsigned","99378","113073","77728","7782834","20199","186607","168472","1620","1023907","15034","83281","N/A","N/A","169032","11250","N/A","140814","143710","12","0","0","3.168245539266115"
"114","Worm Shepherd","United States","Metal","Big Indie Labels","99410","94538","51102","15410906","51769","753085","N/A","N/A","N/A","N/A","95450","N/A","25990","16806","1117","N/A","158579","N/A","N/A","N/A","N/A","N/A"
"115","Kala","Indonesia","Metal","N/A","99904","754891","N/A","N/A","N/A","N/A","17694","82","219572386","686226","445273","N/A","1491","1137","N/A","45","N/A","N/A","N/A","N/A","N/A","N/A"
"116","Oathbreaker","Belgium","Metal","Other Indie / Unsigned","100380","113019","73990","15452742","19141","233940","129113","N/A","N/A","N/A","89276","N/A","28340","57936","7384","728","90076","N/A","N/A","N/A","N/A","N/A"
"117","Old Man's Child","Norway","Metal","N/A","100440","91086","97751","17302373","38854","371152","152505","N/A","N/A","N/A","205503","N/A","1013","11689","7557","N/A","88123","N/A","N/A","N/A","N/A","N/A"
"118","Arcturus","Norway","Metal","Big Indie Labels","100672","116997","77304","15074423","18813","182666","177232","N/A","N/A","N/A","123166","N/A","15060","39658","10953","196","63205","N/A","N/A","N/A","N/A","N/A"
"119","Psyclon Nine","United States","Metal","Big Indie Labels","100711","119101","54283","16769932","27525","161407","153393","2680","745189","12857","107559","N/A","28305","21354","7758","789","46301","38191","87","0","0","56.839297911943724"
"120","Ghost Bath","United States","Metal","Big Indie Labels","101560","99318","73405","13663379","35066","350223","184695","N/A","N/A","N/A","84924","N/A","40036","52977","3962","N/A","233159","N/A","N/A","N/A","N/A","N/A"
"121","Falkenbach","Germany","Metal","N/A","102070","99285","78127","21138610","27344","417154","116587","N/A","N/A","N/A","226561","N/A","N/A","21406","11462","N/A","44874","N/A","N/A","N/A","N/A","N/A"
"122","White Ward","Ukraine","Metal","Other Indie / Unsigned","102080","110709","57577","10945633","31517","207437","249447","942","54042","1600","135951","N/A","17752","16201","4319","278","69634","N/A","N/A","N/A","N/A","N/A"
"123","Graveworm","Italy","Metal","Big Indie Labels","102248","108171","56273","15328235","28493","702758","196259","N/A","N/A","N/A","119361","N/A","5544","63203","9474","N/A","32835","N/A","N/A","N/A","N/A","N/A"
"124","Akhlys","United States","Metal","Other Indie / Unsigned","102305","107935","56208","7192337","24453","824262","N/A","N/A","N/A","N/A","103693","N/A","25958","45562","3863","N/A","74853","N/A","N/A","N/A","N/A","N/A"
"125","Labyrinthus Stellarum","Ukraine","Metal","Other Indie / Unsigned","102344","100338","26115","5107320","52294","677604","94490","5370","317036","13572","219107","286","6862","2116","N/A","79","111491","N/A","N/A","N/A","N/A","N/A"
"126","Hypothermia","Sweden","Metal","Other Indie / Unsigned","102726","132233","55681","4116865","16295","141911","91742","11200","786836","43778","98951","N/A","4355","103852","3467","N/A","349464","N/A","N/A","N/A","N/A","N/A"
"127","Theatres Des Vampires","Italy","Metal","Other Indie / Unsigned","102980","124578","55866","10352044","22343","337160","150507","4070","1261977","14517","117549","N/A","6326","63839","12496","N/A","51369","155564","1","0","0","1.4030394061785496"
"128","Lantlôs","Germany","Metal","Big Indie Labels","103262","102881","63983","16242745","45325","401892","156606","248","1827784","28638","137441","N/A","10318","33955","5610","N/A","96915","N/A","N/A","N/A","N/A","N/A"
"129","Happy Days","United States","Metal","N/A","103290","98525","87425","7976514","34902","121376","404685","N/A","N/A","N/A","134410","N/A","16066","22008","4517","N/A","84699","N/A","N/A","N/A","N/A","N/A"
"130","Inquisition","United States","Metal","N/A","105359","110656","80856","20980868","22504","191085","116260","N/A","N/A","N/A","N/A","N/A","N/A","N/A","11110","N/A","61044","N/A","N/A","N/A","N/A","N/A"
"131","Bucovina","Romania","Metal","N/A","105441","164453","26224","7811185","13238","28165","67982","34600","15126000","135919","159707","N/A","N/A","40077","4112","1495","114217","N/A","N/A","N/A","N/A","N/A"
"132","Thy Catafalque","Hungary","Metal","Big Indie Labels","105642","111078","53814","18142179","25705","742250","112600","2680","3500731","60468","142786","114","8600","18761","5103","229","64846","N/A","N/A","N/A","N/A","N/A"
"133","Enthroned","Belgium","Metal","Big Indie Labels","105764","134014","65483","4753350","12356","156559","244952","N/A","N/A","N/A","75313","N/A","14769","174229","9217","81","68158","N/A","N/A","N/A","N/A","N/A"
"134","Deströyer 666","Australia","Metal","Big Indie Labels","105945","131976","62890","10466120","13526","206103","168615","N/A","N/A","N/A","78853","N/A","31127","121149","8363","N/A","67282","N/A","N/A","N/A","N/A","N/A"
"135","Sargeist","Finland","Metal","Big Indie Labels","106517","114309","74175","9317435","20192","253350","430299","192","4175","158","118059","N/A","7981","60894","6154","N/A","88700","N/A","N/A","N/A","N/A","N/A"
"136","Leviathan","United States","Metal","Other Indie / Unsigned","107458","94711","114983","13841884","25187","344933","N/A","N/A","N/A","N/A","118706","N/A","41077","N/A","6401","N/A","121410","N/A","N/A","N/A","N/A","N/A"
"137","Naglfar","Sweden","Metal","Sony Music Entertainment","107840","119262","71001","11466233","17233","364070","168318","N/A","N/A","N/A","92015","N/A","18082","93709","7818","N/A","83575","N/A","N/A","N/A","N/A","N/A"
"138","Spectral Wound","Canada","Metal","Other Indie / Unsigned","107983","107194","57539","7930238","31026","379881","N/A","N/A","N/A","N/A","113561","N/A","28264","15261","2949","N/A","153861","N/A","N/A","N/A","N/A","N/A"
"139","Ragnarok","Norway","Metal","N/A","109051","129848","80463","4756291","9844","254764","170965","924","1140974","10564","85958","N/A","8357","136548","7144","N/A","83055","N/A","N/A","N/A","N/A","N/A"
"140","Thy Light","Brazil","Metal","N/A","109393","109206","62957","7739904","28878","203377","N/A","N/A","N/A","N/A","163962","N/A","N/A","41021","4066","N/A","88944","N/A","N/A","N/A","N/A","N/A"
"141","Liturgy","United States","Metal","Big Indie Labels","109498","134264","60771","12095719","11026","286893","106624","10600","1192271","24701","84087","168","21633","22299","3532","N/A","144866","N/A","N/A","N/A","N/A","N/A"
"142","Nordjevel","Norway","Metal","Big Indie Labels","109625","134176","36258","8617285","24107","91654","112787","5700","1038888","25078","65838","N/A","13596","46824","2421","177","126374","N/A","N/A","N/A","N/A","N/A"
"143","Groza","Germany","Metal","N/A","109787","118159","30822","5906882","43959","152553","N/A","N/A","N/A","N/A","84735","N/A","18298","15861","1519","N/A","118966","N/A","N/A","N/A","N/A","N/A"
"144","SuidAkrA","Germany","Metal","Sony Music Entertainment","110703","102688","47633","19723354","40965","429389","135740","3660","3079514","30093","163377","N/A","3240","33279","5002","759","49816","N/A","N/A","N/A","N/A","N/A"
"145","Proscriptor McGovern’s Apsû","United States","Metal","Big Indie Labels","110989","116892","57045","9338481","17705","708530","107420","6110","1431770","20291","137224","N/A","15138","22866","5596","615","112772","N/A","N/A","N/A","N/A","N/A"
"146","Behexen","Finland","Metal","N/A","111085","109477","76205","9680348","26425","194915","223733","N/A","N/A","N/A","153210","N/A","8101","28224","6957","N/A","103130","N/A","N/A","N/A","N/A","N/A"
"147","Worm","United States","Metal","Sony Music Entertainment, Big Indie Labels","111155","101269","39312","5662111","34314","193368","N/A","N/A","N/A","N/A","141793","N/A","34500","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"148","Blasphemy","Canada","Metal","N/A","111282","115470","53141","5522986","26812","59223","N/A","N/A","N/A","N/A","131194","N/A","N/A","64539","2899","N/A","399312","N/A","N/A","N/A","N/A","N/A"
"149","Urfaust","Netherlands","Metal","Other Indie / Unsigned","112745","118287","57232","11480777","28355","247853","217522","N/A","N/A","N/A","111746","N/A","17329","45684","5069","N/A","151435","N/A","N/A","N/A","N/A","N/A"
"150","Scour","United States","Metal","Big Indie Labels","112749","159498","40453","4055401","11259","62031","N/A","12600","877569","18348","86882","N/A","46199","51780","2400","302","44805","N/A","N/A","N/A","N/A","N/A"
"151","Belzebubs","Finland","Metal","Sony Music Entertainment","112865","138318","44160","8768542","13107","89510","103646","N/A","N/A","N/A","46406","N/A","84004","314371","3093","157","118082","N/A","N/A","N/A","N/A","N/A"
"152","Ragana","United States","Metal","N/A","113292","120683","30136","5098893","25805","742209","N/A","N/A","N/A","N/A","140306","N/A","22201","6217","1771","N/A","113069","N/A","N/A","N/A","N/A","N/A"
"153","Nezhegol","Ukraine","Electronic","Other Indie / Unsigned","113359","108619","18097","4573140","51960","3033","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","494","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"154","Armagedda","Sweden","Metal","Other Indie / Unsigned","114005","113662","53962","4987727","33253","138487","518476","19","2153","31","135695","N/A","N/A","19991","1505","167","317801","N/A","N/A","N/A","N/A","N/A"
"155","Nattefrost","Norway","Metal","Other Indie / Unsigned","114316","91891","103215","7198155","36108","152505","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","4117","N/A","110481","N/A","N/A","N/A","N/A","N/A"
"156","Kevin Paradis","France","Metal","N/A","114450","714523","24","68113","N/A","4189","49977","36900","6931012","269233","98349","N/A","18408","24113","5","44","N/A","N/A","N/A","N/A","N/A","N/A"
"157","Lord Belial","Sweden","Metal","N/A","115774","121713","63728","7586872","20357","323710","226800","N/A","N/A","N/A","125801","30","14316","38718","3805","N/A","87446","N/A","N/A","N/A","N/A","N/A"
"158","The Ruins of Beverast","Germany","Metal","Other Indie / Unsigned","116018","132638","43207","6997307","14515","289068","N/A","N/A","N/A","N/A","183208","N/A","N/A","22221","3172","N/A","109985","N/A","N/A","N/A","N/A","N/A"
"159","Lustre","Sweden","Metal","N/A","116867","126572","47133","11229339","26139","244789","143563","4330","515795","9367","167053","N/A","6099","24634","5500","N/A","136112","N/A","N/A","N/A","N/A","N/A"
"160","Havukruunu","Finland","Metal","Big Indie Labels","117071","144324","37079","7597550","15214","232627","209172","1040","71741","2034","159327","N/A","10917","13249","2698","113","84733","N/A","N/A","N/A","N/A","N/A"
"161","Violet Cold","Azerbaijan","Metal","N/A","117520","130005","41701","16370874","28641","228513","126505","6960","486708","8840","111539","1","6973","46864","2889","473","141307","98435","44","0","0","14.163312623363193"
"162","Winterfylleth","United Kingdom","Metal","Universal Music Group, Big Indie Labels","117625","117469","47458","11353192","42636","1077848","214510","N/A","N/A","N/A","121682","N/A","12643","33110","3521","68","109202","N/A","N/A","N/A","N/A","N/A"
"163","Asunojokei","Japan","Metal","Other Indie / Unsigned","117805","142191","26458","5602860","19487","53214","107540","6040","628016","18638","176783","N/A","8768","2876","644","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"164","Eisregen","Germany","Metal","Big Indie Labels","117961","122119","35172","26803449","34408","71942","175893","N/A","N/A","N/A","203010","N/A","5545","13518","7629","N/A","31222","N/A","N/A","N/A","N/A","N/A"
"165","Horna","Finland","Metal","Big Indie Labels","118751","143377","61106","5789112","11161","177963","300001","N/A","N/A","N/A","108204","N/A","N/A","95283","6041","N/A","101311","N/A","N/A","N/A","N/A","N/A"
"166","Hulder","United States","Metal","Other Indie / Unsigned","119198","137157","46078","4435435","17234","217502","N/A","N/A","N/A","N/A","86007","N/A","51216","21231","1259","N/A","153195","N/A","N/A","N/A","N/A","N/A"
"167","Urgehal","Norway","Metal","Big Indie Labels","119683","100815","107575","8236313","22002","224425","292042","N/A","N/A","N/A","N/A","N/A","N/A","N/A","6549","N/A","137187","N/A","N/A","N/A","N/A","N/A"
"168","Agathodaimon","Germany","Metal","Big Indie Labels","119697","134481","40646","8655796","21884","156115","126338","4440","440638","9152","175923","N/A","3812","27252","4700","N/A","50070","N/A","N/A","N/A","N/A","N/A"
"169","Cadaveria","Italy","Metal","N/A","120603","175835","25202","3042262","10117","218645","95152","14700","2590660","1875","90407","N/A","7978","113060","9556","366","140549","N/A","N/A","N/A","N/A","N/A"
"170","Shores of Null","Italy","Metal","N/A","120746","152119","15370","3260202","18615","558015","101689","17000","1554054","20206","89499","711","5653","10575","858","55","100695","N/A","N/A","N/A","N/A","N/A"
"171","Celeste","France","Metal","Big Indie Labels","121034","127230","38887","6878069","20813","717687","N/A","N/A","N/A","N/A","115753","N/A","17439","40393","3403","N/A","43213","N/A","N/A","N/A","N/A","N/A"
"172","Abigor","Austria","Metal","Big Indie Labels","121514","150303","46888","5304359","11218","188473","N/A","N/A","N/A","N/A","141465","N/A","N/A","55035","4949","939","91363","N/A","N/A","N/A","N/A","N/A"
"173","Asagraum","Netherlands","Metal","N/A","122102","147354","38808","3523709","8813","549434","N/A","N/A","N/A","N/A","73741","N/A","53593","107400","2343","103","164051","N/A","N/A","N/A","N/A","N/A"
"174","Deathspell Omega","France","Metal","N/A","122541","104478","83524","17243216","28209","274006","186515","N/A","N/A","N/A","812247","N/A","N/A","N/A","8145","N/A","127079","N/A","N/A","N/A","N/A","N/A"
"175","Skyforger","Latvia","Metal","N/A","122961","192368","23733","5882881","7309","80545","74617","11000","4180452","45842","137256","N/A","5454","31643","4548","560","82484","N/A","N/A","N/A","N/A","N/A"
"176","Dark Fortress","Germany","Metal","Sony Music Entertainment","123133","148917","52840","7762403","9546","202765","138063","N/A","N/A","N/A","87855","N/A","8576","122791","4809","N/A","46356","N/A","N/A","N/A","N/A","N/A"
"177","Desaster","Germany","Metal","Big Indie Labels","123878","177220","38165","3772780","7469","48866","N/A","N/A","N/A","N/A","71432","N/A","14271","195635","8690","N/A","62715","N/A","N/A","N/A","N/A","N/A"
"178","Hecate Enthroned","United Kingdom","Metal","Other Indie / Unsigned","124406","183656","30617","3123676","6365","57148","122881","2670","535431","9539","137048","N/A","5207","23393","2372","N/A","100472","N/A","N/A","N/A","N/A","N/A"
"179","Bloodhunter","Spain","Metal","Big Indie Labels","124429","235777","12239","1384674","5364","84535","92361","4750","374302","11222","125041","N/A","12810","22547","586","N/A","198183","N/A","N/A","N/A","N/A","N/A"
"180","Aura Noir","Norway","Metal","Big Indie Labels","124649","153907","48016","5200735","9509","99675","N/A","N/A","N/A","N/A","148282","N/A","N/A","49429","4105","53","91649","N/A","N/A","N/A","N/A","N/A"
"181","Unreqvited","Canada","Metal","Big Indie Labels","125856","156756","33987","6383611","13695","219297","114503","6100","690720","21038","99362","1528","25076","25924","1683","808","161841","N/A","N/A","N/A","N/A","N/A"
