"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 1w","Spotify Followers Total","Spotify Streams 1w","Spotify Streams Total","Spotify Monthly Listeners 1w","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 1w","YouTube Subscribers Total","YouTube Views 1w","YouTube Views Total","YouTube Likes 1w","YouTube Likes Total","Social Rank","TikTok Followers 1w","TikTok Followers Total","TikTok Likes 1w","TikTok Views 1w","Instagram Followers 1w","Instagram Followers Total","Instagram Likes 1w","Facebook Followers 1w","Facebook Followers Total","Deezer Fans 1w","Deezer Fans Total","SoundCloud Followers 1w","SoundCloud Followers Total","SoundCloud Plays 1w","Shazam Shazams 1w","Radio Airplay Rank","Radio Airplay Spins 1w","Radio Airplay Countries with Spins 1w","Radio Airplay Stations with Spins 1w","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 1w","Beatport Track Performance Points Total"
"15","The Warning","Mexico","Rock","Universal Music Group","2624","7532","3565","847070","3128419","432372663","-195711","1650772","25885139","4718","0","1040000","1151457","268914384","23066","7959738","1592","8088","953071","329904","0","3403","1252999","65973","751","623869","228","48788","25","4503","3014","2","7114","1741","45","259","N/A","N/A","N/A","N/A","N/A","N/A"
"16","Volbeat","Denmark","Metal","Universal Music Group, Big Indie Labels","2663","1968","2569","2804988","7205758","4173970130","-18085","4520983","20951066","3439","1000","935000","943937","1017725047","3413","4737261","8816","82","225882","3737","0","2174","583153","3242","-269","1774163","406","623470","18","22576","8489","1085","781","7358","55","723","N/A","N/A","N/A","N/A","N/A","N/A"
"17","Rata Blanca","Argentina","Metal","N/A","3333","3434","3383","1582848","3550455","794539674","-27085","4427877","12895726","4384","1000","357000","1581826","987684317","5676","4200051","11750","N/A","N/A","N/A","N/A","1679","281215","17680","-34","1439731","138","501270","6","5370","881","5","2442","2061","24","380","N/A","N/A","N/A","N/A","N/A","N/A"
"18","Trivium","United States","Metal","Warner Music Group, Universal Music Group","4287","5289","1818","1753815","2643258","1397968851","-10647","1819609","18628238","8125","0","810000","550276","518593467","3634","4371702","5588","493","105804","10488","0","92","720076","3812","-541","1928050","245","375037","-23","2604920","6844","0","4283","1364","37","174","N/A","N/A","N/A","N/A","N/A","N/A"
"19","Her Last Sight","Israel","Metal","N/A","4421","26025","2414","138677","618872","29922617","-86358","492590","1276599","3780","3000","192000","3109784","148029468","24500","2427355","13313","N/A","N/A","N/A","N/A","23477","440379","30161","3649","347897","76","3678","N/A","N/A","N/A","10","92198","21","3","4","N/A","N/A","N/A","N/A","N/A","N/A"
"20","Gojira","France","Metal","Warner Music Group, BMG, Big Indie Labels","4450","4361","3493","1880785","3980403","1350438587","-27137","2340530","18041686","8747","0","785000","428184","295571344","3737","3885689","4328","N/A","N/A","N/A","N/A","2869","1250053","54075","-176","984442","772","497865","N/A","N/A","N/A","89","7932","707","35","136","N/A","N/A","N/A","N/A","N/A","N/A"
"21","Apocalyptica","Finland","Metal","Big Indie Labels, BMG, Sony Music Entertainment, Warner Music Group","4908","4867","1424","1194965","2181080","815322877","-39542","2852501","10820633","8524","0","1030000","495486","474020016","4109","4661447","9821","427","122187","5624","0","44","342355","5634","0","2665218","182","488992","12","19808","7119","79","5827","1042","38","259","N/A","N/A","N/A","N/A","N/A","N/A"
"22","Jack Joseph Puig","United States","Rock","Universal Music Group","5538","2382","2","1465","708436","173877978","-42151","1413427","2728822","N/A","N/A","N/A","N/A","N/A","N/A","N/A","294358","N/A","N/A","N/A","N/A","5","6544","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"23","In This Moment","United States","Metal","BMG, Big Indie Labels","5637","5459","1694","1472964","2149773","1182926836","34335","1776482","17749366","7015","0","997000","519042","751696264","3440","6139507","14248","N/A","N/A","N/A","N/A","13","538194","1389","-52","1369401","181","179278","25","23202","6072","50","5876","1049","29","174","N/A","N/A","N/A","N/A","N/A","N/A"
"24","Helloween","Germany","Metal","Big Indie Labels, BMG, Universal Music Group","5736","7093","1699","1435239","1757497","776623552","-13980","1327285","12660210","8281","1000","564000","977196","427291043","15737","2705863","18635","N/A","N/A","N/A","N/A","4318","305102","19218","1082","1785050","329","472055","13","8403","2537","317","1990","3263","55","448","135833","19","0","0","0.25081943852523414","5.016388770504683"
"25","Powerwolf","Germany","Metal","Big Indie Labels","6367","7319","1259","1088559","2277852","1257269344","-19075","1159381","7843240","8844","0","429000","645579","526801504","4882","5047949","8677","443","185669","13054","0","198","325881","4767","737","388635","314","245328","33","19496","14761","91","5685","1055","34","162","N/A","N/A","N/A","N/A","N/A","N/A"
"26","Bad Wolves","United States","Rock","Big Indie Labels","6383","3282","2173","946568","3057084","1320238499","27696","3885451","11563839","17170","0","268000","304251","302835277","1510","2475495","23503","19","44446","27","0","-236","329527","2","0","946872","107","82702","13","19899","19488","12","4282","1382","48","341","N/A","N/A","N/A","N/A","N/A","N/A"
"27","Rainbow","United Kingdom","Rock","Big Indie Labels","6432","4647","2296","1706582","1989593","826001871","14984","2279139","22031216","13405","1000","352000","376594","225826891","2440","1265743","38554","N/A","N/A","N/A","N/A","N/A","N/A","N/A","109","774181","286","280952","N/A","N/A","N/A","30","1223","4828","77","1251","N/A","N/A","N/A","N/A","N/A","N/A"
"28","Dio","United States","Metal","BMG, Big Indie Labels, Warner Music Group","6484","4405","2300","3057720","5757983","2427618789","-3166","701213","25664338","18878","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","580","339640","N/A","N/A","N/A","12","1410","4267","55","766","N/A","N/A","N/A","N/A","N/A","N/A"
"29","Manowar","United States","Metal","N/A","7151","9410","1277","1127220","1245908","478214335","-5769","991237","10790253","8825","1000","410000","611962","381687732","2502","2154579","19271","N/A","N/A","N/A","N/A","0","151564","0","-64","1340778","195","262793","12","6305","928","18","2396","2836","44","368","N/A","N/A","N/A","N/A","N/A","N/A"
"30","Danzig","United States","Metal","Big Indie Labels","7811","4902","2063","1112693","1876950","687907977","46909","2845768","19178249","20423","0","204000","276378","71910214","1793","730277","33370","N/A","N/A","N/A","N/A","100","76900","83","-305","863296","105","87407","N/A","N/A","N/A","132","3936","1522","40","382","N/A","N/A","N/A","N/A","N/A","N/A"
"31","Avatar","Sweden","Metal","Sony Music Entertainment","9301","13810","690","512610","1040209","418477081","-15736","698644","4337898","11131","0","419000","241392","198213760","2243","2881254","10176","140","129099","3219","0","180","285892","2501","50","356511","138","77231","N/A","N/A","N/A","24","6202","898","28","155","N/A","N/A","N/A","N/A","N/A","N/A"
"32","Queensrÿche","United States","Metal","Sony Music Entertainment, Big Indie Labels, Universal Music Group","9432","9469","915","754822","1043359","445197098","-8423","970970","16552226","9900","0","281000","18480","214727288","189","1629927","36283","N/A","N/A","N/A","N/A","187","113957","1016","-80","398249","80","103123","-2","1179","146","12","2831","2311","50","663","N/A","N/A","N/A","N/A","N/A","N/A"
"33","SUICIDAL-IDOL","United States","Metal","N/A","9571","4664","1084","303431","2963326","698075607","-27357","3384653","8423392","20149","1000","121000","307239","13341225","4429","245903","96776","-1","342","0","0","-87","63043","202","N/A","N/A","49","7995","59","17642","140017","3","77467","25","5","6","N/A","N/A","N/A","N/A","N/A","N/A"
"34","Accept","Germany","Metal","Big Indie Labels","9856","8941","1271","1083485","1110411","530527359","-14344","1032482","12955070","15311","0","234000","240976","165598897","1529","1134551","26442","30","14130","14","0","210","128559","2064","-235","946704","208","247959","N/A","N/A","N/A","4","2135","2979","53","476","N/A","N/A","N/A","N/A","N/A","N/A"
"35","Jinjer","Ukraine","Metal","Big Indie Labels","11238","12568","1442","842651","797982","334133459","-7713","626891","9527051","15449","0","434000","147645","157677031","1441","2449427","12111","48","27902","175","0","518","631398","2678","-131","435087","171","96039","-1","2290","14","11","13092","315","23","76","N/A","N/A","N/A","N/A","N/A","N/A"
"36","Beast in black","Finland","Metal","Big Indie Labels","11393","8165","783","405189","1937984","674261707","-34118","1280032","5850740","19374","0","738","244861","199405779","987","1278643","12773","61","74975","-8838","0","334","79307","6375","544","113355","134","53868","N/A","N/A","N/A","12","12324","404","29","99","N/A","N/A","N/A","N/A","N/A","N/A"
"37","W.A.S.P.","United States","Metal","Big Indie Labels","11664","10116","1089","1075259","825800","464579453","-8078","740890","11794921","14038","0","143000","181756","253850201","1164","2104824","24597","11","14914","81","0","65","74404","2482","0","355553","147","150014","N/A","N/A","N/A","9","2730","2363","54","417","N/A","N/A","N/A","N/A","N/A","N/A"
"38","Angeles del Infierno","Spain","Metal","N/A","11955","16613","752","634426","766893","194323522","-16810","673918","836050","13969","0","283000","263016","285196562","865","1191591","42339","N/A","N/A","N/A","N/A","N/A","N/A","N/A","-164","656260","0","104989","N/A","N/A","N/A","6","7678","650","15","100","N/A","N/A","N/A","N/A","N/A","N/A"
"39","Dokken","United States","Metal","Big Indie Labels","12126","11484","1264","799945","974678","301669602","3182","875350","6728018","19757","0","103000","283036","110947963","2245","929172","40794","N/A","N/A","N/A","N/A","78","109490","344","-131","337338","69","69461","1","1889","245","437","2746","2245","45","396","N/A","N/A","N/A","N/A","N/A","N/A"
"40","Yngwie Malmsteen","Sweden","Metal","Big Indie Labels","12326","21165","926","493057","499831","225405693","-2395","415922","2846069","13502","1000","373000","395143","119409612","1744","628018","16759","351","34289","2770","0","1985","502608","11261","500","1004382","88","80320","N/A","N/A","N/A","4","6174","988","40","211","N/A","N/A","N/A","N/A","N/A","N/A"
"41","Bloodywood","India","Metal","Big Indie Labels, Universal Music Group","12923","19132","712","408933","498397","109938321","-3333","517137","3077577","15427","0","526000","95260","65965543","1678","2110388","10758","0","524","0","0","440","297241","3005","74","245181","124","25633","N/A","N/A","N/A","1","28943","122","19","33","N/A","N/A","N/A","N/A","N/A","N/A"
"42","Hammerfall","Sweden","Metal","Big Indie Labels","13192","10668","560","709241","835953","568204681","-27752","830128","6919693","19214","0","106000","141749","244948664","1038","1298067","20831","N/A","N/A","N/A","N/A","44","156403","552","141","822484","105","206240","7","3102","1450","23","3623","1735","37","236","N/A","N/A","N/A","N/A","N/A","N/A"
"43","Škwor","Czech Republic","Rock","Big Indie Labels","15603","25275","736","264873","708717","175948741","2561","369396","456111","13320","0","149000","564085","297272472","836","672659","22769","25","13711","1696","0","16","37124","1420","110","143279","0","4684","N/A","N/A","N/A","24","21263","158","2","28","N/A","N/A","N/A","N/A","N/A","N/A"
"44","Saxon","United Kingdom","Metal","Big Indie Labels","15828","18386","745","674410","496911","278519849","-246","419038","2610781","24408","0","108000","48639","93420508","501","1050096","35255","N/A","N/A","N/A","N/A","11","114888","124","0","530439","145","134826","N/A","N/A","N/A","2","2309","2727","51","442","N/A","N/A","N/A","N/A","N/A","N/A"
"45","Ronnie James Dio","United States","Rock","Big Indie Labels","15977","50017","377","154926","63333","36557731","-577","116497","1069088","11392","0","235000","397379","175682303","2702","1532992","N/A","N/A","N/A","N/A","N/A","417","345287","8076","-847","2499622","19","114412","N/A","N/A","N/A","2","40320","70","8","32","N/A","N/A","N/A","N/A","N/A","N/A"
"46","Kabát","Czech Republic","Metal","Warner Music Group","16029","13750","1529","773112","2298723","494279949","6628","692623","540496","21165","200","99000","272882","159140634","495","413161","55986","N/A","N/A","N/A","N/A","6","62645","13","0","158483","8","38576","1","1265","N/A","38","26109","158","2","26","N/A","N/A","N/A","N/A","N/A","N/A"
"47","UFO","United Kingdom","Rock","Big Indie Labels, Universal Music Group, Warner Music Group","16514","12449","764","657671","811943","343178776","-22344","945025","3703424","63204","N/A","N/A","N/A","N/A","N/A","N/A","53232","N/A","N/A","N/A","N/A","1","5354","0","-399","342588","68","66721","N/A","N/A","N/A","176","2708","2422","52","552","N/A","N/A","N/A","N/A","N/A","N/A"
"48","Battle Beast","Finland","Metal","Big Indie Labels","17206","16309","338","303893","911224","444518215","-5194","562770","4620340","19496","200","87700","184166","148364453","755","991776","47853","N/A","N/A","N/A","N/A","16","79570","314","0","148516","85","65594","N/A","N/A","N/A","31","10902","429","25","109","N/A","N/A","N/A","N/A","N/A","N/A"
"49","Tony Iommi","United Kingdom","Metal","Sony Music Entertainment, BMG, Big Indie Labels","17670","36070","154","55741","116665","30340650","-8201","227191","4967502","18936","0","125000","133191","19736961","3162","573280","6488","N/A","N/A","N/A","N/A","272","861012","31634","502","1676824","6","78127","N/A","N/A","N/A","1","40777","58","14","24","N/A","N/A","N/A","N/A","N/A","N/A"
"50","Saurom","Spain","Metal","Big Indie Labels","17974","35701","456","231146","586140","187355565","-953","266038","337784","13381","1000","251000","528947","170456150","2117","1712036","35775","67","30186","2453","0","88","81252","2647","0","262612","32","24737","0","943","152","7","21778","216","11","21","N/A","N/A","N/A","N/A","N/A","N/A"
"51","Bruce Dickinson","United Kingdom","Metal","BMG, Universal Music Group","18041","17517","372","680962","381719","212331657","-3388","456848","6215121","20267","0","159000","303053","73463159","1922","792187","416253","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","5716","83","130783","N/A","N/A","N/A","76","6111","820","41","265","N/A","N/A","N/A","N/A","N/A","N/A"
"52","Down","United States","Metal","Other Indie / Unsigned","18794","20286","903","468696","465031","146291258","3382","377733","7471546","35785","200","87100","47067","14513202","437","144476","18346","N/A","N/A","N/A","N/A","196","103139","918","-274","694751","57","68552","N/A","N/A","N/A","12","19236","192","21","64","N/A","N/A","N/A","N/A","N/A","N/A"
"53","Dan Vasc","Brazil","Metal","N/A","18795","44237","161","115019","174396","82159377","207","210993","364325","8859","0","1120000","636705","215803091","7413","6100360","31621","-1","25754","16","0","212","273931","1767","542","136702","0","4615","N/A","N/A","N/A","2","83029","24","6","9","N/A","N/A","N/A","N/A","N/A","N/A"
"54","Kiko Loureiro","United States","Metal","Big Indie Labels","18902","75704","250","123841","79204","30185135","2571","72116","476346","17054","0","678000","142038","98344655","4782","4077343","17573","N/A","N/A","N/A","N/A","1722","839476","18865","0","694599","30","76505","0","969","38","0","84888","19","6","10","N/A","N/A","N/A","N/A","N/A","N/A"
"55","Korpiklaani","Finland","Metal","Big Indie Labels","18965","18362","278","448742","422874","353890895","-5242","447250","2754416","21053","0","172000","109849","185002788","692","1552933","33863","8","7749","19","0","-43","103470","864","-442","539040","76","126639","5","3647","625","3","11397","432","15","68","N/A","N/A","N/A","N/A","N/A","N/A"
"56","Lordi","Finland","Metal","Big Indie Labels","19698","21879","324","286975","397188","230756643","10873","493204","1925341","16236","1000","138000","147453","205609416","769","1356940","40734","26","9735","155","0","80","60335","413","-92","413842","42","97046","N/A","N/A","N/A","3","6257","965","39","204","N/A","N/A","N/A","N/A","N/A","N/A"
"57","Little V.","Canada","Metal","N/A","19748","39374","139","126321","254555","145521229","-3197","294131","841252","8044","0","1170000","723263","355823017","9078","9471877","46105","86","225143","4006","0","1","4965","131","N/A","N/A","46","4772","-4","29739","13870","10","115907","14","4","8","N/A","N/A","N/A","N/A","N/A","N/A"
"58","Psychostick","United States","Metal","Big Indie Labels","20145","34800","227","208510","139555","114795986","-1312","207369","505959","18558","0","341000","15819","85639725","212","1468312","26122","0","127129","204","0","-21","60128","93","-133","379133","20","11396","0","2655","301","3","23040","164","8","24","N/A","N/A","N/A","N/A","N/A","N/A"
"59","Warcry","Spain","Metal","N/A","20665","26267","715","474651","585982","247918588","-2397","274047","263258","21626","0","252000","14853","128349752","43","806976","38718","N/A","N/A","N/A","N/A","165","95710","541","167","350747","38","71726","N/A","N/A","N/A","55","23007","190","13","29","N/A","N/A","N/A","N/A","N/A","N/A"
"60","John Petrucci","United States","Metal","Big Indie Labels","20744","50992","308","244322","139670","78289898","632","96591","781833","33162","0","160000","21503","18902000","224","312753","12972","23","5100","23","0","-83","862369","3482","-960","1561345","30","118986","0","217","3","5","16855","270","13","21","N/A","N/A","N/A","N/A","N/A","N/A"
"61","Juliana Wilson","Argentina","Metal","Other Indie / Unsigned","21424","322947","7","3465","2135","243699","-75","2072","41862","13752","0","470000","0","101894760","0","4333612","14530","-198","667907","1833","0","-212","244818","504","-44","287305","0","195","N/A","N/A","N/A","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"62","Dogma","Bangladesh","Metal","Big Indie Labels","21653","33330","730","138960","481095","33554999","3917","345551","1017222","21146","700","95700","171151","14286611","2123","270636","8683","895","124557","13174","0","-331","258331","8841","258","65580","-4","4590","0","269","2138","2","71218","19","9","17","N/A","N/A","N/A","N/A","N/A","N/A"
"63","Fozzy","United States","Rock","Big Indie Labels, Sony Music Entertainment","21901","20015","327","219664","303551","202373174","2512","407262","6516461","22019","0","165000","108984","126648687","500","1235032","19751","374","107599","5524","0","302","109837","6696","23","338615","18","28409","1","2216","832","16","7388","630","28","172","N/A","N/A","N/A","N/A","N/A","N/A"
"64","Brothers of Metal","Sweden","Metal","Big Indie Labels","22344","12448","427","310104","1144340","469194022","-14950","780777","2354269","48281","0","104000","481","10767827","8","119397","87575","N/A","N/A","N/A","N/A","-1","40376","22","0","48444","80","36790","0","442","0","0","26314","163","17","37","N/A","N/A","N/A","N/A","N/A","N/A"
"65","Phonk King","India","Metal","Other Indie / Unsigned","23035","8134","2473","9986","3732000","382932267","7349","2853193","25010035","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","3","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"66","Gwar","United States","Metal","Other Indie / Unsigned","23133","41185","446","269198","248542","103853343","-288","146998","1246476","30025","0","94000","15772","31471659","169","371930","19053","123","55752","867","0","1188","199390","7740","1179","452491","25","15700","5","3108","2669","0","15807","257","19","69","N/A","N/A","N/A","N/A","N/A","N/A"
"67","King Diamond","Denmark","Metal","Big Indie Labels","23657","30628","335","533405","195682","132271246","-1156","135566","2540047","37246","300","80500","54232","31524033","670","351152","26148","N/A","N/A","N/A","N/A","216","268372","487","400","754967","49","53065","4","2624","198","1","7202","664","33","114","N/A","N/A","N/A","N/A","N/A","N/A"
"68","Nail Bite","United States","Metal","Big Indie Labels","24520","66393","649","45973","144820","4451344","-1062","153185","54473","37873","400","18600","65329","2038546","1670","68742","14697","175","32450","1991","0","1819","178923","1014","2717","276925","16","805","N/A","N/A","N/A","0","141851","7","2","2","N/A","N/A","N/A","N/A","N/A","N/A"
"69","Ocaradometal","Brazil","Metal","Other Indie / Unsigned","24604","226187","7","20729","5012","994123","-28","5881","7047","15456","0","323000","180575","139374674","6443","10624369","13252","967","930790","29068","0","856","535848","87773","61","4637","5","835","N/A","N/A","N/A","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"70","Andrew W.K.","United States","Rock","Big Indie Labels","25125","19512","299","192224","654095","342680212","-1493","507810","6929529","23443","0","109000","78617","127393639","612","1064416","467239","14","6373","16","0","N/A","N/A","N/A","N/A","N/A","18","16509","0","1364","25","5","15178","270","18","85","97287","69","1","1035","1.1395677425028157","33.51840745757824"
"71","Stone Metal Fire","Thailand","Metal","Other Indie / Unsigned","25498","24046","1529","402922","498614","77040829","669","424800","140561","57959","0","41600","0","8557823","0","100075","27246","N/A","N/A","N/A","N/A","-3","24028","41","-508","1060354","N/A","N/A","0","24","3","13","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"72","Almafuerte","Argentina","Metal","Big Indie Labels","25737","24750","750","289033","980557","261093276","339","379267","747062","26384","0","1390","203221","50885034","684","199944","125474","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","69518","23","34466","N/A","N/A","N/A","0","28817","90","6","24","N/A","N/A","N/A","N/A","N/A","N/A"
"73","Doro","Germany","Metal","Big Indie Labels","26173","43665","196","212761","153325","90687476","-1552","165712","1152220","38192","200","60000","46336","35864125","629","469259","29289","N/A","N/A","N/A","N/A","26","266088","4612","0","418419","38","42653","N/A","N/A","N/A","25","3944","1494","33","295","N/A","N/A","N/A","N/A","N/A","N/A"
"74","Aria","Russian Federation","Metal","Big Indie Labels","26236","38216","499","304026","370918","140288655","-177","178838","116840","22129","0","273000","26","95046677","2","989988","60597","1","130617","205","0","41","45524","2196","-11","30888","66","121629","N/A","N/A","N/A","25","86099","22","6","6","N/A","N/A","N/A","N/A","N/A","N/A"
"75","Dee Snider","United States","Rock","Big Indie Labels","26267","75629","77","61488","63637","51648307","-948","85285","1078316","11766","100","30400","505016","434628221","4361","3904203","23788","1","252","0","0","142","172279","2056","-223","526864","8","15610","1","60","1","3","18645","225","23","70","N/A","N/A","N/A","N/A","N/A","N/A"
"76","Stryper","United States","Metal","Big Indie Labels","26446","37963","463","202971","266336","103115084","-443","216389","2260530","33852","0","108000","35908","39182045","410","378184","38569","N/A","N/A","N/A","N/A","77","85087","574","168","378038","34","42983","N/A","N/A","N/A","250","3315","1833","43","335","N/A","N/A","N/A","N/A","N/A","N/A"
"77","Saratoga","Spain","Metal","Big Indie Labels","26630","29758","489","368717","376875","149822020","-3303","273635","518032","39952","0","7060","59893","53503520","194","279589","40894","N/A","N/A","N/A","N/A","188","68598","667","-63","416139","28","98672","N/A","N/A","N/A","2","14037","380","14","39","N/A","N/A","N/A","N/A","N/A","N/A"
"78","Victor Borba","United States","Religious","Big Indie Labels","27876","23137","93","29850","1349095","221881878","-5321","637411","1149479","44702","100","84900","64382","8114456","466","282532","196502","4","640","22","0","-2","16583","43","N/A","N/A","16","1766","0","11","N/A","787","170376","3","2","2","N/A","N/A","N/A","N/A","N/A","N/A"
