"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 12m","Spotify Followers Total","Spotify Streams 12m","Spotify Streams Total","Spotify Monthly Listeners 12m","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 12m","YouTube Subscribers Total","YouTube Views 12m","YouTube Views Total","YouTube Likes 12m","YouTube Likes Total","Social Rank","TikTok Followers 12m","TikTok Followers Total","TikTok Likes 12m","TikTok Views 12m","Instagram Followers 12m","Instagram Followers Total","Instagram Likes 12m","Facebook Followers 12m","Facebook Followers Total","Deezer Fans 12m","Deezer Fans Total","SoundCloud Followers 12m","SoundCloud Followers Total","SoundCloud Plays 12m","Shazam Shazams 12m","Radio Airplay Rank","Radio Airplay Spins 12m","Radio Airplay Countries with Spins 12m","Radio Airplay Stations with Spins 12m","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 12m","Beatport Track Performance Points Total"
"425","Blackbriar","Netherlands","Metal","Big Indie Labels","34490","47397","13819","130677","11548348","77420274","-24421","170606","2056319","27719","7000","260000","4616207","67874464","54065","1286822","53998","N/A","N/A","N/A","N/A","3970","35703","94936","974","37718","2413","11007","N/A","N/A","N/A","229","37537","4321","22","76","N/A","N/A","N/A","N/A","N/A","N/A"
"426","Entheos","United States","Metal","Big Indie Labels","34496","100562","9912","82042","1878658","10920686","-7806","35676","320446","34609","14400","80900","8220585","18931522","95672","456133","14670","7079","409690","101415","2962070","35820","267984","122270","12704","332093","865","3971","74","276","11585","81","44027","3287","13","22","N/A","N/A","N/A","N/A","N/A","N/A"
"427","Lansdowne","United States","Metal","Big Indie Labels, Universal Music Group","34539","34382","13603","81032","11361385","102170537","-23867","314298","1132382","32852","7000","107000","1972202","45801448","10928","416422","49251","4288","6191","13459","42952","11870","31646","5830","4699","32262","576","3543","N/A","N/A","N/A","2441","24127","8151","24","135","N/A","N/A","N/A","N/A","N/A","N/A"
"428","Archers","United States","Metal","Big Indie Labels","34564","31336","24687","87499","30000920","67025195","43872","352462","1971750","64972","3300","22700","705184","3476494","8996","60467","38711","7533","84543","118977","240123","7663","49819","44967","11633","38439","344","829","N/A","N/A","N/A","272","28627","6438","17","66","N/A","N/A","N/A","N/A","N/A","N/A"
"429","TRUSTcompany","United States","Metal","Other Indie / Unsigned","34576","24210","14595","171681","18993051","133540014","115605","533252","1864294","31224","5800","50300","2934443","32368667","22860","251420","147609","N/A","N/A","N/A","N/A","1858","8637","269","-188","20491","523","2961","N/A","N/A","N/A","2042","102303","832","21","49","N/A","N/A","N/A","N/A","N/A","N/A"
"430","Marduk","Sweden","Metal","Big Indie Labels, Sony Music Entertainment","34645","50747","21685","295409","6598967","59072206","-3562","71783","844177","48777","5700","52100","757126","16617502","8857","196067","31048","N/A","N/A","N/A","N/A","4130","234687","39437","-7836","602102","3904","50329","N/A","N/A","N/A","151","29062","6486","34","95","73927","N/A","N/A","N/A","N/A","N/A"
"431","Subway To Sally","Germany","Metal","Big Indie Labels","34658","38393","8658","156045","19113566","132454727","19389","260853","575140","59214","2500","31200","754978","14490518","6283","134449","48763","7730","16866","80500","216782","4237","40321","8641","2189","158492","3884","48992","166","921","38606","295","5296","59356","20","297","166087","1","0","0","0.013201023080275476","0.2640204616055095"
"432","John 5","United States","Metal","Big Indie Labels","34676","63618","4436","106974","5428994","74252041","-15355","69976","1319827","43204","8000","118000","1010275","17341551","18937","312087","15847","1922","53840","5805","82549","57321","806243","111884","30966","434044","720","23293","N/A","N/A","N/A","306","49872","2789","25","84","N/A","N/A","N/A","N/A","N/A","N/A"
"433","Patan","Argentina","Metal","Other Indie / Unsigned","34738","14223","29156","56620","33556317","160445160","605315","1406369","1417282","271957","32","601","4163","61638","76","1421","199177","N/A","N/A","N/A","N/A","300","3739","287","-124","12890","38","585","N/A","N/A","N/A","1419","96438","937","5","6","N/A","N/A","N/A","N/A","N/A","N/A"
"434","Baroness","United States","Metal","Other Indie / Unsigned","34969","39535","9560","288436","8818084","154410431","-21107","122455","963139","50262","2800","71500","810974","24007057","7901","253063","39958","N/A","N/A","N/A","N/A","3843","137878","11723","-3694","233862","3059","38306","126","1359","21146","304","18700","11881","40","221","N/A","N/A","N/A","N/A","N/A","N/A"
"435","Burzum","Norway","Metal","N/A","35188","24510","63410","552524","21411161","159925022","-12835","245343","997417","96449","0","1","508455","13427331","7178","211371","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","5601","50344","1503","11320","81869","1197","41825","3800","22","53","N/A","N/A","N/A","N/A","N/A","N/A"
"436","Pentagram","Turkey","Metal","Sony Music Entertainment","35194","40317","13763","158568","12176718","94481861","-23184","196545","596438","29046","4600","102000","4010426","49474170","26715","492890","53290","N/A","N/A","N/A","N/A","6271","99910","15034","-1361","101752","645","3717","N/A","N/A","N/A","860","45787","3295","15","45","N/A","N/A","N/A","N/A","N/A","N/A"
"437","Sable","Ukraine","Metal","N/A","35378","45730","9819","59654","10697297","33068210","63738","309497","176348","37966","8200","96200","2886159","15941820","49043","454594","30912","26893","902532","1205980","4189285","2841","87493","375","-3","22","N/A","N/A","136","2960","181489","2883","288503","53","4","5","N/A","N/A","N/A","N/A","N/A","N/A"
"438","Like Moths To Flames","United States","Metal","Big Indie Labels","35426","26765","14507","299899","21830487","208532393","-5706","321102","3127497","61458","-8","798","693512","34041092","5442","381632","35025","N/A","N/A","N/A","N/A","3934","87087","7742","-6688","385995","0","21085","N/A","N/A","N/A","262","53986","2488","19","53","N/A","N/A","N/A","N/A","N/A","N/A"
