"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 3m","Spotify Followers Total","Spotify Streams 3m","Spotify Streams Total","Spotify Monthly Listeners 3m","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 3m","YouTube Subscribers Total","YouTube Views 3m","YouTube Views Total","YouTube Likes 3m","YouTube Likes Total","Social Rank","TikTok Followers 3m","TikTok Followers Total","TikTok Likes 3m","TikTok Views 3m","Instagram Followers 3m","Instagram Followers Total","Instagram Likes 3m","Facebook Followers 3m","Facebook Followers Total","Deezer Fans 3m","Deezer Fans Total","SoundCloud Followers 3m","SoundCloud Followers Total","SoundCloud Plays 3m","Shazam Shazams 3m","Radio Airplay Rank","Radio Airplay Spins 3m","Radio Airplay Countries with Spins 3m","Radio Airplay Stations with Spins 3m","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 3m","Beatport Track Performance Points Total"
"1","Behemoth","Poland","Metal","Big Indie Labels","10811","16790","12709","735524","6898069","282643755","44830","390569","6580078","15380","5000","503000","2608294","173311540","27636","2377422","9914","286","80323","3996","307181","3809","800652","10600","-1122","1494573","1964","196618","172","9556","26020","484","11626","4921","32","161","N/A","N/A","N/A","N/A","N/A","N/A"
"2","Cradle Of Filth","United Kingdom","Metal","Big Indie Labels","12062","16275","13022","661338","7590372","298716876","34671","480186","8550073","12139","4000","354000","3526741","299299522","25647","2267945","13700","N/A","N/A","N/A","N/A","2142","367723","22468","4598","2076463","1985","270731","N/A","N/A","N/A","1709","9449","6387","42","243","N/A","N/A","N/A","N/A","N/A","N/A"
"3","Mayhem","Norway","Metal","Sony Music Entertainment, Big Indie Labels","13707","19040","21176","827182","5841674","155833698","-16538","306121","1373545","21112","7000","249000","1294391","22575323","21619","436820","18436","0","54","0","0","1579","487371","21665","-1733","667924","1789","82100","12","2102","3053","605","24284","2598","32","119","N/A","N/A","N/A","N/A","N/A","N/A"
"4","Dimmu Borgir","Norway","Metal","Big Indie Labels","14436","18860","12218","601604","7833321","287028821","140767","486543","4406430","22023","7000","203000","1382069","142359603","15899","1066753","18718","N/A","N/A","N/A","N/A","9253","218393","36957","225","1341874","1828","198974","124","6095","18961","1615","11077","5798","32","169","N/A","N/A","N/A","N/A","N/A","N/A"
"5","Venom","United Kingdom","Metal","Big Indie Labels, BMG","19887","27110","11714","605236","3519301","108184056","46835","230231","2100610","34778","4600","68600","576885","9248038","9316","132335","41966","N/A","N/A","N/A","N/A","-359","17230","11","11359","154491","1151","98791","N/A","N/A","N/A","633","9140","7223","43","219","N/A","N/A","N/A","N/A","N/A","N/A"
"6","Bathory","Sweden","Metal","Other Indie / Unsigned","20366","27639","16828","518542","5134769","130290832","11632","215912","1142161","24985","5000","122000","2033299","30522653","26990","518673","N/A","N/A","N/A","N/A","N/A","18792","64495","5184","200","8928","1370","72795","N/A","N/A","N/A","700","17712","3562","32","125","N/A","N/A","N/A","N/A","N/A","N/A"
"7","Immortal","Norway","Metal","Big Indie Labels","22975","32371","8079","429517","3229241","101712647","7466","182327","2058002","33740","2000","187000","320614","42981319","3121","399796","28935","N/A","N/A","N/A","N/A","1069","71512","785","-4120","920698","1228","122637","N/A","N/A","N/A","465","20832","2353","32","94","48576","7","0","0","11.691969072396617","13.216842367437533"
"8","Satyricon","Norway","Metal","Big Indie Labels","24983","30447","6660","341141","2664718","104545350","9206","169508","4989986","32130","1800","96400","860728","45247704","7728","418358","31067","N/A","N/A","N/A","N/A","2013","200116","1089","-2784","621902","959","96357","49","2975","6176","545","18273","2955","33","95","N/A","N/A","N/A","N/A","N/A","N/A"
"9","Darkthrone","Norway","Metal","Big Indie Labels","27065","30545","16368","525833","3258022","99914148","42933","205437","815064","97079","N/A","N/A","N/A","N/A","N/A","N/A","33846","N/A","N/A","N/A","N/A","9355","284966","7964","339","323167","1424","76051","N/A","N/A","N/A","716","24457","2056","33","100","N/A","N/A","N/A","N/A","N/A","N/A"
"10","Dissection","Sweden","Metal","N/A","28455","33139","12579","284107","6634359","130343585","10598","225880","1290010","35090","2800","52200","906142","10368624","12370","170877","N/A","N/A","N/A","N/A","N/A","14","332","0","-362","91346","1009","41539","N/A","N/A","N/A","491","35258","1098","22","51","N/A","N/A","N/A","N/A","N/A","N/A"
"11","Kanonenfieber","Germany","Metal","Sony Music Entertainment, Big Indie Labels","28537","40562","15976","151965","8384138","50448356","25140","170246","615147","N/A","N/A","N/A","N/A","N/A","N/A","N/A","28663","N/A","N/A","N/A","N/A","59949","244587","56314","18710","76364","971","8057","N/A","N/A","N/A","706","103572","301","12","29","N/A","N/A","N/A","N/A","N/A","N/A"
"12","Deafheaven","United States","Metal","Big Indie Labels, Warner Music Group","29305","31068","9475","320258","4801936","120728123","-61499","211633","3192622","48810","400","35900","128389","8244459","1504","134133","43122","N/A","N/A","N/A","N/A","13896","154158","11729","-545","162894","1166","25545","109","2873","22949","582","39023","971","33","125","141693","1","0","0","0.22738038709989225","1.7200599458398775"
"13","Zeal & Ardor","Switzerland","Metal","Warner Music Group","31090","31704","5183","263452","4464645","146158054","18204","259229","1738541","46770","900","75200","318242","17726414","3131","258300","53034","9","1145","1","270","772","71942","410","-314","77783","1102","21695","62","3759","11825","1109","40999","838","24","88","N/A","N/A","N/A","N/A","N/A","N/A"
"14","Decalius","United States","Metal","N/A","31394","26453","14932","212187","8595828","67624903","21082","462232","166714","54387","900","48300","358293","2835406","6708","74063","112945","0","4340","0","0","2050","38305","4649","8","2493","514","4085","N/A","N/A","N/A","12909","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"15","Dark Funeral","Sweden","Metal","Sony Music Entertainment","31983","50039","4786","296008","1084851","49826114","485","67388","982686","43642","1300","80200","226610","24569243","2924","293620","23858","1","3309","17","1764","-294","298494","1258","-5210","946367","705","107479","N/A","N/A","N/A","239","25623","1985","19","67","N/A","N/A","N/A","N/A","N/A","N/A"
"16","Rotting Christ","Greece","Metal","Big Indie Labels, Sony Music Entertainment","33428","37060","5767","293390","3738407","128083217","-21875","148717","1966893","63700","0","157","257365","25144875","2004","255691","37112","N/A","N/A","N/A","N/A","1590","107715","2282","-305","251062","1068","54469","0","2019","617","635","21789","2254","32","107","N/A","N/A","N/A","N/A","N/A","N/A"
"17","Belphegor","Austria","Metal","Big Indie Labels","33724","51115","4774","235960","1705729","52324793","11124","98231","913767","45176","1300","61400","272221","20009446","3820","327166","29646","N/A","N/A","N/A","N/A","8860","198831","5392","-2705","599348","533","60828","N/A","N/A","N/A","244","40383","931","19","58","N/A","N/A","N/A","N/A","N/A","N/A"
"18","Gaerea","Portugal","Metal","Big Indie Labels, Sony Music Entertainment","34297","43138","10654","103725","3835625","21357502","109161","208457","5364513","52379","3300","15300","213051","2508288","4221","82123","38881","857","9759","3278","186958","12222","72712","20805","1679","44415","835","7780","28","282","279","93","91610","380","19","43","N/A","N/A","N/A","N/A","N/A","N/A"
"19","Marduk","Sweden","Metal","Big Indie Labels, Sony Music Entertainment","34645","50747","5760","295409","1668719","59072206","-349","71783","844177","48777","1400","52100","187704","16617502","2145","196067","31048","N/A","N/A","N/A","N/A","2721","234687","11067","-1909","602102","825","50329","N/A","N/A","N/A","151","29062","1464","24","59","73927","N/A","N/A","N/A","N/A","N/A"
