"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers Total","Spotify Streams Total","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers Total","YouTube Views Total","YouTube Likes Total","Social Rank","TikTok Followers Total","Instagram Followers Total","Facebook Followers Total","Deezer Fans Total","SoundCloud Followers Total","Radio Airplay Rank","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points Total"
"17","Rata Blanca","Argentina","Metal","N/A","3333","3434","1582848","794539674","4427877","12895726","4384","357000","987684317","4200051","11750","N/A","281215","1439731","501270","5370","2442","N/A","N/A","N/A","N/A","N/A"
"18","Trivium","United States","Metal","Warner Music Group, Universal Music Group","4287","5289","1753815","1397968851","1819609","18628238","8125","810000","518593467","4371702","5588","105804","720076","1928050","375037","2604920","4283","N/A","N/A","N/A","N/A","N/A"
"19","Her Last Sight","Israel","Metal","N/A","4421","26025","138677","29922617","492590","1276599","3780","192000","148029468","2427355","13313","N/A","440379","347897","3678","N/A","92198","N/A","N/A","N/A","N/A","N/A"
"20","Gojira","France","Metal","Warner Music Group, BMG, Big Indie Labels","4450","4361","1880785","1350438587","2340530","18041686","8747","785000","295571344","3885689","4328","N/A","1250053","984442","497865","N/A","7932","N/A","N/A","N/A","N/A","N/A"
"21","Apocalyptica","Finland","Metal","Big Indie Labels, BMG, Sony Music Entertainment, Warner Music Group","4908","4867","1194965","815322877","2852501","10820633","8524","1030000","474020016","4661447","9821","122187","342355","2665218","488992","19808","5827","N/A","N/A","N/A","N/A","N/A"
"22","Jack Joseph Puig","United States","Rock","Universal Music Group","5538","2382","1465","173877978","1413427","2728822","N/A","N/A","N/A","N/A","294358","N/A","6544","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"23","In This Moment","United States","Metal","BMG, Big Indie Labels","5637","5459","1472964","1182926836","1776482","17749366","7015","997000","751696264","6139507","14248","N/A","538194","1369401","179278","23202","5876","N/A","N/A","N/A","N/A","N/A"
"24","Helloween","Germany","Metal","Big Indie Labels, BMG, Universal Music Group","5736","7093","1435239","776623552","1327285","12660210","8281","564000","427291043","2705863","18635","N/A","305102","1785050","472055","8403","1990","135833","19","0","0","5.016388770504683"
"25","Powerwolf","Germany","Metal","Big Indie Labels","6367","7319","1088559","1257269344","1159381","7843240","8844","429000","526801504","5047949","8677","185669","325881","388635","245328","19496","5685","N/A","N/A","N/A","N/A","N/A"
"26","Bad Wolves","United States","Rock","Big Indie Labels","6383","3282","946568","1320238499","3885451","11563839","17170","268000","302835277","2475495","23503","44446","329527","946872","82702","19899","4282","N/A","N/A","N/A","N/A","N/A"
"27","Rainbow","United Kingdom","Rock","Big Indie Labels","6432","4647","1706582","826001871","2279139","22031216","13405","352000","225826891","1265743","38554","N/A","N/A","774181","280952","N/A","1223","N/A","N/A","N/A","N/A","N/A"
"28","Dio","United States","Metal","BMG, Big Indie Labels, Warner Music Group","6484","4405","3057720","2427618789","701213","25664338","18878","N/A","N/A","N/A","N/A","N/A","N/A","N/A","339640","N/A","1410","N/A","N/A","N/A","N/A","N/A"
"29","Manowar","United States","Metal","N/A","7151","9410","1127220","478214335","991237","10790253","8825","410000","381687732","2154579","19271","N/A","151564","1340778","262793","6305","2396","N/A","N/A","N/A","N/A","N/A"
"30","Danzig","United States","Metal","Big Indie Labels","7811","4902","1112693","687907977","2845768","19178249","20423","204000","71910214","730277","33370","N/A","76900","863296","87407","N/A","3936","N/A","N/A","N/A","N/A","N/A"
"31","Avatar","Sweden","Metal","Sony Music Entertainment","9301","13810","512610","418477081","698644","4337898","11131","419000","198213760","2881254","10176","129099","285892","356511","77231","N/A","6202","N/A","N/A","N/A","N/A","N/A"
"32","Queensrÿche","United States","Metal","Sony Music Entertainment, Big Indie Labels, Universal Music Group","9432","9469","754822","445197098","970970","16552226","9900","281000","214727288","1629927","36283","N/A","113957","398249","103123","1179","2831","N/A","N/A","N/A","N/A","N/A"
"33","SUICIDAL-IDOL","United States","Metal","N/A","9571","4664","303431","698075607","3384653","8423392","20149","121000","13341225","245903","96776","342","63043","N/A","7995","17642","77467","N/A","N/A","N/A","N/A","N/A"
"34","Accept","Germany","Metal","Big Indie Labels","9856","8941","1083485","530527359","1032482","12955070","15311","234000","165598897","1134551","26442","14130","128559","946704","247959","N/A","2135","N/A","N/A","N/A","N/A","N/A"
"35","Jinjer","Ukraine","Metal","Big Indie Labels","11238","12568","842651","334133459","626891","9527051","15449","434000","157677031","2449427","12111","27902","631398","435087","96039","2290","13092","N/A","N/A","N/A","N/A","N/A"
"36","Beast in black","Finland","Metal","Big Indie Labels","11393","8165","405189","674261707","1280032","5850740","19374","738","199405779","1278643","12773","74975","79307","113355","53868","N/A","12324","N/A","N/A","N/A","N/A","N/A"
"37","W.A.S.P.","United States","Metal","Big Indie Labels","11664","10116","1075259","464579453","740890","11794921","14038","143000","253850201","2104824","24597","14914","74404","355553","150014","N/A","2730","N/A","N/A","N/A","N/A","N/A"
"38","Angeles del Infierno","Spain","Metal","N/A","11955","16613","634426","194323522","673918","836050","13969","283000","285196562","1191591","42339","N/A","N/A","656260","104989","N/A","7678","N/A","N/A","N/A","N/A","N/A"
"39","Dokken","United States","Metal","Big Indie Labels","12126","11484","799945","301669602","875350","6728018","19757","103000","110947963","929172","40794","N/A","109490","337338","69461","1889","2746","N/A","N/A","N/A","N/A","N/A"
"40","Yngwie Malmsteen","Sweden","Metal","Big Indie Labels","12326","21165","493057","225405693","415922","2846069","13502","373000","119409612","628018","16759","34289","502608","1004382","80320","N/A","6174","N/A","N/A","N/A","N/A","N/A"
"41","Bloodywood","India","Metal","Big Indie Labels, Universal Music Group","12923","19132","408933","109938321","517137","3077577","15427","526000","65965543","2110388","10758","524","297241","245181","25633","N/A","28943","N/A","N/A","N/A","N/A","N/A"
"42","Hammerfall","Sweden","Metal","Big Indie Labels","13192","10668","709241","568204681","830128","6919693","19214","106000","244948664","1298067","20831","N/A","156403","822484","206240","3102","3623","N/A","N/A","N/A","N/A","N/A"
"43","Škwor","Czech Republic","Rock","Big Indie Labels","15603","25275","264873","175948741","369396","456111","13320","149000","297272472","672659","22769","13711","37124","143279","4684","N/A","21263","N/A","N/A","N/A","N/A","N/A"
"44","Saxon","United Kingdom","Metal","Big Indie Labels","15828","18386","674410","278519849","419038","2610781","24408","108000","93420508","1050096","35255","N/A","114888","530439","134826","N/A","2309","N/A","N/A","N/A","N/A","N/A"
"45","Ronnie James Dio","United States","Rock","Big Indie Labels","15977","50017","154926","36557731","116497","1069088","11392","235000","175682303","1532992","N/A","N/A","345287","2499622","114412","N/A","40320","N/A","N/A","N/A","N/A","N/A"
"46","Kabát","Czech Republic","Metal","Warner Music Group","16029","13750","773112","494279949","692623","540496","21165","99000","159140634","413161","55986","N/A","62645","158483","38576","1265","26109","N/A","N/A","N/A","N/A","N/A"
"47","UFO","United Kingdom","Rock","Big Indie Labels, Universal Music Group, Warner Music Group","16514","12449","657671","343178776","945025","3703424","63204","N/A","N/A","N/A","53232","N/A","5354","342588","66721","N/A","2708","N/A","N/A","N/A","N/A","N/A"
"48","Battle Beast","Finland","Metal","Big Indie Labels","17206","16309","303893","444518215","562770","4620340","19496","87700","148364453","991776","47853","N/A","79570","148516","65594","N/A","10902","N/A","N/A","N/A","N/A","N/A"
"49","Tony Iommi","United Kingdom","Metal","Sony Music Entertainment, BMG, Big Indie Labels","17670","36070","55741","30340650","227191","4967502","18936","125000","19736961","573280","6488","N/A","861012","1676824","78127","N/A","40777","N/A","N/A","N/A","N/A","N/A"
"50","Saurom","Spain","Metal","Big Indie Labels","17974","35701","231146","187355565","266038","337784","13381","251000","170456150","1712036","35775","30186","81252","262612","24737","943","21778","N/A","N/A","N/A","N/A","N/A"
"51","Bruce Dickinson","United Kingdom","Metal","BMG, Universal Music Group","18041","17517","680962","212331657","456848","6215121","20267","159000","73463159","792187","416253","N/A","N/A","5716","130783","N/A","6111","N/A","N/A","N/A","N/A","N/A"
"52","Down","United States","Metal","Other Indie / Unsigned","18794","20286","468696","146291258","377733","7471546","35785","87100","14513202","144476","18346","N/A","103139","694751","68552","N/A","19236","N/A","N/A","N/A","N/A","N/A"
"53","Dan Vasc","Brazil","Metal","N/A","18795","44237","115019","82159377","210993","364325","8859","1120000","215803091","6100360","31621","25754","273931","136702","4615","N/A","83029","N/A","N/A","N/A","N/A","N/A"
"54","Kiko Loureiro","United States","Metal","Big Indie Labels","18902","75704","123841","30185135","72116","476346","17054","678000","98344655","4077343","17573","N/A","839476","694599","76505","969","84888","N/A","N/A","N/A","N/A","N/A"
"55","Korpiklaani","Finland","Metal","Big Indie Labels","18965","18362","448742","353890895","447250","2754416","21053","172000","185002788","1552933","33863","7749","103470","539040","126639","3647","11397","N/A","N/A","N/A","N/A","N/A"
"56","Lordi","Finland","Metal","Big Indie Labels","19698","21879","286975","230756643","493204","1925341","16236","138000","205609416","1356940","40734","9735","60335","413842","97046","N/A","6257","N/A","N/A","N/A","N/A","N/A"
"57","Little V.","Canada","Metal","N/A","19748","39374","126321","145521229","294131","841252","8044","1170000","355823017","9471877","46105","225143","4965","N/A","4772","29739","115907","N/A","N/A","N/A","N/A","N/A"
"58","Psychostick","United States","Metal","Big Indie Labels","20145","34800","208510","114795986","207369","505959","18558","341000","85639725","1468312","26122","127129","60128","379133","11396","2655","23040","N/A","N/A","N/A","N/A","N/A"
"59","Warcry","Spain","Metal","N/A","20665","26267","474651","247918588","274047","263258","21626","252000","128349752","806976","38718","N/A","95710","350747","71726","N/A","23007","N/A","N/A","N/A","N/A","N/A"
"60","John Petrucci","United States","Metal","Big Indie Labels","20744","50992","244322","78289898","96591","781833","33162","160000","18902000","312753","12972","5100","862369","1561345","118986","217","16855","N/A","N/A","N/A","N/A","N/A"
"61","Juliana Wilson","Argentina","Metal","Other Indie / Unsigned","21424","322947","3465","243699","2072","41862","13752","470000","101894760","4333612","14530","667907","244818","287305","195","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"62","Dogma","Bangladesh","Metal","Big Indie Labels","21653","33330","138960","33554999","345551","1017222","21146","95700","14286611","270636","8683","124557","258331","65580","4590","269","71218","N/A","N/A","N/A","N/A","N/A"
"63","Fozzy","United States","Rock","Big Indie Labels, Sony Music Entertainment","21901","20015","219664","202373174","407262","6516461","22019","165000","126648687","1235032","19751","107599","109837","338615","28409","2216","7388","N/A","N/A","N/A","N/A","N/A"
"64","Brothers of Metal","Sweden","Metal","Big Indie Labels","22344","12448","310104","469194022","780777","2354269","48281","104000","10767827","119397","87575","N/A","40376","48444","36790","442","26314","N/A","N/A","N/A","N/A","N/A"
"65","Phonk King","India","Metal","Other Indie / Unsigned","23035","8134","9986","382932267","2853193","25010035","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"66","Gwar","United States","Metal","Other Indie / Unsigned","23133","41185","269198","103853343","146998","1246476","30025","94000","31471659","371930","19053","55752","199390","452491","15700","3108","15807","N/A","N/A","N/A","N/A","N/A"
"67","King Diamond","Denmark","Metal","Big Indie Labels","23657","30628","533405","132271246","135566","2540047","37246","80500","31524033","351152","26148","N/A","268372","754967","53065","2624","7202","N/A","N/A","N/A","N/A","N/A"
"68","Nail Bite","United States","Metal","Big Indie Labels","24520","66393","45973","4451344","153185","54473","37873","18600","2038546","68742","14697","32450","178923","276925","805","N/A","141851","N/A","N/A","N/A","N/A","N/A"
"69","Ocaradometal","Brazil","Metal","Other Indie / Unsigned","24604","226187","20729","994123","5881","7047","15456","323000","139374674","10624369","13252","930790","535848","4637","835","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"70","Andrew W.K.","United States","Rock","Big Indie Labels","25125","19512","192224","342680212","507810","6929529","23443","109000","127393639","1064416","467239","6373","N/A","N/A","16509","1364","15178","97287","69","1","1035","33.51840745757824"
"71","Stone Metal Fire","Thailand","Metal","Other Indie / Unsigned","25498","24046","402922","77040829","424800","140561","57959","41600","8557823","100075","27246","N/A","24028","1060354","N/A","24","N/A","N/A","N/A","N/A","N/A","N/A"
"72","Almafuerte","Argentina","Metal","Big Indie Labels","25737","24750","289033","261093276","379267","747062","26384","1390","50885034","199944","125474","N/A","N/A","69518","34466","N/A","28817","N/A","N/A","N/A","N/A","N/A"
"73","Doro","Germany","Metal","Big Indie Labels","26173","43665","212761","90687476","165712","1152220","38192","60000","35864125","469259","29289","N/A","266088","418419","42653","N/A","3944","N/A","N/A","N/A","N/A","N/A"
"74","Aria","Russian Federation","Metal","Big Indie Labels","26236","38216","304026","140288655","178838","116840","22129","273000","95046677","989988","60597","130617","45524","30888","121629","N/A","86099","N/A","N/A","N/A","N/A","N/A"
"75","Dee Snider","United States","Rock","Big Indie Labels","26267","75629","61488","51648307","85285","1078316","11766","30400","434628221","3904203","23788","252","172279","526864","15610","60","18645","N/A","N/A","N/A","N/A","N/A"
"76","Stryper","United States","Metal","Big Indie Labels","26446","37963","202971","103115084","216389","2260530","33852","108000","39182045","378184","38569","N/A","85087","378038","42983","N/A","3315","N/A","N/A","N/A","N/A","N/A"
"77","Saratoga","Spain","Metal","Big Indie Labels","26630","29758","368717","149822020","273635","518032","39952","7060","53503520","279589","40894","N/A","68598","416139","98672","N/A","14037","N/A","N/A","N/A","N/A","N/A"
"78","Victor Borba","United States","Religious","Big Indie Labels","27876","23137","29850","221881878","637411","1149479","44702","84900","8114456","282532","196502","640","16583","N/A","1766","11","170376","N/A","N/A","N/A","N/A","N/A"
"79","Crush 40","Japan","Rock","N/A","27941","18599","212074","223881528","626050","765029","40702","24500","76868411","657126","80043","N/A","N/A","55707","10085","N/A","71481","N/A","N/A","N/A","N/A","N/A"
"80","Charlie Parra del Riego","Peru","Rock","N/A","28214","86214","38284","36934723","84859","512421","16112","867000","196568563","4478683","28872","175076","152513","257386","15077","N/A","96435","N/A","N/A","N/A","N/A","N/A"
"81","Savatage","United States","Metal","Big Indie Labels","28362","27425","294536","115943860","322385","3484981","42224","49200","24673724","258880","70195","N/A","2905","169533","33460","339","7479","N/A","N/A","N/A","N/A","N/A"
"82","Tierra Santa","Spain","Metal","N/A","28375","33198","379086","140119211","185560","606710","37023","86000","26105424","174244","54163","N/A","29100","305029","62248","N/A","10642","N/A","N/A","N/A","N/A","N/A"
"83","Matthew Heafy","United States","Metal","Big Indie Labels, Sony Music Entertainment, Warner Music Group, Universal Music Group","28410","68796","26752","53307908","107571","1528832","25773","246000","54162336","1786612","16589","109025","487980","251829","952","144","144969","N/A","N/A","N/A","N/A","N/A"
"84","Nita Strauss","United States","Metal","Big Indie Labels, Universal Music Group, Sony Music Entertainment","28418","45480","102276","56946128","193968","1438045","31606","109000","45849536","639644","12914","94802","750380","509634","6947","539","28313","N/A","N/A","N/A","N/A","N/A"
"85","Dymytry","Czech Republic","Metal","Universal Music Group, Big Indie Labels, Warner Music Group","28518","48130","94838","93938035","172862","243433","26628","90500","102394122","417895","62890","5250","45776","100639","3248","383","25035","N/A","N/A","N/A","N/A","N/A"
"86","Kirk Hammett","United States","Metal","Big Indie Labels, Universal Music Group","28544","129061","56256","8204892","18823","260095","56015","58100","745670","30867","7920","229784","2813260","1877318","66612","N/A","116225","117100","2","0","0","3.4293368634001"
"87","Dynazty","Sweden","Metal","Big Indie Labels","28566","20042","129255","230019314","540745","3194306","43124","41300","22281561","231292","90973","3204","27904","43890","14114","N/A","15006","N/A","N/A","N/A","N/A","N/A"
"88","Kipelov (КИПЕЛОВ)","Russian Federation","Metal","Big Indie Labels","28649","54820","126967","47988046","172151","83767","15024","487000","280083430","2103183","80999","5359","56988","18606","60555","N/A","130549","N/A","N/A","N/A","N/A","N/A"
"89","Edguy","Germany","Metal","Big Indie Labels","28707","28771","314660","210830949","263977","933455","45574","49800","28717998","180226","N/A","N/A","N/A","366171","96485","N/A","7036","N/A","N/A","N/A","N/A","N/A"
"90","Otep","United States","Metal","Big Indie Labels","28712","31075","441652","119311596","193644","1503745","34229","101000","49551574","497556","30856","448","134043","689241","45317","N/A","26937","N/A","N/A","N/A","N/A","N/A"
"91","Slapshock","Philippines","Metal","N/A","29563","36675","259890","114740830","159852","216654","28322","105000","86506374","268168","N/A","N/A","63805","9654","14256","1702","92413","N/A","N/A","N/A","N/A","N/A"
"92","Tommy Vext","United States","Rock","Big Indie Labels","30023","56011","70324","63514713","133120","3022608","29012","331000","46286059","633026","20032","512257","188545","228469","1139","N/A","287942","N/A","N/A","N/A","N/A","N/A"
"93","Ricardo Iorio","Argentina","Metal","Big Indie Labels","30046","44251","124014","72218853","208912","190573","28482","90100","40481502","274676","46443","3368","124563","228558","10933","N/A","50849","N/A","N/A","N/A","N/A","N/A"
"94","Moonspell","Portugal","Metal","Big Indie Labels, Sony Music Entertainment","30912","35483","278663","94850539","190028","5333440","46562","51000","23853301","258848","46143","N/A","100128","264085","54530","953","9825","N/A","N/A","N/A","N/A","N/A"
"95","U.D.O.","Germany","Metal","Big Indie Labels","30922","42213","236190","109732393","173732","468002","29075","60900","92825464","581485","59765","N/A","22717","225304","36046","N/A","6303","N/A","N/A","N/A","N/A","N/A"
"96","Don Felder","United States","Metal","Big Indie Labels","30940","90302","19076","14227264","106250","580063","11912","11900","170999311","1382516","43658","N/A","110046","249730","2641","N/A","37319","N/A","N/A","N/A","N/A","N/A"
"97","Leo Jiménez","Spain","Metal","Big Indie Labels","31012","36959","103795","58402590","209176","204122","47712","69900","22522095","202717","24639","86986","110087","357705","21002","N/A","109549","N/A","N/A","N/A","N/A","N/A"
"98","Buckethead","United States","Metal","Big Indie Labels","31025","23422","487027","231288750","341592","2738452","79749","N/A","N/A","N/A","44420","13200","120889","289269","53930","N/A","31673","142352","13","0","0","3.432266000871625"
"99","Jason Becker","United States","Metal","Other Indie / Unsigned","31440","61280","140769","39390633","110499","494112","35441","101000","20586933","475277","39075","N/A","131922","357567","24502","N/A","94476","N/A","N/A","N/A","N/A","N/A"
"100","Body Count","United States","Metal","Sony Music Entertainment","31765","29327","339329","134280356","285365","3162225","54711","N/A","N/A","N/A","40185","N/A","160591","283058","55613","N/A","11313","N/A","N/A","N/A","N/A","N/A"
"101","Massacration","Brazil","Metal","Other Indie / Unsigned","31852","62064","147780","35247099","94467","128765","32271","114000","43337022","1747919","14370","102129","363237","289951","33518","140","77186","N/A","N/A","N/A","N/A","N/A"
"102","King 810","United States","Metal","Warner Music Group, Big Indie Labels","32513","46190","137635","127151008","165932","595300","29946","149000","59118708","701653","54111","6106","48813","83318","9190","4779","36383","N/A","N/A","N/A","N/A","N/A"
"103","The Sword","United States","Metal","Big Indie Labels","32702","29707","256774","179985160","284193","1693903","41989","40900","15056705","161133","51796","N/A","76610","183369","18424","3354","28974","N/A","N/A","N/A","N/A","N/A"
"104","Havok","United States","Metal","N/A","32996","47509","209798","68114701","121673","960023","40491","99500","23215851","300635","35913","7299","113810","374611","38983","N/A","17093","58361","N/A","N/A","N/A","N/A"
"105","Nocny Kochanek","Poland","Metal","Big Indie Labels","33144","46414","125774","125003222","138640","214805","25741","158000","131933613","735551","65183","N/A","64545","106572","4119","N/A","36059","N/A","N/A","N/A","N/A","N/A"
"106","Mercyful Fate","Denmark","Metal","N/A","33516","34636","379352","92587232","155664","1075116","57334","10200","19297304","236633","43138","N/A","124728","287987","52946","N/A","11161","N/A","N/A","N/A","N/A","N/A"
"107","Metal Church","United States","Metal","Big Indie Labels","33640","37679","250857","63577823","222675","1662122","77424","N/A","N/A","N/A","52005","N/A","51814","284397","27624","N/A","7124","N/A","N/A","N/A","N/A","N/A"
"108","Rob Halford","United Kingdom","Metal","Big Indie Labels, Warner Music Group","34004","46536","122916","144741498","68549","5637833","29033","49300","105176755","595987","17672","N/A","826026","466633","15011","N/A","15660","N/A","N/A","N/A","N/A","N/A"
"109","Ultra Vomit","France","Metal","Warner Music Group","34010","56473","106908","78213186","128658","108117","31472","134000","44697224","478838","56048","N/A","77430","170999","153889","N/A","56462","N/A","N/A","N/A","N/A","N/A"
"110","John 5","United States","Metal","Big Indie Labels","34676","63618","106974","74252041","69976","1319827","43204","118000","17341551","312087","15847","53840","806243","434044","23293","N/A","49872","N/A","N/A","N/A","N/A","N/A"
"111","Pentagram","Turkey","Metal","Sony Music Entertainment","35194","40317","158568","94481861","196545","596438","29046","102000","49474170","492890","53290","N/A","99910","101752","3717","N/A","45787","N/A","N/A","N/A","N/A","N/A"
"112","Luis Kalil","Brazil","Metal","Big Indie Labels","35503","380327","2574","492013","491","18014","40274","58100","7753932","368519","45433","57031","86498","70368","433","30","N/A","N/A","N/A","N/A","N/A","N/A"
"113","Bodysnatcher","United States","Metal","Big Indie Labels, Sony Music Entertainment","35907","30663","143265","66490546","400668","4290303","49051","32700","7210510","158254","40575","19387","99545","107697","3645","N/A","148189","N/A","N/A","N/A","N/A","N/A"
"114","Danny Worsnop","United Kingdom","Metal","Big Indie Labels","35990","51043","59267","91245585","222965","954026","39414","128000","35229403","525159","17771","45500","312581","399954","6341","N/A","110408","N/A","N/A","N/A","N/A","N/A"
"115","Metal Jesus","United States","Metal","Other Indie / Unsigned","36004","754891","70","1974","16","N/A","12657","946000","281273225","6723795","53807","N/A","61111","54302","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"116","Stained With Silver","Israel","Metal","N/A","36044","122870","17784","2758269","55064","75733","25979","14200","9324165","177758","7138","66012","61506","18819","45","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"117","D.Meletis","N/A","Metal","N/A","36150","24349","52657","95536294","703813","82862","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","448","639","388295","N/A","N/A","N/A","N/A","N/A"
"118","Light The Torch","United States","Metal","Big Indie Labels, Sony Music Entertainment","36567","22877","220956","198755863","322590","1145026","60408","31200","13443242","169305","56905","5322","70029","148127","7819","N/A","38558","N/A","N/A","N/A","N/A","N/A"
"119","Lovebites","Japan","Metal","Big Indie Labels","36988","89441","90737","28831292","36469","1013229","22460","178000","46084909","854747","54302","N/A","75661","50033","N/A","N/A","33582","N/A","N/A","N/A","N/A","N/A"
"120","Blind Channel","Finland","Rock","Sony Music Entertainment, Big Indie Labels","37029","23289","186492","243054493","366264","4235133","50339","77900","25339283","465665","44258","186689","124503","41143","10592","612","21685","153629","1","0","0","1.71466843170005"
"121","Diamond Head","United Kingdom","Metal","Big Indie Labels","37654","49563","209124","36034675","146511","980078","45373","63700","11620305","272346","79634","N/A","19998","118272","15970","N/A","13559","N/A","N/A","N/A","N/A","N/A"
"122","Infected Rain","Moldova","Metal","Big Indie Labels","37802","56392","136062","41879528","121275","2440292","40437","131000","39318951","550687","38568","19913","125387","196174","13630","1613","35332","153629","1","0","0","1.71466843170005"
"123","Akash","Colombia","Metal","N/A","37877","55791","54758","29822583","215403","116555","32599","74900","53885660","240873","99534","N/A","8584","79534","15490","N/A","27534","N/A","N/A","N/A","N/A","N/A"
"124","3TEETH","United States","Metal","Sony Music Entertainment","38196","43422","121459","87625408","195799","1790386","37865","84200","16937331","310045","57124","N/A","103665","80929","6812","6677","28574","N/A","N/A","N/A","N/A","N/A"
"125","Chickenfoot","United States","Rock","N/A","38273","47445","191675","52517039","161811","500644","58985","31600","20469131","129995","45660","N/A","19992","320677","26879","1318","9489","N/A","N/A","N/A","N/A","N/A"
"126","Rhapsody","Italy","Metal","Big Indie Labels","38548","21375","538831","282682391","365759","1498600","427232","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","488","17373","N/A","N/A","N/A","N/A","N/A"
