"Track title","Track release date","Track label","Track genre","Track subgenre 1","Track subgenre 2","Track artists","Viberate rank 1w","Viberate rank 1m","Viberate rank 3m","Viberate rank 12m","Viberate rank Alltime","Viberate score 1w","Viberate score 1m","Viberate score 3m","Viberate score 12m","Viberate score Alltime","Spotify streams 1w","Spotify streams 1m","Spotify streams 3m","Spotify streams 12m","Spotify streams Alltime","Youtube views 1w","Youtube views 1m","Youtube views 3m","Youtube views 12m","Youtube views Alltime","Airplay spins 1w","Airplay spins 1m","Airplay spins 3m","Airplay spins 12m","Airplay spins Alltime","Soundcloud plays 1w","Soundcloud plays 1m","Soundcloud plays 3m","Soundcloud plays 12m","Soundcloud plays Alltime","Shazam shazams 1w","Shazam shazams 1m","Shazam shazams 3m","Shazam shazams 12m","Shazam shazams Alltime"
"Tornado Of Souls - Remastered 2004","1990-10-04","N/A","Metal","N/A","N/A","Megadeth","N/A","N/A","N/A","N/A","41653","N/A","N/A","N/A","N/A","13962001.600000001","N/A","N/A","N/A","18298001","152440979","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","408","N/A","N/A","N/A","N/A","34748","143928","N/A","N/A","N/A","0","73810"
"Refuse / Resist","1993-09-02","N/A","Metal","N/A","N/A","Sepultura","N/A","N/A","N/A","N/A","44251","N/A","N/A","N/A","N/A","13155084.544999998","N/A","N/A","N/A","10341033","62898392","N/A","N/A","N/A","3210495","36820736","N/A","N/A","N/A","8531","N/A","N/A","N/A","N/A","9293","22939","N/A","N/A","N/A","N/A","N/A"
"Repentless","2015-06-19","N/A","Metal","N/A","N/A","Slayer","N/A","N/A","N/A","N/A","46497","N/A","N/A","N/A","N/A","12549981.314999998","N/A","N/A","N/A","10383783","91651035","N/A","N/A","N/A","3133678","60828232","N/A","N/A","N/A","6885","N/A","N/A","N/A","N/A","29443","106737","N/A","N/A","N/A","0","69493"
"Territory","1993-09-02","N/A","Metal","N/A","N/A","Sepultura","N/A","N/A","N/A","N/A","48028","N/A","N/A","N/A","N/A","12146767.1","N/A","N/A","N/A","9034875","51863470","N/A","N/A","N/A","4002630","52107314","N/A","N/A","N/A","5445","N/A","N/A","N/A","N/A","90343","343483","N/A","N/A","N/A","0","668"
"Delusions of Saviour","2015-09-11","N/A","Metal","N/A","N/A","Slayer","N/A","N/A","N/A","N/A","48965","N/A","N/A","N/A","N/A","11911588.120000001","N/A","N/A","N/A","15811262","216103701","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","211","N/A","N/A","N/A","N/A","58356","184603","N/A","N/A","N/A","0","81217"
"Tornado Of Souls","1990-01-01","N/A","Metal","N/A","N/A","Megadeth","N/A","N/A","N/A","N/A","53094","N/A","N/A","N/A","N/A","10988334.005","N/A","N/A","N/A","10847468","37321896","N/A","N/A","N/A","680102","34722379","N/A","N/A","N/A","7316","N/A","N/A","N/A","N/A","11485","30110","N/A","N/A","N/A","N/A","N/A"
"Dead Embryonic Cells","1991-03-20","N/A","Metal","N/A","N/A","Sepultura","N/A","N/A","N/A","N/A","54268","N/A","N/A","N/A","N/A","10739063.479999999","N/A","N/A","N/A","8545440","25701718","N/A","N/A","N/A","3048028","19689643","N/A","N/A","N/A","3935","N/A","N/A","N/A","N/A","25471","45717","N/A","N/A","N/A","N/A","N/A"
"Bloodline","2001-01-01","N/A","Metal","N/A","N/A","Slayer","N/A","N/A","N/A","N/A","61475","N/A","N/A","N/A","N/A","9450215.189999998","N/A","N/A","N/A","7436566","46537566","N/A","N/A","N/A","2936801","26635343","N/A","N/A","N/A","3945","N/A","N/A","N/A","N/A","13994","52252","N/A","N/A","N/A","0","57517"
"Ratamahatta","1996-02-20","N/A","Metal","N/A","N/A","Sepultura","N/A","N/A","N/A","N/A","62084","N/A","N/A","N/A","N/A","9354058.705","N/A","N/A","N/A","7698589","45395742","N/A","N/A","N/A","1963421","24796970","N/A","N/A","N/A","5924","N/A","N/A","N/A","N/A","1086","4636","N/A","N/A","N/A","0","142"
"Madhouse","1985-10-01","N/A","Metal","N/A","N/A","Anthrax","N/A","N/A","N/A","N/A","62163","N/A","N/A","N/A","N/A","9343430.46","N/A","N/A","N/A","6401208","75733564","N/A","N/A","N/A","972719","23641630","N/A","N/A","N/A","12101","N/A","N/A","N/A","N/A","20202","122053","N/A","N/A","N/A","0","97795"
