"Track title","Track release date","Track label","Track genre","Track subgenre 1","Track subgenre 2","Track artists","Viberate rank 1w","Viberate rank 1m","Viberate rank 3m","Viberate rank 12m","Viberate rank Alltime","Viberate score 1w","Viberate score 1m","Viberate score 3m","Viberate score 12m","Viberate score Alltime","Spotify streams 1w","Spotify streams 1m","Spotify streams 3m","Spotify streams 12m","Spotify streams Alltime","Youtube views 1w","Youtube views 1m","Youtube views 3m","Youtube views 12m","Youtube views Alltime","Airplay spins 1w","Airplay spins 1m","Airplay spins 3m","Airplay spins 12m","Airplay spins Alltime","Soundcloud plays 1w","Soundcloud plays 1m","Soundcloud plays 3m","Soundcloud plays 12m","Soundcloud plays Alltime","Shazam shazams 1w","Shazam shazams 1m","Shazam shazams 3m","Shazam shazams 12m","Shazam shazams Alltime"
"Chokehold","2023-01-05","N/A","Metal","N/A","N/A","Sleep Token","N/A","N/A","N/A","N/A","15121","N/A","N/A","N/A","N/A","34656744.25","N/A","N/A","N/A","40308793","148358855","N/A","N/A","N/A","5588303","18968260","N/A","N/A","N/A","750","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","971","81303"
"Passenger","2000-05-16","N/A","Metal","N/A","N/A","Deftones","N/A","N/A","N/A","N/A","15161","N/A","N/A","N/A","N/A","34571495.945","N/A","N/A","N/A","36736629","161918702","N/A","N/A","N/A","6162889","45738564","N/A","N/A","N/A","3146","N/A","N/A","N/A","N/A","450563","2067761","N/A","N/A","N/A","943","297330"
"Buried Alive","2010-07-23","N/A","Metal","N/A","N/A","Avenged Sevenfold","N/A","N/A","N/A","N/A","15253","N/A","N/A","N/A","N/A","34382807.15","N/A","N/A","N/A","28904791","182659238","N/A","N/A","N/A","13312648","148812923","N/A","N/A","N/A","3764","N/A","N/A","N/A","N/A","2798","739970","N/A","N/A","N/A","N/A","N/A"
"Atlas, Rise!","2016-11-18","N/A","Metal","N/A","N/A","Metallica","N/A","N/A","N/A","N/A","15260","N/A","N/A","N/A","N/A","34371763.66","N/A","N/A","N/A","4503868","83869761","N/A","N/A","N/A","1279739","50772473","N/A","N/A","N/A","97869","N/A","N/A","N/A","N/A","32749","952198","N/A","N/A","N/A","N/A","N/A"
"Prison Song","1999-11-14","N/A","Metal","N/A","N/A","System of a Down","N/A","N/A","N/A","N/A","15346","N/A","N/A","N/A","N/A","34224561.32","N/A","N/A","N/A","38566926","208791838","N/A","N/A","N/A","4880996","14096300","N/A","N/A","N/A","2732","N/A","N/A","N/A","N/A","105048","500233","N/A","N/A","N/A","N/A","N/A"
"FEEL NOTHING","2018-02-16","N/A","Metal","N/A","N/A","The Plot In You","N/A","N/A","N/A","N/A","15348","N/A","N/A","N/A","N/A","34220170.550000004","N/A","N/A","N/A","37080084","287590075","N/A","N/A","N/A","6498062","56463500","N/A","N/A","N/A","1130","N/A","N/A","N/A","N/A","99328","788932","N/A","N/A","N/A","0","1151484"
"Nero Forte","2019-08-09","N/A","Metal","N/A","N/A","Slipknot","N/A","N/A","N/A","N/A","15424","N/A","N/A","N/A","N/A","34088947.7","N/A","N/A","N/A","42137986","220981326","N/A","N/A","N/A","12009059","77573118","N/A","N/A","N/A","6066","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","715","272025"
"When Worlds Collide","1999-01-01","N/A","Metal","N/A","N/A","Powerman 5000","N/A","N/A","N/A","N/A","15452","N/A","N/A","N/A","N/A","34040799.675","N/A","N/A","N/A","38333960","162844077","N/A","N/A","N/A","3572828","52521811","N/A","N/A","N/A","10413","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","490817"
"Jekyll and Hyde","2015-06-23","N/A","Metal","N/A","N/A","Five Finger Death Punch","N/A","N/A","N/A","N/A","15454","N/A","N/A","N/A","N/A","34035216.98","N/A","N/A","N/A","34070605","383387530","N/A","N/A","N/A","6571402","157449391","N/A","N/A","N/A","7262","N/A","N/A","N/A","N/A","319994","2706086","N/A","N/A","N/A","N/A","N/A"
"Lola Montez","2013-01-01","N/A","Metal","N/A","N/A","Volbeat","N/A","N/A","N/A","N/A","15512","N/A","N/A","N/A","N/A","33943246.655","N/A","N/A","N/A","30968359","270295751","N/A","N/A","N/A","2408469","47901499","N/A","N/A","N/A","28497","N/A","N/A","N/A","N/A","26425","215462","N/A","N/A","N/A","N/A","N/A"
