"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 12m","Spotify Followers Total","Spotify Streams 12m","Spotify Streams Total","Spotify Monthly Listeners 12m","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 12m","YouTube Subscribers Total","YouTube Views 12m","YouTube Views Total","YouTube Likes 12m","YouTube Likes Total","Social Rank","TikTok Followers 12m","TikTok Followers Total","TikTok Likes 12m","TikTok Views 12m","Instagram Followers 12m","Instagram Followers Total","Instagram Likes 12m","Facebook Followers 12m","Facebook Followers Total","Deezer Fans 12m","Deezer Fans Total","SoundCloud Followers 12m","SoundCloud Followers Total","SoundCloud Plays 12m","Shazam Shazams 12m","Radio Airplay Rank","Radio Airplay Spins 12m","Radio Airplay Countries with Spins 12m","Radio Airplay Stations with Spins 12m","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 12m","Beatport Track Performance Points Total"
"22","Blade and Bath","Ukraine","Metal","N/A","39652","51620","45826","84629","14161126","20250503","63851","173222","56021","47317","9000","21700","1173325","2015451","34380","88703","193498","N/A","N/A","N/A","N/A","8246","21594","2577","N/A","N/A","1505","2209","N/A","N/A","N/A","2762","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"23","Psychonaut 4","Georgia","Metal","Big Indie Labels","40161","54142","37340","174151","10023136","37399270","6407","101217","186177","49583","12400","39300","58061","572881","1031","12892","72116","N/A","N/A","N/A","N/A","13233","67565","18225","1436","43703","2325","9269","754","3285","152204","1066","295588","49","7","10","N/A","N/A","N/A","N/A","N/A","N/A"
"24","Nargaroth","Germany","Metal","Big Indie Labels","40846","56860","38305","182119","5489606","20871827","9766","93035","389844","105099","100","13800","87166","1864030","1089","34660","42158","N/A","N/A","N/A","N/A","22416","96208","16446","-3284","306439","2613","28540","305","2337","64863","676","41522","3724","14","22","N/A","N/A","N/A","N/A","N/A","N/A"
"25","Emperor","Norway","Metal","Other Indie / Unsigned","40935","40389","38205","370134","8134395","61732649","6685","118162","779701","156705","N/A","N/A","N/A","N/A","N/A","N/A","70769","N/A","N/A","N/A","N/A","N/A","N/A","N/A","2273","234752","3645","57442","N/A","N/A","N/A","296","35804","4767","35","107","N/A","N/A","N/A","N/A","N/A","N/A"
"26","Gorgoroth","Norway","Metal","N/A","42016","45680","28518","364854","4728561","43096815","-12140","77230","431722","98947","110","7440","261585","4863891","3520","65481","60876","N/A","N/A","N/A","N/A","0","37517","0","-3980","228290","3691","59883","N/A","N/A","N/A","127","38536","4216","22","67","N/A","N/A","N/A","N/A","N/A","N/A"
"27","Immolation","United States","Metal","Big Indie Labels","42040","72305","13172","137901","3752944","25905258","31070","79644","482554","57643","4600","24600","254745","4692588","4516","81427","41342","N/A","N/A","N/A","N/A","9924","123425","14863","-2713","287531","1753","24729","N/A","N/A","N/A","75","38688","4154","26","69","N/A","N/A","N/A","N/A","N/A","N/A"
"28","Watain","Sweden","Metal","Big Indie Labels","43381","56094","15141","194236","4798255","47995884","-13602","79383","1144597","63005","3800","24500","264360","5908857","3159","71750","40904","N/A","N/A","N/A","N/A","5092","154394","11086","-5648","325180","0","33646","N/A","N/A","N/A","204","28129","6687","31","81","N/A","N/A","N/A","N/A","N/A","N/A"
"29","Enslaved","Norway","Metal","Big Indie Labels","44818","54331","9457","177842","4856140","58712838","5055","99779","2796356","63373","2500","38300","243716","9240650","3168","122927","40380","N/A","N/A","N/A","N/A","5562","90694","8242","-5869","337145","2358","37930","N/A","N/A","N/A","181","26116","7483","33","109","N/A","N/A","N/A","N/A","N/A","N/A"
"30","Lifelover","Sweden","Metal","Other Indie / Unsigned","48833","41937","44792","210750","16070897","61242531","6832","155025","305630","115824","N/A","N/A","N/A","N/A","N/A","N/A","124313","N/A","N/A","N/A","N/A","-110","2172","7","-397","67148","2407","14236","2327","8165","1064128","845","246730","95","7","13","N/A","N/A","N/A","N/A","N/A","N/A"
"31","Nachtblut","Germany","Metal","Big Indie Labels","50668","70185","14943","61832","7826650","34215498","-14384","97984","918009","50632","5100","17800","1562299","16973516","13199","167513","88926","N/A","N/A","N/A","N/A","4472","25376","9993","8728","73680","1455","10220","161","550","42748","869","31687","5556","16","116","N/A","N/A","N/A","N/A","N/A","N/A"
"32","Ulver","Norway","Metal","Big Indie Labels, Universal Music Group, Sony Music Entertainment","50914","51573","16619","200789","9095486","83053016","10511","133174","1330993","129386","2","346","84110","3390279","1146","36470","66023","N/A","N/A","N/A","N/A","5032","45636","3354","-1517","143345","2691","24717","150","1849","19028","456","42918","3582","30","138","139338","1","0","0","0.40790439188624034","0.802311228940985"
"33","Carpathian Forest","Norway","Metal","Big Indie Labels","51079","53838","32198","231789","5241149","28945367","6041","82725","448073","190784","0","219","50151","609178","674","10881","59416","N/A","N/A","N/A","N/A","3003","11960","603","-6936","310666","1992","28552","N/A","N/A","N/A","239","63611","1915","24","67","N/A","N/A","N/A","N/A","N/A","N/A"
"34","Samael","Switzerland","Metal","Big Indie Labels","52006","68545","11518","151509","4137869","40681367","25702","85492","1244747","58803","2100","13400","748953","18502073","8963","172569","56872","N/A","N/A","N/A","N/A","6695","30395","4823","1376","150655","1904","30389","47","491","3702","272","22325","9297","37","136","42469","N/A","N/A","N/A","N/A","N/A"
"35","Mgła","Poland","Metal","N/A","52149","49834","24143","184325","7066302","49317259","27783","112452","377832","183405","N/A","N/A","N/A","N/A","N/A","N/A","58418","N/A","N/A","N/A","N/A","11941","98646","100","-977","128288","2136","19961","N/A","N/A","N/A","201","60720","2103","17","28","N/A","N/A","N/A","N/A","N/A","N/A"
