"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 1w","Spotify Followers Total","Spotify Streams 1w","Spotify Streams Total","Spotify Monthly Listeners 1w","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 1w","YouTube Subscribers Total","YouTube Views 1w","YouTube Views Total","YouTube Likes 1w","YouTube Likes Total","Social Rank","TikTok Followers 1w","TikTok Followers Total","TikTok Likes 1w","TikTok Views 1w","Instagram Followers 1w","Instagram Followers Total","Instagram Likes 1w","Facebook Followers 1w","Facebook Followers Total","Deezer Fans 1w","Deezer Fans Total","SoundCloud Followers 1w","SoundCloud Followers Total","SoundCloud Plays 1w","Shazam Shazams 1w","Radio Airplay Rank","Radio Airplay Spins 1w","Radio Airplay Countries with Spins 1w","Radio Airplay Stations with Spins 1w","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 1w","Beatport Track Performance Points Total"
"24","Iced Earth","United States","Metal","Sony Music Entertainment","26670","29417","295","391108","261141","187323890","-2378","219688","3254785","36109","100","95100","34721","48212841","260","439984","44514","N/A","N/A","N/A","N/A","11","40561","405","-387","472750","46","89861","N/A","N/A","N/A","14","6449","905","28","135","N/A","N/A","N/A","N/A","N/A","N/A"
"25","Dead Sara","United States","Rock","Warner Music Group, Universal Music Group","28698","34925","322","158970","310929","92594479","-2003","280406","1306248","31852","0","110000","84501","28743428","843","418279","54980","3","2114","6","0","-69","106731","102","-15","71055","36","9687","2","2952","1662","3","30088","71","13","35","N/A","N/A","N/A","N/A","N/A","N/A"
"26","Cavalera Conspiracy","United States","Metal","Big Indie Labels","29794","43755","431","346896","100846","52357605","-1624","101156","1467028","46284","200","61000","16813","13406351","279","231696","30990","11","5112","16","0","291","180255","42","0","695020","64","88486","0","174","0","3","13527","339","17","55","N/A","N/A","N/A","N/A","N/A","N/A"
"27","Destruction","Germany","Metal","Big Indie Labels","32282","49199","421","312019","86495","37352569","-1458","88147","1108189","58023","0","38900","932","5612947","12","75717","31911","N/A","N/A","N/A","N/A","161","149220","1507","-393","590608","53","88024","1","787","301","0","8873","558","29","101","N/A","N/A","N/A","N/A","N/A","N/A"
"28","Havok","United States","Metal","N/A","32996","47509","384","209798","121114","68114701","-2064","121673","960023","40491","100","99500","19674","23215851","229","300635","35913","-4","7299","-1","0","1","113810","433","-69","374611","38","38983","N/A","N/A","N/A","8","17093","229","14","41","58361","N/A","N/A","N/A","N/A","N/A"
"29","D.R.I.","United States","Punk","N/A","33204","46126","411","257005","132557","59989281","-1467","108262","1207910","47606","100","52800","28263","13187520","323","144568","47994","N/A","N/A","N/A","N/A","10","16310","0","0","474705","28","26666","N/A","N/A","N/A","3","12893","635","18","54","N/A","N/A","N/A","N/A","N/A","N/A"
"30","Mercyful Fate","Denmark","Metal","N/A","33516","34636","423","379352","159414","92587232","-1433","155664","1075116","57334","100","10200","28993","19297304","374","236633","43138","N/A","N/A","N/A","N/A","66","124728","644","162","287987","43","52946","N/A","N/A","N/A","0","11161","406","27","90","N/A","N/A","N/A","N/A","N/A","N/A"
"31","Vader","Poland","Metal","Big Indie Labels","36298","44913","304","271511","112366","75137158","-4060","116247","1085755","52861","100","58800","15595","9326239","204","101259","38803","N/A","N/A","N/A","N/A","80","87298","1527","0","476930","37","51784","N/A","N/A","N/A","0","20886","212","20","45","N/A","N/A","N/A","N/A","N/A","N/A"
"32","Alien Weaponry","New Zealand","Metal","Big Indie Labels, Universal Music Group","36858","41843","296","198955","118149","58621123","-2672","126024","2386716","38477","100","90900","43802","36476285","460","569800","48119","0","8291","0","0","304","65793","4414","-14","84739","39","10194","4","1014","2033","1","21996","159","14","28","N/A","N/A","N/A","N/A","N/A","N/A"
"33","Power Trip","United States","Metal","Big Indie Labels","39080","33141","425","216495","188563","95703434","452","181792","3714777","72279","10","2090","23112","9998632","196","108499","35179","N/A","N/A","N/A","N/A","146","138657","634","-56","141130","39","12659","0","55","6","2","29411","91","13","24","N/A","N/A","N/A","N/A","N/A","N/A"
"34","BONES UK","United Kingdom","Rock","Big Indie Labels","39197","18370","139","104789","393199","180366437","-5565","599265","4966065","70584","100","28800","6716","5105901","92","121867","85887","N/A","N/A","N/A","N/A","-6","43122","75","-14","25526","21","5211","7","3129","6151","1","48865","36","9","19","N/A","N/A","N/A","N/A","N/A","N/A"
