"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 1w","Spotify Followers Total","Spotify Streams 1w","Spotify Streams Total","Spotify Monthly Listeners 1w","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 1w","YouTube Subscribers Total","YouTube Views 1w","YouTube Views Total","YouTube Likes 1w","YouTube Likes Total","Social Rank","TikTok Followers 1w","TikTok Followers Total","TikTok Likes 1w","TikTok Views 1w","Instagram Followers 1w","Instagram Followers Total","Instagram Likes 1w","Facebook Followers 1w","Facebook Followers Total","Deezer Fans 1w","Deezer Fans Total","SoundCloud Followers 1w","SoundCloud Followers Total","SoundCloud Plays 1w","Shazam Shazams 1w","Radio Airplay Rank","Radio Airplay Spins 1w","Radio Airplay Countries with Spins 1w","Radio Airplay Stations with Spins 1w","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 1w","Beatport Track Performance Points Total"
"11","Ice Nine Kills","United States","Metal","Big Indie Labels, BMG","3883","5218","2843","1270665","4560972","1401154657","-155649","2501928","13327216","8181","1000","520000","777008","191134235","6798","3504301","5272","215","505320","8754","0","-48","736651","18492","-71","582709","288","76066","0","229","6","36","6267","785","31","128","N/A","N/A","N/A","N/A","N/A","N/A"
"12","Asking Alexandria","United Kingdom","Metal","Big Indie Labels","4137","3709","3000","2489129","3283155","2082535502","-24167","2672071","13535396","5898","0","635000","840130","1021188048","4731","9141262","6469","148","215783","594","0","552","1391372","126","-1435","4557655","335","625458","56","41271","26705","207","5329","991","38","181","90653","23","2","224","2.021929793633799","16.472805664222815"
"13","Her Last Sight","Israel","Metal","N/A","4421","26025","2414","138677","618872","29922617","-86358","492590","1276599","3780","3000","192000","3109784","148029468","24500","2427355","13313","N/A","N/A","N/A","N/A","23477","440379","30161","3649","347897","76","3678","N/A","N/A","N/A","10","92198","21","3","4","N/A","N/A","N/A","N/A","N/A","N/A"
"14","Spiritbox","Canada","Metal","BMG, Warner Music Group, Universal Music Group","4444","3908","4373","1123989","5595162","918681310","31215","3527167","21013495","11198","1000","410000","419958","110165319","5105","2189236","4528","487","350315","1767","0","836","716280","17612","133","260927","319","68766","N/A","N/A","N/A","0","10672","332","23","73","N/A","N/A","N/A","N/A","N/A","N/A"
"15","Alex Terrible","United States","Metal","Big Indie Labels, Sony Music Entertainment","4489","14120","833","218093","700654","142402390","-22931","996827","2689395","4617","0","1530000","917237","413798142","12362","11111770","1287","660","1069044","24742","0","330","2767254","39329","N/A","N/A","77","13723","N/A","N/A","N/A","0","83285","39","6","7","N/A","N/A","N/A","N/A","N/A","N/A"
"16","Dayseeker","United States","Rock","Universal Music Group, Big Indie Labels, Sony Music Entertainment","4582","5922","2833","570396","4139875","664388684","-36697","2229875","11594499","7969","0","209000","455290","80629096","2815","845100","5896","714","180670","13988","0","1970","347098","8326","192","150311","123","17335","N/A","N/A","N/A","13","5951","1477","19","114","116908","1","1","28","0.528874750620585","4.334604562660618"
"17","Fraxriel","United States","Metal","N/A","4792","117195","95","9922","81909","4337802","745","68281","133228","524","2000","282000","20970313","1508910814","346284","32706997","16000","279","7585","7454","0","1273","41243","8668","0","80","5","184","3","390","4146","2","380385","0","0","0","N/A","N/A","N/A","N/A","N/A","N/A"
"18","ZMAJOR","Turkey","Metal","Big Indie Labels","5062","5313","814","67383","3650987","257537107","-161153","3545620","4500028","8273","1000","130000","36389","2203791","461","37489","66093","19","56244","2621","0","-19","9979","3","N/A","N/A","24","1110","36","6715","122477","1140","70550","0","0","0","N/A","N/A","N/A","N/A","N/A","N/A"
"19","Lorna Shore","United States","Metal","Sony Music Entertainment","5342","8381","2023","967208","2181694","524026189","-19946","1048293","7435021","10169","1000","368000","391384","118733254","3274","2391398","3816","491","206764","7650","0","1432","615087","21756","214","470021","233","64122","N/A","N/A","N/A","323","20864","194","17","31","N/A","N/A","N/A","N/A","N/A","N/A"
"20","Knocked Loose","United States","Metal","Big Indie Labels, Warner Music Group","5738","8319","1457","674988","2140833","577540069","-63093","1604261","12036977","12311","300","79900","32639","31757988","286","367432","11020","163","163232","1923","0","785","528659","2438","54","235984","137","29778","13","7054","11630","76","43633","66","9","22","N/A","N/A","N/A","N/A","N/A","N/A"
"21","Parkway Drive","Australia","Metal","Big Indie Labels","6064","5411","1477","1316777","2562417","1459506070","-11043","1709534","14074613","10357","1000","288000","325910","390596367","2141","2829487","4250","89","173705","-3297","0","634","745319","1837","38","1332418","212","244579","17","21150","12735","0","5624","932","31","149","N/A","N/A","N/A","N/A","N/A","N/A"
"22","The Plot In You","United States","Metal","Big Indie Labels","6102","4655","3719","671203","5105553","854310236","106442","3035498","14233734","16599","0","152000","258894","97469719","2230","1456158","14903","917","161754","21000","0","1697","280695","5895","2243","302104","154","27983","55","11696","17164","16","25582","121","12","32","N/A","N/A","N/A","N/A","N/A","N/A"
"23","Rome Music","United States","Metal","Other Indie / Unsigned","6616","143100","41","11860","24636","5629166","-4229","23747","213522","1367","0","474000","0","849296678","0","8264817","48879","155","28250","1234","0","-13","55799","12","0","4991","11","318","0","265","1","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"24","All That Remains","United States","Metal","Big Indie Labels","6649","6616","1288","1480773","1361824","830675328","-14731","1442188","8262167","9350","0","538000","10756","358074879","63","2550988","18378","26","42971","86","0","133","188684","85","-259","1647783","94","132354","7","19989","7613","5","7330","730","27","141","N/A","N/A","N/A","N/A","N/A","N/A"
"25","Slaughter to Prevail","Russian Federation","Metal","Big Indie Labels, Universal Music Group","7050","7687","2816","1107535","1996840","500709376","-7532","1306505","3537232","25536","0","436","210174","106629515","1428","1672055","2549","0","53000","0","0","2038","1050626","31819","225","634947","218","71609","N/A","N/A","N/A","3","19060","219","16","26","N/A","N/A","N/A","N/A","N/A","N/A"
"26","Of Mice & Men","United States","Metal","Sony Music Entertainment, Big Indie Labels","7739","6382","1181","1382369","1512955","1096632216","-16771","1541368","11289607","18200","1000","171000","129584","260975967","777","2560495","13118","19","21284","146","0","0","1","0","-1507","1752067","84","178000","12","12163","7458","7","8185","421","20","88","100644","6","2","57","1.3873026160185944","17.464704788928024"
"27","Beartooth","United States","Rock","Warner Music Group, Big Indie Labels","7874","6163","1418","920417","2170813","1155387070","-90450","1835477","14975925","18421","0","195000","275504","178100374","2285","1807132","19154","1917","176707","27585","0","247","531221","1807","0","523471","113","78673","21","12314","11707","17","7621","1286","25","174","N/A","N/A","N/A","N/A","N/A","N/A"
"28","Atreyu","United States","Metal","Universal Music Group, Big Indie Labels, BMG","8690","7601","1209","1059325","1646801","964920169","-70206","1487530","14104683","13622","0","236000","142191","163205343","1393","1198761","18134","31","60944","262","0","52","176102","605","-337","1199851","78","121065","12","8132","5612","22","7364","1230","28","164","N/A","N/A","N/A","N/A","N/A","N/A"
"29","Memphis May Fire","United States","Metal","BMG, Big Indie Labels","8770","8164","1332","972200","1834947","835957957","-17986","1456007","7603108","18208","0","159000","157363","213626543","1073","2323961","8363","229","74636","2226","0","968","377996","24573","-362","1157555","116","126953","-1","5663","152","3","8005","499","23","87","N/A","N/A","N/A","N/A","N/A","N/A"
"30","Imminence","Sweden","Metal","Big Indie Labels","8791","13355","1429","433234","1464801","314239637","-17774","880061","5265506","13411","0","277000","176194","102209332","1556","1990986","5962","279","237247","7094","0","419","328253","15765","1250","261067","119","29752","N/A","N/A","N/A","9","19384","198","17","33","N/A","N/A","N/A","N/A","N/A","N/A"
"31","We Came As Romans","United States","Metal","BMG","9234","6422","1192","974229","2091343","942980441","-35353","1845382","8474162","23203","0","124000","80321","152937052","548","1426364","16013","27","62834","205","0","169","276788","3855","-409","1353995","120","133234","16","9039","7020","0","11610","311","14","64","N/A","N/A","N/A","N/A","N/A","N/A"
"32","The Devil Wears Prada","United States","Metal","Big Indie Labels","9434","11288","1036","754534","1718632","541125524","-10218","1133436","7878670","26788","0","177000","70508","82606954","544","832552","11063","46","40295","280","0","1038","277949","7082","0","1922590","106","89194","21","20331","12834","9","7647","485","26","71","N/A","N/A","N/A","N/A","N/A","N/A"
"33","Wage War","United States","Metal","Big Indie Labels","9577","8333","1442","654216","1875051","799094739","-57154","1471727","12932004","18856","0","150000","128786","116441196","835","1358015","27330","290","118032","2434","0","290","343370","1447","2404","247010","90","39321","N/A","N/A","N/A","4","7374","418","13","80","N/A","N/A","N/A","N/A","N/A","N/A"
"34","The Amity Affliction","Australia","Metal","Big Indie Labels","9606","8236","940","820406","2185234","1085789739","-88674","1326792","11261072","13229","0","436000","409031","315696340","2130","2999822","22534","253","84518","2038","0","342","363167","7640","394","593592","84","63715","N/A","N/A","N/A","5","17492","292","15","58","N/A","N/A","N/A","N/A","N/A","N/A"
"35","Suicide Silence","United States","Metal","Sony Music Entertainment","10132","12882","1320","944421","736748","371404813","-2544","583859","3818939","12212","0","374000","177907","367524019","2236","3678866","9725","N/A","N/A","N/A","N/A","398","678646","5299","-1674","3586327","85","323831","21","17299","3819","2","17679","221","13","31","N/A","N/A","N/A","N/A","N/A","N/A"
"36","Underoath","United States","Metal","Big Indie Labels, Sony Music Entertainment, Warner Music Group","10324","8733","1211","730552","1449658","617742846","24180","1352023","9703784","20854","0","166000","88117","108368634","985","1028869","11990","43","46804","83","0","642","280350","3289","-368","1181337","87","95743","19","14160","8111","46","14417","258","14","60","116930","4","2","59","0.6516573735983632","13.485755725785243"
"37","ilyhiryu","United States","Hip Hop","N/A","10438","8651","1685","148329","4417132","298901972","70361","2590802","1590781","26322","1000","105000","48237","998717","1094","28811","39735","1013","171565","21236","0","0","30","0","N/A","N/A","39","3267","182","29574","427286","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"38","PRESIDENT","United Kingdom","Metal","Warner Music Group","10466","11934","3013","212365","3039407","72883392","24261","1211067","16447249","19588","0","103000","38245","11880207","396","238577","43235","N/A","N/A","N/A","N/A","3135","199534","5179","13576","57794","94","4499","44","1470","11953","260","41964","123","13","26","N/A","N/A","N/A","N/A","N/A","N/A"
"39","Catch Your Breath","United States","Metal","Big Indie Labels","10522","7122","1476","290717","2586450","389950272","-9408","2092251","7397212","33023","500","60200","88509","9097004","810","128454","15453","356","195358","5610","0","1017","130435","1084","0","61492","50","5926","0","637","67","5","26528","345","9","47","N/A","N/A","N/A","N/A","N/A","N/A"
"40","As I Lay Dying","United States","Metal","Big Indie Labels","10550","9555","1058","1132378","1082741","680916043","-11189","812388","5713417","16283","0","301000","60044","176849211","408","1593769","17776","N/A","N/A","N/A","N/A","-37","281413","487","0","1882180","137","119357","9","20695","5877","3","11845","371","23","71","N/A","N/A","N/A","N/A","N/A","N/A"
"41","花冷え。","Japan","Metal","Sony Music Entertainment","10604","21890","1209","410126","541019","100486066","-9542","302931","3985033","12422","1000","325000","286257","51691569","4698","1314426","27181","252","249285","2167","0","2623","353983","7217","N/A","N/A","74","14332","N/A","N/A","N/A","11","82886","31","1","2","N/A","N/A","N/A","N/A","N/A","N/A"
"42","August Burns Red","United States","Metal","Big Indie Labels","11258","12601","1168","789013","1049122","562680655","10386","794182","10692280","21226","0","203000","62592","123416856","546","1278239","15890","315","81159","3000","0","1000","374722","5037","0","1503060","86","133461","10","7197","4161","1","11442","375","17","63","N/A","N/A","N/A","N/A","N/A","N/A"
"43","Overgrown","United Kingdom","Metal","Other Indie / Unsigned","11548","21550","3894","57391","1223813","14984679","56249","989639","631638","24234","500","26000","80193","3070117","2637","91228","30698","285","67307","13178","0","812","70577","1598","N/A","N/A","N/A","N/A","72","1249","26799","N/A","135381","22","5","7","N/A","N/A","N/A","N/A","N/A","N/A"
"44","Hatebreed","United States","Metal","Other Indie / Unsigned","12106","10722","898","728885","963615","513598575","-13496","793123","10368973","19832","0","156000","111057","131161100","841","936080","18618","N/A","N/A","N/A","N/A","1018","268356","15454","0","1139232","109","151195","11","6172","2584","40","9831","571","26","95","N/A","N/A","N/A","N/A","N/A","N/A"
"45","Hanabie.","Japan","Metal","N/A","12453","31339","1209","410126","218","114633","-9542","302931","811","12422","1000","325000","286257","51691569","4698","1314426","14302","256","249353","2160","0","2334","354555","3831","0","66083","82","14323","0","134","4","0","129396","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"46","Erra","United States","Metal","Big Indie Labels","12501","15245","1112","335790","2093428","342728685","-78244","1174942","7051956","31699","100","57800","40723","40825561","448","491785","39475","299","14532","2860","0","1196","161913","8876","103","187885","60","24767","N/A","N/A","N/A","2","32338","158","12","29","N/A","N/A","N/A","N/A","N/A","N/A"
"47","Loathe","United Kingdom","Metal","Big Indie Labels, Warner Music Group, BMG","13022","7731","2003","570461","2256894","449921666","-34219","1664050","3911738","33857","300","42900","63653","14762712","739","268532","19229","54","13942","0","0","511","222633","1443","-5","66518","99","12918","N/A","N/A","N/A","3","40242","45","9","14","N/A","N/A","N/A","N/A","N/A","N/A"
"48","Fit For A King","United States","Metal","Big Indie Labels","13124","11964","1037","515215","1495823","486200759","-13732","1065364","5480041","26520","0","117000","127304","63764881","1578","1001058","27143","0","83400","0","0","944","282628","6050","84","346929","88","45653","17","7550","13632","1","10678","343","21","61","N/A","N/A","N/A","N/A","N/A","N/A"
"49","Whitechapel","United States","Metal","Big Indie Labels","13152","16423","1190","680258","999076","363716769","-5268","529220","3800046","23166","0","143000","62953","90116834","556","1049944","19803","0","51147","0","0","1682","459190","13316","0","1072834","127","93255","21","7784","7658","7","19366","216","17","39","N/A","N/A","N/A","N/A","N/A","N/A"
"50","Nevertel","United States","Rock","Big Indie Labels","13276","14472","856","179916","1947476","190566692","-1228","1114205","2105276","25742","400","62500","212552","21290622","2246","348219","16971","24","336265","4982","0","157","273733","2518","567","54621","0","1156","8","2126","9300","0","10339","310","13","33","N/A","N/A","N/A","N/A","N/A","N/A"
"51","The Word Alive","United States","Metal","Big Indie Labels","13403","6982","285","359471","1049111","758181932","-21372","1605536","11060600","11040","0","100000","413567","496522120","1423","4169426","25879","33","13890","445","0","6","161080","306","-225","637184","27","54899","5","6943","2863","3","27833","123","11","21","N/A","N/A","N/A","N/A","N/A","N/A"
"52","blessthefall","United States","Metal","BMG","13963","12856","694","708725","717226","399698712","-11948","744963","4982189","23445","1000","191000","53312","116656404","457","1173797","16782","14","12760","28","0","23","236232","128","-882","1501259","41","155816","4","18163","3982","13","24667","127","15","26","88941","4","2","60","2.2748515232376594","14.181722253093401"
"53","Thy Art Is Murder","Australia","Metal","Big Indie Labels, Universal Music Group","14189","17573","559","530666","496467","324535808","-3741","450875","2418006","27137","0","269000","3648","84137590","52","1117700","25382","4","11299","2","0","-181","333765","2216","-130","607048","58","63477","10","9155","3210","16","15413","292","9","27","132271","2","1","18","0.305155228650203","6.30508670697804"
"54","LANDMVRKS","France","Metal","Big Indie Labels","14241","13577","1316","360723","1467818","309285012","-4754","716827","6585022","31568","300","63400","80870","19569200","960","378127","14626","233","97070","11781","0","456","224515","925","92","69834","321","52177","N/A","N/A","N/A","59","25376","90","9","22","N/A","N/A","N/A","N/A","N/A","N/A"
"55","While She Sleeps","United Kingdom","Metal","Universal Music Group","14997","13128","496","520709","685747","484080892","-6491","680495","5071747","17134","0","312000","106895","137156373","919","1740901","23441","14","11859","38","0","-41","294658","21","-137","352009","96","90959","8","4447","889","9","11332","433","16","53","N/A","N/A","N/A","N/A","N/A","N/A"
"56","Attila","United States","Metal","Big Indie Labels, Sony Music Entertainment","15854","17642","557","519747","594193","395821585","6363","595300","2427404","20870","0","313000","45619","125291962","381","1357504","23005","27","6477","58","0","357","278840","225","-324","644245","44","52895","5","11182","2393","23","26145","114","9","18","N/A","N/A","N/A","N/A","N/A","N/A"
"57","Dead by April","Sweden","Metal","Universal Music Group","15877","17001","437","426492","527128","555803082","-122","455464","4337737","17369","0","275000","149566","160381226","1102","1615934","40183","N/A","N/A","N/A","N/A","89","87734","70","-261","436928","49","73851","0","2071","0","1","20435","184","17","37","N/A","N/A","N/A","N/A","N/A","N/A"
"58","Polaris","Australia","Metal","Big Indie Labels, Warner Music Group, Universal Music Group","16084","10538","1001","420748","1616628","509532833","-4221","1028426","4473634","28959","1000","120000","150884","44673168","3243","658303","26215","N/A","N/A","N/A","N/A","380","237148","8017","813","146763","52","25573","N/A","N/A","N/A","152","48764","39","14","19","N/A","N/A","N/A","N/A","N/A","N/A"
"59","Alesana","United States","Metal","Other Indie / Unsigned","16221","20396","975","509840","622103","228548581","-5725","469545","2119212","28100","100","83600","47902","95306581","319","694824","18276","31","16533","34","0","280","102368","366","0","2168128","50","175725","16","3793","4783","6","35680","99","8","14","141792","2","0","0","0.1808115477100155","3.6162309542003097"
"60","Currents","United States","Metal","Big Indie Labels","16392","11245","1099","355618","1987481","469343111","-10713","1046626","4223175","36082","200","46300","32520","15833538","239","237287","46089","311","4888","127","0","865","150713","4704","76","99637","76","18864","N/A","N/A","N/A","8","29072","107","12","17","N/A","N/A","N/A","N/A","N/A","N/A"
"61","Alissa White-Gluz","Canada","Metal","Big Indie Labels","16407","43147","653","69396","240734","50909698","24666","215674","5377698","17527","12300","86900","317452","2500796","9945","124231","9104","822","131287","6916","0","-182","939041","6823","0","1085187","51","5400","N/A","N/A","N/A","4","54132","61","7","8","N/A","N/A","N/A","N/A","N/A","N/A"
"62","Demon Hunter","United States","Metal","Other Indie / Unsigned","16436","22352","758","354812","681828","353887454","-609","380628","2097317","18868","0","259000","185895","110438182","1717","1272209","37084","0","534","0","0","1159","108824","2856","1862","409804","41","53084","9","4017","2549","49","7127","699","18","56","N/A","N/A","N/A","N/A","N/A","N/A"
"63","Chelsea Grin","United States","Metal","N/A","16525","19376","795","572469","481915","275626147","-3618","421947","2857166","21084","0","236000","52329","113220022","446","1272775","18997","5","77137","75","0","39","351636","535","-494","1141840","50","92541","20","9140","2893","1","33152","95","13","19","N/A","N/A","N/A","N/A","N/A","N/A"
"64","PALEFACE","Switzerland","Metal","Big Indie Labels","17191","14228","1754","333571","1356126","233849032","-14530","821745","9795459","25418","0","115000","10727","13113599","117","397277","25929","88","46251","47","0","288","192620","1648","242","57860","N/A","N/A","N/A","N/A","N/A","88","75004","14","6","7","N/A","N/A","N/A","N/A","N/A","N/A"
"65","saraunh0ly","United States","Pop","N/A","17362","9439","963","190399","2066072","256621963","-26575","1686703","1135425","N/A","N/A","N/A","N/A","N/A","N/A","N/A","193498","N/A","N/A","N/A","N/A","56","19371","393","N/A","N/A","30","4850","95","19989","119557","465","174067","8","2","2","N/A","N/A","N/A","N/A","N/A","N/A"
"66","Wind Walkers","United States","Metal","Big Indie Labels","17445","11903","1019","150456","2201410","256358658","-32239","1319613","3252158","34119","200","36000","66017","7774776","664","106943","28189","N/A","N/A","N/A","N/A","418","55234","66","370","15379","30","1892","N/A","N/A","N/A","12","51013","62","8","12","N/A","N/A","N/A","N/A","N/A","N/A"
"67","The Ghost Inside","United States","Metal","Big Indie Labels","18533","15218","404","409074","661838","356285039","-4952","747433","3736860","43047","100","46000","27316","43064122","239","400879","23105","125","29957","3430","0","49","224943","526","-137","477191","42","60479","8","3891","4760","0","13330","337","7","31","N/A","N/A","N/A","N/A","N/A","N/A"
"68","Crown The Empire","United States","Metal","BMG","18590","15119","492","570772","494329","514531077","-4652","556826","4201106","23214","0","230000","60435","170734323","435","1994370","18281","-2","50285","0","0","-235","401298","26","-319","965413","43","83514","-1","10809","4258","12","21719","81","11","25","N/A","N/A","N/A","N/A","N/A","N/A"
"69","Lauren Babic","Canada","Rock","Big Indie Labels, Universal Music Group","18940","23963","170","158360","476564","188750492","-7124","522373","4451779","15785","0","703000","68695","120526269","841","2894162","20977","-113","592163","542","0","-264","280363","261","-81","144198","22","6812","N/A","N/A","N/A","49","66273","19","8","12","N/A","N/A","N/A","N/A","N/A","N/A"
"70","Our Mirage","Germany","Punk","Big Indie Labels","19139","38372","965","99781","353197","54430964","3586","306674","1801911","37268","500","23700","41527","18040880","1117","344689","10771","-14","69758","493","0","8871","380889","2442","0","64645","34","5234","N/A","N/A","N/A","4","38890","78","10","21","N/A","N/A","N/A","N/A","N/A","N/A"
"71","Make Them Suffer","Australia","Metal","N/A","20462","13922","710","371282","1037417","312180234","-18000","814661","6357595","38104","0","47700","34237","46039008","299","578740","39274","N/A","N/A","N/A","N/A","206","180763","441","-69","271488","56","25958","10","6309","4327","8","38606","76","13","16","N/A","N/A","N/A","N/A","N/A","N/A"
"72","Brokencyde","United States","Hip Hop","N/A","21029","20900","1035","192376","861331","92519863","12067","840044","752142","41766","0","89900","25386","38312497","487","290077","19069","294","35775","5281","0","750","40360","2938","-290","454464","23","36499","4","4147","5616","4","112889","15","2","3","144224","1","0","0","0.1583311052100149","3.1666221042002975"
"73","Bleed From Within","United Kingdom","Metal","Big Indie Labels, Sony Music Entertainment","21107","22453","1681","276539","632725","170717210","-1185","423934","3521421","36418","400","72100","52543","15415054","716","332548","20703","432","37599","3157","0","3418","196983","9870","8099","159594","98","31303","N/A","N/A","N/A","1","23279","160","15","33","N/A","N/A","N/A","N/A","N/A","N/A"
"74","Northlane","Australia","Metal","Big Indie Labels","21147","18740","411","384978","558659","366907974","-1702","429935","6086944","31891","0","82300","45490","78729079","327","970061","24028","13","10373","21","0","169","197937","3703","-86","318557","60","40374","9","4239","3432","1","22933","127","12","22","108463","6","3","113","0.9754711615990951","19.32977297490519"
"75","Miss May I","United States","Metal","Other Indie / Unsigned","21624","18072","474","541617","424695","303311578","-15749","436164","4810765","36372","0","44300","34252","83847609","241","708814","21178","12","12964","1","0","-4","171920","318","0","1172132","38","86028","10","5071","2755","10","20622","162","11","32","N/A","N/A","N/A","N/A","N/A","N/A"
"76","Kublai Khan TX","United States","Metal","BMG, Big Indie Labels","21633","11478","1534","438025","1829696","377246694","-6652","951343","5107134","61988","0","140","47002","11129248","455","135341","34729","N/A","N/A","N/A","N/A","417","319083","3471","162","125913","0","5620","N/A","N/A","N/A","0","163488","23","3","5","N/A","N/A","N/A","N/A","N/A","N/A"
"77","Shadow of Intent","United States","Metal","Big Indie Labels","22173","25218","633","274993","651400","170918973","-6097","370218","2753660","30169","0","137000","45504","34652917","561","662516","27333","N/A","N/A","N/A","N/A","119","162237","221","323","163646","65","23468","N/A","N/A","N/A","4","34095","100","7","14","N/A","N/A","N/A","N/A","N/A","N/A"
"78","Bury Tomorrow","United Kingdom","Metal","Sony Music Entertainment, Big Indie Labels","22808","19452","372","349836","557197","375644106","-6060","446677","4797127","27442","0","106000","62965","58619800","419","716739","25538","50","10011","534","0","33","130139","288","-49","197058","56","57108","6","1926","1585","0","18640","190","18","37","162894","2","0","0","0.026402046160550953","0.528040923211019"
"79","Retrospect","Thailand","Metal","Big Indie Labels","23151","45289","370","156988","410447","45043356","4544","260376","281072","14672","0","228000","229825","357578198","693","1059870","21277","N/A","N/A","N/A","N/A","-1","6177","0","-1194","2093713","N/A","N/A","0","49","26","6","96483","18","2","2","N/A","N/A","N/A","N/A","N/A","N/A"
