"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 1w","Spotify Followers Total","Spotify Streams 1w","Spotify Streams Total","Spotify Monthly Listeners 1w","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 1w","YouTube Subscribers Total","YouTube Views 1w","YouTube Views Total","YouTube Likes 1w","YouTube Likes Total","Social Rank","TikTok Followers 1w","TikTok Followers Total","TikTok Likes 1w","TikTok Views 1w","Instagram Followers 1w","Instagram Followers Total","Instagram Likes 1w","Facebook Followers 1w","Facebook Followers Total","Deezer Fans 1w","Deezer Fans Total","SoundCloud Followers 1w","SoundCloud Followers Total","SoundCloud Plays 1w","Shazam Shazams 1w","Radio Airplay Rank","Radio Airplay Spins 1w","Radio Airplay Countries with Spins 1w","Radio Airplay Stations with Spins 1w","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 1w","Beatport Track Performance Points Total"
"11","Archspire","Canada","Metal","Big Indie Labels","15057","34509","839","208392","443240","72853712","1720","241963","3310968","17589","900","94800","185894","23139765","12573","757972","27926","N/A","N/A","N/A","N/A","247","126354","2267","181","187866","69","17349","4","1021","73","1","64527","43","5","9","N/A","N/A","N/A","N/A","N/A","N/A"
"12","Ola Englund","Sweden","Metal","Big Indie Labels","16534","151226","25","39604","10378","7227649","-205","13233","60815","9047","0","939000","81","307410102","2","9741496","25300","38","45506","281","0","907","401275","8106","0","296166","13","2974","-3","402224","142","0","97152","15","5","5","N/A","N/A","N/A","N/A","N/A","N/A"
"13","Obituary","United States","Metal","Big Indie Labels","16780","23163","947","604848","360606","140051738","-3030","318378","1690119","30060","0","104000","44974","43717140","479","560357","21470","N/A","N/A","N/A","N/A","264","390226","1801","-540","748152","127","102294","N/A","N/A","N/A","0","11973","370","29","74","89790","N/A","N/A","N/A","N/A","N/A"
"14","Dethklok","United States","Metal","Warner Music Group","17343","14964","673","485712","728503","422540991","-3937","555043","2676561","25777","0","164000","218371","23837399","2223","358204","23359","28","3656","104","0","125","83750","994","-145","621843","52","34661","N/A","N/A","N/A","6","39225","66","11","22","N/A","N/A","N/A","N/A","N/A","N/A"
"15","Orbit Culture","Sweden","Metal","Big Indie Labels, Sony Music Entertainment","18818","19397","1047","286065","947367","172951596","-9834","510446","5230335","28119","0","118000","0","20320206","0","377363","37289","64","26683","208","0","555","109744","5692","0","69880","100","16936","6","1755","1042","8","21904","192","16","28","N/A","N/A","N/A","N/A","N/A","N/A"
"16","Dying Fetus","United States","Metal","Big Indie Labels","20083","28213","1130","423149","457946","125020657","-536","265816","963529","33538","0","75500","36801","43277018","498","435160","24598","212","7003","986","0","1126","234308","3514","0","792230","85","75928","N/A","N/A","N/A","8","22484","164","16","33","N/A","N/A","N/A","N/A","N/A","N/A"
"17","Amorphis","Finland","Metal","Big Indie Labels","20257","24590","342","356037","467167","266201806","-4862","256964","4258683","44736","0","64900","10600","18902778","115","192508","32562","8","3146","49","0","75","137591","1791","0","406268","79","98184","3","2118","425","8","5936","933","35","142","N/A","N/A","N/A","N/A","N/A","N/A"
"18","Morbid Angel","United States","Metal","Big Indie Labels","20269","27841","921","529805","309408","112543088","-3672","237891","1188737","32199","200","58600","93259","40292542","958","461530","33820","N/A","N/A","N/A","N/A","142","119900","891","-376","730566","105","105689","N/A","N/A","N/A","15","14908","275","20","64","156125","5","0","0","0.06600511540137738","1.3201023080275476"
"19","Carcass","United Kingdom","Metal","Big Indie Labels","20667","25381","1007","482795","404317","138864396","1552","336538","1110547","35369","100","71600","53170","29245434","584","379343","21784","N/A","N/A","N/A","N/A","758","187936","5252","1476","688894","117","95459","N/A","N/A","N/A","6","12124","357","31","78","N/A","N/A","N/A","N/A","N/A","N/A"
"20","Shadow of Intent","United States","Metal","Big Indie Labels","22173","25218","633","274993","651400","170918973","-6097","370218","2753660","30169","0","137000","45504","34652917","561","662516","27333","N/A","N/A","N/A","N/A","119","162237","221","323","163646","65","23468","N/A","N/A","N/A","4","34095","100","7","14","N/A","N/A","N/A","N/A","N/A","N/A"
"21","Somniare","Australia","Metal","Other Indie / Unsigned","22754","11747","10","1798","1624694","57929258","5373","1393218","14211075","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"22","Sylosis","United Kingdom","Metal","Big Indie Labels","22868","30653","606","183487","459251","109873949","-29898","350873","5612582","36625","100","50100","13109","15637225","182","257151","47815","24","3651","23","0","554","79642","1831","89","124566","42","19282","N/A","N/A","N/A","0","35697","168","20","36","N/A","N/A","N/A","N/A","N/A","N/A"
"23","The Black Dahlia Murder","United States","Metal","Big Indie Labels, Sony Music Entertainment","23369","27036","523","391060","405074","219299342","-2392","193107","5735040","35439","100","88700","38587","49737289","397","546359","19717","52","18718","187","0","179","246225","1854","-344","1075296","48","79913","7","8295","2766","1","23083","176","13","31","N/A","N/A","N/A","N/A","N/A","N/A"
"24","Dark Tranquillity","Sweden","Metal","Sony Music Entertainment","23429","26578","453","419184","391203","239466659","-3555","254149","1985996","36012","100","69100","39782","52513937","321","464678","28483","N/A","N/A","N/A","N/A","165","116373","5057","-137","488276","94","102682","2","2560","422","8","11813","393","23","68","N/A","N/A","N/A","N/A","N/A","N/A"
"25","Burgerkill","Indonesia","Metal","N/A","23629","55195","229","232024","86341","40686945","-1289","74354","151433","26148","0","203000","131317","56107398","402","530716","12149","N/A","N/A","N/A","N/A","171","532562","1757","0","1428168","0","10517","0","7968","293","0","160161","1","1","1","N/A","N/A","N/A","N/A","N/A","N/A"
"26","Rythmos 94.9","Greece","Metal","Big Indie Labels","23808","111008","14","681","73122","2763016","-2437","78623","9720","16819","0","311000","386984","231154742","1326","1121058","24849","630","91415","22686","0","N/A","N/A","N/A","0","265065","0","1","N/A","N/A","N/A","0","312041","0","0","0","N/A","N/A","N/A","N/A","N/A","N/A"
"27","Soilwork","Sweden","Metal","Big Indie Labels, Sony Music Entertainment","24162","19990","341","353656","548298","395961858","-6266","400015","2378770","40777","100","60300","28576","49877113","309","390404","38751","N/A","N/A","N/A","N/A","206","80540","4028","62","355558","61","72026","7","1879","1125","8","12418","356","23","73","N/A","N/A","N/A","N/A","N/A","N/A"
"28","Nekrogoblikon","United States","Metal","N/A","25718","44925","464","167506","305055","98433123","-15934","181308","479591","22378","0","259000","120721","74728796","1896","1594561","25939","N/A","N/A","N/A","N/A","687","111423","7658","307","168250","29","10715","N/A","N/A","N/A","1","125435","8","4","4","N/A","N/A","N/A","N/A","N/A","N/A"
"29","Deicide","United States","Metal","Big Indie Labels","26509","29887","867","475582","335494","114994242","2167","229265","1646858","60344","N/A","N/A","N/A","N/A","N/A","N/A","37861","N/A","N/A","N/A","N/A","114","105888","95","0","591791","85","99934","N/A","N/A","N/A","31","10744","507","21","55","N/A","N/A","N/A","N/A","N/A","N/A"
"30","Darkthrone","Norway","Metal","Big Indie Labels","27065","30545","1036","525833","230195","99914148","909","205437","815064","97079","N/A","N/A","N/A","N/A","N/A","N/A","33846","N/A","N/A","N/A","N/A","90","284966","705","-95","323167","90","76051","N/A","N/A","N/A","18","24457","167","19","41","N/A","N/A","N/A","N/A","N/A","N/A"
"31","At The Gates","Sweden","Metal","Sony Music Entertainment, Big Indie Labels","27824","27355","517","288762","262875","121710697","-7631","300423","4663722","53164","600","26900","15019","9824214","162","138548","43166","N/A","N/A","N/A","N/A","158","110849","888","54","319015","51","31628","N/A","N/A","N/A","2","14832","277","24","71","N/A","N/A","N/A","N/A","N/A","N/A"
"32","Dissection","Sweden","Metal","N/A","28455","33139","921","284107","477507","130343585","961","225880","1290010","35090","0","52200","8","10368624","0","170877","N/A","N/A","N/A","N/A","N/A","-2","332","0","-5","91346","65","41539","N/A","N/A","N/A","1","35258","86","13","18","N/A","N/A","N/A","N/A","N/A","N/A"
"33","Kanonenfieber","Germany","Metal","Sony Music Entertainment, Big Indie Labels","28537","40562","861","151965","615080","50448356","-2318","170246","615147","N/A","N/A","N/A","N/A","N/A","N/A","N/A","28663","N/A","N/A","N/A","N/A","198","244587","2622","4859","76364","61","8057","N/A","N/A","N/A","0","103572","24","4","7","N/A","N/A","N/A","N/A","N/A","N/A"
"34","Decapitated","Poland","Metal","Big Indie Labels","28765","35471","419","282492","235678","89431825","-493","233897","925523","42876","100","63100","23038","25004589","282","333030","23144","N/A","N/A","N/A","N/A","117","178659","3335","-236","716006","43","53619","N/A","N/A","N/A","0","36152","65","12","25","N/A","N/A","N/A","N/A","N/A","N/A"
"35","Suffocation","United States","Metal","Big Indie Labels","28900","42179","565","299832","181403","52594497","-1280","148093","843350","47173","0","63700","8612","11701502","127","134914","25668","7","3531","0","0","143","182055","240","-500","772962","57","67535","7","2985","959","6","31664","90","12","24","N/A","N/A","N/A","N/A","N/A","N/A"
"36","Cryptopsy","Canada","Metal","Big Indie Labels","30028","41422","661","222964","223473","41658503","-328","163683","1004880","52323","0","39200","1853","6358604","21","72014","42985","N/A","N/A","N/A","N/A","454","121509","3079","-100","321661","51","27460","N/A","N/A","N/A","0","34830","70","12","19","N/A","N/A","N/A","N/A","N/A","N/A"
"37","Courtney Laplante","Canada","Metal","Big Indie Labels, BMG","30808","19381","253","30334","602168","62975050","-23552","888933","10913261","N/A","N/A","N/A","N/A","N/A","N/A","N/A","26901","N/A","N/A","N/A","N/A","747","542422","2150","1","76861","31","2016","N/A","N/A","N/A","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"38","Hypocrisy","Sweden","Metal","Big Indie Labels","30875","49150","398","219460","237062","88625010","-196","126635","630348","37352","200","83100","59909","25257708","1814","472954","19016","97","10323","2605","0","768","81152","989","639","598657","42","68906","0","627","N/A","2","16527","304","20","58","N/A","N/A","N/A","N/A","N/A","N/A"
"39","Wintersun","Finland","Metal","Big Indie Labels","31842","38035","249","234649","173402","81766494","-2895","164668","2005972","38437","100","98100","69124","32647236","738","513356","42470","N/A","N/A","N/A","N/A","40","74681","82","0","348219","24","45122","N/A","N/A","N/A","0","32008","127","12","27","N/A","N/A","N/A","N/A","N/A","N/A"
"40","Cattle Decapitation","United States","Metal","Big Indie Labels, Sony Music Entertainment","32248","37630","430","287102","239839","116844723","-433","149651","2016712","47756","100","70000","8884","12692649","104","206505","33894","N/A","N/A","N/A","N/A","102","212709","166","-134","345731","56","33609","N/A","N/A","N/A","0","37251","55","12","19","N/A","N/A","N/A","N/A","N/A","N/A"
"41","Haggard","Germany","Metal","BMG","32314","37955","354","223175","183460","91599340","-3795","188500","487697","36554","100","99300","37783","39253494","329","366525","42974","N/A","N/A","N/A","N/A","76","32870","54","-136","400647","31","66658","N/A","N/A","N/A","28","30323","118","10","25","N/A","N/A","N/A","N/A","N/A","N/A"
"42","Obscura","Germany","Metal","Big Indie Labels","33064","78128","219","138513","59818","31532974","-32","48412","311458","35506","100","72000","9888","15966741","123","274643","46796","N/A","N/A","N/A","N/A","464","83024","549","-43","301080","22","25107","N/A","N/A","N/A","0","43024","58","9","14","N/A","N/A","N/A","N/A","N/A","N/A"
"43","Nile","United States","Metal","Big Indie Labels","33688","42804","402","283538","166759","73592127","-3597","125870","1893287","55859","100","39900","4014","6697770","67","65720","30261","N/A","N/A","N/A","N/A","342","101587","797","-340","699034","0","61674","N/A","N/A","N/A","1","26518","107","13","31","N/A","N/A","N/A","N/A","N/A","N/A"
"44","Belphegor","Austria","Metal","Big Indie Labels","33724","51115","300","235960","117085","52324793","-6366","98231","913767","45176","100","61400","26666","20009446","416","327166","29646","N/A","N/A","N/A","N/A","-33","198831","1818","-389","599348","38","60828","N/A","N/A","N/A","3","40383","72","14","29","N/A","N/A","N/A","N/A","N/A","N/A"
"45","Rings of Saturn","United States","Metal","N/A","33972","41712","313","242362","160309","103168804","225","137716","674732","44064","0","114000","271","20959744","5","423226","39180","N/A","N/A","N/A","N/A","-20","116020","7","-305","404001","18","24986","N/A","N/A","N/A","0","48446","50","3","5","N/A","N/A","N/A","N/A","N/A","N/A"
"46","Ultra Vomit","France","Metal","Warner Music Group","34010","56473","279","106908","323277","78213186","2891","128658","108117","31472","0","134000","161243","44697224","900","478838","56048","N/A","N/A","N/A","N/A","431","77430","9333","58","170999","333","153889","N/A","N/A","N/A","0","56462","29","4","12","N/A","N/A","N/A","N/A","N/A","N/A"
"47","Kataklysm","Canada","Metal","Big Indie Labels","34287","38877","300","209125","209211","105538106","-1824","192009","1399908","49568","0","39100","13012","24438989","132","260349","34464","13","2982","8","0","62","95773","322","-276","452513","31","39694","4","2379","910","2","19022","244","15","37","N/A","N/A","N/A","N/A","N/A","N/A"
"48","Entombed","Sweden","Metal","N/A","34369","36571","571","294450","224155","99088729","-3068","195408","930434","42767","0","23100","62317","21892352","593","268369","208523","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","3910","63","38998","N/A","N/A","N/A","0","12927","222","17","46","N/A","N/A","N/A","N/A","N/A","N/A"
"49","Insomnium","Finland","Metal","Sony Music Entertainment","35710","35896","242","292138","241690","171227750","-2394","157400","1154080","49496","1","459","36624","45113379","205","437606","43996","N/A","N/A","N/A","N/A","11","102238","2122","-73","297679","59","72027","N/A","N/A","N/A","3","16092","307","22","46","N/A","N/A","N/A","N/A","N/A","N/A"
"50","Unleash The Archers","Canada","Metal","Big Indie Labels","35878","35747","169","209726","199779","132719991","-2954","183533","2077117","34654","0","107000","34963","57055650","212","600548","63931","0","1725","0","0","11","55882","17","-24","105348","28","16061","1","1290","138","10","16857","243","14","49","N/A","N/A","N/A","N/A","N/A","N/A"
"51","PeelingFlesh","United States","Metal","Big Indie Labels, Sony Music Entertainment","36092","30470","1031","182298","659640","78126888","-3825","350490","760301","N/A","N/A","N/A","N/A","N/A","N/A","N/A","54894","N/A","N/A","N/A","N/A","1019","162361","3831","56","28941","47","3391","N/A","N/A","N/A","3","235998","2","1","1","N/A","N/A","N/A","N/A","N/A","N/A"
"52","Vader","Poland","Metal","Big Indie Labels","36298","44913","304","271511","112366","75137158","-4060","116247","1085755","52861","100","58800","15595","9326239","204","101259","38803","N/A","N/A","N/A","N/A","80","87298","1527","0","476930","37","51784","N/A","N/A","N/A","0","20886","212","20","45","N/A","N/A","N/A","N/A","N/A","N/A"
"53","Brujeria","Mexico","Metal","Big Indie Labels","36363","51345","331","187927","119100","55101708","-937","105904","2039666","39510","0","73800","0","8122327","0","128487","37126","N/A","N/A","N/A","N/A","103","129189","116","-202","346853","0","33938","N/A","N/A","N/A","0","33073","131","14","26","N/A","N/A","N/A","N/A","N/A","N/A"
"54","The Halo Effect","Sweden","Metal","Big Indie Labels","36996","33861","226","127313","303789","65858692","-26759","269841","5151697","62511","200","26800","3681","915705","47","27870","73308","N/A","N/A","N/A","N/A","28","53524","553","0","43673","33","9936","N/A","N/A","N/A","0","20230","208","22","45","N/A","N/A","N/A","N/A","N/A","N/A"
"55","Mortician","United States","Metal","Big Indie Labels","37268","38655","654","252291","195117","54651295","-3586","202965","290480","49760","300","38400","272","425338","8","7995","62339","N/A","N/A","N/A","N/A","684","50628","3098","-142","198101","23","9857","N/A","N/A","N/A","0","112359","19","8","8","N/A","N/A","N/A","N/A","N/A","N/A"
"56","Job For A Cowboy","United States","Metal","Big Indie Labels","37623","40461","593","284587","162221","66207873","-1330","161309","1038587","91889","0","5030","3680","10654029","31","92622","37819","N/A","N/A","N/A","N/A","54","58239","22","0","573632","35","48022","7","4411","2348","0","38063","78","8","19","N/A","N/A","N/A","N/A","N/A","N/A"
"57","Septicflesh","Greece","Metal","Big Indie Labels","37745","46373","350","211908","159610","78691189","-1545","125565","968154","47733","0","45100","20408","18059652","155","244761","48260","N/A","N/A","N/A","N/A","31","102685","481","0","181994","60","32251","0","3509","452","17","29069","118","13","24","N/A","N/A","N/A","N/A","N/A","N/A"
"58","DOMINUM","Germany","Metal","Big Indie Labels","37885","64478","275","37393","229830","16809800","11653","151951","950410","66503","400","10500","10284","627325","281","18790","14099","76","49051","2787","0","134","53732","1142","409","140845","17","1974","N/A","N/A","N/A","0","35755","85","10","20","N/A","N/A","N/A","N/A","N/A","N/A"
"59","Spite","United States","Metal","BMG, Big Indie Labels","38481","41211","353","165702","256735","89068705","-9514","201172","733114","52410","0","28000","4311","6034475","40","103109","43722","83","10152","651","0","138","126534","4558","20","95535","27","5941","0","18","0","0","90638","14","4","5","N/A","N/A","N/A","N/A","N/A","N/A"
"60","Fleshgod Apocalypse","Italy","Metal","Big Indie Labels","39380","45461","255","225233","164083","92996945","-1137","131256","1231207","45691","0","56500","20362","29309517","206","430148","38808","N/A","N/A","N/A","N/A","30","128577","144","-80","371607","39","36404","N/A","N/A","N/A","0","50870","42","12","17","N/A","N/A","N/A","N/A","N/A","N/A"
"61","Possessed","United States","Metal","Other Indie / Unsigned","39650","60033","282","234310","48160","22798022","-496","57377","429992","66262","100","28000","1139","1019947","25","26072","30646","-3","35167","640","0","-33","194391","676","-112","448670","24","27469","N/A","N/A","N/A","0","16048","269","22","46","N/A","N/A","N/A","N/A","N/A","N/A"
"62","DeadSquad","Indonesia","Metal","Other Indie / Unsigned","40724","75536","96","137200","43066","26897548","-2935","45870","127922","44661","0","110000","69","18880775","0","237289","20962","N/A","N/A","N/A","N/A","-123","365481","1302","-232","922131","2","8000","N/A","N/A","N/A","0","225192","1","1","1","N/A","N/A","N/A","N/A","N/A","N/A"
"63","BRAND OF SACRIFICE","Canada","Metal","BMG, Big Indie Labels","41260","25622","182","223664","245790","152477798","-3195","320247","2818503","55875","0","68200","1761","10296046","35","287406","48988","-11","44805","19","0","-100","113841","2515","-11","97570","35","12911","N/A","N/A","N/A","0","124878","7","5","5","N/A","N/A","N/A","N/A","N/A","N/A"
"64","Rivers of Nihil","United States","Metal","Big Indie Labels","41373","47368","248","156657","154009","57781068","-3827","121144","1815475","57924","100","23100","8276","10076689","70","171003","28218","5","3026","11","0","142","76433","11","-51","111973","33","11905","2","1098","594","2","48186","33","9","13","N/A","N/A","N/A","N/A","N/A","N/A"
"65","Bolt Thrower","United Kingdom","Metal","Big Indie Labels","41576","38846","721","274305","313776","89547174","23","187576","730961","82267","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","63","29696","N/A","N/A","N/A","5","18582","266","17","38","N/A","N/A","N/A","N/A","N/A","N/A"
"66","Immolation","United States","Metal","Big Indie Labels","42040","72305","324","137901","96977","25905258","-11709","79644","482554","57643","100","24600","8227","4692588","138","81427","41342","N/A","N/A","N/A","N/A","285","123425","3234","-80","287531","41","24729","N/A","N/A","N/A","1","38688","51","10","18","N/A","N/A","N/A","N/A","N/A","N/A"
"67","Six Feet Under","United States","Metal","Big Indie Labels","43585","53070","464","211234","175126","63320502","4036","161362","721690","64363","N/A","N/A","N/A","N/A","N/A","N/A","51190","N/A","N/A","N/A","N/A","0","18471","0","905","309732","51","45245","N/A","N/A","N/A","2","15200","284","20","62","N/A","N/A","N/A","N/A","N/A","N/A"
"68","Ne Obliviscaris","Australia","Metal","Big Indie Labels","44822","47427","227","168490","163051","61711002","-4063","131288","1484175","56236","100","40800","7743","7571998","124","139003","66565","N/A","N/A","N/A","N/A","48","49811","441","-47","109308","36","14622","N/A","N/A","N/A","0","63035","30","8","9","N/A","N/A","N/A","N/A","N/A","N/A"
"69","Necrophagist","Germany","Metal","N/A","45074","49246","723","195028","148815","37756039","-1098","105351","439269","99412","0","8230","1007","5214611","18","42704","53021","N/A","N/A","N/A","N/A","N/A","N/A","N/A","-64","394326","48","40113","N/A","N/A","N/A","0","61134","35","5","7","N/A","N/A","N/A","N/A","N/A","N/A"
"70","CRYPTA","Brazil","Metal","Big Indie Labels","45625","76117","417","135285","53040","15920796","226","41695","666427","51845","100","67000","12599","5681445","238","241381","32085","N/A","N/A","N/A","N/A","383","317829","2279","2570","193147","40","11683","N/A","N/A","N/A","0","57606","43","9","16","N/A","N/A","N/A","N/A","N/A","N/A"
"71","Bloodbath","Sweden","Metal","Big Indie Labels","46789","48369","290","236573","119020","70612058","-869","110124","753140","112758","1","242","1471","6023173","26","65080","48070","N/A","N/A","N/A","N/A","209","65104","184","-130","317660","38","37760","N/A","N/A","N/A","7","33219","103","13","25","N/A","N/A","N/A","N/A","N/A","N/A"
"72","Encomia","United States","Metal","N/A","47085","717908","0","7","0","1930","-2","23","3786","14963","0","258000","0","101033134","0","213525","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","8","0","5","0","0","N/A","N/A","N/A","N/A","56730","6","0","0","8.136329812679651","9.087736166466403"
"73","Sanguisugabogg","United States","Metal","Sony Music Entertainment, Big Indie Labels","47391","47191","750","150910","254028","39756103","1143","174196","484350","103479","10","6030","4502","1191371","109","38530","48635","0","495","0","0","0","120483","0","299","69841","36","4036","N/A","N/A","N/A","30","143921","7","2","3","N/A","N/A","N/A","N/A","N/A","N/A"
"74","The Agonist","Canada","Metal","Big Indie Labels","48234","58537","138","186884","66052","56146054","-628","83702","480501","40251","0","49400","20924","76858894","133","656083","40188","N/A","N/A","N/A","N/A","-29","57549","7","-146","430279","11","51203","N/A","N/A","N/A","0","44246","62","10","26","N/A","N/A","N/A","N/A","N/A","N/A"
"75","Scar Symmetry","Sweden","Metal","Big Indie Labels","48978","44369","123","153919","154427","97653860","-2328","132975","1301496","64864","100","30200","6190","11540758","70","81628","66825","N/A","N/A","N/A","N/A","-11","15153","28","0","152350","25","21836","N/A","N/A","N/A","3","40317","70","10","17","N/A","N/A","N/A","N/A","N/A","N/A"
"76","Aborted","Belgium","Metal","Big Indie Labels, Sony Music Entertainment","48993","56397","170","169421","94666","49134639","-1937","87077","2065217","92708","0","8390","3085","7995983","33","109997","28033","N/A","N/A","N/A","N/A","-34","117058","272","-178","448887","37","34509","N/A","N/A","N/A","0","28951","160","12","22","N/A","N/A","N/A","N/A","N/A","N/A"
"77","Ingested","United Kingdom","Metal","Big Indie Labels, Sony Music Entertainment","49404","63904","308","114132","88052","38012969","7145","86396","2219387","49373","400","31900","21036","7617069","547","177795","39181","6","4530","16","0","284","101022","9587","-22","177597","23","11602","4","1866","470","0","93554","11","4","4","N/A","N/A","N/A","N/A","N/A","N/A"
"78","Parasite Inc.","Germany","Metal","Big Indie Labels","50123","70281","125","53492","135308","35900942","-894","110267","259218","46580","0","119000","17190","19391165","85","173246","94655","-1","91","0","0","-31","20178","79","0","75779","15","5489","1","1006","196","11","38076","86","9","15","N/A","N/A","N/A","N/A","N/A","N/A"
"79","Revocation","United States","Metal","Big Indie Labels","52007","67303","119","142976","68227","48254618","-978","56111","1437031","61758","0","21600","4254","7204281","40","105340","45898","N/A","N/A","N/A","N/A","-34","99363","243","0","213230","27","16046","2","1105","234","1","42721","50","10","19","N/A","N/A","N/A","N/A","N/A","N/A"
"80","The Haunted","Sweden","Metal","Big Indie Labels, Sony Music Entertainment","53568","49602","135","162061","99387","97718688","-1924","100312","1872358","67843","0","27100","4679","8201143","69","74187","80856","N/A","N/A","N/A","N/A","152","24342","1152","-17","99577","28","14071","N/A","N/A","N/A","1","17791","201","19","58","N/A","N/A","N/A","N/A","N/A","N/A"
