"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers Total","Spotify Streams Total","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers Total","YouTube Views Total","YouTube Likes Total","Social Rank","TikTok Followers Total","Instagram Followers Total","Facebook Followers Total","Deezer Fans Total","SoundCloud Followers Total","Radio Airplay Rank","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points Total"
"199","Sodom","Germany","Metal","Big Indie Labels, BMG","18548","26105","563092","147527408","266310","1377446","29840","74500","29097035","376023","28040","N/A","171811","803540","136983","N/A","7151","N/A","N/A","N/A","N/A","N/A"
"200","Crown The Empire","United States","Metal","BMG","18590","15119","570772","514531077","556826","4201106","23214","230000","170734323","1994370","18281","50285","401298","965413","83514","10809","21719","N/A","N/A","N/A","N/A","N/A"
"201","Fire From The Gods","United States","Metal","Big Indie Labels","18744","23755","209376","190078602","362129","4092662","17542","39300","54407981","629493","55578","2577","82464","79094","12154","N/A","31624","N/A","N/A","N/A","N/A","N/A"
"202","Down","United States","Metal","Other Indie / Unsigned","18794","20286","468696","146291258","377733","7471546","35785","87100","14513202","144476","18346","N/A","103139","694751","68552","N/A","19236","N/A","N/A","N/A","N/A","N/A"
"203","Dan Vasc","Brazil","Metal","N/A","18795","44237","115019","82159377","210993","364325","8859","1120000","215803091","6100360","31621","25754","273931","136702","4615","N/A","83029","N/A","N/A","N/A","N/A","N/A"
"204","Orbit Culture","Sweden","Metal","Big Indie Labels, Sony Music Entertainment","18818","19397","286065","172951596","510446","5230335","28119","118000","20320206","377363","37289","26683","109744","69880","16936","1755","21904","N/A","N/A","N/A","N/A","N/A"
"205","Kiko Loureiro","United States","Metal","Big Indie Labels","18902","75704","123841","30185135","72116","476346","17054","678000","98344655","4077343","17573","N/A","839476","694599","76505","969","84888","N/A","N/A","N/A","N/A","N/A"
"206","Korpiklaani","Finland","Metal","Big Indie Labels","18965","18362","448742","353890895","447250","2754416","21053","172000","185002788","1552933","33863","7749","103470","539040","126639","3647","11397","N/A","N/A","N/A","N/A","N/A"
"207","Periphery","United States","Metal","Big Indie Labels","19099","20517","555304","428977633","443444","3073909","21497","254000","138058733","1562642","21597","N/A","286114","434344","62443","N/A","39272","N/A","N/A","N/A","N/A","N/A"
"208","Paradise Lost","United Kingdom","Metal","Big Indie Labels","19131","23554","387759","226728405","343535","4744054","23431","79800","73868811","745481","43079","N/A","88319","360488","92249","N/A","5556","N/A","N/A","N/A","N/A","N/A"
