"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 3m","Spotify Followers Total","Spotify Streams 3m","Spotify Streams Total","Spotify Monthly Listeners 3m","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 3m","YouTube Subscribers Total","YouTube Views 3m","YouTube Views Total","YouTube Likes 3m","YouTube Likes Total","Social Rank","TikTok Followers 3m","TikTok Followers Total","TikTok Likes 3m","TikTok Views 3m","Instagram Followers 3m","Instagram Followers Total","Instagram Likes 3m","Facebook Followers 3m","Facebook Followers Total","Deezer Fans 3m","Deezer Fans Total","SoundCloud Followers 3m","SoundCloud Followers Total","SoundCloud Plays 3m","Shazam Shazams 3m","Radio Airplay Rank","Radio Airplay Spins 3m","Radio Airplay Countries with Spins 3m","Radio Airplay Stations with Spins 3m","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 3m","Beatport Track Performance Points Total"
"1","Metallica","United States","Metal","Big Indie Labels","67","77","998077","34013070","850308790","20883888562","596161","32181087","130521992","344","200000","12300000","164108707","9225197612","978567","66917678","229","117040","4731876","946920","10484014","132962","13765841","1773119","-47263","36094602","77835","8040364","13297","433371","1647420","224334","97","408746","156","5448","5428","192","1","338","12.289483736909908","742.2284455583695"
"2","System of a Down","United States","Metal","Universal Music Group","191","181","641992","15138205","591099341","12643742569","2219732","25922974","67889549","294","100000","8120000","125321532","5479433881","581540","32128481","936","27470","1068205","6825","710457","252241","5817259","282418","-69199","18561597","55669","5724405","8551","181997","1072649","165289","982","79346","83","1817","N/A","N/A","N/A","N/A","N/A","N/A"
"3","Slipknot","United States","Metal","Warner Music Group","272","349","503398","15000197","414560237","10580697672","1427643","15842939","45146000","681","100000","9510000","88513045","4857395373","615323","42747808","370","263064","4371515","1071408","13032716","125219","8970944","461378","-38547","17678849","40966","4078221","75","2247","47103","36261","1363","58018","74","1026","N/A","N/A","N/A","N/A","N/A","N/A"
"4","Rammstein","Germany","Metal","Other Indie / Unsigned","418","499","321397","12387213","375793117","10501184699","511912","13515022","32571082","625","80000","9210000","108919334","6109851025","544799","43072293","1327","68828","2701160","115339","3078069","150","3989686","432721","-31255","8531781","35021","2677904","5463","156380","10067","157486","734","99260","76","1874","N/A","N/A","N/A","N/A","N/A","N/A"
"5","Limp Bizkit","United States","Metal","Universal Music Group","426","308","472653","9031376","414176405","6573071282","1336644","22271105","88156470","848","60000","2730000","58384207","2368619619","330587","13435908","2423","14742","308918","808","279634","68128","2051909","130997","-15999","4481212","35793","2105967","7735","146192","1970262","135803","743","105127","95","2984","N/A","N/A","N/A","N/A","N/A","N/A"
"6","Avenged Sevenfold","United States","Metal","Warner Music Group","462","557","444751","12444970","322048955","7538455076","502270","11614776","40784044","929","70000","6930000","67087942","3535442098","314034","24205479","964","48555","797404","607738","3044777","116003","3453496","1250429","-41731","15090490","23149","1898931","2657","2986475","1444700","37492","1763","48642","75","1044","N/A","N/A","N/A","N/A","N/A","N/A"
"7","Korn","United States","Metal","Big Indie Labels, Sony Music Entertainment","493","567","398030","10423612","282540155","6629542898","1083481","13646985","49112758","591","60000","3640000","50760828","2747559690","343239","20470445","1260","18311","1435192","83286","893342","98466","5103686","230071","-25298","12581019","30775","2585576","3732","186598","1288309","92048","939","81085","78","1413","111721","63","1","1","0.8316644540573556","17.989573475507147"
"8","Ozzy Osbourne","United Kingdom","Metal","Sony Music Entertainment, Universal Music Group","495","604","363475","8246913","223859772","4823138310","472640","14676984","93453431","1152","70000","3560000","52620987","1492664752","389381","16067541","243","N/A","N/A","N/A","N/A","41478","8482782","762733","150450","13435730","30546","2561824","3715","69800","576362","145334","239","212034","100","3848","50396","N/A","N/A","N/A","N/A","N/A"
"9","Deftones","United States","Metal","Warner Music Group","512","421","498993","8614828","641975826","8183533374","1328242","18098403","62570902","2039","90000","2100000","37617957","964550332","352865","10467275","1125","48161","593221","0","0","254145","4360798","2054151","-6262","3081528","28654","1006490","21725","543245","11330005","148019","2386","31069","72","1017","162894","2","0","0","0.026402046160550953","0.528040923211019"
"10","Bring Me the Horizon","United Kingdom","Metal","Sony Music Entertainment, Universal Music Group, Warner Music Group","611","619","164231","6912707","344899727","9632104147","816728","13703382","70482793","849","40000","4840000","50735411","2620155915","364181","32139587","1094","85915","1889765","587586","5903778","85685","4178161","1149167","-14692","5619420","20557","1281114","20646","3054708","782716","55512","2401","34980","79","1013","125332","2","0","0","0.5112539869600874","4.297341962839957"
"11","Black Sabbath","United Kingdom","Metal","BMG, Universal Music Group, Sony Music Entertainment","619","462","331548","10380296","242069371","5616383897","1797429","17870796","45706210","2474","40000","2610000","25736214","1056037609","192879","8746889","N/A","N/A","N/A","N/A","N/A","37822","5382799","179583","12585","11881397","34151","2984084","3548","83152","843655","68500","312","190047","101","3800","N/A","N/A","N/A","N/A","N/A","N/A"
"12","Iron Maiden","United Kingdom","Metal","Warner Music Group, Universal Music Group","722","817","205236","10730709","200941617","6195610164","444907","8969515","34162338","2059","40000","3250000","31266776","1281152729","196820","10299130","1176","30160","912825","133651","1798632","53658","4588232","976463","-46137","13159174","38152","3725692","N/A","N/A","N/A","0","503","133373","89","2663","130070","26","0","0","0.34322660008716255","6.864532001743251"
"13","Papa Roach","United States","Metal","Warner Music Group","826","672","198283","6446637","170408653","5283096818","1837928","14352891","70691565","1519","20000","2070000","37596268","1800963307","247479","15599703","1889","-341","2358786","57117","1323195","25137","2085849","283985","29896","6182051","20675","1969247","1575","138540","739677","50852","769","81397","84","1809","91581","3","2","246","0.6365923357085097","19.453569873842945"
"14","Five Finger Death Punch","United States","Metal","Big Indie Labels","989","1087","97586","7094103","141120236","7098392168","382030","6313351","33981841","666","20000","4350000","43184250","3616143974","201626","22694197","5788","1030","541552","3245","235077","1394","1215013","63664","-11088","5378378","12505","1105243","2120","146025","1321167","22177","902","73693","65","955","N/A","N/A","N/A","N/A","N/A","N/A"
"15","Pantera","United States","Metal","Big Indie Labels","1068","1081","227273","6687630","162969238","3143117870","907326","8210322","34591275","3307","30000","1700000","22847292","943804464","168961","6691590","2467","N/A","N/A","N/A","N/A","50562","2547934","476015","-20453","8481398","18359","1592616","N/A","N/A","N/A","30441","1822","45040","59","952","N/A","N/A","N/A","N/A","N/A","N/A"
"16","Sleep Token","United Kingdom","Metal","Universal Music Group","1252","1544","170136","3177232","329279484","3714080345","-527601","5369303","12492219","1956","50000","1230000","27253982","350628571","150055","3669403","5103","N/A","N/A","N/A","N/A","35638","1545198","34023","4587","427878","12855","127421","N/A","N/A","N/A","31416","3157","15114","57","407","N/A","N/A","N/A","N/A","N/A","N/A"
"17","Megadeth","United States","Metal","Big Indie Labels","1396","1583","156088","6437171","135249221","3043015394","-75768","5095617","31311718","7281","1540000","1770000","10114041","680368649","91741","8112378","1517","26553","497850","42917","1147442","21019","3400538","910895","-17752","7843327","19866","1769270","1880","37251","269747","13066","1081","78493","75","1297","N/A","N/A","N/A","N/A","N/A","N/A"
"18","Black Label Society","United States","Metal","Universal Music Group","1444","4672","66182","1928489","63617096","801106649","568181","3168742","7762379","1716","17000","756000","8205996","359830741","164282","3362293","23150","13789","336107","140988","776614","N/A","N/A","N/A","-3322","1977027","3196","277058","731","12180","590797","17237","4433","21258","56","602","N/A","N/A","N/A","N/A","N/A","N/A"
"19","Falling In Reverse","United States","Metal","Big Indie Labels","1499","1146","134407","4552950","183761546","4172929095","-7481","8354890","23523862","2775","20000","1250000","21985384","1144891114","141409","12219152","3273","-2639","1388960","7157","2175718","14907","1970391","188614","-6255","2550288","15727","508645","3123","116681","1563090","42670","3450","20897","50","427","N/A","N/A","N/A","N/A","N/A","N/A"
"20","Rob Zombie","United States","Metal","Big Indie Labels, BMG, Universal Music Group","1528","1610","131292","3896932","90763226","2037812625","838908","7250371","30192831","2970","20000","1270000","14120271","750023580","105069","5539494","1328","57603","286446","45539","1278799","-474","2643023","215222","-11613","5903010","8087","586930","1602","49506","271650","26314","2283","41666","61","922","157583","3","0","0","0.058693655782466575","1.1738731156493314"
"21","Bad Omens","United States","Metal","Big Indie Labels","1542","1617","151450","2281046","234693151","2688023158","533003","7039275","23692439","4362","27000","469000","21606349","423237701","126826","4057032","2368","N/A","N/A","N/A","N/A","89208","1337954","966795","32918","520297","11096","148069","3803","43373","1122312","67317","2590","42873","55","508","147925","1","1","63","0.1271029175375795","3.210278619266678"
"22","Babymetal","Japan","Metal","Big Indie Labels, Universal Music Group, Warner Music Group, Sony Music Entertainment","1636","3055","108935","2931741","94273341","1735072135","-141414","3367842","18457594","2171","70000","3590000","26967776","1047326994","303663","15514008","2096","123371","1985386","809577","3418259","87220","2311337","952790","-1426","1023207","8578","168004","-18","15127","132","17226","6084","11154","49","235","N/A","N/A","N/A","N/A","N/A","N/A"
"23","Godsmack","United States","Metal","BMG, Big Indie Labels, Universal Music Group","1708","1806","91554","3841523","89973453","2513994468","740434","5640230","26188636","2260","20000","1600000","23115414","1329335143","133425","7515745","7764","8700","96938","21732","794477","15190","587932","49581","-1524","3812542","5996","505228","N/A","N/A","N/A","15514","1279","62438","69","881","N/A","N/A","N/A","N/A","N/A","N/A"
