"Track title","Track release date","Track label","Track genre","Track subgenre 1","Track subgenre 2","Track artists","Viberate rank 1w","Viberate rank 1m","Viberate rank 3m","Viberate rank 12m","Viberate rank Alltime","Viberate score 1w","Viberate score 1m","Viberate score 3m","Viberate score 12m","Viberate score Alltime","Spotify streams 1w","Spotify streams 1m","Spotify streams 3m","Spotify streams 12m","Spotify streams Alltime","Youtube views 1w","Youtube views 1m","Youtube views 3m","Youtube views 12m","Youtube views Alltime","Airplay spins 1w","Airplay spins 1m","Airplay spins 3m","Airplay spins 12m","Airplay spins Alltime","Soundcloud plays 1w","Soundcloud plays 1m","Soundcloud plays 3m","Soundcloud plays 12m","Soundcloud plays Alltime","Shazam shazams 1w","Shazam shazams 1m","Shazam shazams 3m","Shazam shazams 12m","Shazam shazams Alltime"
"สมดุลรัก (Balance)","2025-09-17","N/A","Pop","N/A","N/A","SEA.","N/A","N/A","N/A","N/A","33114","N/A","N/A","N/A","N/A","17222634.8","N/A","N/A","N/A","20958766","24605707","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Davosan","2024-01-20","N/A","Pop","N/A","N/A","Elyor Meliboyev","N/A","N/A","N/A","N/A","33463","N/A","N/A","N/A","N/A","17047741.36","N/A","N/A","N/A","92758","122460","N/A","N/A","N/A","20528477","45180390","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","166","441","N/A","N/A","N/A","5207","54463"
"butterflies (feat. TAEHYUN of TOMORROW X TOGETHER & Kim Chaewon of LE SSERAFIM)","2025-07-10","N/A","Pop","N/A","N/A","JVKE, TOMORROW X TOGETHER, Le sserafim (르세라핌), TAEHYUN, Kim Chaewon of LE SSERAFIM","N/A","N/A","N/A","N/A","33657","N/A","N/A","N/A","N/A","16963385.400000002","N/A","N/A","N/A","22888325","24871075","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","550","N/A","N/A","N/A","N/A","64628","68291","N/A","N/A","N/A","N/A","N/A"
"nói dối","2023-09-15","N/A","Pop","N/A","N/A","Huỳnh Văn Vũ","N/A","N/A","N/A","N/A","34080","N/A","N/A","N/A","N/A","16765939.299999997","N/A","N/A","N/A","22506095","39435538","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"คนสวย","2025-10-24","N/A","Pop","N/A","N/A","BETAYOURBITCH","N/A","N/A","N/A","N/A","35768","N/A","N/A","N/A","N/A","16038651.530000001","N/A","N/A","N/A","11563461","11635470","N/A","N/A","N/A","6406851","6508482","N/A","N/A","N/A","84","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"วันที่อ่อนแอ","2025-08-07","N/A","Pop","N/A","N/A","NJoinPlay","N/A","N/A","N/A","N/A","36007","N/A","N/A","N/A","N/A","15934217.250000002","N/A","N/A","N/A","1527866","3171510","N/A","N/A","N/A","11780143","17977696","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1132","1431","N/A","N/A","N/A","N/A","N/A"
"Wiege (VIVINOS - ALNST Original Soundtrack Part.9)","2025-02-14","N/A","Pop","N/A","N/A","BL8M, 6FU;","N/A","N/A","N/A","N/A","36880","N/A","N/A","N/A","N/A","15589151.200000003","N/A","N/A","N/A","21071246","30873875","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","21","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","998","8304"
"I'mma Be","2025-01-07","N/A","Pop","N/A","N/A","XLOV","N/A","N/A","N/A","N/A","36980","N/A","N/A","N/A","N/A","15551311.8","N/A","N/A","N/A","10527340","17303074","N/A","N/A","N/A","5740976","13146031","N/A","N/A","N/A","4616","N/A","N/A","N/A","N/A","92368","169125","N/A","N/A","N/A","N/A","N/A"
"สุดแต่ใจจะไขว่คว้า","2026-03-18","N/A","Pop","N/A","N/A","LITTLE JOHN","N/A","N/A","N/A","N/A","37371","N/A","N/A","N/A","N/A","15387096.02","N/A","N/A","N/A","20304313","32338252","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","102","208","N/A","N/A","N/A","N/A","N/A"
"Golden - Instrumental","2025-06-19","N/A","Pop","N/A","N/A","HUNTR/X, EJAE, Audrey Nuna, REI AMI","N/A","N/A","N/A","N/A","37773","N/A","N/A","N/A","N/A","15235900.599999998","N/A","N/A","N/A","20443416","23739618","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","139","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
