"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 3m","Spotify Followers Total","Spotify Streams 3m","Spotify Streams Total","Spotify Monthly Listeners 3m","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 3m","YouTube Subscribers Total","YouTube Views 3m","YouTube Views Total","YouTube Likes 3m","YouTube Likes Total","Social Rank","TikTok Followers 3m","TikTok Followers Total","TikTok Likes 3m","TikTok Views 3m","Instagram Followers 3m","Instagram Followers Total","Instagram Likes 3m","Facebook Followers 3m","Facebook Followers Total","Deezer Fans 3m","Deezer Fans Total","SoundCloud Followers 3m","SoundCloud Followers Total","SoundCloud Plays 3m","Shazam Shazams 3m","Radio Airplay Rank","Radio Airplay Spins 3m","Radio Airplay Countries with Spins 3m","Radio Airplay Stations with Spins 3m","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 3m","Beatport Track Performance Points Total"
"1","Shakira","Colombia","Pop","Sony Music Entertainment, Universal Music Group, Big Indie Labels","9","33","1351945","42183563","1335405173","30391978385","2389845","78006059","410015574","2","400000","50100000","651369895","39439619371","2618796","219310769","4","461331","42929301","6688215","124538321","368909","95971031","13117080","-207405","122125445","91794","11455197","3864","388917","882007","529960","43","594675","153","8889","11046","57","6","277","13.91324699512275","564.7827967214082"
"2","Karol G","Colombia","Latin","Universal Music Group, Sony Music Entertainment, Warner Music Group, Big Indie Labels, BMG","13","27","1927445","63880013","1345374189","36043093826","643689","50601366","346746732","1","100000","41000000","798335129","39111611550","1664038","214185553","46","-329224","55424469","301479","88615749","11605","71243554","9170217","-62670","28615726","37903","3348189","36065","395004","1152504","375198","25","698347","156","4759","4178","17","3","362","8.955217330716634","2107.2847607765507"
"3","J Balvin","Colombia","Latin","Universal Music Group, Warner Music Group, Sony Music Entertainment, Big Indie Labels, BMG","20","31","913966","40569153","1694557392","52833553087","5379695","75286054","445869015","8","100000","35200000","671790327","56666118494","1820445","292281976","49","142566","22575253","1494477","72701071","-20525","50403485","5104659","-72808","25352215","25214","10296310","2601","204339","951387","615360","68","457135","164","4935","998","46","10","1925","132.40693861039932","13051.214338437421"
"4","Romeo Santos","United States","Latin","Sony Music Entertainment, Universal Music Group, Big Indie Labels","33","97","1586963","29071020","1175657773","19379648084","577669","39325273","166125208","12","200000","23400000","649695389","30418678223","1829382","105406175","246","306334","6466735","415059","9789377","-32408","23179931","934996","-136023","37242865","16053","3878983","779","258364","88457","547631","152","354976","71","2342","N/A","N/A","N/A","N/A","N/A","N/A"
"5","Maluma","Colombia","Latin","Sony Music Entertainment, Warner Music Group, Universal Music Group, Big Indie Labels","34","63","864180","40245181","1078440433","33337220510","3535298","46931760","276564159","24","0","30900000","471565584","41296394876","1292175","181204810","99","386870","13220864","3495680","54366398","112164","64501886","6382039","-75627","25024416","24641","8035135","3797","212471","649941","294863","134","319984","105","3597","8684","25","4","53","11.532423588701288","376.6587670219693"
"6","Daddy Yankee","Puerto Rico","Latin","Universal Music Group, Warner Music Group, Big Indie Labels, Sony Music Entertainment","36","42","738601","39139338","1488608197","41486002214","1387029","63414383","285368031","22","200000","41300000","645783013","49628387065","2351021","260831639","86","-92567","19756117","345122","19392903","22259","51962085","4206117","47008","32055811","26443","7118557","4035","187366","2014998","665642","72","491044","126","4519","33381","57","10","1301","25.285446627915","1350.5724558990848"
"7","Feid","Colombia","Latin","Universal Music Group, Sony Music Entertainment, Big Indie Labels, Warner Music Group","76","113","595178","20006521","1242515014","32857251902","1541245","37366282","239304100","57","60000","7150000","349055125","14196119158","697375","64505012","220","100834","15304021","11911117","49856520","-125447","14576621","6570529","-9866","1431692","16671","878867","3796","91517","759996","284484","192","251134","173","1958","2469","18","1","205","6.473332723505608","1437.417196809951"
"8","Enrique Iglesias","Spain","Pop","Sony Music Entertainment, Universal Music Group","81","194","247072","12375522","431259935","12463774695","3269332","34833336","129288711","29","100000","25900000","321351478","24052689878","1056288","97246580","369","52228","1915786","398900","2209699","80533","18857376","743888","408745","49035750","10814","5938064","1401","146155","433733","240265","49","503247","211","8663","111104","11","4","35","0.8540439383235443","59.75082990873718"
"9","ROSALÍA","Spain","Pop","Sony Music Entertainment, Big Indie Labels","102","197","345497","9582691","652351380","13600254404","-5175253","30902295","279286685","91","100000","12100000","188161967","8441608914","1033383","67167364","65","-63616","33016946","5034997","51795128","132823","28069000","4044952","-4435","3357437","48108","1014532","44279","274278","399723","325033","923","94670","95","2219","N/A","N/A","N/A","N/A","N/A","N/A"
"10","Becky G","United States","Latin","Sony Music Entertainment, Universal Music Group, Warner Music Group, Big Indie Labels","113","210","345634","17241669","288268895","12605372251","3704146","28288543","257666280","46","0","22500000","230782155","19277467943","783887","123588753","177","317244","23860767","9242551","47089499","-152797","36456001","3845814","-59233","18163326","6839","1855788","937","97772","541368","224355","377","166959","114","2848","93034","20","2","36","2.1336731656246197","20.90512260735726"
