"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 1w","Spotify Followers Total","Spotify Streams 1w","Spotify Streams Total","Spotify Monthly Listeners 1w","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 1w","YouTube Subscribers Total","YouTube Views 1w","YouTube Views Total","YouTube Likes 1w","YouTube Likes Total","Social Rank","TikTok Followers 1w","TikTok Followers Total","TikTok Likes 1w","TikTok Views 1w","Instagram Followers 1w","Instagram Followers Total","Instagram Likes 1w","Facebook Followers 1w","Facebook Followers Total","Deezer Fans 1w","Deezer Fans Total","SoundCloud Followers 1w","SoundCloud Followers Total","SoundCloud Plays 1w","Shazam Shazams 1w","Radio Airplay Rank","Radio Airplay Spins 1w","Radio Airplay Countries with Spins 1w","Radio Airplay Stations with Spins 1w","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 1w","Beatport Track Performance Points Total"
"151","Indila","France","Pop","Universal Music Group","654","965","10338","2801294","11665643","2391262650","-9518","12758525","45946295","408","10000","8020000","7176865","3848511678","51996","37059244","10578","805","183391","551","0","489","332308","0","-798","3850098","847","1566656","96","44155","11330","0","3893","1516","66","484","N/A","N/A","N/A","N/A","N/A","N/A"
"152","Calum Scott","United Kingdom","Pop","Universal Music Group, Sony Music Entertainment, Warner Music Group","655","354","5182","6338673","12721262","7050278236","166756","18135913","210033571","532","0","6980000","5180653","4074314773","18173","28435115","1512","1459","1933488","35460","0","1555","1812708","16476","6944","2418799","485","483681","42","76804","35167","836","744","7459","106","1730","2830","28","9","693","21.053481027484548","4620.55457307911"
"153","Troye Sivan","Australia","Pop","Other Indie / Unsigned","668","405","4348","9524921","14358583","10125102811","-83508","18171529","145108147","800","0","8220000","2363991","2967857736","9966","48968733","865","-1299","3735022","17164","0","N/A","15552090","N/A","-2449","3672367","413","665214","25","276467","20521","1593","728","7567","103","1469","10736","36","12","392","17.206142086577593","534.4325430832021"
"154","The Pussycat Dolls","United States","Pop","N/A","674","653","10598","6550184","12838769","3430401634","313231","17567464","77627250","613","0","3260000","6717540","3908277432","21578","16594114","N/A","16781","1129370","292091","0","2994","459599","11558","0","2363272","985","1099452","73","43188","48413","1261","1066","6995","102","1824","130070","26","0","0","0.34322660008716255","6.864532001743251"
"155","Shania Twain","Canada","Country","Universal Music Group, Warner Music Group, Big Indie Labels","681","708","6057","3512047","12617631","4395510216","65561","16070124","90943233","679","10000","2900000","5684777","3219803181","27983","16530141","1476","718","3003988","10508","0","4135","2970498","1305","-1144","6543319","428","942660","53","28046","22193","537","167","22002","123","4292","89790","N/A","N/A","N/A","N/A","N/A"
"156","Sting","United Kingdom","Rock","Big Indie Labels, Universal Music Group, Sony Music Entertainment, BMG, Warner Music Group","692","768","8132","4056275","13650385","4272171867","85033","15356883","87863837","750","0","2430000","5927818","3052691551","26161","15451792","2693","345","211829","215","0","2793","1876011","11939","-484","6863989","820","1768707","108","40683","13928","1197","159","22182","128","4749","2686","95","8","470","15.527908359415855","3416.1316902412254"
"157","Fergie","United States","Pop","Big Indie Labels, Universal Music Group","695","657","8882","6348753","9467120","3653259010","-47490","14241456","91285493","1093","0","3190000","2619742","2945925150","10388","16848749","1784","567","458279","862","0","3272","4788392","7918","-3045","9419539","300","1994054","39","26711","26570","7","1173","5286","100","1722","129245","14","1","17","0.3520629318564536","7.188125954975552"
"158","Alessia Cara","Canada","Pop","Universal Music Group, Big Indie Labels, Sony Music Entertainment","698","330","8559","12423875","13609642","9983501813","316402","18001379","125344216","634","10000","4530000","5941874","5994532127","21096","55637083","2174","1549","710216","19338","0","-765","4650503","16711","-906","1818756","351","692259","25","118138","61211","90","983","5894","79","1280","85425","38","4","417","2.558240260782925","736.5307623483101"
"159","Michael Bublé","Canada","Pop","Warner Music Group, Big Indie Labels","699","387","11734","7167692","11239104","12521526051","-78564","12863433","99457496","889","0","4340000","2419830","3095042506","17876","19274058","525","-978","3671585","16094","0","3109","4440445","35721","3515","8420984","492","1579532","45","111961","28983","2928","278","12000","101","2259","58648","26","0","0","7.667947083883341","20.684895859929984"
"160","Christina Perri","United States","Pop","Warner Music Group, Universal Music Group","710","543","4786","4429325","14162415","5143418966","-39567","16616706","99450706","814","0","7120000","7043231","5464712316","34198","38491861","4785","266","391528","780","0","295","1302091","23747","-2495","5878206","206","878259","55","18405","27831","7","1434","4511","91","1317","160513","3","2","57","0.03960306924082643","185.8828806607456"
