"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 1w","Spotify Followers Total","Spotify Streams 1w","Spotify Streams Total","Spotify Monthly Listeners 1w","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 1w","YouTube Subscribers Total","YouTube Views 1w","YouTube Views Total","YouTube Likes 1w","YouTube Likes Total","Social Rank","TikTok Followers 1w","TikTok Followers Total","TikTok Likes 1w","TikTok Views 1w","Instagram Followers 1w","Instagram Followers Total","Instagram Likes 1w","Facebook Followers 1w","Facebook Followers Total","Deezer Fans 1w","Deezer Fans Total","SoundCloud Followers 1w","SoundCloud Followers Total","SoundCloud Plays 1w","Shazam Shazams 1w","Radio Airplay Rank","Radio Airplay Spins 1w","Radio Airplay Countries with Spins 1w","Radio Airplay Stations with Spins 1w","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 1w","Beatport Track Performance Points Total"
"136","José José","United States","Pop","Sony Music Entertainment","303","576","50267","12094843","29777499","6887221586","6592","13002386","45577901","278","0","4100000","8261752","4256073190","29328","16808899","N/A","1616","1251612","72205","0","495","358556","772","0","271021","784","1213378","N/A","N/A","N/A","69","398","13141","35","901","N/A","N/A","N/A","N/A","N/A","N/A"
"137","Anne-Marie","United Kingdom","Pop","Warner Music Group, Universal Music Group, BMG, Big Indie Labels, Sony Music Entertainment","305","146","15842","13236019","21107083","12629765615","-210164","31054978","208276898","410","0","11800000","9247229","11418298288","32713","94963909","1427","-2638","7949533","19410","0","-5301","8589825","2734","17950","7504041","413","1857267","39","160100","54892","196","297","13782","123","2348","1406","87","20","1227","76.36819452385109","6473.876421605907"
"138","Luis Miguel","Mexico","Pop","Warner Music Group","307","228","64189","21951663","52579894","16711191743","52016","21974954","73970153","659","0","2900000","10646787","4974219194","29607","18079360","2695","1352","1361263","4418","0","-5090","6644921","2227","-1277","5254348","1149","1912475","N/A","N/A","N/A","3359","197","21756","51","1595","N/A","N/A","N/A","N/A","N/A","N/A"
"139","Selena Gomez & The Scene","United States","Pop","Universal Music Group","309","718","9931","10594063","9127985","2733003325","183899","14276510","66363459","191","0","35700000","12179033","14276234299","43582","145257260","980","N/A","N/A","N/A","N/A","N/A","N/A","N/A","-32979","85135492","179","863665","N/A","N/A","N/A","13","4769","1669","69","491","N/A","N/A","N/A","N/A","N/A","N/A"
"140","Cigarettes After Sex","United States","Pop","Big Indie Labels","310","122","52607","18737440","64763881","12608026341","-29363","29316854","75510649","1149","0","4230000","5398085","1873493743","26115","17724053","1597","808","783368","1560","0","28397","5507118","1012978","-843","1297398","2513","853363","712","540617","482520","2199","5092","985","51","305","N/A","N/A","N/A","N/A","N/A","N/A"
"141","Gracie Abrams","United States","Pop","Universal Music Group","312","150","63617","9133815","52514474","9069445549","-541443","34444823","162764530","1304","10000","1950000","2991526","503101843","24426","8538494","984","1915","468011","19383","0","-1274","5815017","101263","31","291060","1875","369684","217","90115","35643","23547","296","10517","93","1729","N/A","N/A","N/A","N/A","N/A","N/A"
"142","Masoom Sharma","India","Pop","Big Indie Labels, Warner Music Group, Sony Music Entertainment, Universal Music Group","313","451","210784","11318283","40392197","3548632147","-19556","11020356","1534396","742","20000","3610000","7039767","766104544","33213","7681680","1021","4","152996","11","0","23287","2876102","616190","1027","504618","6","289","N/A","N/A","N/A","242","45856","7","3","3","N/A","N/A","N/A","N/A","N/A","N/A"
"143","Jessie J","United Kingdom","Pop","N/A","314","361","12808","12407564","12272688","5788639536","169329","19229016","115808169","157","0","10900000","7584530","10652003209","28752","58716807","488","13324","2400205","254635","0","-216","14259337","58022","240","17389906","645","5078596","34","135113","26130","684","685","8486","105","2063","110055","31","13","1424","0.893960622944703","3902.6837990562467"
"144","Farid Dieck","Mexico","Pop","Other Indie / Unsigned","321","99436","88","113291","9208","5660329","-906","13705","29592","252","0","13000000","11691183","2302228035","245683","85804653","38","-2054","29879973","1238964","0","-2810","10742784","284325","86322","30637462","49","3978","N/A","N/A","N/A","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"145","SONU NIGAM","India","Pop","Big Indie Labels, Sony Music Entertainment, Universal Music Group, Warner Music Group","324","339","43433","23623861","38364324","6042911401","313278","28696447","44986009","312","10000","3710000","17457049","7136454913","63173","42219250","988","N/A","N/A","N/A","N/A","2251","3398045","48547","-3958","21273514","73","164939","N/A","N/A","N/A","526","5380","1143","29","85","135511","2","1","81","0.2567168578797581","28.79058933879721"
"146","ATEEZ","South Korea","Pop","Big Indie Labels, Universal Music Group, Sony Music Entertainment","325","1828","18052","5803231","15424091","3859912070","-90838","4326714","23980601","831","0","4860000","4471372","2438492048","171834","138229856","45","23415","9437137","1596462","0","12212","11167605","111841","470","1477435","1044","641706","23","6457","6069","749","7495","813","34","82","N/A","N/A","N/A","N/A","N/A","N/A"
"147","Bebe Rexha","United States","Pop","Warner Music Group, Sony Music Entertainment, Big Indie Labels, BMG","330","136","14817","10140026","31239369","17387643625","375778","38084240","424767190","438","0","9600000","8196145","11246115494","70900","89464623","553","1905","8547660","113877","0","N/A","12007865","N/A","10113","5125715","757","1812092","72","202722","85046","7231","141","36888","123","3895","720","95","29","2806","104.61170132404317","14477.704941586284"
"148","Jubin Nautiyal","India","Pop","Big Indie Labels, Sony Music Entertainment, Universal Music Group","331","418","26431","21760577","23798319","5739813875","724909","21473307","30085185","153","0","6730000","29983351","16563330649","127940","145591646","624","-332","1612962","6345","0","47643","12491908","268926","8876","9819654","21","20937","2","4808","33","261","4683","1376","23","61","N/A","N/A","N/A","N/A","N/A","N/A"
"149","Galinha Pintadinha","Brazil","Pop","Other Indie / Unsigned","332","8241","791","397624","5651586","1074566058","131177","1570127","1466741","41","0","39000000","91348778","41535703124","55942","74207393","3785","6787","2489774","290100","0","4018","913533","258077","-823","3564171","138","151011","20","11568","17341","34","14485","678","2","10","N/A","N/A","N/A","N/A","N/A","N/A"
"150","Bomtalvão","Brazil","Pop","Other Indie / Unsigned","338","273297","-2","7527","1052","1841463","-14","3827","6746","434","30000","2760000","19842427","2067590354","508341","51014038","84","28434","7625387","1045981","0","8897","5806120","250375","1895","393962","18","607","N/A","N/A","N/A","0","366860","0","0","0","N/A","N/A","N/A","N/A","N/A","N/A"
"151","Bee Gees","Australia","Pop","Universal Music Group, Big Indie Labels","339","254","19969","9832421","28198708","7990115483","333608","28726057","120095314","448","10000","4850000","14068032","4911737289","60632","27545753","N/A","948","733358","7464","0","490","848118","3805","47056","5273517","1876","2562290","1","3501","5052","234","33","50117","127","6176","9475","13","1","177","1.0126267740391208","873.2939341411324"
"152","Mrs. Green Apple","Japan","Pop","Universal Music Group, Big Indie Labels","340","905","35496","6962846","31660277","5757004660","58696","7551957","13939022","195","0","6310000","19650978","4674373295","98814","51716031","1413","-475","2076503","125259","0","-3187","2278616","2056","10","35316","92","30339","N/A","N/A","N/A","72","15037","288","15","37","N/A","N/A","N/A","N/A","N/A","N/A"
