"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 12m","Spotify Followers Total","Spotify Streams 12m","Spotify Streams Total","Spotify Monthly Listeners 12m","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 12m","YouTube Subscribers Total","YouTube Views 12m","YouTube Views Total","YouTube Likes 12m","YouTube Likes Total","Social Rank","TikTok Followers 12m","TikTok Followers Total","TikTok Likes 12m","TikTok Views 12m","Instagram Followers 12m","Instagram Followers Total","Instagram Likes 12m","Facebook Followers 12m","Facebook Followers Total","Deezer Fans 12m","Deezer Fans Total","SoundCloud Followers 12m","SoundCloud Followers Total","SoundCloud Plays 12m","Shazam Shazams 12m","Radio Airplay Rank","Radio Airplay Spins 12m","Radio Airplay Countries with Spins 12m","Radio Airplay Stations with Spins 12m","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 12m","Beatport Track Performance Points Total"
"338","Bipolar Sunshine","United Kingdom","Pop","Big Indie Labels, Sony Music Entertainment, Universal Music Group, Warner Music Group","4886","1795","22030","110882","226659174","1812219149","2031940","7498824","46601910","4016","2000","50200","40705424","891313247","175489","6544575","24738","36370","48737","623623","561231","39272","84533","158305","-1312","55421","3679","16406","72","45610","86956","55357","6529","44854","70","521","2173","100","19","435","1196.8477878193848","2297.9701479418613"
"339","JP Saxe","Canada","Pop","Sony Music Entertainment, Warner Music Group, Universal Music Group","4910","1755","89162","671966","173625870","2236877747","-870232","6038935","72086485","5679","12000","760000","24211956","483977347","121342","6806361","22683","17952","237437","611268","3089486","19989","379524","911135","-778","72082","1756","48264","1093","18763","1710996","14784","6004","51496","89","1055","N/A","N/A","N/A","N/A","N/A","N/A"
"340","Edward Sharpe & The Magnetic Zeros","United States","Rock","Big Indie Labels","4917","2187","48026","1110553","176572341","1692258963","1019461","6925180","22778360","9547","5000","125000","43304252","417144148","225189","3060246","30479","N/A","N/A","N/A","N/A","2405","80570","1113","-10199","692460","6856","92029","197","709332","1270006","12358","8838","34123","51","752","162894","2","0","0","0.026402046160550953","0.528040923211019"
"341","Nicky Youre","United States","Pop","Sony Music Entertainment","4928","1789","48866","352204","215931314","1625684095","-3012211","6243221","72048694","7996","27000","371000","63607164","347962771","312675","3201024","30382","-1352","170279","61848","107351","2871","74001","38497","-87","2950","1124","5362","923","9459","1412864","12606","1523","221275","152","2573","N/A","N/A","N/A","N/A","N/A","N/A"
"342","Skye Newman","United Kingdom","Pop","Sony Music Entertainment","4943","9398","190709","196190","109061213","114004153","1399392","1521404","9962478","25070","1770","3320","27141040","27793704","88092","102586","2386","440150","1322796","10974608","63638424","357043","681405","2282976","N/A","N/A","2026","2064","22708","23512","11340857","3597","7418","38581","64","490","N/A","N/A","N/A","N/A","N/A","N/A"
"343","Natalie Jane","United States","Pop","Universal Music Group, Big Indie Labels","4951","5616","98429","1201496","123663911","651873245","-128119","2164017","16918575","4771","110000","1990000","133607835","964562229","2787112","48071000","14418","-9805062","139188","-363784859","8033967","584","797","23","284455","1024007","5446","28294","2039","26820","860164","5221","14836","15785","54","357","N/A","N/A","N/A","N/A","N/A","N/A"
"344","Kina","United States","Pop","Sony Music Entertainment, Universal Music Group","4955","1794","55101","929933","163954938","2581640448","-72143","4527985","50999352","3476","30000","794000","52399427","1578354204","364047","26407716","22242","10605","366409","121465","668212","-7332","156678","6078","20186","142712","N/A","N/A","1217","131991","2682264","20905","43816","3443","47","144","N/A","N/A","N/A","N/A","N/A","N/A"
"345","Jon Bellion","United States","Pop","Universal Music Group, Sony Music Entertainment, Big Indie Labels","4966","3079","81188","1553931","287608477","3710067059","-170137","4335034","38542178","4423","0","215","34684871","938460607","199360","10139546","9797","53860","151902","281346","1399055","37577","757854","1008507","-5931","236372","4419","68443","1487","232543","1559795","20368","3670","89702","84","752","76216","46","7","141","5.151419554119768","134.03111685679522"
"346","Blaq Diamond","South Africa","Pop","Big Indie Labels, Universal Music Group, Sony Music Entertainment, BMG","4973","11501","343553","1524434","41053252","128749556","103619","706951","710687","4847","110000","395000","95368600","337902451","459732","2142690","10910","18511","241768","51814","176472","415","633109","17867","-20988","3911978","0","68626","N/A","N/A","N/A","47195","8823","31737","24","124","N/A","N/A","N/A","N/A","N/A","N/A"
"347","Everything But The Girl","United Kingdom","Pop","Universal Music Group, Big Indie Labels","4976","3774","51843","461902","126670128","632771147","1473185","5468676","23338109","11463","24000","183000","17810500","109929233","149618","1074960","53966","251","2574","826","4418","24290","86953","28485","1647","102527","5834","72974","1671","8647","4882586","55022","798","380710","134","6785","44735","56","4","418","16.75748741068449","36.83157360400877"
"348","Rhye","United States","R&B","Big Indie Labels, Sony Music Entertainment","4977","4378","41689","729260","145567972","1260056871","480862","2957534","36097339","4471","97000","628000","78379806","415027921","136247","1728744","23755","765","11973","6515","627681","7303","136109","21953","-2403","434025","4497","59457","663","235619","245635","22650","8522","33645","69","713","905","77","8","624","4403.568323601533","6743.3786935896715"
"349","Nikhil D'Souza","India","Pop","Big Indie Labels, Sony Music Entertainment, Universal Music Group","4991","3371","266095","443633","146366359","645900512","1111261","5186615","10895099","2385","3000","111000","151482027","2458678141","740964","22702178","69579","N/A","N/A","N/A","N/A","92900","153635","3758","-1022","73605","41","792","N/A","N/A","N/A","6251","34627","4887","23","59","N/A","N/A","N/A","N/A","N/A","N/A"
"350","Paul Young","United Kingdom","Rock","Big Indie Labels","5012","3890","98647","1118902","98258999","728854583","-17151","3136259","28231545","4786","26000","437000","66406949","616426790","263476","3235025","31162","2","27","2","5","9025","69068","73164","-1140","363685","9685","152839","N/A","N/A","N/A","32238","366","677974","137","7714","94631","N/A","N/A","N/A","N/A","N/A"
"351","Lagu Anak Terbaik","Indonesia","Pop","Other Indie / Unsigned","5013","197051","1883","2254","796074","980511","22313","29504","N/A","766","333000","1330000","675912758","1321896891","2758254","3764154","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","1","N/A","N/A","N/A","5","56942","2282","1","1","N/A","N/A","N/A","N/A","N/A","N/A"
"352","Jamie Paige","United States","Pop","Big Indie Labels","5067","13418","136600","154587","166822102","199453899","922669","1019821","1287422","5234","247700","284000","60707650","67307019","1144169","1411744","822611","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","3139","3273","5208","10472","2093094","2129","284936","55","4","9","N/A","N/A","N/A","N/A","N/A","N/A"
"353","Rusowsky","Spain","Pop","Universal Music Group, Warner Music Group, Big Indie Labels","5083","3089","214937","408437","428603798","712352280","3727751","5367304","45990374","14825","52200","104000","24918051","38453045","222185","479558","11517","N/A","N/A","N/A","N/A","180945","292897","697707","N/A","N/A","4339","6810","4380","10666","1064702","30471","8637","30950","31","159","145757","1","0","0","0.3541773789811407","2.8750497626060123"
"354","Roxy Dekker","Netherlands","Pop","Warner Music Group","5089","6962","105363","382036","196680490","521954055","-912248","1568026","5829056","27808","14100","80000","10653809","34640615","29666","180312","2444","205950","882817","16208021","37268300","120275","625623","1991385","N/A","N/A","2978","6919","N/A","N/A","N/A","6738","3965","80170","23","454","N/A","N/A","N/A","N/A","N/A","N/A"
"355","Alula Aisy","Indonesia","Pop","Other Indie / Unsigned","5098","655818","0","509","169987","599231","0","1","3","1963","180000","2700000","199032603","798385839","871014","11967983","16830","1600","600489","207616","3793097","94177","391995","17248","-33","1354","N/A","N/A","6","23","1680","N/A","289191","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"356","dhruv","United Kingdom","Pop","Sony Music Entertainment, Big Indie Labels","5109","2038","98083","864025","212539709","1551502501","-1592812","6261186","17754088","5410","24000","470000","95393527","594824604","220715","3615012","44775","3667","103256","261602","451589","12508","167893","259395","-35","540","1164","6474","225","11736","331701","10531","27328","7111","35","146","N/A","N/A","N/A","N/A","N/A","N/A"
"357","Silvana Estrada","Mexico","Pop","Warner Music Group, Big Indie Labels, Universal Music Group, Sony Music Entertainment","5173","7344","138431","544839","134941722","418252428","743528","1569024","21435089","11185","53000","393000","15695627","107819168","202783","1895944","2966","107405","383547","2608837","7122472","256837","648382","803088","27258","158343","3787","13463","953","3885","93347","32272","35873","4558","37","160","153867","1","0","0","0.18015607547495777","0.5126174960244423"
"358","Keenan Te","Australia","Pop","Big Indie Labels, Sony Music Entertainment","5182","9020","88061","457808","118028379","523036276","-287411","1572906","4198455","8441","75000","396000","26311495","103933324","248355","1526605","1514","367088","3113095","21390238","34404757","144556","484749","233987","318840","330849","718","2096","279","2190","45559","9409","55630","2354","27","93","N/A","N/A","N/A","N/A","N/A","N/A"
"359","BANNERS","Canada","Pop","Universal Music Group, Big Indie Labels","5237","2096","53540","760482","187365513","1815273529","184858","6087252","46236713","7058","8000","591000","27305088","385720593","124478","5068482","55712","301","87316","7458","28696","-1062","57141","3009","-1821","55471","4094","64583","412","17287","488634","16868","5005","64015","82","1309","127399","6","0","0","0.7347695757501744","4.91235337875395"
"360","Alyona Shvets (алёна швец)","Russian Federation","Pop","N/A","5241","9575","352402","1866147","64373984","359057268","95398","534208","170032","8366","20000","1390000","27461711","340419275","283904","12988044","3772","312734","5417191","12567888","15452319","-14607","1049257","54296","N/A","N/A","3781","73098","N/A","N/A","N/A","10653","193584","230","5","8","N/A","N/A","N/A","N/A","N/A","N/A"
