"Track title","Track release date","Track label","Track genre","Track subgenre 1","Track subgenre 2","Track artists","Viberate rank 1w","Viberate rank 1m","Viberate rank 3m","Viberate rank 12m","Viberate rank Alltime","Viberate score 1w","Viberate score 1m","Viberate score 3m","Viberate score 12m","Viberate score Alltime","Spotify streams 1w","Spotify streams 1m","Spotify streams 3m","Spotify streams 12m","Spotify streams Alltime","Youtube views 1w","Youtube views 1m","Youtube views 3m","Youtube views 12m","Youtube views Alltime","Airplay spins 1w","Airplay spins 1m","Airplay spins 3m","Airplay spins 12m","Airplay spins Alltime","Soundcloud plays 1w","Soundcloud plays 1m","Soundcloud plays 3m","Soundcloud plays 12m","Soundcloud plays Alltime","Shazam shazams 1w","Shazam shazams 1m","Shazam shazams 3m","Shazam shazams 12m","Shazam shazams Alltime"
"Baeit Maah","2019-01-24","N/A","Pop","N/A","N/A","Mohamed Hamaki","N/A","N/A","N/A","N/A","19095","N/A","N/A","N/A","N/A","28193815.740000002","N/A","N/A","N/A","3470979","9161241","N/A","N/A","N/A","33174745","229250807","N/A","N/A","N/A","59","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1683","171529"
"Gel","2015-02-23","N/A","Pop","N/A","N/A","Mabel Matiz","N/A","N/A","N/A","N/A","19261","N/A","N/A","N/A","N/A","28020619.520000003","N/A","N/A","N/A","22907303","98178625","N/A","N/A","N/A","14044733","285456978","N/A","N/A","N/A","2367","N/A","N/A","N/A","N/A","406","19050","N/A","N/A","N/A","864","547175"
"Gel Bana","2019-01-14","N/A","Pop","N/A","N/A","Mustafa Sandal","N/A","N/A","N/A","N/A","19318","N/A","N/A","N/A","N/A","27956816.994999994","N/A","N/A","N/A","17605565","96889646","N/A","N/A","N/A","19906286","134510861","N/A","N/A","N/A","2218","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","2945","466566"
"Kaç Para Bu Beygir Roman Gayda Dj Musti","2025-01-14","N/A","Pop","N/A","N/A","Dj Musti Official, Maykolu Nadir","N/A","N/A","N/A","N/A","19334","N/A","N/A","N/A","N/A","27937232.500000004","N/A","N/A","N/A","19506968","21529204","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Sana Değmez","2008-05-22","N/A","Pop","N/A","N/A","Serdar Ortaç","N/A","N/A","N/A","N/A","19350","N/A","N/A","N/A","N/A","27903428.62","N/A","N/A","N/A","4180336","37604697","N/A","N/A","N/A","26033215","68669248","N/A","N/A","N/A","24","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","170","63591"
"اتانيك","2024-11-20","N/A","Pop","N/A","N/A","Mohaned Monketh (مهند منقذ)","N/A","N/A","N/A","N/A","19367","N/A","N/A","N/A","N/A","27889591.660000004","N/A","N/A","N/A","131441","142403","N/A","N/A","N/A","28815892","31094143","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","13","981"
"Broken Angel (feat. Helena)","2008-01-01","N/A","Pop","N/A","N/A","Arash","N/A","N/A","N/A","N/A","19528","N/A","N/A","N/A","N/A","27688014.575000003","N/A","N/A","N/A","34270257","112495166","N/A","N/A","N/A","1753064","51557801","N/A","N/A","N/A","648","N/A","N/A","N/A","N/A","9100","18907","N/A","N/A","N/A","39019","3507765"
"El Youm El Helw Dah","2022-07-07","N/A","Pop","N/A","N/A","Ahmed Saad","N/A","N/A","N/A","N/A","19689","N/A","N/A","N/A","N/A","27488895.4","N/A","N/A","N/A","11471277","48753352","N/A","N/A","N/A","23505483","187514195","N/A","N/A","N/A","647","N/A","N/A","N/A","N/A","6951","21986","N/A","N/A","N/A","1429","695603"
"Belbala","2025-05-16","N/A","Pop","N/A","N/A","Douaa Lahyaoui (دعاء لحياوي)","N/A","N/A","N/A","N/A","19710","N/A","N/A","N/A","N/A","27467994.785000004","N/A","N/A","N/A","7013542","7042907","N/A","N/A","N/A","22273777","23751645","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Lama Bywhashny","2022-12-29","N/A","Pop","N/A","N/A","Ramy Sabry","N/A","N/A","N/A","N/A","19802","N/A","N/A","N/A","N/A","27345406.65","N/A","N/A","N/A","17567993","36119345","N/A","N/A","N/A","11223648","44908193","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","3364032","15233024","N/A","N/A","N/A","188","75426"
"Yalan Dünya","2012-05-09","N/A","Pop","N/A","N/A","Murat Dalkılıç","N/A","N/A","N/A","N/A","19889","N/A","N/A","N/A","N/A","27238473.295","N/A","N/A","N/A","33867239","94767958","N/A","N/A","N/A","2258008","24430209","N/A","N/A","N/A","395","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","3941","710865"
"Aleb Fel Dafater","2022-12-22","N/A","Pop","N/A","N/A","Muslim (مُسلِم)","N/A","N/A","N/A","N/A","19933","N/A","N/A","N/A","N/A","27191266.84","N/A","N/A","N/A","7422199","33942643","N/A","N/A","N/A","26565606","146697620","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","415","222191"
"Kül","2021-01-16","N/A","Pop","N/A","N/A","Mark Eliyahu, Cem Adrian","N/A","N/A","N/A","N/A","19971","N/A","N/A","N/A","N/A","27152975.629999995","N/A","N/A","N/A","13038231","127042957","N/A","N/A","N/A","21216403","197341867","N/A","N/A","N/A","1718","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","2934","1502197"
"Geri Dön","1984-09-06","N/A","Pop","N/A","N/A","Sezen Aksu","N/A","N/A","N/A","N/A","20007","N/A","N/A","N/A","N/A","27111910.509999998","N/A","N/A","N/A","12621214","101260665","N/A","N/A","N/A","20724654","89461056","N/A","N/A","N/A","1004","N/A","N/A","N/A","N/A","26834","164880","N/A","N/A","N/A","N/A","N/A"
"Aşk Yok Olmaktır","2012-12-28","N/A","Pop","N/A","N/A","Mabel Matiz","N/A","N/A","N/A","N/A","20081","N/A","N/A","N/A","N/A","27016795.099999994","N/A","N/A","N/A","28919999","117203500","N/A","N/A","N/A","5749237","58813614","N/A","N/A","N/A","1199","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","159","203079"
"Wasa3 Wasa3","2022-07-06","N/A","Pop","N/A","N/A","Ahmed Saad","N/A","N/A","N/A","N/A","20126","N/A","N/A","N/A","N/A","26969801.095","N/A","N/A","N/A","4214268","25157785","N/A","N/A","N/A","28534793","330930186","N/A","N/A","N/A","193","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","478","449066"
