"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 12m","Spotify Followers Total","Spotify Streams 12m","Spotify Streams Total","Spotify Monthly Listeners 12m","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 12m","YouTube Subscribers Total","YouTube Views 12m","YouTube Views Total","YouTube Likes 12m","YouTube Likes Total","Social Rank","TikTok Followers 12m","TikTok Followers Total","TikTok Likes 12m","TikTok Views 12m","Instagram Followers 12m","Instagram Followers Total","Instagram Likes 12m","Facebook Followers 12m","Facebook Followers Total","Deezer Fans 12m","Deezer Fans Total","SoundCloud Followers 12m","SoundCloud Followers Total","SoundCloud Plays 12m","Shazam Shazams 12m","Radio Airplay Rank","Radio Airplay Spins 12m","Radio Airplay Countries with Spins 12m","Radio Airplay Stations with Spins 12m","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 12m","Beatport Track Performance Points Total"
"1","Taylor Swift","United States","Pop","Big Indie Labels, Universal Music Group","1","3","19551601","154919785","20021074950","123199538613","20561980","102186187","723983370","3","2300000","63100000","3504895432","36727355580","14805945","328036574","9","812901","33495323","19541800","262970428","-1435985","280341176","138479216","-1222298","78775120","764037","12490746","278563","1063523","15589387","1351967","3","5183564","190","10731","1783","27","3","294","320.8769611691692","2592.409372878616"
"2","Justin Bieber","Canada","Pop","Warner Music Group, Universal Music Group, Sony Music Entertainment","3","10","6476229","88194558","9944618141","69228034581","19903421","98724334","651667779","7","2200000","77300000","2852787374","51054877345","12096540","401534564","102","1255721","29615243","4986411","101446920","-343887","291705709","2778440","-1708029","88889395","246091","11003381","233106","1687152","14783387","725486","15","3649861","195","10280","25062","94","22","3303","17.973952976202188","4025.0316534976564"
"3","Bruno Mars","United States","Pop","Warner Music Group, Universal Music Group, Sony Music Entertainment","4","2","10913309","81209211","10461757027","53227814477","50567","135021998","702437050","40","2400000","43400000","2030510767","34025167618","10404869","206673828","44","1140614","16109217","4252843","66106585","584948","42913668","29336437","-869887","57766443","658974","12531673","50676","809511","14940186","1119968","21","3087936","191","10987","69647","49","11","1817","6.011086793513014","5805.719459932726"
"4","The Weeknd","Canada","Pop","Universal Music Group, Sony Music Entertainment, Big Indie Labels","5","1","17961635","120871866","14184399656","92193610755","-2429045","115828457","596111195","9","1900000","39500000","2865869471","32796480564","12759140","250720007","210","879115","11028774","14346680","24143447","-798711","77222340","54953381","-515713","16941407","917530","14391626","1091559","8550295","81226711","955148","10","4346617","169","11062","663","150","34","6227","1141.2875856685034","13761.953941063683"
"5","Lady Gaga","United States","Pop","Universal Music Group, Sony Music Entertainment","6","12","9252725","45748573","7700110515","36468932305","-19790305","94540179","515673811","14","2700000","30400000","2497962074","21657394588","13433546","153842948","21","6462201","17724400","71056220","106354580","3303366","62402415","40280326","-503413","55807639","797991","9052202","53728","1367813","12643108","569453","2","5379022","191","11774","82961","51","5","189","2.58146725811531","463.7418219524227"
"6","Ariana Grande","United States","Pop","Universal Music Group, Warner Music Group, Sony Music Entertainment","7","9","6115635","110846600","9856379578","65876383668","1389555","82097924","498036481","10","1100000","57000000","1941453695","32321216283","7824082","325832585","8","2308628","40089442","48814401","89730753","-4559618","371551420","169811923","-797410","41134427","323794","13286343","235392","1273130","14213902","519963","35","2575852","165","9155","18570","29","9","1078","26.14387274819765","4048.243838052168"
"7","Rihanna","Barbados","Pop","Universal Music Group, Big Indie Labels","8","13","6345255","72752795","9380026183","57918933635","21088243","108488473","538556494","11","1400000","45700000","1799594201","36901787941","6920911","187350016","19","584887","16400985","6724061","56969002","-1080174","148842594","41287392","-1366774","102746697","619489","17801449","345623","2727494","29986828","864183","23","3077801","175","10835","49600","104","15","1256","7.368847552461657","539.1368885814633"
"8","Shakira","Colombia","Pop","Sony Music Entertainment, Universal Music Group, Big Indie Labels","9","33","4690917","42183563","5035422942","30391978385","14072250","78006059","410015574","2","2100000","50100000","2660491392","39439619371","10739792","219310769","4","2871331","42929301","43358215","379762181","4213461","95971031","108455051","-847552","122125445","295238","11455197","17634","388917","3204102","529960","43","2288117","162","11077","11046","57","6","277","21.2803165945366","564.7827967214082"
"9","Billie Eilish","United States","Pop","Universal Music Group, Big Indie Labels, Warner Music Group","10","5","15019209","125038445","9461892072","56056230096","-15982559","84426546","491262690","28","2600000","57900000","2273177693","19363160353","13595613","316093510","13","3243106","74440396","62045420","345984275","999346","125298016","139874532","-1015546","30894330","617068","9091795","872358","3650892","49075881","742818","51","2211944","189","8353","1877","43","3","357","2019.148853154545","2433.3807871165686"
"10","BTS","South Korea","Pop","Big Indie Labels, Universal Music Group, Warner Music Group","11","52","6005878","84527859","7264296697","55208137270","18734911","43284857","339854479","23","3600000","83600000","2256806681","47133705531","33070711","2091891999","43","7249936","79224576","37214051","356677030","4383916","80100413","183935088","371694","22169912","179527","3768083","264425","4937909","17095029","457306","303","774624","137","4901","79403","15","3","142","3.3578340817113594","90.57218435422534"
"11","Ed Sheeran","United Kingdom","Pop","Warner Music Group, Sony Music Entertainment, Universal Music Group, Big Indie Labels","15","6","5866943","125776848","6600797296","64267085668","3301599","82437887","601366800","50","2900000","59000000","2769738970","38557896949","22217245","280439901","184","1414416","18350061","55455898","248445738","219164","48860704","45550683","68991","23371403","578171","20757304","248075","2866322","18552703","482873","1","7753057","177","12063","1461","44","17","3017","443.8508339823296","15780.575507382098"
"12","Sabrina Carpenter","United States","Pop","Universal Music Group, Sony Music Entertainment, Big Indie Labels, Warner Music Group","16","20","10105169","31241407","8260831581","23134631369","-1334928","64332914","438599901","65","2100000","13200000","1284052193","6004944944","8976804","91733297","25","3867869","38296183","120072849","451100568","4811031","51039521","185381363","-53983","8108788","397836","1706246","70215","246029","13791940","318947","13","3935603","184","7631","73258","16","3","38","4.796844272320848","69.79260320438112"
"13","Katy Perry","United States","Pop","Universal Music Group, Big Indie Labels","17","28","3333039","40007804","3914465293","26617074103","9311678","69086106","346134341","21","800000","46800000","1089273334","29312129512","4404891","174194476","30","686314","9119114","6258193","35428765","-3511105","200874201","22034649","-1606602","69787611","263476","9666312","22822","404440","11287822","305651","26","2918802","165","10056","7642","90","18","1023","11.878836124741081","1875.0375591677487"
"14","KATSEYE","United States","Pop","Universal Music Group, Warner Music Group","18","171","7824973","9144334","3239954788","3140184043","23242235","29446937","140889177","27","4050000","8780000","3150892797","5777688703","73607438","202655974","42","1219699","17143739","62500773","226602047","1921002","8490265","68244722","94739","886127","163295","189214","46090","52745","9609261","197865","420","585752","116","2895","N/A","N/A","N/A","N/A","N/A","N/A"
"15","BLACKPINK (블랙핑크)","South Korea","Pop","Universal Music Group, Big Indie Labels","19","100","5175130","58647513","2360072011","16379304276","10191154","25513885","199979789","26","3700000","100000000","2449779686","39184938339","23169908","877435109","74","2901461","52253074","61689178","206841864","1455347","58954319","77108723","-294277","19753250","210847","2582320","223288","724265","2948787","91610","790","369269","117","2708","N/A","N/A","N/A","N/A","N/A","N/A"
"16","Selena Gomez","United States","Pop","Universal Music Group, Warner Music Group, Sony Music Entertainment","22","60","1785787","54066709","2971071044","27897390041","-14234210","40887863","346727789","37","500000","35700000","1312021828","25714777936","5961968","238136789","6","824875","58904823","59710024","127657065","-6391814","414807631","215459534","-2439912","85141703","144416","5502111","30794","369763","3264971","184461","89","1763996","182","7605","25065","90","13","750","7.530801844690848","936.7465758942534"
