"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 3m","Spotify Followers Total","Spotify Streams 3m","Spotify Streams Total","Spotify Monthly Listeners 3m","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 3m","YouTube Subscribers Total","YouTube Views 3m","YouTube Views Total","YouTube Likes 3m","YouTube Likes Total","Social Rank","TikTok Followers 3m","TikTok Followers Total","TikTok Likes 3m","TikTok Views 3m","Instagram Followers 3m","Instagram Followers Total","Instagram Likes 3m","Facebook Followers 3m","Facebook Followers Total","Deezer Fans 3m","Deezer Fans Total","SoundCloud Followers 3m","SoundCloud Followers Total","SoundCloud Plays 3m","Shazam Shazams 3m","Radio Airplay Rank","Radio Airplay Spins 3m","Radio Airplay Countries with Spins 3m","Radio Airplay Stations with Spins 3m","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 3m","Beatport Track Performance Points Total"
"1","Lady Gaga","United States","Pop","Universal Music Group, Sony Music Entertainment","6","12","1819867","45748573","1627483605","36468932305","-3111836","94540179","515673811","14","200000","30400000","474439501","21657394588","2243058","153842948","21","332201","17724400","1656220","27344910","792476","62402415","10838998","-54113","55807639","153756","9052202","11475","1367813","2945501","569453","2","1190505","182","9422","82961","51","5","189","1.6441378167401215","463.7418219524227"
"2","Billie Eilish","United States","Pop","Universal Music Group, Big Indie Labels, Warner Music Group","10","5","3360744","125038445","2025652772","56056230096","-5474679","84426546","491262690","28","400000","57900000","516941958","19363160353","3012731","316093510","13","353106","74440396","2975420","75604275","424566","125298016","23247842","-193488","30894330","116049","9091795","210262","3650892","9042892","742818","51","473527","181","6421","1877","43","3","357","24.919096462890174","2433.3807871165686"
"3","Lana Del Rey","United States","Pop","Universal Music Group, Big Indie Labels, Warner Music Group","32","23","2469889","56261528","1842314652","40648220247","3153060","64142648","315496912","86","300000","18500000","187266954","8557195649","1320783","86263982","234","137075","6933622","31981","2490779","716143","23643218","11184642","-69878","14977376","88152","5687133","30379","8547724","3252395","583753","453","140358","129","4562","1460","94","20","2184","19.171298745888198","8218.017780214843"
"4","Ellie Goulding","United Kingdom","Pop","Universal Music Group, Sony Music Entertainment, Big Indie Labels","69","82","237053","13625198","733882681","15014622783","2911566","47496952","287252170","145","0","13100000","88798148","10657370325","506549","66756292","641","64709","1868431","151134","9701920","-32955","13639697","239857","-74168","13569318","15588","6213196","-8","6729445","2543468","218705","144","289471","176","6563","259","134","39","3897","537.0700157892186","21503.249245681476"
"5","Alex Warren","United States","Pop","Warner Music Group, Big Indie Labels","77","108","692668","4081669","1029301510","5768253860","1754425","51686503","290982255","502","310000","4640000","237645109","1688929640","2681614","24223395","256","994325","20932716","4882199","177078621","45290","6250508","964246","18675","92445","24829","129829","6905","57479","4086638","279616","28","564751","123","4588","N/A","N/A","N/A","N/A","N/A","N/A"
"6","sombr","United States","Pop","Warner Music Group","88","88","803186","4217115","1107134650","4702948667","4073756","57834460","301641266","1099","151000","957000","105347868","384166772","758856","3403144","889","442643","4815112","4146481","54274975","50577","3443788","112546","99689","164779","27740","134502","9161","57996","5495512","337941","109","398038","111","3267","N/A","N/A","N/A","N/A","N/A","N/A"
"7","Twenty One Pilots","United States","Pop","Warner Music Group, Big Indie Labels","138","104","335224","26331362","815390281","21656741874","2776336","39033795","149129289","280","100000","14200000","161854039","13210301013","1012178","122304114","758","124921","1925792","354592","7392920","17373","9097269","1620842","-24763","5790122","37923","4954133","6738","405284","3220211","216065","244","209823","123","4507","158186","4","1","121","0.052804092321101906","341.55839248680826"
"8","Arctic Monkeys","United Kingdom","Rock","Other Indie / Unsigned","147","38","1022235","33936439","1048141501","27024444048","1645865","54843284","192023717","648","100000","9370000","67373109","5264516997","331272","39240897","2020","35693","941743","576769","3132471","115861","7721700","919757","-27722","7495877","63072","4875746","103484","1095374","336838","288970","565","134133","102","2856","55808","134","0","0","9.723085072847544","126.28179513698544"
"9","Djo","United States","Rock","Big Indie Labels","170","151","1060438","4530227","753977027","3576626925","1208564","46991617","230479999","1051","257000","1080000","54835816","264134146","472063","3045645","27","496524","2936282","204531","10537926","1167205","7902751","1527720","36643","138820","35435","92820","7303","36789","2039962","424013","804","232748","107","2705","N/A","N/A","N/A","N/A","N/A","N/A"
"10","PinkPantheress","United Kingdom","Pop","Warner Music Group, Universal Music Group, Sony Music Entertainment, Big Indie Labels","174","211","683405","5665468","720023653","5954076170","21576058","42376118","272802689","1300","320000","2400000","114507550","696585988","2194703","12634416","306","893187","5912805","1192421","98440474","698038","3756509","2315386","N/A","N/A","23588","200296","12812","332718","7087334","305112","1068","122724","115","1930","6150","10","5","172","185.13413018675828","499.75882746501827"
"11","Tame Impala","Australia","Rock","Sony Music Entertainment, Universal Music Group, Warner Music Group","175","105","667863","10628069","1000274990","13121893857","16765222","55723776","345860950","611","150000","3340000","95059767","1991031466","1274886","22304082","1148","89542","628771","317975","3288810","265597","4107095","845018","-2394","1826016","39996","1066830","10808","435354","2442533","545847","666","192855","106","2971","148","47","9","1535","1108.7886788195108","33971.295025974185"
"12","REI AMI","United States","Pop","Universal Music Group, Sony Music Entertainment, Warner Music Group","183","221","42442","385545","606878204","3854098864","-12200416","36184387","236800339","155","11000","228000","465533804","2633309963","1504856","18412183","675","29675","1397941","410775","11453792","123131","937068","1055825","965","11192","1826","11829","75","8300","17013","635968","15480","5637","22","34","31683","16","0","0","26.689340793271157","31.159119748918858"
