"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 1m","Spotify Followers Total","Spotify Streams 1m","Spotify Streams Total","Spotify Monthly Listeners 1m","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 1m","YouTube Subscribers Total","YouTube Views 1m","YouTube Views Total","YouTube Likes 1m","YouTube Likes Total","Social Rank","TikTok Followers 1m","TikTok Followers Total","TikTok Likes 1m","TikTok Views 1m","Instagram Followers 1m","Instagram Followers Total","Instagram Likes 1m","Facebook Followers 1m","Facebook Followers Total","Deezer Fans 1m","Deezer Fans Total","SoundCloud Followers 1m","SoundCloud Followers Total","SoundCloud Plays 1m","Shazam Shazams 1m","Radio Airplay Rank","Radio Airplay Spins 1m","Radio Airplay Countries with Spins 1m","Radio Airplay Stations with Spins 1m","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 1m","Beatport Track Performance Points Total"
"1","Taylor Swift","United States","Pop","Big Indie Labels, Universal Music Group","1","3","1978772","154919785","1529508481","123199538613","-2939991","102186187","723983370","3","0","63100000","209254068","36727355580","744000","328036574","9","-107099","33495323","261800","3437598","-298477","280341176","250120","-104349","78775120","55842","12490746","24126","1063523","1274378","1351967","3","608663","181","7795","1783","27","3","294","21.697993071255645","2592.409372878616"
"2","Justin Bieber","Canada","Pop","Warner Music Group, Universal Music Group, Sony Music Entertainment","3","10","745224","88194558","774966639","69228034581","-3057050","98724334","651667779","7","100000","77300000","235324875","51054877345","1008729","401534564","102","5721","29615243","116411","2378190","-343887","291705709","2778440","-114417","88889395","14658","11003381","21299","1687152","1062988","725486","15","320212","188","7006","25062","94","22","3303","16.00880287878692","4025.0316534976564"
"3","Bruno Mars","United States","Pop","Warner Music Group, Universal Music Group, Sony Music Entertainment","4","2","1326604","81209211","1236383479","53227814477","3578623","135021998","702437050","40","300000","43400000","230194185","34025167618","1160637","206673828","44","170614","16109217","762843","26130765","87181","42913668","1511222","-23085","57766443","55737","12531673","6231","809511","2660455","1119968","21","451436","182","8146","69647","49","11","1817","4.852681782147776","5805.719459932726"
"4","The Weeknd","Canada","Pop","Universal Music Group, Sony Music Entertainment, Big Indie Labels","5","1","1421200","120871866","1080314504","92193610755","-999590","115828457","596111195","9","100000","39500000","229907905","32796480564","930476","250720007","210","-885","11028774","-163320","524867","237844","77222340","0","-39425","16941407","56583","14391626","88127","8550295","5573454","955148","10","325408","157","7831","663","150","34","6227","32.6916132565635","13761.953941063683"
"5","Lady Gaga","United States","Pop","Universal Music Group, Sony Music Entertainment","6","12","659392","45748573","542632450","36468932305","-1847243","94540179","515673811","14","0","30400000","155994419","21657394588","661272","153842948","21","22201","17724400","1656220","2252030","-12466","62402415","107011","-46800","55807639","47328","9052202","3742","1367813","992795","569453","2","375498","180","8489","82961","51","5","189","1.4995523801021595","463.7418219524227"
"6","Ariana Grande","United States","Pop","Universal Music Group, Warner Music Group, Sony Music Entertainment","7","9","721924","110846600","726662240","65876383668","-1484086","82097924","498036481","10","0","57000000","144166752","32321216283","575319","325832585","8","38628","40089442","1014401","3597513","-321568","371551420","6024144","-61237","41134427","22351","13286343","19059","1273130","1059139","519963","35","184014","150","5751","18570","29","9","1078","21.95791637327008","4048.243838052168"
"7","Rihanna","Barbados","Pop","Universal Music Group, Big Indie Labels","8","13","763934","72752795","922975104","57918933635","1538216","108488473","538556494","11","100000","45700000","162336227","36901787941","597430","187350016","19","94887","16400985","374061","3489192","-239268","148842594","243297","-64154","102746697","45249","17801449","36037","2727494","2661076","864183","23","249755","159","7700","49600","104","15","1256","6.836928340402654","539.1368885814633"
"8","Shakira","Colombia","Pop","Sony Music Entertainment, Universal Music Group, Big Indie Labels","9","33","434762","42183563","449583120","30391978385","-678856","78006059","410015574","2","100000","50100000","219814849","39439619371","900218","219310769","4","171331","42929301","2688215","45674781","21993","95971031","2212126","-35607","122125445","29285","11455197","1273","388917","303798","529960","43","206112","146","7810","11046","57","6","277","12.498309006654644","564.7827967214082"
"9","Billie Eilish","United States","Pop","Universal Music Group, Big Indie Labels, Warner Music Group","10","5","1102951","125038445","644889044","56056230096","-4099998","84426546","491262690","28","100000","57900000","168516287","19363160353","1003698","316093510","13","53106","74440396","1475420","12414275","35524","125298016","2600165","-74084","30894330","34748","9091795","67564","3650892","2834890","742818","51","159738","177","5589","1877","43","3","357","24.084429459219855","2433.3807871165686"
"10","BTS","South Korea","Pop","Big Indie Labels, Universal Music Group, Warner Music Group","11","52","1615261","84527859","1684469981","55208137270","17880996","43284857","339854479","23","1200000","83600000","285013308","47133705531","7749822","2091891999","43","4649936","79224576","37214051","56084400","1908253","80100413","55685764","245719","22169912","27537","3768083","28015","4937909","1125691","457306","303","75174","125","3284","79403","15","3","142","3.193865603922131","90.57218435422534"
