"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers Total","Spotify Streams Total","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers Total","YouTube Views Total","YouTube Likes Total","Social Rank","TikTok Followers Total","Instagram Followers Total","Facebook Followers Total","Deezer Fans Total","SoundCloud Followers Total","Radio Airplay Rank","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points Total"
"468","Hande Yener","Turkey","Pop","Big Indie Labels","2508","3230","2197852","1856754381","4708647","6828521","2005","174000","2520714687","6196257","7771","50003","2246790","N/A","725628","55","3818","N/A","N/A","N/A","N/A","N/A"
"469","Alexandra Stan","Romania","Pop","Big Indie Labels, Universal Music Group","2514","2449","457364","1122592156","7295038","31251608","2911","1460000","2061657980","12111000","6096","373956","571428","2787703","353012","N/A","1092","10827","96","1","21","202.34850448993143"
"470","Naïka","United States","Pop","Big Indie Labels, Universal Music Group","2522","7616","364848","309525055","2463395","19329340","6820","395000","150046219","1783241","1588","1325772","1257888","294577","22532","10234","21831","41037","N/A","N/A","N/A","N/A"
"471","Maren Morris","United States","Country","Sony Music Entertainment, Universal Music Group, BMG, Warner Music Group","2533","863","921832","5026949100","11125008","107805579","2811","503000","1299254434","8670570","5946","644653","1537670","584333","80886","8995","1759","10508","27","7","850","637.5121997176626"
"472","Yulduz Usmonova","Uzbekistan","Pop","N/A","2545","28839","46350","90884904","450421","1079922","556","3700000","3582004050","8430353","4974","382909","1994110","388594","1714","N/A","57724","N/A","N/A","N/A","N/A","N/A"
"473","Fabio Asher","Indonesia","Pop","Universal Music Group","2559","2241","1931168","1211264916","5141455","2910819","4475","612000","635498638","2265535","2686","1292855","365061","N/A","243","N/A","12866","N/A","N/A","N/A","N/A","N/A"
"474","Michael Learns To Rock","Denmark","Rock","Warner Music Group, Universal Music Group","2562","3246","1788697","1225208624","3657920","9678992","3294","1030000","1331860519","5950618","4814","505343","317937","2415619","42507","N/A","2005","N/A","N/A","N/A","N/A","N/A"
"475","Anthony Gargiula","United States","Pop","Big Indie Labels, Universal Music Group","2568","30064","37824","34259119","620116","3083626","4129","942000","279647017","11999495","491","4707324","1966617","319703","830","N/A","23898","N/A","N/A","N/A","N/A","N/A"
"476","The Ronettes","United States","Pop","Sony Music Entertainment","2577","847","499845","1957530578","11786173","60113489","4137","189000","261023515","1819498","N/A","129","N/A","143296","49956","N/A","1521","N/A","N/A","N/A","N/A","N/A"
"477","Leonard Cohen","Canada","Rock","Sony Music Entertainment, Big Indie Labels, Universal Music Group","2580","2685","3802715","2243628359","3527337","32532565","2583","1520000","1047484859","5957704","N/A","N/A","208823","2448644","721010","72079","1719","19430","2","1","20","70.68123014406515"
"478","Klava Koka","Russian Federation","Pop","N/A","2587","20346","445170","246628905","479347","767234","2431","4230000","1802712140","26994528","538","11431642","8338389","107234","150342","5790","16412","N/A","N/A","N/A","N/A","N/A"
"479","Nathan Evans","United Kingdom","Pop","Universal Music Group, Sony Music Entertainment","2600","2513","702275","1484211477","4967513","30599036","2216","1920000","718504087","9446051","5705","1945308","452989","210090","40548","13186","50990","6648","N/A","N/A","N/A","N/A"
"480","Wersow","Poland","Pop","Warner Music Group","2609","17320","272476","127182605","1015068","852603","4351","2750000","895866091","44164057","681","3711665","3741117","49703","334","N/A","64323","N/A","N/A","N/A","N/A","N/A"
"481","Neoni","United States","Pop","Big Indie Labels","2612","2081","699170","1662000350","6644099","24396919","2468","680000","1094806323","13545765","6604","560971","522935","286228","48579","24110","47325","54465","33","0","0","66.68393762689759"
"482","Lartiste","France","Hip Hop","Big Indie Labels, Universal Music Group, Warner Music Group","2616","4864","2120223","1332409081","2577758","4906713","1680","5470000","3006154928","15238047","7319","291296","1110716","1456196","1624678","N/A","9282","100907","22","0","0","22.93595332133777"
"483","Simge","Turkey","Pop","Big Indie Labels","2617","2353","2361896","1558474704","5679083","14676421","2927","309000","1725126638","5092184","8861","1600","1878866","216409","260831","N/A","4599","136199","2","0","0","3.440119891679755"
"484","Andy Grammer","United States","Pop","BMG, Big Indie Labels","2620","1269","1373073","3804586129","8740902","49826433","5179","1150000","929787315","9516915","4898","1572945","812557","1160108","136989","20708","3594","68550","7","1","6","41.48725435551171"
"485","Helene Fischer","Germany","European","Universal Music Group, Sony Music Entertainment, Big Indie Labels","2626","3572","2255592","1756062429","2560805","15217306","3655","1200000","1029977927","4920016","7140","290648","1154230","2271270","1015627","5817","302","108913","2","0","0","4.862075780491082"
"486","Tom Jones","United Kingdom","Pop","Warner Music Group, Universal Music Group, Sony Music Entertainment","2633","2539","1279525","1452334806","5079055","33900979","6055","798000","307185457","2490982","5317","662321","733499","3468562","187116","6307","411","N/A","N/A","N/A","N/A","N/A"
"487","Dimash Qudaibergen","Kazakhstan","Pop","Sony Music Entertainment, Warner Music Group","2639","25870","469209","205321963","283559","402621","1444","3350000","614820091","13083503","2554","607781","4571340","396740","16198","636","9260","N/A","N/A","N/A","N/A","N/A"
"488","Marwa Loud","France","Pop","Universal Music Group, Big Indie Labels","2647","4720","1934789","1016050128","3025503","3773572","2240","4540000","2051905981","13777807","6851","1794265","957414","612660","920855","156","11401","112503","7","0","0","12.017633197844717"
"489","Marc Seguí","Spain","Pop","Warner Music Group","2648","1402","264658","1598933994","12022254","44456221","3095","674000","898411197","4540795","21498","220252","119764","6188","8696","945","9842","N/A","N/A","N/A","N/A","N/A"
"490","Sheryl Crow","United States","Pop","Big Indie Labels, Universal Music Group, Sony Music Entertainment, BMG, Warner Music Group","2662","1798","1388480","2034722517","7547814","67974920","3368","469000","1120695599","5874780","4432","179348","799955","2038080","212753","6981","403","20289","7","1","11","55.00013827812408"
"491","MECANO","Spain","Pop","N/A","2664","1900","2201961","1912698784","6488360","22504346","3999","581000","538139481","3080558","N/A","N/A","N/A","54155","247490","N/A","1032","N/A","N/A","N/A","N/A","N/A"
"492","LETO","France","Hip Hop","Warner Music Group, Big Indie Labels, Sony Music Entertainment, Universal Music Group, BMG","2666","3098","1624047","2076936912","4052839","9822081","4622","1050000","667342148","6523136","7512","506951","789501","508578","1186034","14058","25255","39123","60","2","20","92.35650451272184"
"493","The Mamas & the Papas","United States","Pop","Universal Music Group","2669","1237","2160044","2132816933","11439237","43595991","8035","293000","616524222","4038374","N/A","3990","30478","479785","231896","4291","760","115455","10","0","0","14.030394061785499"
"494","LeAnn Rimes","United States","Country","Big Indie Labels","2679","2427","1619445","1146923046","5795886","50592199","6087","611000","659300666","4137343","2530","1123533","1194278","2234625","129100","2941","666","92955","12","0","0","16.61565877663123"
"495","Slimane","France","Pop","Universal Music Group, Big Indie Labels, Sony Music Entertainment","2687","4930","1952144","1280097156","1991392","4550013","2134","1430000","2093683328","10645640","3369","1158038","1613841","1370664","1272579","N/A","3231","N/A","N/A","N/A","N/A","N/A"
"496","Now United","United States","Pop","Big Indie Labels","2688","10821","2069523","544462369","385774","1366254","1375","7990000","3224622906","107349835","1776","8169009","6456204","754772","392505","25101","11517","N/A","N/A","N/A","N/A","N/A"
"497","Gülşen","Turkey","Pop","Big Indie Labels","2696","2634","2474492","1991308071","5394966","7809664","2318","39300","2137162004","5294278","14124","31552","N/A","1043931","500558","3957","6573","N/A","N/A","N/A","N/A","N/A"
"498","Rudy Mancuso","United States","Pop","Big Indie Labels, Sony Music Entertainment","2698","53966","114204","63289665","74741","325136","2910","7280000","1100119865","26035820","1354","1860147","15664276","4550062","4366","8395","70181","155108","1","0","0","1.53625410259242"
"499","Marcin","Poland","European","Sony Music Entertainment, Universal Music Group, Big Indie Labels","2707","16106","251846","85021627","927232","3713364","2699","2150000","374413367","11826120","585","4871220","4218508","2248861","4","N/A","130257","N/A","N/A","N/A","N/A","N/A"
"500","Sofie Dossi","United States","Pop","Other Indie / Unsigned","2717","67097","170827","18742117","70487","31298","1533","10100000","2222156572","51454242","1664","12687724","4688302","498793","947","721","384549","N/A","N/A","N/A","N/A","N/A"
