"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers Total","Spotify Streams Total","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers Total","YouTube Views Total","YouTube Likes Total","Social Rank","TikTok Followers Total","Instagram Followers Total","Facebook Followers Total","Deezer Fans Total","SoundCloud Followers Total","Radio Airplay Rank","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points Total"
"88","MON7A","Japan","Pop","Universal Music Group","38939","34560","51764","12305514","899500","2015400","N/A","N/A","N/A","N/A","37355","N/A","390416","N/A","N/A","35","N/A","N/A","N/A","N/A","N/A","N/A"
"89","LANA","South Korea","Pop","N/A","39523","231776","318","7606735","15355","19558","42510","213000","14472411","1376744","18689","1100000","855450","N/A","N/A","N/A","19962","N/A","N/A","N/A","N/A","N/A"
"90","Hino","Vietnam","Pop","Big Indie Labels","39883","37369","5448","23941749","412171","103927","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","39","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"91","CHAGE and ASKA","Japan","Pop","N/A","39976","N/A","N/A","N/A","N/A","N/A","10880","316000","269192496","1107162","148129","N/A","N/A","14744","61","N/A","116032","N/A","N/A","N/A","N/A","N/A"
"92","SG5","Japan","Pop","Other Indie / Unsigned","40112","387831","5768","348206","412","2869","14766","182000","41074063","1706687","42707","64600","398713","369","N/A","2269","277021","N/A","N/A","N/A","N/A","N/A"
"93","Qaisar-Ul-Jafri","India","Pop","Big Indie Labels","40531","9881","940","68361493","1396210","5068551","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"94","Jah Deth","Cambodia","Pop","Other Indie / Unsigned","41192","462731","1402","217038","29","8","75738","26400","6310756","60995","5623","430852","222292","497068","N/A","1","N/A","N/A","N/A","N/A","N/A","N/A"
"95","王赫野","China","Pop","Sony Music Entertainment","41583","24201","80979","88248919","606744","449369","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","11","176783","N/A","N/A","N/A","N/A","N/A"
"96","Amel Music","South Korea","Pop","Other Indie / Unsigned","42140","66117","9144","5057467","115635","5287","38682","17000","179884","2488","347763","346","2220","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"97","Nguyễn Hữu Kha","Vietnam","Pop","Big Indie Labels, Sony Music Entertainment","42209","44781","8811","18884719","327539","165081","26306","28400","17342840","114967","167606","N/A","232","38133","5","8","N/A","70744","9","0","0","5.359684606655679"
"98","Tsubaki Factory","Japan","Pop","N/A","42654","N/A","N/A","N/A","N/A","N/A","28899","112000","82020947","810966","18181","58879","80307","234430","N/A","N/A","255089","N/A","N/A","N/A","N/A","N/A"
"99","moxymill","Japan","Pop","Other Indie / Unsigned","42695","238997","3400","452031","7208","101","24662","59700","17823427","213006","90389","44075","23971","N/A","N/A","1","455881","N/A","N/A","N/A","N/A","N/A"
"100","Kyzsaikal Kabylova","Kyrgyz Republic","Pop","Other Indie / Unsigned","42985","636577","623","3341","2","N/A","33716","180000","35347907","389313","17724","1237","1575672","N/A","2","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"101","rusdi","Indonesia","Pop","Other Indie / Unsigned","43037","450972","352","207483","1219","4949","14141","615000","185943864","1720838","189179","N/A","12964","1460","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"102","KENG HARIT","Thailand","Pop","Big Indie Labels","43478","33778","88955","19691483","344816","58743","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"103","BMSG ALLSTARS","Japan","Pop","Big Indie Labels","43748","49776","60579","19701179","157513","54614","N/A","N/A","N/A","N/A","38645","N/A","495286","N/A","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"104","YULEE","South Korea","Pop","Other Indie / Unsigned","44164","126509","712","2697442","9068","284574","62257","62000","24032543","213359","18464","84450","384225","N/A","10","N/A","2802","N/A","N/A","N/A","N/A","N/A"
"105","Lavt","Japan","Pop","N/A","44175","52750","35632","19134753","171229","205101","30689","44100","4683851","122936","139028","N/A","31799","N/A","49","19","150300","N/A","N/A","N/A","N/A","N/A"
"106","Jibesh Singh Gurung","Nepal","Pop","N/A","44325","600652","214","41782","56","527","15940","504000","128284269","1233093","52444","222700","15371","108437","1","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"107","物語シリーズ","Japan","Pop","N/A","44568","13397","129399","337082752","1005774","3919642","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","581","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"108","ODD YOUTH","South Korea","Pop","Big Indie Labels","44603","121003","22985","1199673","55580","265720","37432","30900","8143908","388729","24442","56833","62288","8115","215","35","207617","N/A","N/A","N/A","N/A","N/A"
"109","Amantai Aben (Амантай Абен)","Kazakhstan","Pop","N/A","44659","679948","22","36542","207","11","26124","13100","13050964","31787","15424","53136","40413","6","1","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"110","Abzal Uteshov","Kazakhstan","Pop","Big Indie Labels","44676","754269","30","1021","3","N/A","36165","5640","5399748","22517","25503","7917","12069","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"111","Jun Reyes","Philippines","Rock","N/A","45049","17031","1051","153628182","1033313","3500824","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"112","Jeii Pong (庞琂予)","Malaysia","Pop","Universal Music Group","45314","754269","69","215309","78","18","444686","N/A","N/A","N/A","6603","808959","493325","130794","1","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"113","Namiey","Malaysia","Pop","Universal Music Group","45438","675318","84","2298063","1","8050","81284","41300","2774746","73390","6387","1431069","509552","464099","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"114","Lia Magdalena","Indonesia","Pop","N/A","45799","648913","453","1075742","35","37","21891","477000","96201903","742984","51512","203026","81293","6133","1","440","N/A","N/A","N/A","N/A","N/A","N/A"
"115","Alfakyun.","Japan","Pop","Other Indie / Unsigned","46046","311723","270","575829","2378","19595","17901","490000","191942804","2234721","67671","N/A","26190","N/A","N/A","N/A","137175","N/A","N/A","N/A","N/A","N/A"
"116","Mehul Mahesh","India","Pop","Other Indie / Unsigned","46071","25219","5936","10376389","1076446","410784","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"117","Siajabajka","Poland","Pop","Big Indie Labels","46128","65454","10536","8019239","144484","2098","32803","13100","3134290","43965","N/A","N/A","N/A","N/A","N/A","39","N/A","N/A","N/A","N/A","N/A","N/A"
"118","Alpha","Malaysia","Pop","Big Indie Labels","46202","27760","42558","20760403","596687","1936231","N/A","N/A","N/A","N/A","822611","N/A","N/A","N/A","N/A","18","N/A","N/A","N/A","N/A","N/A","N/A"
"119","Aoey Jiratch (เอ้ย จิรัช)","Thailand","Pop","N/A","46223","213184","34218","6626764","4428","7563","N/A","N/A","N/A","N/A","3368","628026","25228","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"120","idntt","South Korea","Pop","Sony Music Entertainment","46340","36620","66175","11274031","217207","34665","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","210","153290","N/A","N/A","N/A","N/A","N/A"
"121","Ekadesi","India","Pop","Big Indie Labels","46658","19542","4171","17567492","1302788","386049","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"122","Aika Zabala","Philippines","Pop","Other Indie / Unsigned","46902","477240","102","706721","1134","3218","29223","243000","25506382","1321590","24782","282656","342085","156472","20","71","N/A","153629","1","0","0","1.71466843170005"
"123","Jung Jin Young","South Korea","Pop","N/A","47472","N/A","N/A","N/A","N/A","N/A","131462","N/A","N/A","N/A","8059","N/A","3653402","N/A","N/A","13064","N/A","N/A","N/A","N/A","N/A","N/A"
"124","razziyuwa","Kazakhstan","Pop","Other Indie / Unsigned","47491","754269","61","2048","4","N/A","N/A","N/A","N/A","N/A","8696","737052","744106","N/A","1","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"125","AIRVIKI","Thailand","Pop","Other Indie / Unsigned","47796","754269","31","15708","12","4","15866","547000","187284305","7645638","70657","N/A","120356","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
