"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers Total","Spotify Streams Total","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers Total","YouTube Views Total","YouTube Likes Total","Social Rank","TikTok Followers Total","Instagram Followers Total","Facebook Followers Total","Deezer Fans Total","SoundCloud Followers Total","Radio Airplay Rank","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points Total"
"398","Askin Nur Yengi","Turkey","Middle Eastern","Big Indie Labels","13041","7448","861500","388654058","1669693","4921729","15886","N/A","N/A","N/A","41427","N/A","119791","386857","5815","N/A","10107","N/A","N/A","N/A","N/A","N/A"
"399","Rawan Bin Hussain","United Arab Emirates","Pop","Other Indie / Unsigned","13072","115260","18999","10519626","54261","59995","12085","714000","256416139","2148168","4746","1700000","7429777","21119","522","N/A","227552","N/A","N/A","N/A","N/A","N/A"
"400","Tohi","United States","Pop","Warner Music Group, Universal Music Group, Big Indie Labels","13107","60755","122696","50891227","93609","349008","15194","237000","117144266","1222426","2737","16771","13921745","1141409","7979","30626","30626","84403","10","0","0","31.16532156665987"
"401","Mela Bedel","Turkey","Pop","Sony Music Entertainment","13184","10896","132645","225252688","1381109","2684931","14115","83100","124615875","475669","39543","43728","59591","231","386","N/A","7677","155526","1","0","0","0.6690965325271148"
"402","Hamza Al Mahmdawi (حمزة المحمداوي)","Iraq","Pop","Big Indie Labels, Universal Music Group, Warner Music Group","13276","49916","128469","18778609","141894","876467","3627","947000","467355590","2347848","24145","118000","930832","N/A","316","N/A","130721","125795","1","0","0","0.802311228940985"
"403","KÖFN","Turkey","Pop","Big Indie Labels","13294","7514","939612","638369686","1273250","4767920","12900","264000","434754063","1310170","65127","20015","122285","518","21877","N/A","12956","N/A","N/A","N/A","N/A","N/A"
"404","Shamma Hamdan","United Arab Emirates","Pop","Big Indie Labels","13464","84667","116270","14118813","45456","225789","10303","852000","505059248","2887764","6118","257660","3913444","83605","26445","N/A","437375","N/A","N/A","N/A","N/A","N/A"
"405","Shabnam Surayo","Tajikistan","Pop","N/A","13475","104269","37528","16062644","56704","55964","6112","526000","358319812","881865","10437","225915","2082122","238560","356","932","57013","N/A","N/A","N/A","N/A","N/A"
"406","Nigar Muharrem","Azerbaijan","Pop","Big Indie Labels","13477","19165","689723","200165035","559408","990120","8258","845000","739754770","4108134","21917","389416","406904","127946","57638","2776","19753","N/A","N/A","N/A","N/A","N/A"
"407","Selin","United Kingdom","Pop","Warner Music Group, Sony Music Entertainment","13494","11611","155421","277044827","1307089","6976333","24347","126000","82589130","622909","11385","231305","280102","2243","2455","1707","51689","53710","15","1","3","60.331004323591"
