"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 1w","Spotify Followers Total","Spotify Streams 1w","Spotify Streams Total","Spotify Monthly Listeners 1w","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 1w","YouTube Subscribers Total","YouTube Views 1w","YouTube Views Total","YouTube Likes 1w","YouTube Likes Total","Social Rank","TikTok Followers 1w","TikTok Followers Total","TikTok Likes 1w","TikTok Views 1w","Instagram Followers 1w","Instagram Followers Total","Instagram Likes 1w","Facebook Followers 1w","Facebook Followers Total","Deezer Fans 1w","Deezer Fans Total","SoundCloud Followers 1w","SoundCloud Followers Total","SoundCloud Plays 1w","Shazam Shazams 1w","Radio Airplay Rank","Radio Airplay Spins 1w","Radio Airplay Countries with Spins 1w","Radio Airplay Stations with Spins 1w","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 1w","Beatport Track Performance Points Total"
"105","Marina Sena","Brazil","Pop","Sony Music Entertainment, Big Indie Labels, Warner Music Group, Universal Music Group","1055","1817","13834","893550","14988030","1560939659","-272099","7684816","33678018","2609","5000","760000","3696395","548173119","34914","6727853","239","21516","1741441","390168","0","N/A","N/A","N/A","14","21240","1154","203397","17","1302","4237","207","7660","1271","11","177","N/A","N/A","N/A","N/A","N/A","N/A"
"106","Gilberto Santa Rosa","Puerto Rico","Latin","Universal Music Group, Big Indie Labels, Sony Music Entertainment","1063","1513","9374","3882759","7298468","2421499132","-109534","7058178","39118508","854","0","1820000","4606282","2637588491","11233","8049930","3496","0","7659","0","0","2042","1386536","6845","1473","3250333","200","544103","0","9336","0","729","299","15156","44","1225","127087","5","0","0","0.40491194484811427","6.610850402092791"
"107","Willie Colón","United States","Latin","Big Indie Labels, Universal Music Group","1066","957","14579","3082792","18149067","2873314532","-134199","14441260","31633784","2202","3000","976000","3198320","1323616215","11230","5304030","14975","N/A","N/A","N/A","N/A","81","500784","109","N/A","N/A","417","467942","15","5305","19906","3602","841","6768","42","879","79881","9","0","0","3.204296098419896","6.6960248423083115"
"108","JC Reyes","Spain","Latin","Big Indie Labels, Warner Music Group, Universal Music Group, Sony Music Entertainment","1094","1336","9687","1802551","25251222","3185053228","-163592","10866213","67881304","1179","0","1040000","6643032","1391566899","14867","6105461","7987","-273","457839","0","0","69","861267","0","N/A","334","133","23090","N/A","N/A","N/A","4136","3139","2324","16","91","N/A","N/A","N/A","N/A","N/A","N/A"
"109","Luciano Pereyra","Argentina","Pop","Universal Music Group, Big Indie Labels, Sony Music Entertainment, Warner Music Group","1096","4006","1885","2457507","3920784","1297931819","-16472","3257140","17106954","347","0","2370000","6616743","3021325067","8606","9416814","1048","1112","1421756","16791","0","947","3193685","1394","769","2993009","26","110621","N/A","N/A","N/A","64","2216","2992","30","412","N/A","N/A","N/A","N/A","N/A","N/A"
"110","Los Polinesios","Mexico","Pop","N/A","1102","31457","-109","788506","69831","56644117","-930","90444","84681","319","0","27300000","6024760","9080755157","72025","207060919","539","-2709","16184295","1056938","0","1501","5213996","105211","-32","2310497","4","37961","N/A","N/A","N/A","0","273938","2","1","1","N/A","N/A","N/A","N/A","N/A","N/A"
"111","Miranda!","Argentina","Pop","Sony Music Entertainment, Big Indie Labels, Universal Music Group, Warner Music Group","1121","1184","9959","2625439","12518379","3105054351","-80355","10753320","40351847","1022","1000","972000","5639592","1754379059","13842","9965029","3824","76","740022","1726","0","-643","1041036","328","-285","1269355","270","278990","N/A","N/A","N/A","743","1900","3449","35","548","N/A","N/A","N/A","N/A","N/A","N/A"
"112","Río Roma","Mexico","Pop","Sony Music Entertainment","1123","1844","5510","3512886","4359087","2794036625","-55430","5504731","28233851","483","0","5180000","3223967","4419469098","7973","21346099","4338","346","800909","11836","0","922","1272514","2798","-981","9807053","121","1123039","N/A","N/A","N/A","206","1909","3073","30","501","N/A","N/A","N/A","N/A","N/A","N/A"
"113","Micro TDH","Venezuela","Pop","Warner Music Group, Sony Music Entertainment, Universal Music Group, Big Indie Labels","1124","1159","4693","2844497","9219940","3043317699","-221600","11836491","41310913","1298","0","4120000","3737214","3660674231","12832","23836926","1238","-1152","4140667","177412","0","-1522","2678199","25337","-1671","2459131","94","425645","12","6607","1379","1353","10527","427","20","77","N/A","N/A","N/A","N/A","N/A","N/A"
"114","Emmanuel","Mexico","Pop","Universal Music Group, Sony Music Entertainment","1127","1385","7715","3653406","7787766","2946063324","33518","8368225","50297905","821","0","1290000","4378285","1660217295","10457","5056627","3757","284","467609","4145","0","2280","685023","33223","16624","1994710","173","385645","N/A","N/A","N/A","156","569","10395","40","1022","N/A","N/A","N/A","N/A","N/A","N/A"
"115","Abraham Mateo","Spain","Pop","Sony Music Entertainment, Warner Music Group, Big Indie Labels, Universal Music Group","1136","2306","1934","1657254","5027534","2047672605","-89593","5805418","49991822","496","0","4920000","3231842","3159419117","10649","23282943","1232","-1029","1905261","42596","0","-1486","3481375","5423","-1718","5326935","65","427357","N/A","N/A","N/A","213","2543","2247","45","392","71188","6","0","0","4.675006050754323","16.023516633716568"
"116","Anavitória","Brazil","Pop","Big Indie Labels, Sony Music Entertainment, Universal Music Group","1153","1430","8454","7629011","11939920","3905644700","56112","6416525","24657140","935","0","3940000","2942812","1975347150","12401","18599667","4297","220","694620","1841","0","611","2264804","4938","-374","1121845","831","1796374","N/A","N/A","N/A","120","3273","1913","12","373","N/A","N/A","N/A","N/A","N/A","N/A"
"117","Alleh","Venezuela","Pop","Universal Music Group, Warner Music Group","1166","977","5946","491121","15983243","1536616892","220844","14744102","71894709","1911","1000","336000","5468102","569042712","8569","1396962","7491","N/A","N/A","N/A","N/A","4274","446344","58674","N/A","N/A","78","8602","N/A","N/A","N/A","75","1212","4186","37","390","N/A","N/A","N/A","N/A","N/A","N/A"
"118","Amado Batista","Brazil","Pop","Universal Music Group, Big Indie Labels, BMG, Sony Music Entertainment","1167","9076","2222","1029234","2964861","715323761","85528","1317883","3060913","647","0","4210000","12111673","3796505451","49727","18427903","3879","0","1477","0","0","14887","2443737","27533","1229","4320526","350","734717","11","14465","74","10","304","19629","14","748","N/A","N/A","N/A","N/A","N/A","N/A"
"119","Pedro Capó","Puerto Rico","Pop","Sony Music Entertainment, Big Indie Labels, BMG, Universal Music Group","1200","1218","2287","1785870","5068061","3704334688","68168","7718535","61339269","401","10000","7370000","5283212","5670468163","15778","32221428","4179","-192","1224975","6856","0","-1094","2526111","6292","-628","2038130","155","537375","2","8166","3730","799","1856","3183","66","722","N/A","N/A","N/A","N/A","N/A","N/A"
"120","Alex Zurdo","Puerto Rico","Religious","Universal Music Group, Big Indie Labels, Sony Music Entertainment, BMG","1201","4776","7896","2763999","6833721","1620073872","13849","1827196","6067296","895","0","3980000","8016067","3167978148","22530","18756479","2835","2169","714125","25442","0","893","2088127","22214","215","3572594","157","291715","8","5521","1002","100","570","10698","29","425","N/A","N/A","N/A","N/A","N/A","N/A"
"121","Humbe","Mexico","Pop","Sony Music Entertainment, Universal Music Group","1212","1518","12106","3173092","13103751","2601895114","-133635","7492076","18135624","1338","0","1890000","3406952","858638716","16971","8569348","1820","N/A","N/A","N/A","N/A","-86","2133682","114540","-253","738117","121","59246","N/A","N/A","N/A","512","11166","364","23","87","N/A","N/A","N/A","N/A","N/A","N/A"
"122","Luis Alberto Posada","Colombia","Pop","Warner Music Group","1213","7321","7253","930053","4256230","476842413","4840","1760859","4113683","1173","0","1490000","7883703","2008376426","14358","4529978","1150","0","287700","0","0","0","820325","0","1761","1686274","52","166701","2","3205","1018","469","1486","3988","8","322","122332","5","0","0","0.5069007899068143","10.138015798136287"
"123","Djavan","Brazil","Pop","Sony Music Entertainment, Big Indie Labels","1240","1996","13476","3984929","10102270","2006027894","177228","5625510","28408202","1553","0","1490000","2057685","833575824","9310","6509498","1459","465","339241","7119","0","8555","3152439","76995","-133","3786635","1456","1799728","N/A","N/A","N/A","28","655","9646","34","1051","98781","N/A","N/A","N/A","N/A","N/A"
"124","Felipe Araújo","Brazil","Latin","Sony Music Entertainment, Universal Music Group, Big Indie Labels, Warner Music Group","1241","1959","2567","5888816","4100011","2016518628","-94548","5624627","27438276","1258","0","5400000","1528948","3011077365","16206","16074355","1201","2641","2877664","56923","0","257","8997589","16583","590","5590076","258","1964401","N/A","N/A","N/A","47","2149","3350","9","419","N/A","N/A","N/A","N/A","N/A","N/A"
"125","IZA","Brazil","R&B","Warner Music Group, Sony Music Entertainment, Universal Music Group","1255","2285","879","4767982","2536589","1677255348","-25251","3164818","20659335","2593","0","4570000","1261929","1895479131","5985","20095184","650","4231","5208513","116492","0","-19654","21005336","132243","3554","3547354","608","1733012","N/A","N/A","N/A","81","3927","1661","20","323","N/A","N/A","N/A","N/A","N/A","N/A"
"126","Alejandra Guzman","Mexico","Rock","Big Indie Labels","1258","1714","4907","4349713","6596644","2486127494","-64944","6365591","33215663","1653","0","2380000","1781908","1990458744","5430","7815642","3042","292","990442","2750","0","-316","3936104","1056","-1547","8281752","142","901199","N/A","N/A","N/A","274","1438","4429","29","670","N/A","N/A","N/A","N/A","N/A","N/A"
"127","Lucas Lucco","Brazil","Latin","BMG, Universal Music Group","1291","6420","324","3097856","1439344","1270440126","98758","1292846","15516535","1902","0","6870000","2227855","2686879492","11207","26356891","620","5433","4464080","131428","0","256","17427664","25328","-4141","14388090","0","2048555","2","1020","805","7","2811","2118","10","334","135183","2","0","0","0.28163671115797906","2.612635250445847"
"128","DOMELIPA","Mexico","Pop","Warner Music Group, Universal Music Group","1294","37972","129","88697","150214","34399548","5081","301711","4364701","3193","0","7260000","192347","520054062","2467","26800559","139","-39396","75791344","1432056","0","-10396","22895822","54180","0","1742839","5","1695","N/A","N/A","N/A","0","48881","101","10","16","N/A","N/A","N/A","N/A","N/A","N/A"
"129","Paula Fernandes","Brazil","Pop","Universal Music Group, Sony Music Entertainment, Big Indie Labels","1304","5838","1281","1442864","2785787","790602147","66310","2399620","9235532","1003","10000","4380000","3086630","2441511887","12503","15138835","1147","31991","1039508","579454","0","2161","6396916","19022","-2404","13682087","251","1916465","10","25886","10","23","1987","3299","29","571","N/A","N/A","N/A","N/A","N/A","N/A"
"130","Camilo Sesto","Spain","Pop","Sony Music Entertainment, Warner Music Group","1306","2174","10296","5083668","7011957","1781893904","4193","4789506","22588040","1340","0","1360000","5555834","828725495","21244","4059743","N/A","N/A","N/A","N/A","N/A","286","191234","7863","920","1788337","191","478948","6","7048","550","855","204","20944","36","1149","N/A","N/A","N/A","N/A","N/A","N/A"
"131","Andy Rivera","Colombia","Latin","Big Indie Labels, Sony Music Entertainment, Warner Music Group","1307","2319","815","3011219","5598364","2598388826","-23364","5488854","31907235","1389","0","3480000","3866879","2831510658","10603","16793304","737","8103","4939590","340983","0","894","6177150","49232","-129","4436380","51","486962","0","1193","1134","79","4396","1343","26","226","138203","3","0","0","0.23386775703538712","0.7920613848165285"
"132","Tercer Cielo","Dominican Republic","Pop","Big Indie Labels","1339","3978","4228","2170332","4714300","1246896600","56465","3035120","4210103","1155","0","3750000","5429840","3341614336","18413","19760938","2602","-21","38166","17","0","1322","2087167","2056","-5068","21770375","82","1037712","4","9598","4346","38","906","7094","28","544","N/A","N/A","N/A","N/A","N/A","N/A"
"133","Manuel Medrano","Colombia","Pop","Warner Music Group, Sony Music Entertainment, Big Indie Labels","1345","1195","4628","3454714","10676629","2968160564","-17790","8996288","34135925","2077","0","3180000","2148289","2287030379","5478","10856604","3037","-1328","2128321","37577","0","-58","1837549","8848","-582","1398728","93","405261","6","13515","636","275","4501","1320","26","223","N/A","N/A","N/A","N/A","N/A","N/A"
"134","Ana Bárbara","United States","Latin","Big Indie Labels, Universal Music Group, Sony Music Entertainment, Warner Music Group","1349","2355","3152","1741495","3852095","1333163470","-73169","5818379","22291865","1142","0","1950000","2979922","1608021594","7414","7212348","1256","-1667","9077801","20928","0","-1236","3776518","486","-869","5523162","22","128520","0","1241","416","27","4541","1305","26","283","N/A","N/A","N/A","N/A","N/A","N/A"
"135","Belanova","Mexico","Pop","N/A","1360","1402","5813","2218158","9113860","2006333279","99672","10084840","17508157","1209","2000","700000","3780920","1254114644","12610","6030922","15571","24","149720","708","0","-110","328416","159","-610","1732677","131","178753","N/A","N/A","N/A","3","3019","2004","26","316","N/A","N/A","N/A","N/A","N/A","N/A"
"136","Cristiano Araújo","Brazil","Pop","Sony Music Entertainment, Big Indie Labels","1369","2008","11053","5988227","5356445","1257835234","11624","5674684","14674051","2505","0","4040000","75440","2066615935","165","11799813","N/A","N/A","N/A","N/A","N/A","-512","2029887","83","-1469","8546041","439","2025762","0","1635","285","11","2209","3201","5","418","N/A","N/A","N/A","N/A","N/A","N/A"
"137","Yeri Mua","Ireland","Pop","Sony Music Entertainment, Big Indie Labels, Warner Music Group, Universal Music Group","1374","2169","3951","2537010","7457013","1171641860","-352246","7117129","43331216","10445","0","33100","1016759","182726743","5113","2056171","267","-3543","29793214","1758321","0","-2842","12121657","172662","6665","12215898","74","26068","0","4","N/A","0","26508","87","10","18","N/A","N/A","N/A","N/A","N/A","N/A"
"138","Los Yonics Zamacona","Mexico","Latin","Big Indie Labels, Universal Music Group","1377","3622","3889","2251738","5097738","1398437685","-27461","3255601","6671229","1335","1000","476000","2240620","564080152","6906","1965376","13402","72","106932","2304","0","2","23726","0","1894","1224273","62","222156","N/A","N/A","N/A","33","2354","3424","21","303","N/A","N/A","N/A","N/A","N/A","N/A"
"139","Clayton & Romário","Brazil","Latin","Universal Music Group, Warner Music Group, Sony Music Entertainment, Big Indie Labels","1390","1986","5415","911269","12195637","1985979798","171","7370406","47112984","1464","0","1000000","8550064","1369438923","6801","3552679","3520","349","2041169","21919","0","311","1643919","6919","-126","201372","437","228084","N/A","N/A","N/A","5","2654","2481","5","260","N/A","N/A","N/A","N/A","N/A","N/A"
"140","Michel Teló","Brazil","Latin","Universal Music Group","1399","3416","121","2895156","3262672","1039691473","68317","3469031","23264708","2076","0","3370000","2637913","2479532404","7355","11042295","1135","41","1073485","836","0","1138","12181392","23990","227","9081908","113","1700631","0","35","43","14","1545","5536","56","922","162894","2","0","0","0.026402046160550953","0.528040923211019"
"141","Miguel Bose","Spain","Pop","Big Indie Labels, Sony Music Entertainment","1407","1245","5507","3278101","10138077","3108895203","46333","10224798","56008077","1536","10000","1240000","3921505","1812762020","14526","5924518","11379","0","751","0","0","2031","1300549","5043","N/A","N/A","183","621740","N/A","N/A","N/A","641","739","8612","46","1196","N/A","N/A","N/A","N/A","N/A","N/A"
"142","Lore Improta","Brazil","Pop","Other Indie / Unsigned","1445","274238","3","10188","919","1407355","5","1121","16465","4292","0","3970000","0","748627840","0","23482862","76","9638","9482455","535861","0","16359","17188924","1060723","1108","1459204","18","3439","N/A","N/A","N/A","0","373973","0","0","0","N/A","N/A","N/A","N/A","N/A","N/A"
"143","RBD","Mexico","Pop","Universal Music Group","1450","2245","2489","2136450","6375161","2228488516","-74111","5175834","28249541","774","0","2150000","4060702","1425124629","19249","12034199","8141","-318","944596","1141","0","-1928","2057063","631","-534","1247975","197","495935","15","19755","910","6","2928","2434","30","425","N/A","N/A","N/A","N/A","N/A","N/A"
"144","Alex Campos","Colombia","Religious","Big Indie Labels, Sony Music Entertainment, Universal Music Group","1457","4789","3741","2356184","4334477","1211701753","70341","2311831","5848307","1702","0","2820000","4677986","2254407016","18653","10730355","2131","2550","858730","31539","0","2572","2650639","19597","5333","7989365","128","1173545","4","4470","310","186","392","13084","31","699","N/A","N/A","N/A","N/A","N/A","N/A"
"145","Natalia Jiménez","Spain","Pop","Sony Music Entertainment, Big Indie Labels","1458","4284","3786","1426861","2477934","1284474962","-87858","2618586","14249689","571","0","2180000","4188117","2606495370","8867","10996341","1092","-290","1579765","15530","0","-791","3195463","6791","-1403","4819733","28","240081","N/A","N/A","N/A","320","4479","1327","24","295","N/A","N/A","N/A","N/A","N/A","N/A"
"146","Belo","Brazil","Latin","Universal Music Group, Sony Music Entertainment, Warner Music Group, Big Indie Labels","1466","2502","6632","2348928","9439220","1960432600","119960","5815550","18577731","2044","0","1730000","2749621","1023644561","8613","5956933","1262","N/A","N/A","N/A","N/A","6466","4965913","130817","-671","3805788","741","516017","N/A","N/A","N/A","27","2588","2670","8","393","N/A","N/A","N/A","N/A","N/A","N/A"
"147","Pimpinela","Argentina","Pop","Universal Music Group","1481","4048","1964","2424925","2977625","889409346","-720","3128441","14893748","1594","0","1650000","5108296","1778453597","21773","8676128","486","44877","2768537","520204","0","8208","1949943","36981","0","9665602","58","115088","N/A","N/A","N/A","511","1374","4667","32","681","N/A","N/A","N/A","N/A","N/A","N/A"
"148","Juan Magan","Spain","Pop","Big Indie Labels, Universal Music Group, Warner Music Group, BMG, Sony Music Entertainment","1487","1120","1978","1696236","10004224","4858519879","17976","12484770","57313557","882","0","2460000","3966576","4639686912","9004","16809228","11528","770","160865","1538","0","39","891441","1956","-278","979690","90","617380","N/A","N/A","N/A","434","2076","4521","47","539","41614","347","5","545","15.71234912960436","366.3562461837089"
"149","Yuri","Mexico","Pop","Sony Music Entertainment, Universal Music Group","1521","1995","4609","2818528","3787708","1694569622","-22779","5178029","34018317","1788","0","945000","2134100","1445148137","4433","4628385","2151","-217","2682072","9092","0","3547","2377757","24412","5071","4294843","81","360790","N/A","N/A","N/A","168","1474","4871","33","734","N/A","N/A","N/A","N/A","N/A","N/A"
"150","Marisa Monte","Brazil","Pop","Warner Music Group, Sony Music Entertainment, Big Indie Labels","1522","2790","6587","2850598","6405184","1676639138","-24735","4161472","18540097","2317","0","1430000","1986382","792603463","14914","7313357","1121","959","413525","33085","0","5078","2809172","29311","896","3818231","901","1557011","15","15239","704","50","1488","4681","29","685","111370","N/A","N/A","N/A","N/A","N/A"
"151","Cantajuego","Spain","Pop","N/A","1530","754891","N/A","N/A","N/A","N/A","N/A","N/A","N/A","146","0","12300000","17762001","10420606638","17978","18540429","43987","-33","23846","60","0","140","56971","215","N/A","N/A","4","9498","N/A","N/A","N/A","N/A","26850","134","8","19","N/A","N/A","N/A","N/A","N/A","N/A"
"152","Gloria Groove","Brazil","Pop","Sony Music Entertainment, Universal Music Group","1538","2102","2767","3878463","5532192","2442684162","45760","5715414","27492517","2014","0","4150000","2457051","2091462157","8200","27007082","2548","-447","4766653","10631","0","-2543","5345414","151","-408","870640","934","1402829","0","250","0","434","4879","1324","8","185","147445","1","0","0","0.13015941940491388","2.6031883880982774"
"153","Beret","Spain","Pop","Warner Music Group, Universal Music Group, Big Indie Labels","1539","1860","3484","3353784","7519106","3527452193","-13905","5879561","17784829","1267","0","4900000","3444104","3240959939","11277","25305365","3464","974","1023047","31204","0","638","1281915","8912","579","659294","132","407357","N/A","N/A","N/A","89","2520","2563","28","235","138456","1","0","0","0.235796426708331","2.5851090171859847"
"154","Melim","Brazil","Pop","Big Indie Labels, Warner Music Group, Sony Music Entertainment, Universal Music Group","1577","2323","343","5304661","3759575","2454452192","-3478","2820273","20374836","939","0","6320000","1583263","2469687246","5079","22272784","7231","-198","1267162","209","0","-1243","1939731","90","-1266","3210500","405","1837077","3","19383","1957","34","2279","2687","14","461","N/A","N/A","N/A","N/A","N/A","N/A"
"155","Maria Jose","Mexico","Pop","Big Indie Labels, Sony Music Entertainment, Universal Music Group","1645","2433","5478","3459640","4691489","2216909015","-88943","4170110","18579028","990","0","1330000","3404716","2444925522","5779","7357501","3968","1285","1326596","22532","0","498","2374750","3433","-635","4160432","115","418741","N/A","N/A","N/A","0","6662","797","19","145","N/A","N/A","N/A","N/A","N/A","N/A"
"156","Guaynaa","Puerto Rico","Latin","Sony Music Entertainment, Universal Music Group, Big Indie Labels, Warner Music Group, BMG","1650","1761","1262","978422","3562776","2852107532","-34251","6145991","37069919","1368","0","3570000","2182637","2239031442","8793","17222857","1163","-3157","6251134","43834","0","-4821","6586116","39609","-133","3439970","26","406887","4","4200","4596","378","3753","1694","36","280","42488","9","1","3","9.79182401474019","24.179725150486707"
"157","Claudia Leitte","Brazil","Pop","Sony Music Entertainment, Big Indie Labels","1663","4084","101","1061433","4220831","1105666663","419573","5316062","19426092","2398","0","1080000","1319061","1420647394","9501","9431486","557","-136","1750013","3298","0","-2623","25195240","23141","-2823","10737283","114","1244484","3","6261","271","319","4106","1474","15","282","133893","4","2","355","0.2959178142615474","602.6560927069572"
"158","Andrés Cepeda","Colombia","Pop","Sony Music Entertainment, Warner Music Group, Universal Music Group, Big Indie Labels","1684","3134","5623","3930510","3563920","1472785668","-57393","2918012","18344084","1670","0","2110000","2316284","2015801866","5344","7770526","1532","-649","1036292","12420","0","-521","3653695","15294","-644","3588306","135","1041966","N/A","N/A","N/A","486","1991","3298","27","450","N/A","N/A","N/A","N/A","N/A","N/A"
"159","Lali","Argentina","Pop","Sony Music Entertainment, Big Indie Labels, Universal Music Group, Warner Music Group","1701","4071","2255","2209512","3348146","1494186977","-35735","2613549","21381914","1711","0","2120000","1613871","1240169963","4111","12094314","559","3802","7664081","243297","0","-7838","12166021","19126","-262","1014823","39","48275","N/A","N/A","N/A","340","3806","1283","26","157","N/A","N/A","N/A","N/A","N/A","N/A"
"160","La K'onga","Argentina","Latin","Big Indie Labels, Sony Music Entertainment, Universal Music Group, Warner Music Group","1713","2860","3988","3312823","4319362","2250272701","-7229","2966177","11200338","905","0","1970000","9775084","4452902292","11056","8337947","2426","1599","1053059","37419","0","2969","1770008","19528","6329","1339059","0","3222","N/A","N/A","N/A","290","78011","25","6","10","N/A","N/A","N/A","N/A","N/A","N/A"
"161","Saritah Bebé","Mexico","Pop","N/A","1719","41914","127","20229","620984","53106976","4932","343162","328331","276","10000","4750000","22288833","4007154196","126206","42724505","2087","0","18","0","0","344","114846","1790","24","3498","-1","219","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"162","Paulina Rubio","Mexico","Pop","Universal Music Group, Warner Music Group","1724","1637","3648","3118979","6505097","2375699881","-12567","7485177","37560980","2571","0","942000","726685","1305244070","2231","5401844","2694","83","645313","546","0","-377","2206366","361","-1694","5307313","115","670771","N/A","N/A","N/A","208","1299","5014","53","916","99031","N/A","N/A","N/A","N/A","N/A"
"163","Nio Garcia","Puerto Rico","Latin","Big Indie Labels, Warner Music Group, Sony Music Entertainment, Universal Music Group","1725","702","6782","5702743","8362513","6015703615","-121321","11498580","71320588","2298","0","1610000","2029026","2239800935","5758","15190747","3970","27903","742785","222046","0","-757","3132792","15794","-988","1661134","85","471201","23","54577","40378","2069","5620","1115","33","190","N/A","N/A","N/A","N/A","N/A","N/A"
"164","Xuxa","Brazil","Pop","Sony Music Entertainment, Big Indie Labels","1747","11691","371","214454","1814185","421253832","44628","1511036","3158645","797","0","4640000","1055","3859983913","2","8515280","1099","0","3248","0","0","1764","13295029","139737","-2106","8587368","67","105059","2","803","585","29","15691","335","16","72","N/A","N/A","N/A","N/A","N/A","N/A"
"165","Alexa Torrex","Colombia","Pop","Other Indie / Unsigned","1782","83481","457","134769","28495","2703015","-2189","49054","3054","2158","10000","3680000","1233149","1286794543","22856","59129899","270","20056","15011912","2025387","0","7562","2079634","124314","1476","3550684","0","85","0","2","0","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"166","Lola Indigo","Spain","Pop","Universal Music Group, Sony Music Entertainment, Big Indie Labels","1789","2420","2330","1697701","5104172","2575022836","123911","4877867","36111190","1208","0","1730000","2121943","1612532847","5639","11444950","2170","1601","3802371","381106","0","4476","2594279","300137","-84","237756","60","98063","7","3047","1160","144","1305","3578","45","437","53068","N/A","N/A","N/A","N/A","N/A"
"167","Julio Iglesias","Spain","Pop","Universal Music Group","1800","2196","9778","3807861","12041164","2902867199","113831","6200502","25151620","1964","N/A","N/A","N/A","N/A","N/A","N/A","9350","4","1823","5","0","1155","663292","997","N/A","N/A","519","531014","N/A","N/A","N/A","11737","253","17005","90","2152","N/A","N/A","N/A","N/A","N/A","N/A"
"168","Willy William","France","Pop","Big Indie Labels, Universal Music Group","1827","1189","648","309395","6174327","3257705623","181552","10799538","58416950","624","1000","966000","5643029","6366456906","21501","38510651","22510","43","42387","190","0","-288","545797","101","-96","368963","96","308287","1","476","1646","7209","3242","1658","60","461","37846","66","7","243","16.243613436748138","337.51628108798104"
"169","Victor Manuelle","United States","Latin","Sony Music Entertainment, Big Indie Labels","1845","2612","3915","2333533","4460035","1583027926","-96100","5089599","23759980","1068","0","1650000","2001093","2033571494","5236","7591904","4703","379","596368","6067","0","425","1371749","5935","27","2077419","128","483257","5","5365","1239","191","536","9787","42","1051","124966","5","0","0","0.44536459428850095","8.90729188577002"
"170","Roupa Nova","Brazil","Pop","Universal Music Group, Big Indie Labels","1849","4950","6932","3004828","2498165","804302307","17606","2030049","5626384","1453","10000","2210000","2547459","1148176948","11600","8116934","4183","180","124046","898","0","741","1951329","6424","-822","5078729","608","1485113","3","7263","1602","219","572","10090","23","967","162265","1","0","0","0.03345482662635574","0.6690965325271148"
"171","Anahí","Mexico","Pop","Universal Music Group","1864","2432","452","784343","6505150","2330370942","-54909","5375486","28983091","7066","1000","962000","596296","379292369","2116","3368393","492","1463","2822248","61252","0","-2027","12703342","71267","-1324","7222614","50","533287","0","4673","594","11","14433","358","25","86","N/A","N/A","N/A","N/A","N/A","N/A"
"172","Amanda Miguel","Argentina","Pop","Big Indie Labels","1873","2307","6759","2423442","5987201","1043074114","172173","6383317","9926157","2938","0","1140000","3299813","1122701587","16544","6309069","8802","N/A","N/A","N/A","N/A","6","15915","0","11804","5471657","74","186540","11","3279","4095","791","1531","4834","27","620","N/A","N/A","N/A","N/A","N/A","N/A"
"173","Aleks Syntek","Mexico","Pop","Sony Music Entertainment, Big Indie Labels","1876","2383","2130","1751861","3483030","1764298134","-44053","4583236","29786169","2915","1000","681000","1363806","1375547451","5685","5817155","7859","0","324100","0","0","24","307033","1357","-436","1192608","71","205079","N/A","N/A","N/A","333","1695","4078","30","665","160513","3","0","0","0.03960306924082643","0.7920613848165285"
"174","Abel Pintos","Argentina","Pop","Sony Music Entertainment, Universal Music Group","1886","2467","2383","3766672","5026670","2461352413","-16575","4196810","26551871","1299","0","1690000","3339986","2164914779","6518","6853681","2521","277","400532","2403","0","1193","2535085","3136","-277","3148481","35","160347","4","6536","4","189","3269","1603","20","217","N/A","N/A","N/A","N/A","N/A","N/A"
"175","La Quinta Estacion","Spain","Rock","Sony Music Entertainment","1898","1343","5835","3636102","8350344","1938836493","-111273","9994763","27302716","1947","0","888000","1750617","1330234527","4296","4024804","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","-737","1067419","49","90806","N/A","N/A","N/A","558","2715","2578","34","490","N/A","N/A","N/A","N/A","N/A","N/A"
"176","Martinwhite","Chile","Pop","Sony Music Entertainment, Warner Music Group, Universal Music Group","1929","3932","3377","365974","6806664","529285798","-50288","4571720","8396902","2991","4000","355000","2718954","239659214","16285","1319061","1991","843","1675853","166996","0","-527","657055","2365","N/A","N/A","24","1544","N/A","N/A","N/A","27","27222","155","7","19","N/A","N/A","N/A","N/A","N/A","N/A"
"177","Ana Mena","Spain","Pop","Sony Music Entertainment, Warner Music Group, Big Indie Labels, Universal Music Group","1947","2072","2668","1152803","5262214","2352511960","5200","6242530","48536718","1075","0","1190000","2642310","1410936986","6761","7151920","3792","-629","856014","-3857","0","-1352","1521094","713","-69","235623","84","80685","N/A","N/A","N/A","375","988","5623","58","763","113309","4","0","0","0.829893247200552","10.9828579119349"
