"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 1m","Spotify Followers Total","Spotify Streams 1m","Spotify Streams Total","Spotify Monthly Listeners 1m","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 1m","YouTube Subscribers Total","YouTube Views 1m","YouTube Views Total","YouTube Likes 1m","YouTube Likes Total","Social Rank","TikTok Followers 1m","TikTok Followers Total","TikTok Likes 1m","TikTok Views 1m","Instagram Followers 1m","Instagram Followers Total","Instagram Likes 1m","Facebook Followers 1m","Facebook Followers Total","Deezer Fans 1m","Deezer Fans Total","SoundCloud Followers 1m","SoundCloud Followers Total","SoundCloud Plays 1m","Shazam Shazams 1m","Radio Airplay Rank","Radio Airplay Spins 1m","Radio Airplay Countries with Spins 1m","Radio Airplay Stations with Spins 1m","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 1m","Beatport Track Performance Points Total"
"26","Sandy&Mandy","Taiwan","Pop","Other Indie / Unsigned","21799","356231","4","429","18705","1552685","126","1115","89","N/A","0","1300000","6214360","198639591","58675","3481942","N/A","-446","1172537","4170","0","N/A","N/A","N/A","-585","2618728","0","43","0","2","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"27","Lê Thúy Hằng","Vietnam","Pop","N/A","21974","754891","0","2","0","0","-10","4","N/A","9754","35000","260000","333337","4009504","11201","162852","144465","N/A","N/A","N/A","N/A","N/A","N/A","N/A","-180","21588","N/A","N/A","N/A","N/A","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"28","zenithlovesdaisy","Thailand","Pop","N/A","22069","96619","856","25971","549573","11270448","-1047","67673","1048","10063","5000","122000","5416513","72929854","16698","301158","126869","N/A","N/A","N/A","N/A","N/A","N/A","N/A","-128","67381","3","17","29","7138","6939","21","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"29","แตงโม สยาภา","Thailand","Pop","Other Indie / Unsigned","22997","648764","5","361","744","182023","-4","7","34","11926","2000","286000","1794707","86375884","13769","2018560","15695","0","1300000","0","0","1089","292007","11243","16647","735078","0","1","N/A","N/A","N/A","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"30","Phyo Pyae Sone","Myanmar","Pop","Big Indie Labels","23058","117877","592","39677","266282","9215254","-377","43377","6230","18329","3000","349000","2382906","127629768","8327","675615","21206","N/A","N/A","N/A","N/A","39","33942","98","-109","2234316","0","22","1","2","71","26","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"31","NouerA","South Korea","Pop","Other Indie / Unsigned","23136","88632","4612","35273","459064","3040134","93434","119913","903235","26928","9000","218000","945553","36936044","50340","1316717","20840","56327","363042","1212053","402690","54894","160834","124683","1522","15487","82","602","N/A","N/A","N/A","N/A","112914","165","5","7","N/A","N/A","N/A","N/A","N/A","N/A"
"32","Dew Jirawat (ดิว จิรวรรตน์)","Thailand","Pop","Big Indie Labels","23557","168525","-129","58579","81808","5808804","0","10143","52482","39965","N/A","N/A","N/A","N/A","N/A","N/A","4928","N/A","N/A","N/A","N/A","317860","7684790","1793267","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"33","Liza","Bangladesh","Asian","Big Indie Labels","24614","216247","53","2258","49446","1192756","576","22152","2993","21389","1000","437000","452453","74534142","2350","523504","13897","4162","329582","44301","539257","-5615","935808","4626","2762","1259732","N/A","N/A","N/A","N/A","N/A","101","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"34","Htet Kaung Kin","Thailand","Pop","N/A","24878","754891","1","8","293","7426","15","32","N/A","7729","10000","593000","3041260","106741886","25341","1660418","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"35","JASP.ER","Indonesia","Pop","Big Indie Labels","25007","20112","28709","293469","2453126","23942721","-19152","380397","45997","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","417","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
