"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 3m","Spotify Followers Total","Spotify Streams 3m","Spotify Streams Total","Spotify Monthly Listeners 3m","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 3m","YouTube Subscribers Total","YouTube Views 3m","YouTube Views Total","YouTube Likes 3m","YouTube Likes Total","Social Rank","TikTok Followers 3m","TikTok Followers Total","TikTok Likes 3m","TikTok Views 3m","Instagram Followers 3m","Instagram Followers Total","Instagram Likes 3m","Facebook Followers 3m","Facebook Followers Total","Deezer Fans 3m","Deezer Fans Total","SoundCloud Followers 3m","SoundCloud Followers Total","SoundCloud Plays 3m","Shazam Shazams 3m","Radio Airplay Rank","Radio Airplay Spins 3m","Radio Airplay Countries with Spins 3m","Radio Airplay Stations with Spins 3m","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 3m","Beatport Track Performance Points Total"
"1","Amr Diab","Egypt","Middle Eastern","Sony Music Entertainment","306","1145","796697","13257288","103140146","1458322783","-130909","4080764","6273167","261","80000","7310000","283296605","5756909387","810407","31077592","195","32739","629533","44158","650634","64808","30957912","2604522","-36182","22552233","2876","1704951","12660","927809","73583","150302","6608","12613","58","247","N/A","N/A","N/A","N/A","N/A","N/A"
"2","Tamer Hosny","Egypt","Pop","Warner Music Group, Big Indie Labels","446","2795","339902","7918325","26189293","486348038","-218310","1886041","4838755","562","50000","9290000","96208968","6306278315","278159","40689657","119","-21219","6482256","1139970","32104287","3855072","45853577","4603653","-6472","25228171","1585","1420204","4517","292712","31337","19283","10551","6801","22","44","N/A","N/A","N/A","N/A","N/A","N/A"
"3","Nancy Ajram","Lebanon","Pop","Universal Music Group, Sony Music Entertainment, Big Indie Labels","508","3006","198714","4164207","60739752","835689131","123929","3692953","5040016","474","100000","9080000","139252155","5034585632","523591","29391192","137","7553","5508115","282541","8574321","97442","40873316","1442293","-19906","30464523","2515","1084974","16","31555","9184","30156","7747","8773","39","98","10093","2","2","34","145.47299149783524","146.65231149644748"
"4","Elissa","Lebanon","Pop","Warner Music Group, Sony Music Entertainment","610","3388","234058","5914640","36671884","503702698","70668","2180994","2101434","411","70000","6470000","184240383","6615986203","521430","34896425","284","37205","1295149","82014","1171875","176310","20647133","1413729","27900","25221462","2132","1355241","64","13934","58886","73628","15782","4652","36","141","N/A","N/A","N/A","N/A","N/A","N/A"
"5","Banque Misr","Egypt","Pop","N/A","671","76199","1854","17034","3889395","9326806","399233","448844","698454","184","1120000","3160000","326666525","1204319989","340031","2548837","N/A","20985","915197","31864","22506608","3541","378086","1917","68726","6828822","9","39","745","8804","1320711","15069","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"6","Sherine","Egypt","Pop","Universal Music Group, Warner Music Group, Sony Music Entertainment","708","1422","466691","10583338","84325336","1019995304","178730","5107002","4128081","654","80000","6240000","125977818","4297046335","387067","22380562","960","-898818","698065","2111010","1896639","133365","12667232","340266","0","16210508","3816","1174240","1411","383421","1207668","95001","13064","3753","30","61","N/A","N/A","N/A","N/A","N/A","N/A"
"7","Essam Sasa","Egypt","Pop","N/A","713","2527","481275","9050194","10229003","134916437","39171","1817725","22587","841","120000","5660000","112698943","1990830204","417060","17299893","566","240469","7729556","2027380","33824473","106747","4310334","900216","241036","3151103","-14325","26404","25","45217","N/A","7204","347820","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"8","Sezen Aksu","Turkey","Pop","Big Indie Labels","771","1019","514508","14641701","179866883","3923235336","40671","6667401","15097938","757","20000","3160000","151483168","4266696114","331578","18536570","27944","-97","72163","6617","0","-136","281412","33506","-3260","1423970","5732","1177616","495","49301","11101","61637","3027","26648","23","199","110613","2","0","0","0.981516625572292","1.435536859758027"
"9","Ahmed Saad","Egypt","Pop","Sony Music Entertainment, Warner Music Group, BMG, Big Indie Labels, Universal Music Group","797","3015","217694","6805444","35909887","469140438","-201841","2287924","5912732","776","70000","5510000","132102807","3172597276","325701","16458305","385","34076","4673857","918970","20383931","-7368","6958613","317398","61234","6581736","1382","155721","7064","316825","3594126","22070","12711","5333","25","43","N/A","N/A","N/A","N/A","N/A","N/A"
"10","Tarkan","Turkey","Pop","Other Indie / Unsigned","865","1961","144070","4146647","174433833","2014878672","1201153","6945545","15399752","1069","40000","3040000","105816185","3895829951","291590","16236659","269","1074","437289","3458","778672","629892","7614066","5208109","-3593","1696789","4645","534213","N/A","N/A","N/A","108764","2469","33449","69","1017","148176","1","0","0","0.15689241198603923","1.7200599458398775"
