"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 1w","Spotify Followers Total","Spotify Streams 1w","Spotify Streams Total","Spotify Monthly Listeners 1w","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 1w","YouTube Subscribers Total","YouTube Views 1w","YouTube Views Total","YouTube Likes 1w","YouTube Likes Total","Social Rank","TikTok Followers 1w","TikTok Followers Total","TikTok Likes 1w","TikTok Views 1w","Instagram Followers 1w","Instagram Followers Total","Instagram Likes 1w","Facebook Followers 1w","Facebook Followers Total","Deezer Fans 1w","Deezer Fans Total","SoundCloud Followers 1w","SoundCloud Followers Total","SoundCloud Plays 1w","Shazam Shazams 1w","Radio Airplay Rank","Radio Airplay Spins 1w","Radio Airplay Countries with Spins 1w","Radio Airplay Stations with Spins 1w","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 1w","Beatport Track Performance Points Total"
"44","Wangden Sherpa","Nepal","Pop","Big Indie Labels","27803","44611","129","54683","198197","30859814","1471","285927","126945","20199","1000","295000","1053818","103979050","3144","1009056","55869","-148","71400","378","0","-193","52676","8131","N/A","N/A","3","94","0","37","80","0","311369","N/A","0","0","N/A","N/A","N/A","N/A","N/A","N/A"
"45","AxMxP","South Korea","Pop","Big Indie Labels","27945","74695","596","31803","96704","4309179","-5382","94471","192675","23295","0","314000","114788","44012859","2959","358262","130270","820","67358","20441","0","-301","413097","5348","N/A","N/A","22","460","N/A","N/A","N/A","N/A","239491","2","2","2","N/A","N/A","N/A","N/A","N/A","N/A"
"46","Noor Chahal","India","Pop","Big Indie Labels, Universal Music Group","28036","10242","770","108717","1426179","86277651","85307","2207443","4621378","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","7118","790899","115132","N/A","N/A","2","61","1","72","2512","31","211051","7","4","4","N/A","N/A","N/A","N/A","N/A","N/A"
"47","Nguyên Vũ","Vietnam","Pop","Warner Music Group, Big Indie Labels","28502","272870","5","1366","5673","767907","-375","9280","2041","40122","0","233000","13092","13154000","17","99030","9528","N/A","N/A","N/A","N/A","N/A","N/A","N/A","-561","968218","0","13","0","9","7","1","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"48","THE JET BOY BANGERZ from EXILE TRIBE","Japan","Pop","Sony Music Entertainment, Big Indie Labels","28638","96562","78","27774","125090","14785330","168","71140","113502","19578","200","70200","756443","54088000","5676","694008","14543","131","138352","66955","0","-30","139703","6232","N/A","N/A","N/A","N/A","0","3","0","0","158077","16","1","2","N/A","N/A","N/A","N/A","N/A","N/A"
"49","ROIROM","Japan","Pop","Other Indie / Unsigned","28869","124660","91","10259","72959","1404794","5216","40989","41773","30394","1800","55000","627868","8426870","2697","222087","18959","182","81909","14151","0","-201","244874","12433","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"50","Kishore Mondal","India","Pop","Other Indie / Unsigned","28876","5961","1274","69594","1714534","35043636","-31565","3327565","7111518","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","1","43","1480","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"51","Khan Saab","India","Pop","Big Indie Labels","28915","6045","1989","75552","13698619","51189887","2667457","10605515","16032262","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","16","1043","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"52","Saka Trương Tuyền","Vietnam","Pop","Big Indie Labels, Warner Music Group, Universal Music Group","28954","163095","20","34212","36921","10988360","-255","22671","55838","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","3995","1477194","157335","0","N/A","N/A","N/A","-185","2761146","0","341","0","132","16","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"53","N/A","Thailand","Pop","N/A","28982","754891","N/A","N/A","N/A","N/A","N/A","N/A","N/A","7286","0","1530000","0","687106017","0","5908588","53244","-338","601534","1417","0","0","44313","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","247108","2","1","1","N/A","N/A","N/A","N/A","N/A","N/A"
"54","Mila","Bangladesh","Pop","N/A","29410","754891","0","7","0","7857","0","1","75","16927","0","158000","636452","82500079","3046","472962","22070","N/A","N/A","N/A","N/A","85","6525","88","27236","962839","0","3","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"55","Roxanne Barcelo","United States","Pop","N/A","29948","708964","0","211","0","8706","0","1","N/A","27944","0","569000","865","4239151","10","110569","15208","-15","74954","22","0","-544","970009","107","-1453","1068294","0","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"56","LUMMUN","Thailand","Pop","N/A","30119","55633","147","3334","398535","7962572","6327","483354","16","14272","400","27300","646381","25037103","1795","86674","591087","N/A","N/A","N/A","N/A","3","225","1","0","430","N/A","N/A","N/A","N/A","N/A","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"57","NIDA","South Korea","Pop","Other Indie / Unsigned","30238","98171","11","6212","3663","659904","-1385","136697","437508","15087","0","1040000","68191","195794242","520","7837230","N/A","-928","1243734","11975","0","N/A","N/A","N/A","N/A","N/A","0","37","0","3","0","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"58","NADAFID","Indonesia","Pop","Other Indie / Unsigned","30303","681941","0","352","0","25498","-1","1","4","26497","0","471000","0","62840327","0","4242986","15423","0","1400000","0","0","0","73952","0","0","235","0","9","0","94","1","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"59","Angerme","Japan","Pop","N/A","30593","754891","N/A","N/A","N/A","N/A","N/A","N/A","N/A","17869","0","231000","27008","221882685","157","1747574","14430","232","108708","46743","0","66","143456","12475","-5","206908","N/A","N/A","N/A","N/A","N/A","N/A","263846","0","0","0","N/A","N/A","N/A","N/A","N/A","N/A"
"60","SPEED","Japan","Pop","Big Indie Labels","31207","25674","467","225989","308348","85309269","-9877","408119","1133127","37645","100","81100","188627","46112594","638","202519","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","188722","N/A","5","7","N/A","N/A","N/A","N/A","N/A","N/A"
