"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 1w","Spotify Followers Total","Spotify Streams 1w","Spotify Streams Total","Spotify Monthly Listeners 1w","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 1w","YouTube Subscribers Total","YouTube Views 1w","YouTube Views Total","YouTube Likes 1w","YouTube Likes Total","Social Rank","TikTok Followers 1w","TikTok Followers Total","TikTok Likes 1w","TikTok Views 1w","Instagram Followers 1w","Instagram Followers Total","Instagram Likes 1w","Facebook Followers 1w","Facebook Followers Total","Deezer Fans 1w","Deezer Fans Total","SoundCloud Followers 1w","SoundCloud Followers Total","SoundCloud Plays 1w","Shazam Shazams 1w","Radio Airplay Rank","Radio Airplay Spins 1w","Radio Airplay Countries with Spins 1w","Radio Airplay Stations with Spins 1w","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 1w","Beatport Track Performance Points Total"
"415","Fiona Apple","United States","Pop","Sony Music Entertainment, Big Indie Labels, Warner Music Group","6858","3912","4199","1880454","3545871","1219489708","9492","2765631","30923514","20206","N/A","N/A","N/A","N/A","N/A","N/A","38554","N/A","N/A","N/A","N/A","N/A","N/A","N/A","-109","798454","290","142370","62","128319","8610","99","5343","1044","47","388","N/A","N/A","N/A","N/A","N/A","N/A"
"416","Robert Palmer","United Kingdom","Rock","Warner Music Group","6866","4827","1370","1138741","1791844","744737375","40305","2792027","21585481","9729","0","62400","518629","258016352","2479","1454081","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","-50","154907","71","49391","7","1324","2833","3","391","12111","90","3234","157533","4","1","6","0.05946482714179542","1.2140643084384755"
"417","Michelle Branch","United States","Pop","N/A","6939","6179","1163","709532","2326521","661014450","-5067","2493414","15959146","11127","0","187000","445588","257893574","2447","1567907","8496","1154","82395","5665","0","688","250001","3175","363","560240","30","35252","4","7695","2084","361","5121","1194","59","458","N/A","N/A","N/A","N/A","N/A","N/A"
"418","Yuzu (ゆず)","Japan","Pop","Other Indie / Unsigned","6966","8160","2394","2053862","1951590","540233319","-22021","1430409","672059","7352","1000","628000","1895067","560920432","5533","3083026","13685","342","191897","3551","0","-23","344993","1321","0","192395","7","1005","N/A","N/A","N/A","1","269267","3","1","1","N/A","N/A","N/A","N/A","N/A","N/A"
"419","Siakol","Philippines","Rock","Other Indie / Unsigned","6976","11255","1228","703177","1485631","329008977","-19234","1207977","1893156","5359","0","582000","994697","430727045","1691","1004116","45553","N/A","N/A","N/A","N/A","7","9638","2","-476","541931","5","24227","1","524","751","12","10385","508","9","30","N/A","N/A","N/A","N/A","N/A","N/A"
"420","Silverchair","Australia","Rock","Warner Music Group","6985","4935","1961","1399446","1831476","782417947","24460","2120606","26277729","12148","0","254000","255329","146966162","2022","1135408","N/A","N/A","N/A","N/A","N/A","6","1176","1","0","558608","302","350420","17","8830","6512","73","3118","1834","37","514","N/A","N/A","N/A","N/A","N/A","N/A"
"421","KOTAK","Indonesia","Rock","Warner Music Group","7015","8453","2210","1758523","1334499","229005134","62435","1516278","1744544","9427","1000","446000","704527","411186059","2874","1761398","6250","12178","118351","774831","0","4318","390023","101864","0","1205286","1","17679","N/A","N/A","N/A","0","15272","269","3","59","N/A","N/A","N/A","N/A","N/A","N/A"
"422","La Mosca","Argentina","Rock","Universal Music Group, Sony Music Entertainment","7049","2789","2000","782724","4111744","948299217","122296","6677668","26979658","9461","0","437000","391282","362683425","3071","2053734","53647","N/A","N/A","N/A","N/A","148","130144","1494","-11","82077","20","1540","N/A","N/A","N/A","1","14637","266","22","106","107874","8","0","0","1.0367425403310466","2.6578234741413826"
"423","Steve Perry","United States","Rock","BMG, Sony Music Entertainment, Big Indie Labels","7064","6120","1427","746810","1170954","424639357","-2351","2250358","21080205","10123","0","400000","328114","200425021","2403","1546345","24565","N/A","N/A","N/A","N/A","218","261034","426","727","508828","66","30308","N/A","N/A","N/A","267","1989","3360","58","1145","N/A","N/A","N/A","N/A","N/A","N/A"
"424","Chris Norman","United Kingdom","Rock","Big Indie Labels","7071","6823","442","231971","1813210","386392568","34305","2978009","6678150","7239","1000","505000","1365228","497175854","18160","3131519","40592","413","43889","7330","0","63","32862","565","2577","225754","28","26006","N/A","N/A","N/A","547","1296","4824","75","1499","166087","1","0","0","0.013201023080275476","0.2640204616055095"
